"zone","state","lga","sector","ea","item_cd","c8q1","c8q2"
4,16,1609,2,738,201,1,10
4,16,1609,2,738,202,1,120
4,16,1609,2,738,611,1,750
4,16,1609,2,738,612,1,280
4,16,1609,2,738,903,1,200
4,16,1609,2,738,906,1,250
4,16,1609,2,738,951,1,200
4,16,1609,2,738,952,1,250
4,16,1609,2,738,1061,1,350
4,16,1609,2,738,1062,1,20
4,16,1609,2,738,1512,1,800
4,16,1609,2,738,1532,1,130
4,16,1609,2,738,1552,1,120
4,16,1609,2,738,1621,1,10
4,16,1609,2,738,1622,1,200
4,16,1609,2,738,1801,1,10
4,16,1609,2,738,1802,1,200
4,16,1609,2,738,1901,1,10
4,16,1609,2,738,1911,1,10
4,16,1609,2,738,1912,1,100
4,16,1609,2,738,1921,1,50
4,16,1609,2,738,1922,1,1500
4,16,1609,2,738,1931,1,100
4,16,1609,2,738,2001,1,50
4,16,1609,2,738,2002,1,60
4,16,1609,2,738,2003,1,80
4,16,1609,2,738,2031,1,60
4,16,1609,2,738,2033,1,120
4,16,1609,2,738,9003,1,110
4,16,1609,2,738,9004,1,200
4,16,1609,2,738,9011,1,150
4,16,1609,2,738,9014,1,200
4,16,1610,2,1006,7,1,220
4,16,1610,2,1006,8,1,130
4,16,1610,2,1006,9,1,10
4,16,1610,2,1006,10,1,10
4,16,1610,2,1006,30,1,30
4,16,1610,2,1006,31,1,300
4,16,1610,2,1006,32,1,150
4,16,1610,2,1006,33,1,150
4,16,1610,2,1006,34,1,180
4,16,1610,2,1006,35,1,200
4,16,1610,2,1006,38,1,380
4,16,1610,2,1006,52,1,30
4,16,1610,2,1006,53,1,10
4,16,1610,2,1006,62,1,280
4,16,1610,2,1006,63,1,250
4,16,1610,2,1006,65,1,60
4,16,1610,2,1006,70,1,250
4,16,1610,2,1006,73,1,250
4,16,1610,2,1006,76,1,280
4,16,1610,2,1006,78,1,300
4,16,1610,2,1006,80,1,800
4,16,1610,2,1006,84,1,50
4,16,1610,2,1006,86,1,60
4,16,1610,2,1006,102,1,20
4,16,1610,2,1006,103,1,15
4,16,1610,2,1006,111,1,35
4,16,1610,2,1006,120,1,700
4,16,1610,2,1006,125,1,730
4,16,1610,2,1006,126,1,40
4,16,1610,2,1006,130,1,600
4,16,1610,2,1006,141,1,350
4,16,1610,2,1006,142,1,400
4,16,1610,2,1006,143,1,950
4,16,1610,2,1006,147,1,100
4,16,1610,2,1006,152,1,1300
4,16,1610,2,1006,170,1,150
4,16,1610,2,1006,171,1,150
4,16,1610,2,1006,174,1,200
4,16,1610,2,1006,182,1,1300
4,16,1610,2,1006,201,1,10
4,16,1610,2,1006,202,1,120
4,16,1610,2,1006,611,1,750
4,16,1610,2,1006,612,1,300
4,16,1610,2,1006,903,1,100
4,16,1610,2,1006,906,1,250
4,16,1610,2,1006,951,1,180
4,16,1610,2,1006,1061,1,300
4,16,1610,2,1006,1511,1,420
4,16,1610,2,1006,1512,1,750
4,16,1610,2,1006,1531,1,120
4,16,1610,2,1006,1551,1,50
4,16,1610,2,1006,1552,1,100
4,16,1610,2,1006,1612,1,750
4,16,1610,2,1006,1621,1,10
4,16,1610,2,1006,1622,1,130
4,16,1610,2,1006,1801,1,10
4,16,1610,2,1006,1802,1,200
4,16,1610,2,1006,1901,1,20
4,16,1610,2,1006,1911,1,10
4,16,1610,2,1006,1922,1,350
4,16,1610,2,1006,1931,1,100
4,16,1610,2,1006,1932,1,80
4,16,1610,2,1006,2001,1,60
4,16,1610,2,1006,2002,1,80
4,16,1610,2,1006,2003,1,100
4,16,1610,2,1006,2031,1,60
4,16,1610,2,1006,2032,1,70
4,16,1610,2,1006,2033,1,100
4,16,1610,2,1006,9002,1,200
4,16,1610,2,1006,9004,1,120
4,16,1610,2,1006,9011,1,200
4,16,1610,2,1006,9014,1,180
4,16,1612,2,108,7,1,222
4,16,1612,2,108,8,1,10
4,16,1612,2,108,9,1,10
4,16,1612,2,108,10,1,10
4,16,1612,2,108,30,1,10
4,16,1612,2,108,31,1,130
4,16,1612,2,108,32,1,143
4,16,1612,2,108,33,1,143
4,16,1612,2,108,34,1,72
4,16,1612,2,108,35,1,300
4,16,1612,2,108,36,1,42
4,16,1612,2,108,38,1,200
4,16,1612,2,108,52,1,20
4,16,1612,2,108,53,1,10
4,16,1612,2,108,62,1,120
4,16,1612,2,108,63,1,2000
4,16,1612,2,108,64,1,56
4,16,1612,2,108,65,1,50
4,16,1612,2,108,70,1,267
4,16,1612,2,108,76,1,373
4,16,1612,2,108,80,1,1500
4,16,1612,2,108,82,1,10
4,16,1612,2,108,84,1,50
4,16,1612,2,108,85,1,20
4,16,1612,2,108,86,1,200
4,16,1612,2,108,101,1,350
4,16,1612,2,108,102,1,20
4,16,1612,2,108,103,1,5
4,16,1612,2,108,104,1,200
4,16,1612,2,108,126,1,40
4,16,1612,2,108,130,1,1200
4,16,1612,2,108,132,1,1800
4,16,1612,2,108,133,1,1400
4,16,1612,2,108,141,1,320
4,16,1612,2,108,142,1,400
4,16,1612,2,108,143,1,800
4,16,1612,2,108,170,1,200
4,16,1612,2,108,171,1,200
4,16,1612,2,108,174,1,200
4,16,1612,2,108,201,1,10
4,16,1612,2,108,202,1,100
4,16,1612,2,108,611,1,200
4,16,1612,2,108,903,1,100
4,16,1612,2,108,1061,1,250
4,16,1612,2,108,1062,1,180
4,16,1612,2,108,1512,1,800
4,16,1612,2,108,1612,1,750
4,16,1612,2,108,1621,1,10
4,16,1612,2,108,1622,1,130
4,16,1612,2,108,1801,1,220
4,16,1612,2,108,1901,1,10
4,16,1612,2,108,1911,1,50
4,16,1612,2,108,1922,1,300
4,16,1612,2,108,1931,1,100
4,16,1612,2,108,1932,1,60
4,16,1612,2,108,2031,1,60
4,16,1612,2,108,9002,1,180
4,16,1612,2,108,9004,1,150
4,16,1612,2,108,9011,1,200
4,16,1612,2,108,9014,1,150
4,16,1612,2,414,7,1,230
4,16,1612,2,414,8,1,130
4,16,1612,2,414,9,1,10
4,16,1612,2,414,10,1,10
4,16,1612,2,414,30,1,10
4,16,1612,2,414,31,1,350
4,16,1612,2,414,32,1,150
4,16,1612,2,414,33,1,150
4,16,1612,2,414,34,1,160
4,16,1612,2,414,35,1,260
4,16,1612,2,414,38,1,430
4,16,1612,2,414,52,1,50
4,16,1612,2,414,53,1,10
4,16,1612,2,414,62,1,230
4,16,1612,2,414,63,1,250
4,16,1612,2,414,70,1,240
4,16,1612,2,414,73,1,280
4,16,1612,2,414,76,1,240
4,16,1612,2,414,80,1,1150
4,16,1612,2,414,82,1,10
4,16,1612,2,414,84,1,50
4,16,1612,2,414,85,1,30
4,16,1612,2,414,86,1,50
4,16,1612,2,414,87,1,220
4,16,1612,2,414,88,1,250
4,16,1612,2,414,101,1,200
4,16,1612,2,414,102,1,15
4,16,1612,2,414,103,1,10
4,16,1612,2,414,104,1,80
4,16,1612,2,414,111,1,30
4,16,1612,2,414,120,1,580
4,16,1612,2,414,125,1,700
4,16,1612,2,414,126,1,30
4,16,1612,2,414,130,1,500
4,16,1612,2,414,133,1,350
4,16,1612,2,414,141,1,400
4,16,1612,2,414,142,1,380
4,16,1612,2,414,143,1,2150
4,16,1612,2,414,145,1,800
4,16,1612,2,414,147,1,110
4,16,1612,2,414,152,1,1400
4,16,1612,2,414,170,1,150
4,16,1612,2,414,171,1,150
4,16,1612,2,414,174,1,150
4,16,1612,2,414,182,1,1300
4,16,1612,2,414,201,1,10
4,16,1612,2,414,202,1,130
4,16,1612,2,414,611,1,650
4,16,1612,2,414,903,1,80
4,16,1612,2,414,906,1,250
4,16,1612,2,414,951,1,200
4,16,1612,2,414,952,1,280
4,16,1612,2,414,1061,1,60
4,16,1612,2,414,1511,1,430
4,16,1612,2,414,1512,1,730
4,16,1612,2,414,1513,1,1600
4,16,1612,2,414,1531,1,70
4,16,1612,2,414,1532,1,130
4,16,1612,2,414,1551,1,120
4,16,1612,2,414,1552,1,180
4,16,1612,2,414,1601,1,25
4,16,1612,2,414,1611,1,220
4,16,1612,2,414,1612,1,750
4,16,1612,2,414,1621,1,15
4,16,1612,2,414,1622,1,150
4,16,1612,2,414,1802,1,200
4,16,1612,2,414,1901,1,10
4,16,1612,2,414,1911,1,30
4,16,1612,2,414,1922,1,400
4,16,1612,2,414,1931,1,130
4,16,1612,2,414,1932,1,70
4,16,1612,2,414,2001,1,60
4,16,1612,2,414,2002,1,80
4,16,1612,2,414,2003,1,120
4,16,1612,2,414,2031,1,60
4,16,1612,2,414,2032,1,70
4,16,1612,2,414,2033,1,130
4,16,1612,2,414,9003,1,200
4,16,1612,2,414,9004,1,150
4,16,1612,2,414,9011,1,200
4,16,1612,2,414,9014,1,150
4,16,1613,2,440,3,1,30
4,16,1613,2,440,4,1,30
4,16,1613,2,440,7,1,50
4,16,1613,2,440,8,1,150
4,16,1613,2,440,9,1,10
4,16,1613,2,440,10,1,10
4,16,1613,2,440,30,1,600
4,16,1613,2,440,31,1,200
4,16,1613,2,440,32,1,100
4,16,1613,2,440,33,1,100
4,16,1613,2,440,34,1,300
4,16,1613,2,440,35,1,400
4,16,1613,2,440,38,1,100
4,16,1613,2,440,52,1,20
4,16,1613,2,440,53,1,10
4,16,1613,2,440,62,1,100
4,16,1613,2,440,63,1,300
4,16,1613,2,440,64,1,500
4,16,1613,2,440,65,1,50
4,16,1613,2,440,70,1,180
4,16,1613,2,440,76,1,200
4,16,1613,2,440,80,1,1000
4,16,1613,2,440,84,1,50
4,16,1613,2,440,85,1,20
4,16,1613,2,440,86,1,200
4,16,1613,2,440,101,1,500
4,16,1613,2,440,102,1,20
4,16,1613,2,440,103,1,50
4,16,1613,2,440,104,1,300
4,16,1613,2,440,130,1,100
4,16,1613,2,440,133,1,800
4,16,1613,2,440,141,1,600
4,16,1613,2,440,142,1,500
4,16,1613,2,440,143,1,1000
4,16,1613,2,440,170,1,200
4,16,1613,2,440,171,1,200
4,16,1613,2,440,174,1,200
4,16,1613,2,440,182,1,1000
4,16,1613,2,440,201,1,10
4,16,1613,2,440,202,1,120
4,16,1613,2,440,611,1,350
4,16,1613,2,440,612,1,300
4,16,1613,2,440,903,1,100
4,16,1613,2,440,1061,1,400
4,16,1613,2,440,1062,1,100
4,16,1613,2,440,1512,1,800
4,16,1613,2,440,1532,1,140
4,16,1613,2,440,1612,1,750
4,16,1613,2,440,1621,1,10
4,16,1613,2,440,1622,1,140
4,16,1613,2,440,1802,1,250
4,16,1613,2,440,1911,1,50
4,16,1613,2,440,1922,1,300
4,16,1613,2,440,1931,1,100
4,16,1613,2,440,1932,1,60
4,16,1613,2,440,2031,1,60
4,16,1613,2,440,2032,1,120
4,16,1613,2,440,9002,1,150
4,16,1613,2,440,9004,1,130
4,16,1613,2,440,9011,1,200
4,16,1613,2,440,9013,1,350
4,16,1613,2,440,9014,1,220
4,16,1616,2,296,3,1,150
4,16,1616,2,296,4,1,150
4,16,1616,2,296,7,1,222
4,16,1616,2,296,8,1,150
4,16,1616,2,296,9,1,20
4,16,1616,2,296,10,1,10
4,16,1616,2,296,30,1,20
4,16,1616,2,296,31,1,180
4,16,1616,2,296,32,1,143
4,16,1616,2,296,33,1,143
4,16,1616,2,296,34,1,400
4,16,1616,2,296,35,1,400
4,16,1616,2,296,38,1,20
4,16,1616,2,296,52,1,20
4,16,1616,2,296,53,1,10
4,16,1616,2,296,63,1,50
4,16,1616,2,296,64,1,200
4,16,1616,2,296,65,1,50
4,16,1616,2,296,70,1,1800
4,16,1616,2,296,76,1,200
4,16,1616,2,296,80,1,1800
4,16,1616,2,296,84,1,50
4,16,1616,2,296,85,1,20
4,16,1616,2,296,86,1,200
4,16,1616,2,296,88,1,200
4,16,1616,2,296,101,1,400
4,16,1616,2,296,102,1,120
4,16,1616,2,296,103,1,5
4,16,1616,2,296,104,1,300
4,16,1616,2,296,130,1,1000
4,16,1616,2,296,133,1,800
4,16,1616,2,296,141,1,400
4,16,1616,2,296,142,1,500
4,16,1616,2,296,143,1,1600
4,16,1616,2,296,170,1,200
4,16,1616,2,296,171,1,200
4,16,1616,2,296,174,1,200
4,16,1616,2,296,201,1,10
4,16,1616,2,296,202,1,120
4,16,1616,2,296,611,1,350
4,16,1616,2,296,612,1,300
4,16,1616,2,296,903,1,100
4,16,1616,2,296,951,1,200
4,16,1616,2,296,1061,1,200
4,16,1616,2,296,1532,1,120
4,16,1616,2,296,1612,1,650
4,16,1616,2,296,1621,1,10
4,16,1616,2,296,1622,1,130
4,16,1616,2,296,1802,1,220
4,16,1616,2,296,1911,1,50
4,16,1616,2,296,1922,1,300
4,16,1616,2,296,1931,1,100
4,16,1616,2,296,1932,2,60
4,16,1616,2,296,2031,1,60
4,16,1616,2,296,2033,1,120
4,16,1616,2,296,9002,1,130
4,16,1616,2,296,9004,1,130
4,16,1616,2,296,9011,1,200
4,16,1616,2,296,9013,1,350
4,16,1616,2,296,9014,1,150
4,16,1618,2,1060,3,1,150
4,16,1618,2,1060,4,1,150
4,16,1618,2,1060,7,1,240
4,16,1618,2,1060,8,1,120
4,16,1618,2,1060,9,1,20
4,16,1618,2,1060,10,1,10
4,16,1618,2,1060,30,1,8
4,16,1618,2,1060,31,1,300
4,16,1618,2,1060,32,1,130
4,16,1618,2,1060,33,1,135
4,16,1618,2,1060,34,1,70
4,16,1618,2,1060,35,1,280
4,16,1618,2,1060,38,1,180
4,16,1618,2,1060,52,1,20
4,16,1618,2,1060,53,1,10
4,16,1618,2,1060,62,1,1800
4,16,1618,2,1060,63,1,56
4,16,1618,2,1060,65,1,50
4,16,1618,2,1060,70,1,265
4,16,1618,2,1060,73,1,300
4,16,1618,2,1060,76,1,373
4,16,1618,2,1060,80,1,1300
4,16,1618,2,1060,82,1,10
4,16,1618,2,1060,84,1,70
4,16,1618,2,1060,85,1,15
4,16,1618,2,1060,86,1,180
4,16,1618,2,1060,101,1,420
4,16,1618,2,1060,102,1,10
4,16,1618,2,1060,103,1,5
4,16,1618,2,1060,104,1,800
4,16,1618,2,1060,130,1,1300
4,16,1618,2,1060,133,1,1200
4,16,1618,2,1060,134,1,2000
4,16,1618,2,1060,141,1,250
4,16,1618,2,1060,142,1,300
4,16,1618,2,1060,143,1,800
4,16,1618,2,1060,145,1,1600
4,16,1618,2,1060,170,1,200
4,16,1618,2,1060,171,1,200
4,16,1618,2,1060,174,1,200
4,16,1618,2,1060,201,1,10
4,16,1618,2,1060,202,1,120
4,16,1618,2,1060,611,1,200
4,16,1618,2,1060,612,1,180
4,16,1618,2,1060,903,1,100
4,16,1618,2,1060,951,1,250
4,16,1618,2,1060,1061,1,480
4,16,1618,2,1060,1062,1,100
4,16,1618,2,1060,1512,1,850
4,16,1618,2,1060,1532,1,120
4,16,1618,2,1060,1611,1,100
4,16,1618,2,1060,1612,1,550
4,16,1618,2,1060,1621,1,5
4,16,1618,2,1060,1622,1,220
4,16,1618,2,1060,1802,1,420
4,16,1618,2,1060,1901,1,200
4,16,1618,2,1060,1911,1,20
4,16,1618,2,1060,1922,1,200
4,16,1618,2,1060,1931,1,80
4,16,1618,2,1060,1932,1,50
4,16,1618,2,1060,2031,1,60
4,16,1618,2,1060,2032,1,70
4,16,1618,2,1060,2033,1,120
4,16,1618,2,1060,9002,1,200
4,16,1618,2,1060,9004,1,120
4,16,1618,2,1060,9011,1,200
4,16,1618,2,1060,9013,1,350
4,16,1618,2,1060,9014,1,120
4,16,1620,2,106,3,1,20
4,16,1620,2,106,4,1,20
4,16,1620,2,106,7,1,50
4,16,1620,2,106,8,1,150
4,16,1620,2,106,9,1,10
4,16,1620,2,106,10,1,10
4,16,1620,2,106,21,1,250
4,16,1620,2,106,30,1,800
4,16,1620,2,106,31,1,180
4,16,1620,2,106,32,1,25
4,16,1620,2,106,33,1,25
4,16,1620,2,106,34,1,100
4,16,1620,2,106,35,1,200
4,16,1620,2,106,36,1,100
4,16,1620,2,106,37,1,200
4,16,1620,2,106,38,1,20
4,16,1620,2,106,52,1,20
4,16,1620,2,106,53,1,10
4,16,1620,2,106,62,1,100
4,16,1620,2,106,63,1,200
4,16,1620,2,106,64,1,700
4,16,1620,2,106,70,1,180
4,16,1620,2,106,76,1,200
4,16,1620,2,106,78,1,350
4,16,1620,2,106,80,1,1000
4,16,1620,2,106,81,1,200
4,16,1620,2,106,82,1,10
4,16,1620,2,106,83,1,30
4,16,1620,2,106,84,1,50
4,16,1620,2,106,85,1,20
4,16,1620,2,106,86,1,250
4,16,1620,2,106,87,1,250
4,16,1620,2,106,88,1,250
4,16,1620,2,106,101,1,700
4,16,1620,2,106,102,1,20
4,16,1620,2,106,103,1,50
4,16,1620,2,106,104,1,500
4,16,1620,2,106,107,1,400
4,16,1620,2,106,108,1,50
4,16,1620,2,106,130,1,1200
4,16,1620,2,106,132,1,750
4,16,1620,2,106,133,1,1200
4,16,1620,2,106,141,1,800
4,16,1620,2,106,142,1,600
4,16,1620,2,106,143,1,1000
4,16,1620,2,106,145,1,800
4,16,1620,2,106,152,1,1400
4,16,1620,2,106,170,1,250
4,16,1620,2,106,171,1,250
4,16,1620,2,106,174,1,250
4,16,1620,2,106,182,1,1200
4,16,1620,2,106,201,1,10
4,16,1620,2,106,202,1,120
4,16,1620,2,106,611,1,350
4,16,1620,2,106,612,1,300
4,16,1620,2,106,903,1,100
4,16,1620,2,106,951,1,170
4,16,1620,2,106,952,1,350
4,16,1620,2,106,1061,1,300
4,16,1620,2,106,1062,1,100
4,16,1620,2,106,1512,1,750
4,16,1620,2,106,1532,1,130
4,16,1620,2,106,1612,1,800
4,16,1620,2,106,1621,1,10
4,16,1620,2,106,1622,1,130
4,16,1620,2,106,1901,1,20
4,16,1620,2,106,1902,1,70
4,16,1620,2,106,1911,1,50
4,16,1620,2,106,1922,1,300
4,16,1620,2,106,1931,1,100
4,16,1620,2,106,1932,1,60
4,16,1620,2,106,2031,1,60
4,16,1620,2,106,2032,1,70
4,16,1620,2,106,2033,1,100
4,16,1620,2,106,9002,1,150
4,16,1620,2,106,9004,1,150
4,16,1620,2,106,9011,1,200
4,16,1620,2,106,9012,1,250
4,16,1620,2,106,9013,1,400
4,16,1620,2,106,9014,1,200
4,16,1622,2,18,7,1,750
4,16,1622,2,18,8,1,100
4,16,1622,2,18,9,1,10
4,16,1622,2,18,10,1,10
4,16,1622,2,18,11,1,400
4,16,1622,2,18,30,1,1500
4,16,1622,2,18,31,1,300
4,16,1622,2,18,32,1,300
4,16,1622,2,18,33,1,400
4,16,1622,2,18,34,1,200
4,16,1622,2,18,35,1,1200
4,16,1622,2,18,38,1,800
4,16,1622,2,18,52,1,30
4,16,1622,2,18,53,1,10
4,16,1622,2,18,63,1,1200
4,16,1622,2,18,65,1,50
4,16,1622,2,18,70,1,120
4,16,1622,2,18,76,1,120
4,16,1622,2,18,80,1,1200
4,16,1622,2,18,82,1,10
4,16,1622,2,18,84,1,30
4,16,1622,2,18,86,1,150
4,16,1622,2,18,102,1,20
4,16,1622,2,18,104,1,60
4,16,1622,2,18,105,1,70
4,16,1622,2,18,111,1,30
4,16,1622,2,18,120,1,750
4,16,1622,2,18,125,1,850
4,16,1622,2,18,126,1,30
4,16,1622,2,18,130,1,450
4,16,1622,2,18,131,1,350
4,16,1622,2,18,132,1,350
4,16,1622,2,18,133,1,300
4,16,1622,2,18,134,1,1000
4,16,1622,2,18,140,1,1200
4,16,1622,2,18,141,1,300
4,16,1622,2,18,142,1,350
4,16,1622,2,18,143,1,320
4,16,1622,2,18,145,1,850
4,16,1622,2,18,152,1,1280
4,16,1622,2,18,170,1,150
4,16,1622,2,18,171,1,200
4,16,1622,2,18,174,1,200
4,16,1622,2,18,182,1,1200
4,16,1622,2,18,201,1,10
4,16,1622,2,18,202,1,120
4,16,1622,2,18,903,1,60
4,16,1622,2,18,906,1,180
4,16,1622,2,18,951,1,200
4,16,1622,2,18,952,1,200
4,16,1622,2,18,1061,1,50
4,16,1622,2,18,1062,1,180
4,16,1622,2,18,1511,1,380
4,16,1622,2,18,1512,1,750
4,16,1622,2,18,1513,1,1550
4,16,1622,2,18,1532,1,130
4,16,1622,2,18,1621,1,20
4,16,1622,2,18,1622,1,280
4,16,1622,2,18,1801,1,20
4,16,1622,2,18,1802,1,280
4,16,1622,2,18,1901,1,20
4,16,1622,2,18,1911,1,10
4,16,1622,2,18,1912,1,50
4,16,1622,2,18,1921,1,60
4,16,1622,2,18,1922,1,380
4,16,1622,2,18,1931,1,70
4,16,1622,2,18,1932,1,50
4,16,1622,2,18,2001,1,60
4,16,1622,2,18,2002,1,100
4,16,1622,2,18,2003,1,120
4,16,1622,2,18,2031,1,60
4,16,1622,2,18,2032,1,60
4,16,1622,2,18,2033,1,120
4,16,1622,2,18,9003,1,200
4,16,1622,2,18,9004,1,120
4,16,1622,2,18,9011,1,200
4,16,1622,2,18,9012,1,250
4,16,1622,2,18,9013,1,300
4,16,1622,2,18,9014,1,200
4,16,1624,1,136,7,1,180
4,16,1624,1,136,8,1,130
4,16,1624,1,136,9,1,10
4,16,1624,1,136,10,1,10
4,16,1624,1,136,30,1,30
4,16,1624,1,136,31,1,380
4,16,1624,1,136,32,1,150
4,16,1624,1,136,33,1,150
4,16,1624,1,136,34,1,180
4,16,1624,1,136,35,1,280
4,16,1624,1,136,38,1,300
4,16,1624,1,136,52,1,30
4,16,1624,1,136,53,1,10
4,16,1624,1,136,62,1,280
4,16,1624,1,136,63,1,270
4,16,1624,1,136,70,1,250
4,16,1624,1,136,76,1,240
4,16,1624,1,136,80,1,1150
4,16,1624,1,136,88,1,250
4,16,1624,1,136,90,1,120
4,16,1624,1,136,102,1,20
4,16,1624,1,136,104,1,250
4,16,1624,1,136,111,1,30
4,16,1624,1,136,120,1,650
4,16,1624,1,136,126,1,40
4,16,1624,1,136,130,1,650
4,16,1624,1,136,141,1,400
4,16,1624,1,136,142,1,350
4,16,1624,1,136,143,1,2250
4,16,1624,1,136,145,1,750
4,16,1624,1,136,152,1,1280
4,16,1624,1,136,170,1,200
4,16,1624,1,136,171,1,200
4,16,1624,1,136,174,1,200
4,16,1624,1,136,182,1,1200
4,16,1624,1,136,201,1,10
4,16,1624,1,136,611,1,700
4,16,1624,1,136,612,1,380
4,16,1624,1,136,903,1,100
4,16,1624,1,136,951,1,180
4,16,1624,1,136,1511,1,450
4,16,1624,1,136,1512,1,780
4,16,1624,1,136,1532,1,130
4,16,1624,1,136,1611,1,700
4,16,1624,1,136,1621,1,20
4,16,1624,1,136,1622,1,250
4,16,1624,1,136,1801,1,10
4,16,1624,1,136,1802,1,200
4,16,1624,1,136,1901,1,20
4,16,1624,1,136,1911,1,10
4,16,1624,1,136,1921,1,70
4,16,1624,1,136,1922,1,350
4,16,1624,1,136,1931,1,100
4,16,1624,1,136,1932,1,70
4,16,1624,1,136,2001,1,80
4,16,1624,1,136,2002,1,100
4,16,1624,1,136,2003,1,120
4,16,1624,1,136,2031,1,50
4,16,1624,1,136,2033,1,120
4,16,1624,1,136,9002,1,200
4,16,1624,1,136,9004,1,120
4,16,1624,1,136,9011,1,200
4,16,1624,1,136,9014,1,120
4,16,1624,1,286,7,1,220
4,16,1624,1,286,8,1,130
4,16,1624,1,286,9,1,10
4,16,1624,1,286,10,1,10
4,16,1624,1,286,23,1,400
4,16,1624,1,286,30,1,20
4,16,1624,1,286,31,1,350
4,16,1624,1,286,32,1,150
4,16,1624,1,286,33,1,150
4,16,1624,1,286,35,1,280
4,16,1624,1,286,38,1,450
4,16,1624,1,286,52,1,30
4,16,1624,1,286,53,1,10
4,16,1624,1,286,62,1,250
4,16,1624,1,286,63,1,280
4,16,1624,1,286,65,1,60
4,16,1624,1,286,70,1,250
4,16,1624,1,286,73,1,250
4,16,1624,1,286,76,1,250
4,16,1624,1,286,80,1,950
4,16,1624,1,286,84,1,40
4,16,1624,1,286,86,1,50
4,16,1624,1,286,102,1,20
4,16,1624,1,286,103,1,15
4,16,1624,1,286,111,1,30
4,16,1624,1,286,120,1,600
4,16,1624,1,286,125,1,700
4,16,1624,1,286,126,1,30
4,16,1624,1,286,130,1,430
4,16,1624,1,286,141,1,400
4,16,1624,1,286,142,1,380
4,16,1624,1,286,143,1,2150
4,16,1624,1,286,145,1,650
4,16,1624,1,286,147,1,120
4,16,1624,1,286,152,1,1350
4,16,1624,1,286,170,1,180
4,16,1624,1,286,171,1,200
4,16,1624,1,286,174,1,200
4,16,1624,1,286,182,1,1300
4,16,1624,1,286,201,1,10
4,16,1624,1,286,202,1,120
4,16,1624,1,286,611,1,600
4,16,1624,1,286,612,1,300
4,16,1624,1,286,903,1,80
4,16,1624,1,286,906,1,250
4,16,1624,1,286,951,1,200
4,16,1624,1,286,952,1,230
4,16,1624,1,286,1511,1,420
4,16,1624,1,286,1512,1,750
4,16,1624,1,286,1513,1,1580
4,16,1624,1,286,1531,1,130
4,16,1624,1,286,1551,1,60
4,16,1624,1,286,1601,1,25
4,16,1624,1,286,1612,1,750
4,16,1624,1,286,1621,1,20
4,16,1624,1,286,1622,1,150
4,16,1624,1,286,1802,1,180
4,16,1624,1,286,1901,1,20
4,16,1624,1,286,1911,1,10
4,16,1624,1,286,1922,1,400
4,16,1624,1,286,1931,1,120
4,16,1624,1,286,1932,1,90
4,16,1624,1,286,2001,1,60
4,16,1624,1,286,2002,1,80
4,16,1624,1,286,2003,1,120
4,16,1624,1,286,2031,1,60
4,16,1624,1,286,2032,1,70
4,16,1624,1,286,2033,1,120
4,16,1624,1,286,9001,1,200
4,16,1624,1,286,9004,1,120
4,16,1624,1,286,9011,1,200
4,16,1624,1,286,9014,1,200
4,16,1625,2,1210,1,1,30
4,16,1625,2,1210,2,1,20
4,16,1625,2,1210,3,1,20
4,16,1625,2,1210,4,1,20
4,16,1625,2,1210,5,1,30
4,16,1625,2,1210,7,1,50
4,16,1625,2,1210,8,1,150
4,16,1625,2,1210,9,1,20
4,16,1625,2,1210,10,1,10
4,16,1625,2,1210,21,1,450
4,16,1625,2,1210,22,1,150
4,16,1625,2,1210,30,1,20
4,16,1625,2,1210,31,1,180
4,16,1625,2,1210,32,1,35
4,16,1625,2,1210,33,1,35
4,16,1625,2,1210,34,1,100
4,16,1625,2,1210,35,1,200
4,16,1625,2,1210,36,1,150
4,16,1625,2,1210,37,1,200
4,16,1625,2,1210,38,1,100
4,16,1625,2,1210,51,1,35
4,16,1625,2,1210,52,1,20
4,16,1625,2,1210,53,1,20
4,16,1625,2,1210,54,1,10
4,16,1625,2,1210,62,1,150
4,16,1625,2,1210,63,1,200
4,16,1625,2,1210,64,1,600
4,16,1625,2,1210,65,1,70
4,16,1625,2,1210,70,1,200
4,16,1625,2,1210,76,1,250
4,16,1625,2,1210,78,1,350
4,16,1625,2,1210,80,1,1500
4,16,1625,2,1210,81,1,200
4,16,1625,2,1210,82,1,10
4,16,1625,2,1210,84,1,80
4,16,1625,2,1210,85,1,20
4,16,1625,2,1210,86,1,250
4,16,1625,2,1210,87,1,300
4,16,1625,2,1210,88,1,300
4,16,1625,2,1210,90,1,250
4,16,1625,2,1210,91,1,200
4,16,1625,2,1210,101,1,350
4,16,1625,2,1210,102,1,20
4,16,1625,2,1210,103,1,5
4,16,1625,2,1210,104,1,400
4,16,1625,2,1210,107,1,200
4,16,1625,2,1210,108,1,70
4,16,1625,2,1210,120,1,800
4,16,1625,2,1210,125,1,1400
4,16,1625,2,1210,130,1,1200
4,16,1625,2,1210,132,1,750
4,16,1625,2,1210,133,1,1200
4,16,1625,2,1210,141,1,600
4,16,1625,2,1210,142,1,500
4,16,1625,2,1210,143,1,1000
4,16,1625,2,1210,145,1,1200
4,16,1625,2,1210,152,1,1400
4,16,1625,2,1210,170,1,250
4,16,1625,2,1210,171,1,250
4,16,1625,2,1210,174,1,250
4,16,1625,2,1210,182,1,1000
4,16,1625,2,1210,184,1,100
