"zone","state","lga","sector","ea","item_cd","sc8q1","sc8q2"
5,32,3202,2,84,32,1,125
5,32,3202,2,84,33,1,125
5,32,3202,2,84,34,1,200
5,32,3202,2,84,35,1,200
5,32,3202,2,84,36,1,100
5,32,3202,2,84,37,1,200
5,32,3202,2,84,38,1,120
5,32,3202,2,84,50,2,0
5,32,3202,2,84,51,2,0
5,32,3202,2,84,52,1,50
5,32,3202,2,84,53,1,10
5,32,3202,2,84,54,2,0
5,32,3202,2,84,55,2,0
5,32,3202,2,84,60,2,0
5,32,3202,2,84,61,1,400
5,32,3202,2,84,62,2,0
5,32,3202,2,84,63,1,100
5,32,3202,2,84,64,2,0
5,32,3202,2,84,65,1,100
5,32,3202,2,84,70,1,200
5,32,3202,2,84,71,2,0
5,32,3202,2,84,72,2,0
5,32,3202,2,84,73,1,250
5,32,3202,2,84,74,2,0
5,32,3202,2,84,75,2,0
5,32,3202,2,84,76,1,300
5,32,3202,2,84,78,1,250
5,32,3202,2,84,80,1,750
5,32,3202,2,84,81,1,400
5,32,3202,2,84,82,1,50
5,32,3202,2,84,83,1,50
5,32,3202,2,84,84,1,100
5,32,3202,2,84,85,1,100
5,32,3202,2,84,86,1,150
5,32,3202,2,84,87,1,300
5,32,3202,2,84,88,1,300
5,32,3202,2,84,90,1,100
5,32,3202,2,84,91,1,100
5,32,3202,2,84,101,1,150
5,32,3202,2,84,102,1,20
5,32,3202,2,84,103,1,50
5,32,3202,2,84,104,1,100
5,32,3202,2,84,105,2,0
5,32,3202,2,84,106,1,150
5,32,3202,2,84,107,2,0
5,32,3202,2,84,108,1,50
5,32,3202,2,84,109,2,0
5,32,3202,2,84,111,1,40
5,32,3202,2,84,120,1,1700
5,32,3202,2,84,121,1,250
5,32,3202,2,84,122,2,0
5,32,3202,2,84,123,2,0
5,32,3202,2,84,125,1,700
5,32,3202,2,84,126,1,60
5,32,3202,2,84,130,1,800
5,32,3202,2,84,131,2,0
5,32,3202,2,84,132,1,700
5,32,3202,2,84,133,1,800
5,32,3202,2,84,134,2,0
5,32,3202,2,84,140,1,700
5,32,3202,2,84,141,1,450
5,32,3202,2,84,142,1,600
5,32,3202,2,84,143,1,650
5,32,3202,2,84,144,2,0
5,32,3202,2,84,145,1,500
5,32,3202,2,84,146,2,0
5,32,3202,2,84,147,1,120
5,32,3202,2,84,150,2,0
5,32,3202,2,84,152,1,1750
5,32,3202,2,84,154,1,120
5,32,3202,2,84,170,1,150
5,32,3202,2,84,171,1,200
5,32,3202,2,84,172,2,0
5,32,3202,2,84,173,2,0
5,32,3202,2,84,174,1,200
5,32,3202,2,84,175,2,0
5,32,3202,2,84,181,2,0
5,32,3202,2,84,182,1,1000
5,32,3202,2,84,183,2,0
5,32,3202,2,84,184,2,0
5,32,3202,2,84,201,1,10
5,32,3202,2,84,202,1,120
5,32,3202,2,84,204,1,50
5,32,3202,2,84,903,1,100
5,32,3202,2,84,904,2,0
5,32,3202,2,84,905,1,300
5,32,3202,2,84,906,1,700
5,32,3202,2,84,951,1,200
5,32,3202,2,84,952,2,0
5,32,3202,2,84,1511,2,0
5,32,3202,2,84,1512,1,800
5,32,3202,2,84,1513,2,0
5,32,3202,2,84,1531,2,0
5,32,3202,2,84,1532,1,100
5,32,3202,2,84,1533,2,0
5,32,3202,2,84,1551,1,100
5,32,3202,2,84,1552,2,0
5,32,3202,2,84,1553,2,0
5,32,3202,2,84,1601,1,20
5,32,3202,2,84,1602,1,300
5,32,3202,2,84,1611,2,0
5,32,3202,2,84,1612,1,700
5,32,3202,2,84,1613,2,0
5,32,3202,2,84,1621,1,10
5,32,3202,2,84,1622,1,150
5,32,3202,2,84,1801,1,10
5,32,3202,2,84,1802,1,200
5,32,3202,2,84,1901,1,20
5,32,3202,2,84,1902,1,100
5,32,3202,2,84,2001,1,60
5,32,3202,2,84,2002,2,0
5,32,3202,2,84,2003,1,120
5,32,3202,2,84,2031,1,50
5,32,3202,2,84,2032,1,70
5,32,3202,2,84,2033,1,100
5,32,3202,2,84,9001,2,0
5,32,3202,2,84,9002,2,0
5,32,3202,2,84,9003,1,200
5,32,3202,2,84,9004,1,200
5,32,3202,2,84,9011,1,200
5,32,3202,2,84,9012,2,0
5,32,3202,2,84,9013,1,400
5,32,3202,2,84,9014,1,200
5,32,3203,2,2644,1,2,0
5,32,3203,2,2644,2,2,0
5,32,3203,2,2644,3,1,150
5,32,3203,2,2644,4,1,150
5,32,3203,2,2644,5,1,250
5,32,3203,2,2644,7,1,250
5,32,3203,2,2644,8,1,250
5,32,3203,2,2644,9,1,50
5,32,3203,2,2644,10,1,10
5,32,3203,2,2644,11,2,0
5,32,3203,2,2644,20,2,0
5,32,3203,2,2644,21,1,500
5,32,3203,2,2644,22,2,0
5,32,3203,2,2644,23,2,0
5,32,3203,2,2644,24,2,0
5,32,3203,2,2644,30,1,400
5,32,3203,2,2644,31,1,450
5,32,3203,2,2644,32,1,125
5,32,3203,2,2644,33,1,125
5,32,3203,2,2644,34,1,100
5,32,3203,2,2644,35,1,200
5,32,3203,2,2644,36,1,100
5,32,3203,2,2644,37,2,0
5,32,3203,2,2644,38,1,100
5,32,3203,2,2644,50,2,0
5,32,3203,2,2644,51,2,0
5,32,3203,2,2644,52,1,50
5,32,3203,2,2644,53,1,10
5,32,3203,2,2644,54,2,0
5,32,3203,2,2644,55,2,0
5,32,3203,2,2644,60,2,0
5,32,3203,2,2644,61,1,400
5,32,3203,2,2644,62,2,0
5,32,3203,2,2644,63,1,100
5,32,3203,2,2644,64,2,0
5,32,3203,2,2644,65,1,100
5,32,3203,2,2644,70,1,200
5,32,3203,2,2644,71,2,0
5,32,3203,2,2644,72,2,0
5,32,3203,2,2644,73,1,250
5,32,3203,2,2644,74,2,0
5,32,3203,2,2644,75,2,0
5,32,3203,2,2644,76,1,300
5,32,3203,2,2644,78,1,250
5,32,3203,2,2644,80,1,800
5,32,3203,2,2644,81,1,100
5,32,3203,2,2644,82,1,50
5,32,3203,2,2644,83,1,50
5,32,3203,2,2644,84,1,100
5,32,3203,2,2644,85,1,100
5,32,3203,2,2644,86,1,100
5,32,3203,2,2644,87,1,300
5,32,3203,2,2644,88,1,300
5,32,3203,2,2644,90,1,120
5,32,3203,2,2644,91,1,120
5,32,3203,2,2644,101,1,150
5,32,3203,2,2644,102,1,20
5,32,3203,2,2644,103,1,50
5,32,3203,2,2644,104,1,150
5,32,3203,2,2644,105,2,0
5,32,3203,2,2644,106,1,150
5,32,3203,2,2644,107,2,0
5,32,3203,2,2644,108,1,50
5,32,3203,2,2644,109,2,0
5,32,3203,2,2644,111,1,50
5,32,3203,2,2644,120,1,1700
5,32,3203,2,2644,121,2,0
5,32,3203,2,2644,122,2,0
5,32,3203,2,2644,123,2,0
5,32,3203,2,2644,125,1,750
5,32,3203,2,2644,126,1,60
5,32,3203,2,2644,130,1,1000
5,32,3203,2,2644,131,2,0
5,32,3203,2,2644,132,1,700
5,32,3203,2,2644,133,1,800
5,32,3203,2,2644,134,2,0
5,32,3203,2,2644,136,1,600
5,32,3203,2,2644,140,1,900
5,32,3203,2,2644,141,1,500
5,32,3203,2,2644,142,2,0
5,32,3203,2,2644,143,1,1000
5,32,3203,2,2644,144,2,0
5,32,3203,2,2644,145,1,500
5,32,3203,2,2644,146,2,0
5,32,3203,2,2644,147,1,120
5,32,3203,2,2644,150,2,0
5,32,3203,2,2644,152,1,1900
5,32,3203,2,2644,154,1,120
5,32,3203,2,2644,170,2,0
5,32,3203,2,2644,171,2,0
5,32,3203,2,2644,172,2,0
5,32,3203,2,2644,173,2,0
5,32,3203,2,2644,174,1,250
5,32,3203,2,2644,175,2,0
5,32,3203,2,2644,181,2,0
5,32,3203,2,2644,182,1,1000
5,32,3203,2,2644,183,2,0
5,32,3203,2,2644,184,2,0
5,32,3203,2,2644,201,1,10
5,32,3203,2,2644,202,1,120
5,32,3203,2,2644,204,2,0
5,32,3203,2,2644,903,1,50
5,32,3203,2,2644,904,2,0
5,32,3203,2,2644,905,1,300
5,32,3203,2,2644,906,1,750
5,32,3203,2,2644,951,1,200
5,32,3203,2,2644,952,2,0
5,32,3203,2,2644,1511,2,0
5,32,3203,2,2644,1512,1,800
5,32,3203,2,2644,1513,2,0
5,32,3203,2,2644,1532,2,0
5,32,3203,2,2644,1533,1,120
5,32,3203,2,2644,1551,2,0
5,32,3203,2,2644,1552,2,0
5,32,3203,2,2644,1553,2,0
5,32,3203,2,2644,1601,1,20
5,32,3203,2,2644,1602,1,300
5,32,3203,2,2644,1611,2,0
5,32,3203,2,2644,1612,1,750
5,32,3203,2,2644,1613,2,0
5,32,3203,2,2644,1621,1,10
5,32,3203,2,2644,1622,1,200
5,32,3203,2,2644,1801,1,10
5,32,3203,2,2644,1802,1,200
5,32,3203,2,2644,1901,1,20
5,32,3203,2,2644,1902,1,90
5,32,3203,2,2644,2001,1,60
5,32,3203,2,2644,2002,2,0
5,32,3203,2,2644,2003,1,120
5,32,3203,2,2644,2031,1,60
5,32,3203,2,2644,2032,1,80
5,32,3203,2,2644,2033,1,100
5,32,3203,2,2644,9001,2,0
5,32,3203,2,2644,9002,2,0
5,32,3203,2,2644,9003,1,200
5,32,3203,2,2644,9004,1,200
5,32,3203,2,2644,9011,1,200
5,32,3203,2,2644,9012,1,300
5,32,3203,2,2644,9013,2,0
5,32,3203,2,2644,9014,1,200
5,32,3204,1,346,1,2,0
5,32,3204,1,346,2,2,0
5,32,3204,1,346,3,1,150
5,32,3204,1,346,4,1,150
5,32,3204,1,346,5,1,250
5,32,3204,1,346,7,1,250
5,32,3204,1,346,8,1,250
5,32,3204,1,346,9,1,50
5,32,3204,1,346,10,1,10
5,32,3204,1,346,11,1,500
5,32,3204,1,346,20,2,0
5,32,3204,1,346,21,2,0
5,32,3204,1,346,22,2,0
5,32,3204,1,346,23,2,0
5,32,3204,1,346,24,2,0
5,32,3204,1,346,30,1,500
5,32,3204,1,346,31,1,400
5,32,3204,1,346,32,1,125
5,32,3204,1,346,33,1,125
5,32,3204,1,346,34,1,200
5,32,3204,1,346,35,1,200
5,32,3204,1,346,36,1,200
5,32,3204,1,346,37,1,200
5,32,3204,1,346,38,1,120
5,32,3204,1,346,50,2,0
5,32,3204,1,346,51,1,450
5,32,3204,1,346,52,1,50
5,32,3204,1,346,53,1,10
5,32,3204,1,346,54,2,0
5,32,3204,1,346,55,2,0
5,32,3204,1,346,60,2,0
5,32,3204,1,346,61,1,350
5,32,3204,1,346,62,2,0
5,32,3204,1,346,63,1,150
5,32,3204,1,346,64,2,0
5,32,3204,1,346,65,1,50
5,32,3204,1,346,70,1,200
5,32,3204,1,346,71,2,0
5,32,3204,1,346,72,2,0
5,32,3204,1,346,73,1,280
5,32,3204,1,346,74,2,0
5,32,3204,1,346,75,2,0
5,32,3204,1,346,76,1,300
5,32,3204,1,346,78,1,300
5,32,3204,1,346,80,1,1000
5,32,3204,1,346,81,1,200
5,32,3204,1,346,82,1,50
5,32,3204,1,346,83,1,50
5,32,3204,1,346,84,1,100
5,32,3204,1,346,85,1,100
5,32,3204,1,346,86,1,150
5,32,3204,1,346,87,1,300
5,32,3204,1,346,88,1,300
5,32,3204,1,346,90,1,200
5,32,3204,1,346,91,1,200
5,32,3204,1,346,101,1,150
5,32,3204,1,346,102,1,20
5,32,3204,1,346,103,1,50
5,32,3204,1,346,104,1,100
5,32,3204,1,346,105,2,0
5,32,3204,1,346,106,1,100
5,32,3204,1,346,107,2,0
5,32,3204,1,346,108,1,50
5,32,3204,1,346,109,2,0
5,32,3204,1,346,111,1,50
5,32,3204,1,346,120,1,1700
5,32,3204,1,346,121,2,0
5,32,3204,1,346,122,2,0
5,32,3204,1,346,123,2,0
5,32,3204,1,346,125,1,700
5,32,3204,1,346,126,1,50
5,32,3204,1,346,130,1,800
5,32,3204,1,346,131,2,0
5,32,3204,1,346,132,1,900
5,32,3204,1,346,133,1,800
5,32,3204,1,346,134,2,0
5,32,3204,1,346,136,1,650
5,32,3204,1,346,140,1,700
5,32,3204,1,346,141,1,500
5,32,3204,1,346,142,1,800
5,32,3204,1,346,143,1,1200
5,32,3204,1,346,144,2,0
5,32,3204,1,346,145,1,500
5,32,3204,1,346,146,1,300
5,32,3204,1,346,147,1,120
5,32,3204,1,346,150,2,0
5,32,3204,1,346,152,1,1800
5,32,3204,1,346,154,1,150
5,32,3204,1,346,170,1,200
5,32,3204,1,346,171,1,200
5,32,3204,1,346,172,2,0
5,32,3204,1,346,173,2,0
5,32,3204,1,346,174,1,200
5,32,3204,1,346,175,2,0
5,32,3204,1,346,181,2,0
5,32,3204,1,346,182,1,1000
5,32,3204,1,346,183,2,0
5,32,3204,1,346,184,2,0
5,32,3204,1,346,201,1,10
5,32,3204,1,346,202,1,120
5,32,3204,1,346,204,1,100
5,32,3204,1,346,903,1,100
5,32,3204,1,346,904,2,0
5,32,3204,1,346,905,1,300
5,32,3204,1,346,906,1,800
5,32,3204,1,346,951,1,200
5,32,3204,1,346,952,2,0
5,32,3204,1,346,1511,1,700
5,32,3204,1,346,1512,1,1700
5,32,3204,1,346,1513,1,2300
5,32,3204,1,346,1531,2,0
5,32,3204,1,346,1532,1,120
5,32,3204,1,346,1533,2,0
5,32,3204,1,346,1551,1,150
5,32,3204,1,346,1552,2,0
5,32,3204,1,346,1553,1,300
5,32,3204,1,346,1601,1,20
5,32,3204,1,346,1602,1,300
5,32,3204,1,346,1611,2,0
5,32,3204,1,346,1612,1,650
5,32,3204,1,346,1613,1,1200
5,32,3204,1,346,1621,1,10
5,32,3204,1,346,1622,1,150
5,32,3204,1,346,1801,1,10
5,32,3204,1,346,1802,1,200
5,32,3204,1,346,1901,1,30
5,32,3204,1,346,1902,1,80
5,32,3204,1,346,2001,1,60
5,32,3204,1,346,2002,2,0
5,32,3204,1,346,2003,1,120
5,32,3204,1,346,2031,1,60
5,32,3204,1,346,2032,1,80
5,32,3204,1,346,2033,1,100
5,32,3204,1,346,9001,2,0
5,32,3204,1,346,9002,2,0
5,32,3204,1,346,9003,1,200
5,32,3204,1,346,9004,1,200
5,32,3204,1,346,9011,1,200
5,32,3204,1,346,9012,2,0
5,32,3204,1,346,9013,1,400
5,32,3204,1,346,9014,1,200
5,32,3206,2,276,1,2,0
5,32,3206,2,276,2,2,0
5,32,3206,2,276,3,1,150
5,32,3206,2,276,4,1,150
5,32,3206,2,276,5,1,250
5,32,3206,2,276,7,1,250
5,32,3206,2,276,8,1,300
5,32,3206,2,276,9,1,50
5,32,3206,2,276,10,1,10
5,32,3206,2,276,11,2,0
5,32,3206,2,276,20,2,0
5,32,3206,2,276,21,1,450
5,32,3206,2,276,22,2,0
5,32,3206,2,276,23,2,0
5,32,3206,2,276,24,2,0
5,32,3206,2,276,30,1,400
5,32,3206,2,276,31,1,350
5,32,3206,2,276,32,1,125
5,32,3206,2,276,33,1,125
5,32,3206,2,276,34,1,200
5,32,3206,2,276,35,1,200
5,32,3206,2,276,36,1,200
5,32,3206,2,276,37,2,0
5,32,3206,2,276,38,2,0
5,32,3206,2,276,50,2,0
5,32,3206,2,276,51,2,0
5,32,3206,2,276,52,1,50
5,32,3206,2,276,53,1,10
5,32,3206,2,276,54,2,0
5,32,3206,2,276,55,2,0
5,32,3206,2,276,60,2,0
5,32,3206,2,276,61,1,300
5,32,3206,2,276,62,2,0
5,32,3206,2,276,63,1,150
5,32,3206,2,276,64,2,0
5,32,3206,2,276,65,1,50
5,32,3206,2,276,70,1,200
5,32,3206,2,276,71,1,260
5,32,3206,2,276,72,2,0
5,32,3206,2,276,73,1,250
5,32,3206,2,276,74,2,0
5,32,3206,2,276,75,2,0
5,32,3206,2,276,76,1,300
5,32,3206,2,276,78,1,250
5,32,3206,2,276,80,1,1300
5,32,3206,2,276,81,1,100
5,32,3206,2,276,82,1,50
5,32,3206,2,276,83,1,50
5,32,3206,2,276,84,1,100
5,32,3206,2,276,85,2,0
5,32,3206,2,276,86,1,100
5,32,3206,2,276,87,1,300
5,32,3206,2,276,88,1,300
5,32,3206,2,276,90,1,300
5,32,3206,2,276,91,1,300
5,32,3206,2,276,101,1,150
5,32,3206,2,276,102,1,30
5,32,3206,2,276,103,1,50
5,32,3206,2,276,104,1,100
5,32,3206,2,276,105,2,0
5,32,3206,2,276,106,1,250
5,32,3206,2,276,107,1,300
5,32,3206,2,276,108,1,50
5,32,3206,2,276,109,2,0
5,32,3206,2,276,111,1,50
5,32,3206,2,276,120,1,1500
5,32,3206,2,276,121,2,0
5,32,3206,2,276,122,2,0
5,32,3206,2,276,123,2,0
5,32,3206,2,276,125,1,700
5,32,3206,2,276,126,1,50
5,32,3206,2,276,130,1,800
5,32,3206,2,276,131,2,0
5,32,3206,2,276,132,1,700
5,32,3206,2,276,133,1,800
5,32,3206,2,276,134,2,0
5,32,3206,2,276,136,1,650
5,32,3206,2,276,140,1,500
5,32,3206,2,276,141,1,500
5,32,3206,2,276,142,1,700
5,32,3206,2,276,143,1,750
5,32,3206,2,276,144,2,0
5,32,3206,2,276,145,1,450
5,32,3206,2,276,146,1,300
5,32,3206,2,276,147,1,120
5,32,3206,2,276,150,2,0
5,32,3206,2,276,152,1,1900
5,32,3206,2,276,154,1,130
5,32,3206,2,276,170,1,200
5,32,3206,2,276,171,1,250
5,32,3206,2,276,172,2,0
5,32,3206,2,276,173,2,0
5,32,3206,2,276,174,1,250
5,32,3206,2,276,175,2,0
5,32,3206,2,276,181,2,0
5,32,3206,2,276,182,1,1000
5,32,3206,2,276,183,2,0
5,32,3206,2,276,184,2,0
5,32,3206,2,276,201,1,10
5,32,3206,2,276,202,1,120
5,32,3206,2,276,204,1,60
5,32,3206,2,276,903,2,0
5,32,3206,2,276,904,2,0
5,32,3206,2,276,905,1,300
5,32,3206,2,276,906,1,800
5,32,3206,2,276,951,1,200
5,32,3206,2,276,952,2,0
5,32,3206,2,276,1511,1,700
5,32,3206,2,276,1512,1,1700
5,32,3206,2,276,1513,1,2300
5,32,3206,2,276,1531,2,0
5,32,3206,2,276,1532,1,120
5,32,3206,2,276,1533,2,0
5,32,3206,2,276,1551,2,0
5,32,3206,2,276,1552,2,0
5,32,3206,2,276,1553,1,300
5,32,3206,2,276,1601,1,20
5,32,3206,2,276,1602,1,280
5,32,3206,2,276,1611,2,0
5,32,3206,2,276,1612,1,800
5,32,3206,2,276,1613,2,0
5,32,3206,2,276,1621,1,20
5,32,3206,2,276,1622,1,160
5,32,3206,2,276,1801,1,10
5,32,3206,2,276,1802,1,200
5,32,3206,2,276,1901,1,20
5,32,3206,2,276,1902,1,80
5,32,3206,2,276,2001,1,60
5,32,3206,2,276,2002,2,0
5,32,3206,2,276,2003,1,120
5,32,3206,2,276,2031,1,60
5,32,3206,2,276,2032,1,80
5,32,3206,2,276,2033,1,100
5,32,3206,2,276,9001,2,0
5,32,3206,2,276,9002,2,0
5,32,3206,2,276,9003,1,200
5,32,3206,2,276,9004,1,200
5,32,3206,2,276,9011,1,200
5,32,3206,2,276,9012,1,300
5,32,3206,2,276,9013,2,0
5,32,3206,2,276,9014,1,200
5,32,3207,2,1464,1,2,0
5,32,3207,2,1464,2,2,0
5,32,3207,2,1464,3,1,250
5,32,3207,2,1464,4,1,250
5,32,3207,2,1464,5,1,250
5,32,3207,2,1464,7,1,250
5,32,3207,2,1464,8,1,300
5,32,3207,2,1464,9,1,50
5,32,3207,2,1464,10,1,10
5,32,3207,2,1464,11,2,0
5,32,3207,2,1464,20,2,0
5,32,3207,2,1464,21,1,600
5,32,3207,2,1464,22,2,0
5,32,3207,2,1464,23,2,0
5,32,3207,2,1464,24,2,0
5,32,3207,2,1464,30,1,400
5,32,3207,2,1464,31,1,500
5,32,3207,2,1464,32,1,150
5,32,3207,2,1464,33,1,150
5,32,3207,2,1464,34,1,200
5,32,3207,2,1464,35,1,200
5,32,3207,2,1464,36,1,260
5,32,3207,2,1464,37,2,0
5,32,3207,2,1464,38,1,150
5,32,3207,2,1464,50,2,0
5,32,3207,2,1464,51,1,550
5,32,3207,2,1464,52,1,50
5,32,3207,2,1464,53,1,10
5,32,3207,2,1464,54,2,0
5,32,3207,2,1464,55,2,0
5,32,3207,2,1464,60,2,0
5,32,3207,2,1464,61,1,450
5,32,3207,2,1464,62,2,0
5,32,3207,2,1464,63,1,150
5,32,3207,2,1464,64,2,0
5,32,3207,2,1464,65,1,100
5,32,3207,2,1464,70,1,250
5,32,3207,2,1464,71,2,0
5,32,3207,2,1464,72,2,0
5,32,3207,2,1464,73,1,300
5,32,3207,2,1464,74,2,0
5,32,3207,2,1464,75,2,0
5,32,3207,2,1464,76,1,300
5,32,3207,2,1464,78,1,300
5,32,3207,2,1464,80,1,1000
5,32,3207,2,1464,81,1,500
5,32,3207,2,1464,82,1,50
5,32,3207,2,1464,83,1,50
5,32,3207,2,1464,84,1,100
5,32,3207,2,1464,85,1,100
5,32,3207,2,1464,86,1,200
5,32,3207,2,1464,87,1,300
5,32,3207,2,1464,88,1,300
5,32,3207,2,1464,90,1,150
5,32,3207,2,1464,91,1,150
5,32,3207,2,1464,101,1,200
5,32,3207,2,1464,102,1,50
5,32,3207,2,1464,103,1,50
5,32,3207,2,1464,104,1,150
5,32,3207,2,1464,105,2,0
5,32,3207,2,1464,106,1,200
5,32,3207,2,1464,107,2,0
5,32,3207,2,1464,108,2,0
5,32,3207,2,1464,109,2,0
5,32,3207,2,1464,111,1,50
5,32,3207,2,1464,120,1,1800
5,32,3207,2,1464,121,2,0
5,32,3207,2,1464,122,2,0
5,32,3207,2,1464,123,2,0
5,32,3207,2,1464,125,1,800
5,32,3207,2,1464,126,1,70
5,32,3207,2,1464,130,1,1000
5,32,3207,2,1464,131,2,0
5,32,3207,2,1464,132,1,900
5,32,3207,2,1464,133,1,1000
5,32,3207,2,1464,134,2,0
5,32,3207,2,1464,136,1,650
5,32,3207,2,1464,140,1,800
5,32,3207,2,1464,141,1,500
5,32,3207,2,1464,142,1,900
5,32,3207,2,1464,143,1,850
5,32,3207,2,1464,144,2,0
5,32,3207,2,1464,145,1,500
5,32,3207,2,1464,146,1,200
5,32,3207,2,1464,147,1,120
5,32,3207,2,1464,150,2,0
5,32,3207,2,1464,152,1,1800
5,32,3207,2,1464,154,1,150
5,32,3207,2,1464,170,1,200
5,32,3207,2,1464,171,1,200
5,32,3207,2,1464,172,2,0
5,32,3207,2,1464,173,2,0
5,32,3207,2,1464,174,1,200
5,32,3207,2,1464,175,2,0
5,32,3207,2,1464,181,2,0
5,32,3207,2,1464,182,1,1200
5,32,3207,2,1464,183,2,0
5,32,3207,2,1464,184,2,0
5,32,3207,2,1464,201,1,10
5,32,3207,2,1464,202,1,120
5,32,3207,2,1464,204,1,100
5,32,3207,2,1464,903,1,100
5,32,3207,2,1464,904,2,0
5,32,3207,2,1464,905,1,400
5,32,3207,2,1464,906,1,800
5,32,3207,2,1464,951,1,200
5,32,3207,2,1464,952,2,0
5,32,3207,2,1464,1511,2,0
5,32,3207,2,1464,1512,1,800
5,32,3207,2,1464,1513,2,0
5,32,3207,2,1464,1531,2,0
5,32,3207,2,1464,1532,1,120
5,32,3207,2,1464,1533,2,0
5,32,3207,2,1464,1551,1,150
5,32,3207,2,1464,1552,2,0
5,32,3207,2,1464,1553,2,0
5,32,3207,2,1464,1601,1,20
5,32,3207,2,1464,1602,1,300
5,32,3207,2,1464,1611,1,400
5,32,3207,2,1464,1612,1,800
5,32,3207,2,1464,1613,2,0
5,32,3207,2,1464,1621,1,10
5,32,3207,2,1464,1622,1,220
5,32,3207,2,1464,1801,1,10
5,32,3207,2,1464,1802,1,200
5,32,3207,2,1464,1901,1,30
5,32,3207,2,1464,1902,1,100
5,32,3207,2,1464,2001,1,60
5,32,3207,2,1464,2002,2,0
5,32,3207,2,1464,2003,1,120
5,32,3207,2,1464,2031,1,60
5,32,3207,2,1464,2032,1,70
5,32,3207,2,1464,2033,1,120
5,32,3207,2,1464,9001,2,0
5,32,3207,2,1464,9002,2,0
5,32,3207,2,1464,9003,1,250
5,32,3207,2,1464,9004,1,250
5,32,3207,2,1464,9011,1,250
5,32,3207,2,1464,9012,2,0
5,32,3207,2,1464,9013,2,0
5,32,3207,2,1464,9014,1,250
5,32,3208,2,2244,1,2,0
5,32,3208,2,2244,2,2,0
5,32,3208,2,2244,3,1,150
5,32,3208,2,2244,4,1,150
5,32,3208,2,2244,5,1,250
5,32,3208,2,2244,7,1,250
5,32,3208,2,2244,8,1,250
5,32,3208,2,2244,9,1,50
5,32,3208,2,2244,10,1,10
5,32,3208,2,2244,11,1,500
5,32,3208,2,2244,20,2,0
5,32,3208,2,2244,21,2,0
5,32,3208,2,2244,22,2,0
5,32,3208,2,2244,23,2,0
5,32,3208,2,2244,24,2,0
5,32,3208,2,2244,30,1,400
5,32,3208,2,2244,31,1,300
5,32,3208,2,2244,32,1,100
5,32,3208,2,2244,33,1,100
5,32,3208,2,2244,34,1,200
5,32,3208,2,2244,35,1,200
5,32,3208,2,2244,36,1,200
5,32,3208,2,2244,37,2,0
5,32,3208,2,2244,38,2,0
5,32,3208,2,2244,50,2,0
5,32,3208,2,2244,51,1,450
5,32,3208,2,2244,52,1,50
5,32,3208,2,2244,53,1,10
5,32,3208,2,2244,54,2,0
5,32,3208,2,2244,55,2,0
5,32,3208,2,2244,60,2,0
5,32,3208,2,2244,61,1,250
5,32,3208,2,2244,62,2,0
5,32,3208,2,2244,63,1,100
5,32,3208,2,2244,64,2,0
5,32,3208,2,2244,65,1,50
5,32,3208,2,2244,70,1,200
5,32,3208,2,2244,71,2,0
5,32,3208,2,2244,72,2,0
5,32,3208,2,2244,73,1,300
5,32,3208,2,2244,74,2,0
5,32,3208,2,2244,75,2,0
5,32,3208,2,2244,76,1,300
5,32,3208,2,2244,78,1,300
5,32,3208,2,2244,80,1,1200
5,32,3208,2,2244,81,1,100
5,32,3208,2,2244,82,1,50
5,32,3208,2,2244,83,1,50
5,32,3208,2,2244,84,1,50
5,32,3208,2,2244,85,2,0
5,32,3208,2,2244,86,1,100
5,32,3208,2,2244,87,1,300
5,32,3208,2,2244,88,1,300
5,32,3208,2,2244,90,1,300
5,32,3208,2,2244,91,1,300
5,32,3208,2,2244,101,1,150
5,32,3208,2,2244,102,1,20
5,32,3208,2,2244,103,1,50
5,32,3208,2,2244,104,1,100
5,32,3208,2,2244,105,2,0
5,32,3208,2,2244,106,1,100
5,32,3208,2,2244,107,2,0
5,32,3208,2,2244,108,1,50
5,32,3208,2,2244,109,2,0
5,32,3208,2,2244,111,1,50
5,32,3208,2,2244,120,1,1800
5,32,3208,2,2244,121,2,0
5,32,3208,2,2244,122,2,0
5,32,3208,2,2244,123,2,0
5,32,3208,2,2244,125,1,700
5,32,3208,2,2244,126,1,50
5,32,3208,2,2244,130,1,800
5,32,3208,2,2244,131,2,0
5,32,3208,2,2244,132,1,900
5,32,3208,2,2244,133,1,800
5,32,3208,2,2244,134,2,0
5,32,3208,2,2244,136,1,650
5,32,3208,2,2244,140,1,700
5,32,3208,2,2244,141,1,500
5,32,3208,2,2244,142,1,800
5,32,3208,2,2244,143,1,1200
5,32,3208,2,2244,144,2,0
5,32,3208,2,2244,145,1,500
5,32,3208,2,2244,146,1,300
5,32,3208,2,2244,147,1,120
5,32,3208,2,2244,150,2,0
5,32,3208,2,2244,152,1,1800
5,32,3208,2,2244,154,1,150
5,32,3208,2,2244,170,1,150
5,32,3208,2,2244,171,1,200
5,32,3208,2,2244,172,2,0
5,32,3208,2,2244,173,2,0
5,32,3208,2,2244,174,1,200
5,32,3208,2,2244,175,2,0
5,32,3208,2,2244,181,2,0
5,32,3208,2,2244,182,1,1000
5,32,3208,2,2244,183,2,0
5,32,3208,2,2244,184,2,0
5,32,3208,2,2244,201,1,10
5,32,3208,2,2244,202,1,120
5,32,3208,2,2244,204,1,80
