"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s11aq1","s11aq2","tracked_obs"
5,32,3208,2,2244,320089,101,"Cigarettes or tobacco",2,,0
5,32,3208,2,2244,320089,102,"Matches",1,20,0
5,32,3208,2,2244,320089,103,"Newspaper and magazines",1,300,0
5,32,3208,2,2244,320089,104,"Public transport (bus, rail, b",2,,0
5,32,3208,2,2244,320090,101,"Cigarettes or tobacco",2,,0
5,32,3208,2,2244,320090,102,"Matches",1,10,0
5,32,3208,2,2244,320090,103,"Newspaper and magazines",2,,0
5,32,3208,2,2244,320090,104,"Public transport (bus, rail, b",1,40,0
5,32,3208,2,2244,320091,101,"Cigarettes or tobacco",2,,0
5,32,3208,2,2244,320091,102,"Matches",1,10,0
5,32,3208,2,2244,320091,103,"Newspaper and magazines",2,,0
5,32,3208,2,2244,320091,104,"Public transport (bus, rail, b",1,300,0
5,32,3208,2,2244,320092,101,"Cigarettes or tobacco",2,,0
5,32,3208,2,2244,320092,102,"Matches",1,10,0
5,32,3208,2,2244,320092,103,"Newspaper and magazines",2,,0
5,32,3208,2,2244,320092,104,"Public transport (bus, rail, b",2,,0
5,32,3208,2,2244,320093,101,"Cigarettes or tobacco",2,,0
5,32,3208,2,2244,320093,102,"Matches",1,10,0
5,32,3208,2,2244,320093,103,"Newspaper and magazines",2,,0
5,32,3208,2,2244,320093,104,"Public transport (bus, rail, b",2,,0
5,32,3204,1,346,320094,101,"Cigarettes or tobacco",2,,0
5,32,3204,1,346,320094,102,"Matches",1,30,0
5,32,3204,1,346,320094,103,"Newspaper and magazines",2,,0
5,32,3204,1,346,320094,104,"Public transport (bus, rail, b",1,1500,0
5,32,3204,1,346,320095,101,"Cigarettes or tobacco",2,,0
5,32,3204,1,346,320095,102,"Matches",1,30,0
5,32,3204,1,346,320095,103,"Newspaper and magazines",1,300,0
5,32,3204,1,346,320095,104,"Public transport (bus, rail, b",1,1000,0
5,32,3204,1,346,320096,101,"Cigarettes or tobacco",2,,0
5,32,3204,1,346,320096,102,"Matches",1,100,0
5,32,3204,1,346,320096,103,"Newspaper and magazines",2,,0
5,32,3204,1,346,320096,104,"Public transport (bus, rail, b",1,900,0
5,32,3204,1,346,320098,101,"Cigarettes or tobacco",2,,0
5,32,3204,1,346,320098,102,"Matches",1,10,0
5,32,3204,1,346,320098,103,"Newspaper and magazines",2,,0
5,32,3204,1,346,320098,104,"Public transport (bus, rail, b",1,1400,0
5,32,3204,1,346,320099,101,"Cigarettes or tobacco",2,,0
5,32,3204,1,346,320099,102,"Matches",2,,0
5,32,3204,1,346,320099,103,"Newspaper and magazines",2,,0
5,32,3204,1,346,320099,104,"Public transport (bus, rail, b",2,,0
5,32,3204,1,346,320100,101,"Cigarettes or tobacco",2,,0
5,32,3204,1,346,320100,102,"Matches",1,10,0
5,32,3204,1,346,320100,103,"Newspaper and magazines",2,,0
5,32,3204,1,346,320100,104,"Public transport (bus, rail, b",2,,0
5,32,3204,1,346,320101,101,"Cigarettes or tobacco",2,,0
5,32,3204,1,346,320101,102,"Matches",1,30,0
5,32,3204,1,346,320101,103,"Newspaper and magazines",2,,0
5,32,3204,1,346,320101,104,"Public transport (bus, rail, b",1,1000,0
5,32,3204,1,346,320102,101,"Cigarettes or tobacco",2,,0
5,32,3204,1,346,320102,102,"Matches",1,20,0
5,32,3204,1,346,320102,103,"Newspaper and magazines",2,,0
5,32,3204,1,346,320102,104,"Public transport (bus, rail, b",1,1000,0
5,32,3204,1,346,320103,101,"Cigarettes or tobacco",2,,0
5,32,3204,1,346,320103,102,"Matches",1,100,0
5,32,3204,1,346,320103,103,"Newspaper and magazines",2,,0
5,32,3204,1,346,320103,104,"Public transport (bus, rail, b",1,1000,0
5,32,3201,2,2034,320104,101,"Cigarettes or tobacco",2,,0
5,32,3201,2,2034,320104,102,"Matches",1,40,0
5,32,3201,2,2034,320104,103,"Newspaper and magazines",2,,0
5,32,3201,2,2034,320104,104,"Public transport (bus, rail, b",1,1000,0
5,32,3201,2,2034,320105,101,"Cigarettes or tobacco",2,,0
5,32,3201,2,2034,320105,102,"Matches",1,20,0
5,32,3201,2,2034,320105,103,"Newspaper and magazines",2,,0
5,32,3201,2,2034,320105,104,"Public transport (bus, rail, b",1,500,0
5,32,3201,2,2034,320106,101,"Cigarettes or tobacco",2,,0
5,32,3201,2,2034,320106,102,"Matches",2,,0
5,32,3201,2,2034,320106,103,"Newspaper and magazines",2,,0
5,32,3201,2,2034,320106,104,"Public transport (bus, rail, b",2,,0
5,32,3222,1,1624,320107,101,"Cigarettes or tobacco",2,,0
5,32,3222,1,1624,320107,102,"Matches",1,30,0
5,32,3222,1,1624,320107,103,"Newspaper and magazines",1,450,0
5,32,3222,1,1624,320107,104,"Public transport (bus, rail, b",1,1000,0
5,32,3222,1,1624,320108,101,"Cigarettes or tobacco",2,,0
5,32,3222,1,1624,320108,102,"Matches",1,100,0
5,32,3222,1,1624,320108,103,"Newspaper and magazines",2,,0
5,32,3222,1,1624,320108,104,"Public transport (bus, rail, b",1,1000,0
5,32,3222,1,1624,320109,101,"Cigarettes or tobacco",2,,0
5,32,3222,1,1624,320109,102,"Matches",1,10,0
5,32,3222,1,1624,320109,103,"Newspaper and magazines",1,150,0
5,32,3222,1,1624,320109,104,"Public transport (bus, rail, b",1,600,0
5,32,3222,1,1624,320110,101,"Cigarettes or tobacco",2,,0
5,32,3222,1,1624,320110,102,"Matches",1,10,0
5,32,3222,1,1624,320110,103,"Newspaper and magazines",2,,0
5,32,3222,1,1624,320110,104,"Public transport (bus, rail, b",2,,0
5,32,3222,1,1624,320111,101,"Cigarettes or tobacco",2,,0
5,32,3222,1,1624,320111,102,"Matches",2,,0
5,32,3222,1,1624,320111,103,"Newspaper and magazines",2,,0
5,32,3222,1,1624,320111,104,"Public transport (bus, rail, b",1,3500,0
5,32,3222,1,1624,320112,101,"Cigarettes or tobacco",2,,0
5,32,3222,1,1624,320112,102,"Matches",1,100,0
5,32,3222,1,1624,320112,103,"Newspaper and magazines",2,,0
5,32,3222,1,1624,320112,104,"Public transport (bus, rail, b",1,1000,0
5,32,3222,1,1624,320114,101,"Cigarettes or tobacco",2,,0
5,32,3222,1,1624,320114,102,"Matches",1,40,0
5,32,3222,1,1624,320114,103,"Newspaper and magazines",2,,0
5,32,3222,1,1624,320114,104,"Public transport (bus, rail, b",1,500,0
5,32,3222,1,1624,320115,101,"Cigarettes or tobacco",2,,0
5,32,3222,1,1624,320115,102,"Matches",1,10,0
5,32,3222,1,1624,320115,103,"Newspaper and magazines",2,,0
5,32,3222,1,1624,320115,104,"Public transport (bus, rail, b",1,500,0
5,32,3222,1,1624,320116,101,"Cigarettes or tobacco",2,,0
5,32,3222,1,1624,320116,102,"Matches",1,20,0
5,32,3222,1,1624,320116,103,"Newspaper and magazines",2,,0
5,32,3222,1,1624,320116,104,"Public transport (bus, rail, b",1,600,0
5,32,3201,2,2034,320117,101,"Cigarettes or tobacco",2,,0
5,32,3201,2,2034,320117,102,"Matches",1,100,0
5,32,3201,2,2034,320117,103,"Newspaper and magazines",2,,0
5,32,3201,2,2034,320117,104,"Public transport (bus, rail, b",1,1000,0
5,32,3201,2,2034,320118,101,"Cigarettes or tobacco",1,700,0
5,32,3201,2,2034,320118,102,"Matches",1,100,0
5,32,3201,2,2034,320118,103,"Newspaper and magazines",2,,0
5,32,3201,2,2034,320118,104,"Public transport (bus, rail, b",1,2000,0
5,32,3201,2,2034,320119,101,"Cigarettes or tobacco",2,,0
5,32,3201,2,2034,320119,102,"Matches",1,100,0
5,32,3201,2,2034,320119,103,"Newspaper and magazines",2,,0
5,32,3201,2,2034,320119,104,"Public transport (bus, rail, b",1,1300,0
5,32,3201,2,2034,320120,101,"Cigarettes or tobacco",2,,0
5,32,3201,2,2034,320120,102,"Matches",2,,0
5,32,3201,2,2034,320120,103,"Newspaper and magazines",2,,0
5,32,3201,2,2034,320120,104,"Public transport (bus, rail, b",2,,0
5,32,3201,2,2034,320121,101,"Cigarettes or tobacco",2,,0
5,32,3201,2,2034,320121,102,"Matches",1,10,0
5,32,3201,2,2034,320121,103,"Newspaper and magazines",1,600,0
5,32,3201,2,2034,320121,104,"Public transport (bus, rail, b",1,860,0
5,32,3201,2,2034,320122,101,"Cigarettes or tobacco",2,,0
5,32,3201,2,2034,320122,102,"Matches",1,10,0
5,32,3201,2,2034,320122,103,"Newspaper and magazines",2,,0
5,32,3201,2,2034,320122,104,"Public transport (bus, rail, b",2,,0
5,32,3201,2,2034,320123,101,"Cigarettes or tobacco",2,,0
5,32,3201,2,2034,320123,102,"Matches",1,10,0
5,32,3201,2,2034,320123,103,"Newspaper and magazines",1,60,0
5,32,3201,2,2034,320123,104,"Public transport (bus, rail, b",1,800,0
5,32,3203,2,2644,320124,101,"Cigarettes or tobacco",2,,0
5,32,3203,2,2644,320124,102,"Matches",1,10,0
5,32,3203,2,2644,320124,103,"Newspaper and magazines",2,,0
5,32,3203,2,2644,320124,104,"Public transport (bus, rail, b",2,,0
5,32,3203,2,2644,320125,101,"Cigarettes or tobacco",2,,0
5,32,3203,2,2644,320125,102,"Matches",1,20,0
5,32,3203,2,2644,320125,103,"Newspaper and magazines",2,,0
5,32,3203,2,2644,320125,104,"Public transport (bus, rail, b",1,500,0
5,32,3203,2,2644,320126,101,"Cigarettes or tobacco",2,,0
5,32,3203,2,2644,320126,102,"Matches",1,40,0
5,32,3203,2,2644,320126,103,"Newspaper and magazines",2,,0
5,32,3203,2,2644,320126,104,"Public transport (bus, rail, b",1,1200,0
5,32,3203,2,2644,320127,101,"Cigarettes or tobacco",2,,0
5,32,3203,2,2644,320127,102,"Matches",1,100,0
5,32,3203,2,2644,320127,103,"Newspaper and magazines",2,,0
5,32,3203,2,2644,320127,104,"Public transport (bus, rail, b",1,1200,0
5,32,3203,2,2644,320128,101,"Cigarettes or tobacco",2,,0
5,32,3203,2,2644,320128,102,"Matches",1,100,0
5,32,3203,2,2644,320128,103,"Newspaper and magazines",2,,0
5,32,3203,2,2644,320128,104,"Public transport (bus, rail, b",1,1000,0
5,32,3203,2,2644,320129,101,"Cigarettes or tobacco",2,,0
5,32,3203,2,2644,320129,102,"Matches",1,100,0
5,32,3203,2,2644,320129,103,"Newspaper and magazines",2,,0
5,32,3203,2,2644,320129,104,"Public transport (bus, rail, b",1,1000,0
5,32,3203,2,2644,320130,101,"Cigarettes or tobacco",2,,0
5,32,3203,2,2644,320130,102,"Matches",1,10,0
5,32,3203,2,2644,320130,103,"Newspaper and magazines",2,,0
5,32,3203,2,2644,320130,104,"Public transport (bus, rail, b",2,,0
5,32,3203,2,2644,320131,101,"Cigarettes or tobacco",2,,0
5,32,3203,2,2644,320131,102,"Matches",1,10,0
5,32,3203,2,2644,320131,103,"Newspaper and magazines",2,,0
5,32,3203,2,2644,320131,104,"Public transport (bus, rail, b",2,,0
5,32,3203,2,2644,320132,101,"Cigarettes or tobacco",2,,0
5,32,3203,2,2644,320132,102,"Matches",1,10,0
5,32,3203,2,2644,320132,103,"Newspaper and magazines",2,,0
5,32,3203,2,2644,320132,104,"Public transport (bus, rail, b",2,,0
5,32,3203,2,2644,320133,101,"Cigarettes or tobacco",2,,0
5,32,3203,2,2644,320133,102,"Matches",2,,0
5,32,3203,2,2644,320133,103,"Newspaper and magazines",2,,0
5,32,3203,2,2644,320133,104,"Public transport (bus, rail, b",2,,0
5,32,3202,2,84,320134,101,"Cigarettes or tobacco",2,,0
5,32,3202,2,84,320134,102,"Matches",1,20,0
5,32,3202,2,84,320134,103,"Newspaper and magazines",2,,0
5,32,3202,2,84,320134,104,"Public transport (bus, rail, b",1,1000,0
5,32,3202,2,84,320135,101,"Cigarettes or tobacco",2,,0
5,32,3202,2,84,320135,102,"Matches",1,20,0
5,32,3202,2,84,320135,103,"Newspaper and magazines",2,,0
5,32,3202,2,84,320135,104,"Public transport (bus, rail, b",2,,0
5,32,3202,2,84,320136,101,"Cigarettes or tobacco",2,,0
5,32,3202,2,84,320136,102,"Matches",2,,0
5,32,3202,2,84,320136,103,"Newspaper and magazines",2,,0
5,32,3202,2,84,320136,104,"Public transport (bus, rail, b",2,,0
5,32,3202,2,84,320137,101,"Cigarettes or tobacco",2,,0
5,32,3202,2,84,320137,102,"Matches",1,10,0
5,32,3202,2,84,320137,103,"Newspaper and magazines",2,,0
5,32,3202,2,84,320137,104,"Public transport (bus, rail, b",1,800,0
5,32,3202,2,84,320138,101,"Cigarettes or tobacco",2,,0
5,32,3202,2,84,320138,102,"Matches",1,20,0
5,32,3202,2,84,320138,103,"Newspaper and magazines",2,,0
5,32,3202,2,84,320138,104,"Public transport (bus, rail, b",2,,0
5,32,3202,2,84,320139,101,"Cigarettes or tobacco",2,,0
5,32,3202,2,84,320139,102,"Matches",1,100,0
5,32,3202,2,84,320139,103,"Newspaper and magazines",2,,0
5,32,3202,2,84,320139,104,"Public transport (bus, rail, b",1,800,0
5,32,3202,2,84,320140,101,"Cigarettes or tobacco",2,,0
5,32,3202,2,84,320140,102,"Matches",1,100,0
5,32,3202,2,84,320140,103,"Newspaper and magazines",2,,0
5,32,3202,2,84,320140,104,"Public transport (bus, rail, b",1,1000,0
5,32,3202,2,84,320141,101,"Cigarettes or tobacco",2,,0
5,32,3202,2,84,320141,102,"Matches",1,100,0
5,32,3202,2,84,320141,103,"Newspaper and magazines",2,,0
5,32,3202,2,84,320141,104,"Public transport (bus, rail, b",1,800,0
5,32,3202,2,84,320142,101,"Cigarettes or tobacco",2,,0
5,32,3202,2,84,320142,102,"Matches",1,20,0
5,32,3202,2,84,320142,103,"Newspaper and magazines",2,,0
5,32,3202,2,84,320142,104,"Public transport (bus, rail, b",2,,0
5,32,3202,2,84,320143,101,"Cigarettes or tobacco",2,,0
5,32,3202,2,84,320143,102,"Matches",1,10,0
5,32,3202,2,84,320143,103,"Newspaper and magazines",2,,0
5,32,3202,2,84,320143,104,"Public transport (bus, rail, b",2,,0
5,32,3216,2,1184,320144,101,"Cigarettes or tobacco",2,,0
5,32,3216,2,1184,320144,102,"Matches",1,20,0
5,32,3216,2,1184,320144,103,"Newspaper and magazines",2,,0
5,32,3216,2,1184,320144,104,"Public transport (bus, rail, b",2,,0
5,32,3216,2,1184,320145,101,"Cigarettes or tobacco",2,,0
5,32,3216,2,1184,320145,102,"Matches",1,30,0
5,32,3216,2,1184,320145,103,"Newspaper and magazines",2,,0
5,32,3216,2,1184,320145,104,"Public transport (bus, rail, b",1,1000,0
5,32,3216,2,1184,320146,101,"Cigarettes or tobacco",2,,0
5,32,3216,2,1184,320146,102,"Matches",1,100,0
5,32,3216,2,1184,320146,103,"Newspaper and magazines",2,,0
5,32,3216,2,1184,320146,104,"Public transport (bus, rail, b",1,1500,0
5,32,3216,2,1184,320147,101,"Cigarettes or tobacco",2,,0
5,32,3216,2,1184,320147,102,"Matches",1,100,0
5,32,3216,2,1184,320147,103,"Newspaper and magazines",2,,0
5,32,3216,2,1184,320147,104,"Public transport (bus, rail, b",1,700,0
5,32,3216,2,1184,320148,101,"Cigarettes or tobacco",2,,0
5,32,3216,2,1184,320148,102,"Matches",1,10,0
5,32,3216,2,1184,320148,103,"Newspaper and magazines",1,300,0
5,32,3216,2,1184,320148,104,"Public transport (bus, rail, b",2,,0
5,32,3216,2,1184,320149,101,"Cigarettes or tobacco",2,,0
5,32,3216,2,1184,320149,102,"Matches",1,20,0
5,32,3216,2,1184,320149,103,"Newspaper and magazines",2,,0
5,32,3216,2,1184,320149,104,"Public transport (bus, rail, b",1,250,0
5,32,3216,2,1184,320150,101,"Cigarettes or tobacco",2,,0
5,32,3216,2,1184,320150,102,"Matches",1,10,0
5,32,3216,2,1184,320150,103,"Newspaper and magazines",2,,0
5,32,3216,2,1184,320150,104,"Public transport (bus, rail, b",2,,0
5,32,3223,2,390,320151,101,"Cigarettes or tobacco",2,,0
5,32,3223,2,390,320151,102,"Matches",1,10,0
5,32,3223,2,390,320151,103,"Newspaper and magazines",2,,0
5,32,3223,2,390,320151,104,"Public transport (bus, rail, b",1,200,0
5,32,3223,2,390,320152,101,"Cigarettes or tobacco",2,,0
5,32,3223,2,390,320152,102,"Matches",1,10,0
5,32,3223,2,390,320152,103,"Newspaper and magazines",2,,0
5,32,3223,2,390,320152,104,"Public transport (bus, rail, b",1,400,0
5,32,3223,2,390,320153,101,"Cigarettes or tobacco",2,,0
5,32,3223,2,390,320153,102,"Matches",1,10,0
5,32,3223,2,390,320153,103,"Newspaper and magazines",2,,0
5,32,3223,2,390,320153,104,"Public transport (bus, rail, b",1,500,0
5,32,3223,2,390,320154,101,"Cigarettes or tobacco",2,,0
5,32,3223,2,390,320154,102,"Matches",1,10,0
5,32,3223,2,390,320154,103,"Newspaper and magazines",2,,0
5,32,3223,2,390,320154,104,"Public transport (bus, rail, b",1,200,0
5,32,3223,2,390,320155,101,"Cigarettes or tobacco",2,,0
5,32,3223,2,390,320155,102,"Matches",1,10,0
5,32,3223,2,390,320155,103,"Newspaper and magazines",2,,0
5,32,3223,2,390,320155,104,"Public transport (bus, rail, b",1,1500,0
5,32,3223,2,390,320156,101,"Cigarettes or tobacco",2,,0
5,32,3223,2,390,320156,102,"Matches",1,10,0
5,32,3223,2,390,320156,103,"Newspaper and magazines",2,,0
5,32,3223,2,390,320156,104,"Public transport (bus, rail, b",1,800,0
5,32,3223,2,390,320157,101,"Cigarettes or tobacco",2,,0
5,32,3223,2,390,320157,102,"Matches",1,10,0
5,32,3223,2,390,320157,103,"Newspaper and magazines",2,,0
5,32,3223,2,390,320157,104,"Public transport (bus, rail, b",2,,0
5,32,3223,2,390,320158,101,"Cigarettes or tobacco",2,,0
5,32,3223,2,390,320158,102,"Matches",1,10,0
5,32,3223,2,390,320158,103,"Newspaper and magazines",2,,0
5,32,3223,2,390,320158,104,"Public transport (bus, rail, b",2,,0
5,32,3223,2,390,320159,101,"Cigarettes or tobacco",2,,0
5,32,3223,2,390,320159,102,"Matches",1,10,0
5,32,3223,2,390,320159,103,"Newspaper and magazines",2,,0
5,32,3223,2,390,320159,104,"Public transport (bus, rail, b",1,400,0
5,32,3223,2,390,320160,101,"Cigarettes or tobacco",2,,0
5,32,3223,2,390,320160,102,"Matches",1,10,0
5,32,3223,2,390,320160,103,"Newspaper and magazines",2,,0
5,32,3223,2,390,320160,104,"Public transport (bus, rail, b",2,,0
5,32,3221,2,132,320161,101,"Cigarettes or tobacco",2,,0
5,32,3221,2,132,320161,102,"Matches",1,20,0
5,32,3221,2,132,320161,103,"Newspaper and magazines",2,,0
5,32,3221,2,132,320161,104,"Public transport (bus, rail, b",2,,0
5,32,3221,2,132,320162,101,"Cigarettes or tobacco",2,,0
5,32,3221,2,132,320162,102,"Matches",1,10,0
5,32,3221,2,132,320162,103,"Newspaper and magazines",2,,0
5,32,3221,2,132,320162,104,"Public transport (bus, rail, b",2,,0
5,32,3221,2,132,320163,101,"Cigarettes or tobacco",2,,0
5,32,3221,2,132,320163,102,"Matches",1,20,0
5,32,3221,2,132,320163,103,"Newspaper and magazines",2,,0
5,32,3221,2,132,320163,104,"Public transport (bus, rail, b",2,,0
5,32,3221,2,132,320164,101,"Cigarettes or tobacco",2,,0
5,32,3221,2,132,320164,102,"Matches",1,20,0
5,32,3221,2,132,320164,103,"Newspaper and magazines",2,,0
5,32,3221,2,132,320164,104,"Public transport (bus, rail, b",1,500,0
5,32,3221,2,132,320165,101,"Cigarettes or tobacco",2,,0
5,32,3221,2,132,320165,102,"Matches",1,20,0
5,32,3221,2,132,320165,103,"Newspaper and magazines",2,,0
5,32,3221,2,132,320165,104,"Public transport (bus, rail, b",1,500,0
5,32,3221,2,132,320166,101,"Cigarettes or tobacco",2,,0
5,32,3221,2,132,320166,102,"Matches",1,10,0
5,32,3221,2,132,320166,103,"Newspaper and magazines",2,,0
5,32,3221,2,132,320166,104,"Public transport (bus, rail, b",1,400,0
5,32,3221,2,132,320167,101,"Cigarettes or tobacco",2,,0
5,32,3221,2,132,320167,102,"Matches",1,10,0
5,32,3221,2,132,320167,103,"Newspaper and magazines",1,300,0
5,32,3221,2,132,320167,104,"Public transport (bus, rail, b",1,500,0
5,32,3221,2,132,320168,101,"Cigarettes or tobacco",2,,0
5,32,3221,2,132,320168,102,"Matches",1,10,0
5,32,3221,2,132,320168,103,"Newspaper and magazines",2,,0
5,32,3221,2,132,320168,104,"Public transport (bus, rail, b",1,400,0
5,32,3221,2,132,320169,101,"Cigarettes or tobacco",2,,0
5,32,3221,2,132,320169,102,"Matches",1,40,0
5,32,3221,2,132,320169,103,"Newspaper and magazines",2,,0
5,32,3221,2,132,320169,104,"Public transport (bus, rail, b",1,2000,0
5,32,3221,2,132,320170,101,"Cigarettes or tobacco",2,,0
5,32,3221,2,132,320170,102,"Matches",1,30,0
5,32,3221,2,132,320170,103,"Newspaper and magazines",1,300,0
5,32,3221,2,132,320170,104,"Public transport (bus, rail, b",1,1500,0
5,32,3210,2,1692,320171,101,"Cigarettes or tobacco",2,,0
5,32,3210,2,1692,320171,102,"Matches",1,10,0
5,32,3210,2,1692,320171,103,"Newspaper and magazines",2,,0
5,32,3210,2,1692,320171,104,"Public transport (bus, rail, b",1,1000,0
5,32,3210,2,1692,320172,101,"Cigarettes or tobacco",2,,0
5,32,3210,2,1692,320172,102,"Matches",1,20,0
5,32,3210,2,1692,320172,103,"Newspaper and magazines",2,,0
5,32,3210,2,1692,320172,104,"Public transport (bus, rail, b",2,,0
5,32,3210,2,1692,320173,101,"Cigarettes or tobacco",2,,0
5,32,3210,2,1692,320173,102,"Matches",1,10,0
5,32,3210,2,1692,320173,103,"Newspaper and magazines",2,,0
5,32,3210,2,1692,320173,104,"Public transport (bus, rail, b",2,,0
5,32,3210,2,1692,320174,101,"Cigarettes or tobacco",2,,0
5,32,3210,2,1692,320174,102,"Matches",1,10,0
5,32,3210,2,1692,320174,103,"Newspaper and magazines",2,,0
5,32,3210,2,1692,320174,104,"Public transport (bus, rail, b",2,,0
5,32,3210,2,1692,320175,101,"Cigarettes or tobacco",2,,0
5,32,3210,2,1692,320175,102,"Matches",1,20,0
5,32,3210,2,1692,320175,103,"Newspaper and magazines",2,,0
5,32,3210,2,1692,320175,104,"Public transport (bus, rail, b",1,500,0
5,32,3210,2,1692,320176,101,"Cigarettes or tobacco",2,,0
5,32,3210,2,1692,320176,102,"Matches",1,20,0
5,32,3210,2,1692,320176,103,"Newspaper and magazines",2,,0
5,32,3210,2,1692,320176,104,"Public transport (bus, rail, b",2,,0
5,32,3210,2,1692,320177,101,"Cigarettes or tobacco",2,,0
5,32,3210,2,1692,320177,102,"Matches",1,20,0
5,32,3210,2,1692,320177,103,"Newspaper and magazines",2,,0
5,32,3210,2,1692,320177,104,"Public transport (bus, rail, b",1,500,0
5,32,3210,2,1692,320178,101,"Cigarettes or tobacco",2,,0
5,32,3210,2,1692,320178,102,"Matches",1,30,0
5,32,3210,2,1692,320178,103,"Newspaper and magazines",1,150,0
5,32,3210,2,1692,320178,104,"Public transport (bus, rail, b",1,1500,0
5,32,3210,2,1692,320179,101,"Cigarettes or tobacco",2,,0
5,32,3210,2,1692,320179,102,"Matches",1,30,0
5,32,3210,2,1692,320179,103,"Newspaper and magazines",2,,0
5,32,3210,2,1692,320179,104,"Public transport (bus, rail, b",1,1000,0
5,32,3210,2,1692,320180,101,"Cigarettes or tobacco",2,,0
5,32,3210,2,1692,320180,102,"Matches",1,30,0
5,32,3210,2,1692,320180,103,"Newspaper and magazines",1,150,0
5,32,3210,2,1692,320180,104,"Public transport (bus, rail, b",1,1000,0
5,32,3213,2,128,320181,101,"Cigarettes or tobacco",2,,0
5,32,3213,2,128,320181,102,"Matches",1,40,0
5,32,3213,2,128,320181,103,"Newspaper and magazines",1,500,0
5,32,3213,2,128,320181,104,"Public transport (bus, rail, b",1,1500,0
5,32,3213,2,128,320182,101,"Cigarettes or tobacco",2,,0
5,32,3213,2,128,320182,102,"Matches",1,30,0
5,32,3213,2,128,320182,103,"Newspaper and magazines",2,,0
5,32,3213,2,128,320182,104,"Public transport (bus, rail, b",1,500,0
5,32,3213,2,128,320183,101,"Cigarettes or tobacco",2,,0
5,32,3213,2,128,320183,102,"Matches",1,20,0
5,32,3213,2,128,320183,103,"Newspaper and magazines",2,,0
5,32,3213,2,128,320183,104,"Public transport (bus, rail, b",1,500,0
5,32,3213,2,128,320184,101,"Cigarettes or tobacco",2,,0
5,32,3213,2,128,320184,102,"Matches",1,20,0
5,32,3213,2,128,320184,103,"Newspaper and magazines",2,,0
5,32,3213,2,128,320184,104,"Public transport (bus, rail, b",1,400,0
5,32,3213,2,128,320186,101,"Cigarettes or tobacco",2,,0
5,32,3213,2,128,320186,102,"Matches",1,20,0
5,32,3213,2,128,320186,103,"Newspaper and magazines",2,,0
5,32,3213,2,128,320186,104,"Public transport (bus, rail, b",1,500,0
5,32,3216,2,1184,320187,101,"Cigarettes or tobacco",2,,0
5,32,3216,2,1184,320187,102,"Matches",1,40,0
5,32,3216,2,1184,320187,103,"Newspaper and magazines",2,,0
5,32,3216,2,1184,320187,104,"Public transport (bus, rail, b",1,1000,0
5,32,3216,2,1184,320188,101,"Cigarettes or tobacco",2,,0
5,32,3216,2,1184,320188,102,"Matches",2,,0
5,32,3216,2,1184,320188,103,"Newspaper and magazines",2,,0
5,32,3216,2,1184,320188,104,"Public transport (bus, rail, b",2,,0
5,32,3216,2,1184,320189,101,"Cigarettes or tobacco",2,,0
5,32,3216,2,1184,320189,102,"Matches",2,,0
5,32,3216,2,1184,320189,103,"Newspaper and magazines",2,,0
5,32,3216,2,1184,320189,104,"Public transport (bus, rail, b",1,1000,0
5,32,3207,2,1464,320190,101,"Cigarettes or tobacco",2,,0
5,32,3207,2,1464,320190,102,"Matches",1,10,0
5,32,3207,2,1464,320190,103,"Newspaper and magazines",2,,0
5,32,3207,2,1464,320190,104,"Public transport (bus, rail, b",1,400,0
5,32,3213,2,128,320191,101,"Cigarettes or tobacco",2,,0
5,32,3213,2,128,320191,102,"Matches",1,20,0
5,32,3213,2,128,320191,103,"Newspaper and magazines",2,,0
5,32,3213,2,128,320191,104,"Public transport (bus, rail, b",1,800,0
5,32,3212,2,314,320192,101,"Cigarettes or tobacco",2,,0
5,32,3212,2,314,320192,102,"Matches",1,10,0
5,32,3212,2,314,320192,103,"Newspaper and magazines",2,,0
5,32,3212,2,314,320192,104,"Public transport (bus, rail, b",2,,0
5,32,3212,2,314,320193,101,"Cigarettes or tobacco",2,,0
5,32,3212,2,314,320193,102,"Matches",1,10,0
5,32,3212,2,314,320193,103,"Newspaper and magazines",2,,0
5,32,3212,2,314,320193,104,"Public transport (bus, rail, b",2,,0
5,32,3212,2,314,320194,101,"Cigarettes or tobacco",2,,0
5,32,3212,2,314,320194,102,"Matches",1,10,0
5,32,3212,2,314,320194,103,"Newspaper and magazines",2,,0
5,32,3212,2,314,320194,104,"Public transport (bus, rail, b",2,,0
5,32,3212,2,314,320195,101,"Cigarettes or tobacco",2,,0
5,32,3212,2,314,320195,102,"Matches",1,20,0
5,32,3212,2,314,320195,103,"Newspaper and magazines",2,,0
5,32,3212,2,314,320195,104,"Public transport (bus, rail, b",1,800,0
5,32,3207,2,1464,320196,101,"Cigarettes or tobacco",2,,0
5,32,3207,2,1464,320196,102,"Matches",1,100,0
5,32,3207,2,1464,320196,103,"Newspaper and magazines",2,,0
5,32,3207,2,1464,320196,104,"Public transport (bus, rail, b",1,1200,0
5,32,3207,2,1464,320197,101,"Cigarettes or tobacco",2,,0
5,32,3207,2,1464,320197,102,"Matches",1,20,0
5,32,3207,2,1464,320197,103,"Newspaper and magazines",2,,0
5,32,3207,2,1464,320197,104,"Public transport (bus, rail, b",1,500,0
5,32,3207,2,1464,320198,101,"Cigarettes or tobacco",2,,0
