"zone","state","lga","sector","ea","hhid","s6aq01","s6aq02","s6aq03","s6aq04","s6aq05","s6aq06","s6aq07","s6aq08","s6aq09","s6aq10","s6aq11","s6aq12","s6aq13","s6aq14","s6aq15","version"
6,28,2807,2,1266,280122,1,1,1,,1,1,,2,,2,2,2,1,3,1,1
6,28,2807,2,1266,280123,2,1,1,,1,1,,1,1,,1,2,1,4,1,2
6,28,2807,2,1266,280124,8,1,1,,1,1,,1,1,,2,2,2,3,1,2
6,28,2807,2,1266,280125,2,1,1,,1,1,,1,1,,1,2,1,3,1,2
6,28,2807,2,1266,280126,1,1,1,,2,,2,1,1,,1,2,2,4,1,2
6,28,2807,2,1266,280127,1,1,1,,2,,2,1,1,,1,2,1,3,1,1
6,28,2807,2,1266,280128,1,1,1,,1,1,,1,1,,1,2,1,4,1,1
6,28,2807,2,1266,280129,1,1,1,,2,,2,1,1,,1,2,1,4,1,1
6,28,2807,2,1266,280130,1,1,1,,1,1,,1,1,,1,2,2,4,1,2
6,29,2930,1,530,290001,1,2,,2,2,,2,2,,2,2,2,1,3,3,1
6,29,2930,1,530,290002,1,1,1,,1,1,,1,1,,1,2,2,2,2,1
6,29,2930,1,530,290003,1,1,1,,1,1,,1,1,,1,2,2,2,2,2
6,29,2930,1,530,290005,1,1,1,,1,1,,1,1,,2,2,1,2,2,1
6,29,2930,1,530,290006,1,1,1,,1,1,,1,1,,2,2,1,1,1,1
6,29,2930,1,530,290007,1,1,1,,1,1,,1,1,,1,2,1,3,2,2
6,29,2930,1,530,290008,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
6,29,2930,1,0,290009,1,1,1,,1,1,,1,1,,1,2,1,3,4,2
6,29,2930,1,530,290010,1,1,1,,1,1,,1,1,,1,2,1,3,3,2
6,29,2927,1,1124,290011,1,1,1,,1,1,,1,1,,1,2,2,4,2,1
6,29,2927,1,1124,290012,1,1,1,,1,1,,1,1,,1,2,1,2,3,1
6,29,2927,1,1124,290013,1,1,1,,1,1,,1,1,,1,2,1,2,3,2
6,29,2927,1,1124,290014,1,2,,2,2,,2,2,,2,1,2,2,1,1,2
6,29,2927,1,1124,290015,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
6,29,2927,1,1124,290016,1,1,1,,1,1,,1,1,,1,1,2,2,2,1
6,29,2927,1,0,290017,1,1,1,,1,1,,1,1,,1,2,2,1,2,1
6,29,2927,1,1124,290018,2,1,1,,1,1,,1,1,,1,2,1,4,2,2
6,29,2927,1,1124,290019,8,1,1,,1,1,,1,1,,1,2,1,2,1,2
6,29,2930,1,1418,290021,1,1,1,,1,1,,1,1,,1,2,1,1,1,1
6,29,2930,1,1418,290022,1,1,1,,1,1,,1,1,,2,2,1,1,1,1
6,29,2930,1,1418,290023,1,1,1,,1,1,,1,1,,1,2,2,2,2,2
6,29,2930,1,1418,290024,2,1,1,,1,1,,1,1,,2,2,1,1,1,2
6,29,2930,1,1418,290025,2,1,1,,1,1,,1,1,,1,1,1,1,1,1
6,29,2930,1,1418,290026,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
6,29,2930,1,1418,290027,1,1,1,,1,1,,1,1,,1,1,1,1,1,1
6,29,2930,1,1418,290028,2,1,1,,1,1,,1,1,,1,2,1,1,1,2
6,29,2930,1,1418,290029,1,1,1,,1,1,,1,1,,2,2,2,2,2,2
6,29,2930,1,1418,290030,1,1,1,,1,1,,1,1,,2,2,1,2,2,1
6,29,2930,1,1300,290031,1,1,1,,1,1,,1,1,,1,2,2,2,1,1
6,29,2930,1,1300,290032,1,1,1,,1,1,,1,1,,2,2,1,1,2,1
6,29,2930,1,1300,290033,1,1,1,,1,1,,1,1,,1,1,1,2,1,2
6,29,2930,1,1300,290034,2,1,1,,1,1,,1,1,,1,1,1,2,2,2
6,29,2930,1,0,290035,1,1,1,,1,1,,1,1,,2,1,1,1,1,1
6,29,2930,1,1300,290036,1,1,1,,1,1,,1,1,,2,2,1,1,1,2
6,29,2930,1,1300,290037,2,1,1,,1,1,,1,1,,2,2,1,2,2,2
6,29,2930,1,1300,290038,2,1,1,,1,1,,1,1,,1,2,1,3,1,1
6,29,2930,1,1300,290039,1,1,1,,1,1,,1,1,,1,1,1,1,1,1
6,29,2930,1,1300,290040,1,1,1,,1,1,,1,1,,1,2,1,3,2,2
6,29,2909,2,220,290042,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
6,29,2909,2,220,290043,2,1,1,,1,1,,1,1,,1,1,1,1,1,2
6,29,2909,2,220,290044,1,1,1,,1,1,,1,1,,2,2,1,2,2,2
6,29,2909,2,220,290045,1,1,1,,1,1,,1,1,,1,2,1,3,1,1
6,29,2909,2,220,290046,1,1,1,,1,1,,1,1,,2,2,1,1,1,1
6,29,2909,2,220,290047,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
6,29,2909,2,220,290048,1,1,1,,1,1,,1,1,,1,1,2,2,2,2
6,29,2909,2,220,290049,2,1,1,,1,1,,1,1,,2,2,1,1,1,2
6,29,2909,2,220,290050,1,1,1,,1,1,,1,1,,1,2,2,2,2,1
6,29,2918,1,952,290052,2,2,,2,2,,2,1,1,,1,2,1,4,3,1
6,29,2918,1,952,290053,2,2,,2,2,,2,2,,2,2,2,1,2,2,2
6,30,3002,1,0,290056,4,2,,2,2,,2,2,,2,2,2,2,2,2,2
6,29,2919,1,0,290057,1,1,1,,1,1,,1,1,,1,2,2,1,2,2
1,37,3706,1,0,290058,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
6,29,2918,1,952,290060,2,2,,2,2,,2,1,1,,1,2,1,2,2,1
6,29,2905,1,384,290061,1,1,1,,1,1,,1,1,,1,2,1,1,1,1
6,29,2905,1,384,290062,1,1,1,,1,2,,1,1,,2,2,2,2,2,2
6,29,2905,1,384,290063,2,1,1,,1,1,,1,1,,1,2,2,2,2,2
1,23,2309,2,0,290064,1,1,1,,1,1,,1,1,,1,2,1,3,1,1
6,29,2905,1,384,290065,1,1,1,,1,1,,1,1,,1,2,1,1,1,1
6,29,2905,1,384,290066,1,1,1,,1,1,,1,1,,2,1,2,2,2,2
6,29,2905,1,384,290067,1,1,1,,1,1,,1,1,,1,1,1,2,2,2
6,29,2905,1,384,290068,1,1,1,,1,1,,1,1,,2,1,2,2,2,2
6,29,2905,1,384,290069,1,1,1,,1,1,,1,1,,2,2,2,3,2,1
6,29,2905,1,384,290070,2,1,1,,1,1,,1,1,,1,1,1,1,1,1
6,29,2905,1,1096,290071,1,1,1,,1,1,,1,1,,1,2,1,3,1,1
6,29,2905,1,1096,290072,1,2,,2,1,1,,1,1,,1,2,2,2,1,2
6,29,2905,1,1096,290073,3,1,1,,1,1,,1,1,,2,2,2,2,2,2
6,29,2905,1,1096,290074,1,1,1,,1,1,,1,1,,2,2,1,1,1,1
6,29,2905,1,1096,290075,1,1,1,,1,1,,1,1,,2,2,1,1,1,1
6,29,2905,1,1096,290077,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
6,29,2905,1,1096,290078,1,1,1,,1,1,,1,1,,1,1,1,1,1,1
6,29,2905,1,1096,290079,1,1,1,,1,1,,1,1,,1,2,1,1,1,1
6,29,2905,1,1096,290080,2,1,1,,1,1,,1,1,,2,2,1,2,2,2
6,29,2910,1,350,290081,1,1,1,,1,1,,1,1,,1,2,2,2,1,2
6,29,2910,1,350,290082,2,1,1,,1,1,,1,1,,1,2,1,2,3,2
6,29,2910,1,350,290083,2,2,,2,2,,2,1,1,,1,2,1,2,2,1
6,29,2910,1,350,290084,1,1,1,,1,1,,1,1,,1,2,2,2,4,2
6,29,2910,1,350,290085,2,1,1,,2,,2,1,1,,1,2,1,1,2,1
6,29,2910,1,0,290086,2,1,1,,1,1,,1,1,,2,1,2,2,2,1
6,29,2910,1,350,290087,1,1,1,,1,1,,1,2,,1,1,2,1,1,1
6,29,2910,1,350,290088,1,1,1,,1,1,,1,1,,1,2,2,1,2,2
6,29,2910,1,350,290089,1,1,1,,1,1,,1,1,,1,2,2,1,1,1
6,29,2910,1,350,290090,1,1,1,,1,1,,1,1,,2,2,2,2,2,2
6,29,2911,1,746,290091,1,1,1,,1,1,,1,1,,1,2,2,1,1,1
6,29,2911,1,0,290092,2,1,1,,1,2,,1,1,,1,2,1,2,2,1
6,29,2911,1,746,290093,1,1,1,,1,1,,1,1,,1,2,2,2,2,2
6,29,2911,1,746,290094,1,1,1,,1,1,,1,1,,1,2,2,1,1,2
6,29,2911,1,746,290095,2,1,1,,1,1,,1,1,,1,2,2,2,3,1
6,29,2911,1,746,290097,1,1,1,,1,1,,1,1,,1,2,1,3,1,2
6,29,2911,1,746,290098,1,1,1,,1,1,,1,1,,1,2,2,1,1,2
6,29,2911,1,746,290099,1,1,1,,1,1,,1,1,,1,2,1,3,3,2
6,29,2911,1,0,290100,1,1,1,,1,1,,1,1,,1,2,2,2,3,1
6,29,2911,2,1870,290102,1,2,,2,2,,2,2,,2,2,2,1,2,2,1
6,29,2911,2,1870,290103,1,1,1,,1,1,,1,1,,1,2,1,1,2,1
6,29,2911,2,1870,290104,1,1,1,,1,1,,1,1,,1,2,2,2,3,2
6,29,2911,2,1870,290105,2,1,1,,1,1,,1,1,,1,2,1,2,2,2
6,29,2911,2,1870,290106,1,1,1,,1,1,,1,1,,1,2,2,1,2,2
6,29,2911,2,1870,290107,1,1,1,,1,1,,1,1,,1,2,2,1,2,2
6,29,2911,2,1870,290108,1,1,1,,1,1,,1,1,,1,2,2,2,3,1
6,29,2911,2,1870,290109,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
6,29,2911,2,1870,290110,8,2,,2,2,,2,2,,2,1,2,1,2,2,1
6,29,2923,2,1126,290113,1,1,1,,1,1,,1,1,,1,2,2,1,1,1
6,29,2923,2,1126,290114,1,1,1,,1,1,,1,1,,2,2,2,2,3,1
6,29,2923,2,1126,290115,2,1,1,,1,1,,1,1,,1,2,1,1,1,1
6,29,2923,2,1126,290116,2,1,1,,1,1,,1,1,,1,1,1,1,1,2
6,29,2923,2,1126,290117,8,1,1,,1,1,,1,1,,1,2,1,1,1,2
6,29,2923,2,1126,290118,1,1,1,,1,1,,1,1,,2,1,2,3,1,2
6,29,2923,2,1126,290119,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
6,29,2923,2,1126,290120,1,1,1,,1,1,,1,1,,2,2,1,2,2,2
6,29,2923,1,396,290121,1,1,1,,1,1,,1,1,,1,2,2,2,1,1
6,29,2923,1,396,290122,2,1,1,,1,1,,1,1,,1,1,1,1,1,2
6,29,2923,1,396,290123,1,1,1,,1,1,,1,1,,2,2,1,1,1,2
6,29,2923,1,396,290124,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
6,29,2923,1,396,290126,2,2,,2,1,2,,2,,2,1,2,1,1,1,1
6,29,2923,1,396,290127,1,1,1,,1,1,,1,1,,1,2,2,1,1,1
6,29,2923,1,396,290128,2,1,1,,1,1,,1,1,,2,2,2,2,2,1
6,29,2923,1,396,290129,2,1,1,,1,1,,1,1,,2,2,2,2,3,2
6,29,2923,1,396,290130,1,1,1,,1,1,,1,1,,1,1,1,1,1,2
6,29,2902,1,1028,290131,1,1,1,,1,1,,1,1,,2,2,1,1,1,1
6,29,2902,1,1028,290132,2,1,1,,2,,2,1,1,,1,2,1,3,1,1
6,29,2902,1,1028,290133,1,1,1,,1,1,,1,1,,2,2,1,2,2,1
6,29,2902,1,1028,290134,2,1,1,,1,1,,1,1,,2,2,2,2,1,2
6,29,2902,1,1028,290135,2,1,1,,1,1,,1,1,,1,1,2,2,2,2
6,29,2902,1,1028,290136,7,1,1,,1,1,,1,1,,1,2,1,2,1,2
6,29,2902,1,1028,290137,1,1,1,,1,1,,1,1,,1,2,1,3,1,2
6,29,2902,1,1028,290138,1,1,1,,1,1,,1,1,,1,2,1,1,1,1
6,29,2902,1,1028,290140,1,1,1,,1,1,,1,1,,2,1,1,2,1,1
6,29,2920,1,506,290141,1,2,,2,2,,2,1,1,,1,2,2,1,2,1
6,29,2920,1,506,290145,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
6,29,2920,1,506,290147,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
6,29,2920,1,506,290149,2,1,1,,1,1,,1,1,,1,2,1,3,3,2
6,29,2920,1,506,290150,2,1,1,,1,1,,1,1,,1,2,1,3,3,2
6,29,2920,1,1210,290151,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
6,29,2920,1,1210,290152,1,1,1,,1,1,,1,1,,1,2,1,2,3,1
6,29,2920,1,1210,290153,4,1,1,,1,1,,1,1,,1,2,2,1,2,2
6,29,2920,1,1210,290154,1,1,1,,1,1,,1,1,,1,1,1,1,2,1
6,29,2920,1,0,290155,1,1,1,,1,1,,1,1,,1,1,1,2,2,2
6,29,2920,1,1210,290156,1,1,1,,1,1,,1,1,,1,1,2,2,2,2
6,29,2920,1,1210,290157,1,1,2,,2,,2,1,1,,2,2,1,1,2,1
6,29,2920,1,1210,290158,1,1,1,,1,1,,1,1,,1,2,2,4,2,2
6,29,2920,1,1210,290160,1,1,1,,1,1,,1,1,,1,2,3,3,3,2
6,29,2914,1,214,290161,1,1,1,,1,1,,1,1,,2,2,1,1,1,1
6,29,2914,1,214,290162,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
6,29,2914,1,214,290163,1,1,1,,1,1,,1,1,,1,2,1,1,1,1
6,29,2914,1,214,290165,2,1,1,,1,1,,1,1,,1,1,1,1,1,2
6,29,2914,1,214,290167,1,1,1,,1,1,,1,1,,2,2,1,2,1,2
6,29,2914,1,214,290168,2,1,1,,1,1,,1,1,,2,2,2,2,1,2
6,29,2914,1,214,290169,1,1,1,,1,1,,1,1,,1,2,1,1,1,1
6,29,2914,1,214,290170,1,1,1,,1,1,,1,1,,1,2,2,2,1,1
6,29,2920,2,1628,290171,1,1,1,,1,1,,1,1,,1,2,1,3,3,1
6,29,2920,2,1628,290172,1,1,1,,1,1,,1,1,,1,1,1,3,1,2
6,29,2920,2,1628,290173,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
6,29,2920,2,1628,290176,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
6,29,2920,2,1628,290177,1,1,1,,1,1,,1,1,,1,2,1,2,3,2
6,29,2920,2,1628,290178,1,1,1,,1,1,,1,1,,1,2,2,3,3,2
6,29,2920,2,1628,290179,1,1,1,,1,1,,1,1,,1,2,2,2,1,1
6,29,2920,2,1628,290180,1,1,1,,1,1,,1,1,,1,2,2,1,1,2
6,30,3009,1,764,300001,1,1,1,,1,1,,1,1,,1,2,2,3,3,2
6,30,3007,1,0,300003,2,2,,2,2,,2,1,1,,1,2,2,2,1,2
6,30,3009,1,764,300004,2,1,1,,1,1,,2,,2,2,2,2,2,1,1
6,30,3009,1,764,300005,1,2,,2,2,,2,1,1,,2,2,2,2,2,1
6,30,3009,1,764,300006,1,2,,1,1,2,,2,,2,2,2,2,2,2,1
6,30,3009,1,764,300007,1,2,,2,2,,2,1,1,,1,2,2,2,1,2
6,30,3026,1,0,300008,2,1,2,,1,1,,1,1,,2,1,2,2,1,2
6,30,3026,1,0,300010,1,1,1,,1,1,,1,1,,1,2,2,2,1,2
6,30,3007,1,1624,300011,2,1,1,,1,1,,1,1,,1,2,2,1,2,1
6,30,3007,1,1624,300012,1,1,2,,2,,2,1,1,,2,2,2,2,1,2
6,30,3007,1,1624,300013,1,2,,2,2,,2,1,1,,1,2,2,2,1,1
6,30,3007,1,1624,300014,3,1,1,,1,1,,1,1,,1,2,2,2,1,1
6,30,3007,1,1624,300016,1,1,2,,2,,1,2,,2,2,2,2,2,2,1
6,30,3007,1,1624,300017,2,1,2,,2,,2,1,1,,2,2,2,2,2,1
6,30,3007,1,1624,300018,1,2,,2,2,,2,1,1,,1,2,2,1,2,2
6,30,3007,1,1624,300019,1,1,1,,1,1,,1,1,,1,2,1,4,4,2
6,30,3000,1,0,300020,1,2,,2,2,,2,2,,2,2,2,2,2,2,2
6,30,3018,2,914,300022,1,1,1,,2,,1,1,1,,1,2,2,2,2,2
6,30,3018,2,914,300024,1,1,1,,1,1,,1,1,,1,2,2,2,2,2
6,30,3018,2,914,300025,2,1,1,,1,1,,1,1,,2,2,2,4,3,1
6,30,3018,2,914,300026,2,1,1,,1,1,,1,1,,2,2,1,4,2,1
6,30,3018,2,914,300029,1,1,1,,1,1,,1,1,,2,2,1,2,1,2
6,30,3012,2,334,300035,1,1,1,,1,2,,1,1,,2,2,2,2,1,1
6,30,3012,2,334,300036,1,1,1,,2,,1,1,1,,1,2,2,2,1,2
6,30,3012,2,334,300037,1,1,1,,1,1,,1,1,,2,2,1,4,3,1
6,30,3012,2,0,300038,1,1,1,,2,,1,1,1,,1,2,2,2,1,2
6,30,3012,1,0,300040,1,1,1,,2,,1,1,1,,1,2,2,2,1,2
6,30,3014,2,120,300041,2,1,1,,2,,1,1,1,,1,2,2,2,2,1
6,30,3014,2,120,300042,1,1,1,,1,1,,1,1,,2,2,2,3,1,2
6,30,3014,2,120,300043,2,1,1,,1,1,,1,1,,2,2,2,2,1,2
6,30,3014,2,120,300044,1,1,1,,1,1,,1,1,,2,2,2,3,2,2
6,30,3014,2,120,300045,1,1,1,,1,1,,1,1,,2,2,1,2,2,2
6,30,3014,2,120,300046,1,1,1,,1,1,,1,1,,2,2,1,2,1,1
6,30,3014,2,120,300048,2,1,1,,2,,1,1,1,,1,2,2,2,2,1
6,30,3014,2,120,300049,1,1,1,,1,1,,1,1,,2,2,2,4,2,1
6,30,3014,2,120,300050,2,2,,2,2,,2,2,,2,2,2,3,2,2,2
6,30,3024,1,1924,300051,1,1,1,,1,1,,1,1,,2,2,2,2,1,1
6,30,3024,1,1924,300052,1,1,1,,2,,1,1,1,,2,2,2,1,1,2
6,30,3024,1,1924,300053,2,1,1,,2,,1,1,1,,1,2,1,2,1,1
6,30,3024,1,1924,300054,2,2,,2,2,,2,2,,2,2,2,2,2,2,1
6,30,3024,1,1924,300055,1,1,1,,1,1,,1,1,,1,2,1,3,2,1
6,30,3024,1,1924,300056,1,1,1,,2,,1,1,1,,1,2,2,2,2,2
6,30,3024,1,1924,300057,1,1,1,,1,1,,1,1,,1,2,1,4,1,2
6,30,3024,1,1924,300058,1,1,1,,1,1,,1,1,,2,2,2,2,2,1
6,30,3024,1,1924,300059,4,1,1,,1,1,,1,1,,2,2,2,2,2,2
6,30,3024,1,1924,300060,2,1,1,,1,1,,1,1,,2,2,1,2,1,2
6,30,3024,1,1406,300061,2,1,1,,1,2,,1,1,,1,1,2,4,1,1
6,30,3024,1,1406,300062,1,1,1,,1,1,,1,1,,1,2,2,2,1,1
6,30,3024,1,1406,300063,2,1,1,,2,,2,1,1,,2,2,2,2,2,1
6,30,3024,1,1406,300064,2,1,1,,1,1,,1,1,,1,2,2,2,1,2
6,30,3024,1,0,300065,1,1,1,,2,,1,1,1,,1,2,2,2,1,1
6,30,3024,1,1406,300069,1,1,1,,1,1,,1,1,,2,2,2,2,2,2
6,30,3024,1,1406,300070,2,1,1,,1,1,,1,1,,1,2,2,2,1,2
6,30,3025,1,2052,300072,2,1,1,,1,1,,1,1,,1,2,2,2,2,2
6,30,3025,1,2052,300073,1,1,1,,2,,1,1,1,,1,2,2,2,2,1
6,30,3025,1,2052,300074,11,1,1,,1,1,,1,1,,1,2,2,2,2,1
6,30,3025,1,2052,300076,2,1,1,,2,,1,1,1,,1,2,2,2,1,2
6,30,3025,1,2052,300077,1,1,1,,2,,1,1,1,,1,2,2,2,1,2
6,30,3025,1,2052,300078,1,1,2,,1,1,,1,1,,2,2,1,2,1,1
6,30,3025,1,2052,300079,1,1,1,,1,1,,1,1,,2,1,1,2,1,2
6,30,3025,1,2052,300080,5,1,1,,1,1,,1,1,,1,2,1,4,1,1
6,30,3005,1,2870,300081,1,2,,2,2,,1,1,1,,1,2,1,2,2,2
6,30,3005,1,2870,300082,1,1,1,,1,1,,1,1,,2,2,1,2,1,2
6,30,3005,1,0,300083,2,1,1,,2,,1,1,1,,1,2,2,2,2,2
6,30,3005,1,0,300084,2,1,1,,1,1,,1,1,,1,2,3,2,2,2
6,30,3005,1,2870,300085,2,1,1,,1,1,,1,1,,2,2,2,2,2,1
6,30,3022,1,0,300086,1,1,1,,1,1,,1,1,,2,2,1,2,2,2
6,30,3005,1,2870,300087,1,1,1,,1,2,,1,1,,2,2,2,2,1,1
6,30,3005,1,2870,300088,1,1,1,,1,1,,1,1,,1,2,1,3,2,1
6,30,3005,1,0,300089,2,1,1,,2,,1,1,1,,1,2,2,2,3,1
6,30,3005,1,0,300090,2,1,1,,2,,1,1,1,,1,2,2,1,1,2
6,30,3005,1,2942,300091,2,1,1,,2,,1,1,1,,1,2,2,2,2,1
6,30,3005,1,2942,300092,1,1,1,,2,,1,1,1,,1,2,2,2,1,2
1,37,3706,1,0,300093,3,2,,2,2,,2,2,,2,2,2,1,4,1,2
6,30,3005,1,2942,300094,1,1,1,,1,1,,1,1,,2,2,1,4,1,1
6,30,3005,1,0,300095,1,1,1,,2,,1,1,1,,1,2,2,2,2,1
6,30,3005,1,2942,300096,2,1,1,,1,1,,1,1,,2,2,2,2,2,2
6,30,3005,1,2942,300097,1,1,1,,1,1,,1,2,,1,2,2,2,1,2
6,30,3005,1,2942,300098,2,1,1,,1,1,,1,1,,2,2,2,2,2,1
6,30,3005,1,0,300099,1,1,1,,1,2,,1,1,,2,2,1,2,1,2
6,30,3005,1,2942,300100,5,1,1,,1,1,,1,1,,1,2,1,4,1,1
6,30,3010,1,1762,300101,1,1,1,,1,1,,1,1,,2,2,2,3,1,1
1,23,2308,1,0,300102,1,1,1,,2,,1,1,1,,1,2,1,3,1,2
6,30,3010,1,1762,300104,1,1,1,,2,,1,1,1,,1,2,2,2,1,2
6,30,3010,1,1762,300105,3,2,,1,1,1,,1,1,,2,1,2,2,1,1
1,23,2308,1,0,300106,1,1,1,,1,1,,1,1,,1,1,2,2,1,2
6,30,3010,1,1762,300107,1,1,1,,1,1,,1,1,,1,2,2,2,1,1
6,30,3010,1,1762,300109,1,1,1,,2,,1,1,1,,1,2,2,2,2,2
6,30,3010,1,1762,300110,1,1,1,,2,,1,1,1,,1,2,2,2,2,2
6,30,3009,1,0,300111,1,1,1,,1,1,,1,1,,2,2,2,2,1,1
6,30,3009,1,1642,300113,1,1,1,,1,1,,1,1,,2,2,1,4,1,2
6,30,3009,1,1642,300114,1,1,1,,2,,1,1,1,,1,2,2,2,3,1
6,30,3009,1,1642,300115,1,1,1,,1,1,,1,1,,1,2,2,2,2,1
6,30,3009,1,0,300118,1,1,1,,2,,1,1,1,,1,2,2,1,1,2
6,30,3009,1,1642,300119,1,1,1,,2,,1,1,1,,1,2,2,2,1,1
6,30,3009,1,0,300120,1,1,1,,1,1,,1,1,,2,1,1,2,1,2
6,30,3020,1,322,300122,1,2,,2,2,,2,2,,2,2,2,2,2,2,1
6,30,3020,1,322,300124,1,1,1,,1,1,,1,1,,2,2,1,2,1,2
6,30,3020,1,322,300127,1,2,,2,2,,2,2,,2,2,2,2,2,2,1
6,30,3020,1,322,300129,2,1,1,,1,1,,1,1,,2,2,1,4,1,2
6,30,3020,1,322,300130,1,1,1,,2,,1,1,1,,1,2,2,2,2,1
6,30,3002,1,1310,300131,1,1,1,,2,,2,1,1,,1,2,1,4,1,2
6,30,3002,1,1310,300135,1,1,1,,1,1,,1,1,,1,2,2,3,3,1
6,30,3002,1,0,300136,2,2,,2,2,,2,1,1,,1,2,2,2,3,1
6,30,3002,1,1310,300137,2,2,,2,2,,2,1,1,,1,2,1,4,2,1
6,30,3002,1,1310,300138,1,1,1,,1,1,,1,1,,1,2,2,2,1,2
6,30,3002,1,0,300139,1,1,1,,1,1,,1,1,,1,2,2,2,1,1
6,30,3021,1,0,300140,1,1,1,,1,1,,1,1,,1,1,2,2,2,2
6,30,3002,1,1264,300141,1,1,1,,1,1,,1,1,,1,2,2,3,2,2
6,30,3002,1,0,300142,2,1,1,,2,,1,1,1,,2,2,1,2,4,1
6,30,3002,1,1264,300143,1,1,1,,1,1,,1,1,,2,2,2,1,2,2
6,30,3007,1,0,300144,1,1,1,,1,1,,1,1,,1,2,2,3,3,2
6,30,3002,1,0,300145,1,1,1,,1,2,,1,1,,1,2,2,4,2,1
6,30,3002,1,1264,300146,1,1,1,,1,1,,1,1,,2,2,2,3,1,2
6,30,3002,1,0,300147,2,2,,2,2,,2,1,1,,1,2,2,2,3,1
6,30,3002,1,1264,300148,2,1,1,,1,1,,1,1,,1,2,2,2,2,1
6,30,3002,1,1264,300149,2,1,1,,1,1,,2,,2,2,2,1,4,2,1
6,30,3030,1,946,300151,1,1,1,,2,,2,1,1,,1,2,2,4,2,2
6,30,3030,1,946,300152,1,2,,1,2,,2,1,1,,1,2,1,3,2,1
6,30,3030,1,946,300153,2,1,1,,1,2,,1,1,,1,2,2,2,1,1
6,30,3030,1,946,300154,1,1,1,,1,1,,1,1,,1,2,2,2,2,1
6,30,3030,1,946,300156,1,1,1,,1,1,,1,1,,1,1,1,4,1,1
6,30,3030,1,946,300157,1,1,1,,1,1,,1,1,,1,2,2,2,3,2
6,30,3030,1,946,300158,7,1,1,,1,1,,1,1,,1,2,2,2,3,2
6,30,3030,1,946,300159,1,1,1,,2,,2,1,1,,1,2,2,4,4,2
6,30,3030,1,946,300160,2,1,1,,2,,2,1,1,,2,2,1,4,2,2
6,30,3016,1,390,300161,1,1,1,,2,,1,1,1,,1,2,2,4,1,1
6,30,3016,1,390,300162,2,1,1,,2,,1,1,1,,1,2,2,3,1,1
6,30,3016,1,390,300163,1,1,1,,2,,2,1,1,,2,2,1,4,2,2
6,30,3016,1,390,300164,2,1,1,,1,2,,1,1,,1,2,2,2,2,2
6,30,3016,1,0,300165,1,1,1,,2,,1,1,1,,1,2,2,2,1,1
6,24,2403,1,0,300166,4,1,1,,1,1,,1,1,,1,2,1,2,1,1
6,30,3016,1,390,300167,1,1,1,,1,1,,1,1,,1,1,2,2,1,1
6,30,3016,1,390,300168,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
6,30,3016,1,390,300169,1,1,1,,1,1,,1,1,,1,2,2,3,2,2
6,30,3016,1,390,300170,2,2,,2,1,1,,1,1,,1,2,2,2,2,1
6,30,3023,2,622,300171,1,2,,2,2,,2,2,,2,1,2,2,2,2,1
6,30,3023,2,622,300172,1,1,1,,1,1,,1,1,,1,2,2,2,2,1
6,30,3023,2,622,300173,1,1,1,,2,,2,1,1,,2,2,1,3,3,2
6,30,3023,2,622,300174,1,1,1,,1,1,,1,1,,1,2,2,2,2,2
6,30,3023,2,622,300175,1,1,1,,1,1,,1,1,,1,2,1,3,2,2
6,30,3023,2,622,300176,1,1,1,,1,1,,1,1,,1,2,2,2,2,2
6,30,3023,2,622,300177,2,1,1,,2,,1,1,1,,1,2,2,2,3,1
6,30,3023,2,622,300178,1,1,1,,1,1,,1,1,,1,1,2,2,1,2
6,30,3023,2,622,300179,1,2,,1,2,,1,1,1,,1,2,2,2,1,1
6,30,3023,2,622,300180,1,1,2,,2,,1,1,1,,2,2,2,4,2,1
6,30,3033,2,554,300181,2,1,1,,2,,2,1,1,,1,2,2,3,2,1
6,30,3033,2,554,300182,1,1,1,,1,1,,1,1,,1,2,2,3,2,1
6,30,3033,2,554,300183,1,1,1,,1,1,,1,1,,1,2,2,2,2,1
6,30,3033,2,0,300184,2,1,1,,2,,2,1,1,,1,2,1,3,4,2
6,30,3033,2,0,300185,1,1,1,,1,1,,1,1,,1,2,2,2,2,2
6,30,3033,2,554,300186,1,1,1,,2,,2,2,,2,2,2,1,4,1,1
6,30,3033,2,554,300187,1,1,1,,1,1,,1,1,,1,1,2,2,2,2
6,30,3033,2,554,300188,1,1,1,,1,1,,1,1,,1,1,2,2,2,2
