"zone","state","lga","sector","ea","hhid","hhno","qno1","qno2","s1q10","s1q11","tracked_obs"
3,17,1716,2,1452,170083,3,2,2,3,1,0
3,17,1716,2,1452,170084,4,2,2,5,1,0
3,17,1716,2,1452,170085,5,2,2,2,1,0
3,17,1716,2,1452,170086,6,2,2,5,1,0
3,17,1716,2,1452,170087,7,2,2,3,1,0
3,17,1716,2,1452,170088,8,2,2,3,1,0
3,17,1716,2,1452,170089,10,2,2,2,1,0
3,17,1716,2,1452,170090,11,2,2,4,1,0
3,17,1702,2,510,170091,3,2,2,2,1,0
3,17,1702,2,510,170092,4,2,2,5,1,0
3,17,1702,2,510,170093,7,2,2,3,1,0
3,17,1702,2,510,170094,9,2,2,3,1,0
3,17,1702,2,510,170095,12,2,2,5,1,0
3,17,1702,2,510,170096,14,2,2,2,1,0
3,17,1702,2,510,170097,17,2,2,4,1,0
3,17,1702,2,510,170098,19,2,2,4,1,0
3,17,1702,2,510,170099,22,2,2,4,1,0
3,17,1702,2,510,170100,24,2,2,2,1,0
3,17,1727,2,634,170101,1,2,2,3,1,0
3,17,1727,2,634,170103,5,2,2,3,1,0
3,17,1727,2,634,170104,7,2,2,5,1,0
3,17,1727,2,634,170105,9,2,2,2,1,0
3,17,1727,2,634,170106,11,2,2,5,1,0
3,17,1727,2,634,170107,13,2,2,4,1,0
3,17,1727,2,634,170108,15,2,2,4,1,0
3,17,1727,2,634,170109,18,2,2,2,1,0
3,17,1727,2,634,170110,20,2,2,5,1,0
3,17,1712,2,794,170111,1,2,2,5,1,0
3,17,1712,2,794,170112,15,2,2,4,1,0
3,17,1712,2,794,170114,5,2,2,3,3,1
3,17,1712,2,794,170115,16,2,2,2,1,0
3,17,1712,2,794,170116,8,2,2,5,1,0
3,17,1712,2,794,170117,9,2,2,4,1,0
3,17,1712,2,794,170118,18,2,2,3,1,0
3,17,1712,2,794,170119,12,2,2,5,1,0
3,17,1712,2,794,170120,14,2,2,3,1,0
3,17,1724,2,786,170121,1,2,2,3,1,0
3,17,1724,2,786,170122,2,2,2,3,1,0
3,17,1724,2,786,170123,3,2,2,2,1,0
3,17,1724,2,786,170124,4,2,2,2,1,0
3,17,1724,2,786,170125,5,2,2,4,1,0
3,17,1724,2,786,170126,6,2,2,5,1,0
3,17,1724,2,786,170127,7,2,2,4,1,0
3,17,1724,2,786,170128,8,2,2,4,1,0
3,17,1724,2,786,170129,9,2,2,5,1,0
3,18,1803,2,840,180031,2,2,2,4,1,0
3,18,1803,2,840,180032,5,2,2,6,1,0
3,18,1803,2,840,180033,12,2,2,3,1,0
3,18,1803,2,840,180034,15,2,3,3,1,0
3,18,1803,2,840,180036,28,2,2,5,1,0
3,18,1803,2,840,180037,31,2,2,6,1,0
3,18,1803,2,840,180038,41,3,3,3,1,0
3,18,1803,2,840,180039,44,1,2,5,1,0
3,18,1803,2,840,180040,10,3,3,4,1,0
3,18,1816,1,378,180041,2,2,2,5,1,0
3,18,1816,1,378,180042,5,2,2,6,1,0
3,18,1816,1,378,180043,8,2,2,6,1,0
3,18,1816,1,378,180044,19,2,2,4,1,0
3,18,1816,1,378,180045,22,2,2,5,1,0
3,18,1816,1,378,180047,22,2,2,3,1,0
3,18,1805,2,534,180052,4,2,2,3,1,0
3,18,1805,2,534,180053,6,2,2,6,1,0
3,18,1805,2,534,180054,9,2,2,3,1,0
3,18,1805,2,534,180055,12,2,2,5,1,0
3,18,1805,2,534,180056,14,2,2,3,1,0
3,18,1805,2,534,180057,17,2,2,5,1,0
3,18,1805,2,534,180058,20,2,2,6,1,0
3,18,1805,2,534,180059,22,2,2,4,1,0
3,18,1805,2,534,180060,25,2,2,5,1,0
3,18,1817,2,370,180061,1,2,2,5,1,0
3,18,1817,2,370,180063,12,2,2,6,1,0
3,18,1817,2,370,180064,16,2,2,3,1,0
3,18,1817,2,370,180065,19,2,2,3,1,0
3,18,1817,2,370,180067,27,2,2,4,1,0
3,18,1817,2,370,180068,30,2,2,4,1,0
3,18,1817,2,370,180069,38,2,2,6,1,0
3,18,1817,2,370,180070,45,2,2,4,1,0
3,18,1808,2,1726,180071,1,3,3,3,1,0
3,18,1808,2,1726,180072,2,2,2,4,1,0
3,18,1808,2,1726,180073,4,2,2,3,1,0
3,18,1808,2,1726,180074,6,2,2,5,1,0
3,18,1808,2,1726,180075,9,2,2,5,1,0
3,18,1808,2,1726,180076,10,2,2,5,1,0
3,18,1808,2,1726,180077,7,2,2,4,1,0
3,18,1808,2,1726,180078,8,2,2,4,1,0
3,18,1808,2,1726,180079,17,2,2,6,1,0
3,18,1808,2,1726,180080,19,2,2,6,1,0
3,18,1811,2,364,180081,1,2,2,3,1,0
3,18,1811,2,364,180082,4,2,2,3,1,0
3,18,1811,2,364,180083,6,2,2,3,1,0
3,18,1811,2,364,180084,9,2,2,4,1,0
3,18,1811,2,364,180085,11,2,2,3,1,0
3,18,1811,2,364,180086,14,2,2,6,1,0
3,18,1811,2,364,180087,16,2,2,4,1,0
3,18,1811,2,364,180088,19,2,2,5,1,0
3,18,1811,2,364,180089,24,2,2,6,1,0
3,18,1811,2,364,180090,36,2,2,6,1,0
3,18,1820,2,450,180091,1,2,2,4,1,0
3,18,1820,2,450,180092,2,2,2,4,1,0
3,18,1820,2,450,180093,3,2,2,6,1,0
3,18,1820,2,450,180094,4,2,2,3,1,0
3,18,1820,2,450,180095,5,2,2,5,1,0
3,18,1820,2,450,180096,6,2,2,3,1,0
3,18,1820,2,450,180097,7,2,2,6,1,0
3,18,1820,2,450,180098,8,2,2,3,1,0
3,18,1820,2,450,180099,11,2,2,5,1,0
3,18,1822,2,1654,180101,1,3,3,6,1,0
3,18,1822,2,1654,180102,3,3,3,5,1,0
3,18,1822,2,1654,180103,8,2,2,3,1,0
3,18,1822,2,1654,180104,11,2,2,4,1,0
3,18,1822,2,1654,180105,13,2,2,4,1,0
3,18,1822,2,1654,180106,7,2,2,3,1,0
3,18,1822,2,1654,180108,21,2,2,5,1,0
3,18,1822,2,1654,180109,26,3,3,6,1,0
3,18,1814,2,678,180111,1,2,2,4,1,0
3,18,1814,2,678,180112,3,2,2,5,1,0
3,18,1814,2,678,180113,5,2,2,6,1,0
3,18,1814,2,678,180117,130,2,2,3,1,0
2,5,517,2,0,180118,,2,2,,,1
2,5,517,2,0,180119,,2,2,,,1
2,5,517,2,0,180120,0,2,2,2,1,1
3,19,1943,2,668,190021,1,2,2,3,1,0
3,19,1943,2,668,190022,3,2,2,3,1,0
3,19,1943,2,668,190023,4,1,2,9,1,0
3,19,1943,2,668,190024,6,2,2,6,1,0
3,19,1943,2,668,190025,8,2,2,9,1,0
3,19,1943,2,668,190026,9,2,2,10,1,0
3,19,1943,2,668,190027,10,2,2,10,1,0
3,19,1943,2,668,190028,13,2,2,10,1,0
3,19,1943,2,668,190029,14,2,2,6,1,0
3,19,1943,2,668,190030,10,2,2,9,1,0
3,19,1916,2,1516,190031,3,2,2,10,1,0
3,19,1916,2,1516,190032,1,2,2,10,1,0
3,19,1916,2,1516,190033,6,2,2,6,1,0
3,19,1916,2,1516,190034,8,2,2,3,1,0
3,19,1916,2,1516,190035,10,2,2,3,1,0
3,19,1916,2,1516,190036,12,2,2,3,1,0
3,19,1916,2,1516,190037,9,2,2,6,1,0
3,19,1916,2,1516,190038,17,2,2,6,1,0
3,19,1916,2,1516,190039,19,2,2,9,1,0
3,19,1916,2,1516,190040,21,2,2,9,1,0
3,19,1901,2,640,190041,1,2,2,9,1,0
3,19,1901,2,640,190042,3,2,2,6,1,0
3,19,1901,2,640,190043,5,2,2,3,1,0
3,19,1901,2,640,190044,8,2,2,9,1,0
3,19,1901,2,640,190045,10,2,2,9,1,0
3,19,1901,2,640,190046,12,2,2,10,1,0
3,19,1901,2,640,190047,16,2,2,3,1,0
3,19,1901,2,640,190048,19,2,2,10,1,0
3,19,1901,2,640,190049,25,2,2,3,1,0
3,19,1901,2,640,190050,23,2,2,10,1,0
3,19,1937,2,432,190051,3,2,2,6,1,0
3,36,3611,2,0,190052,,2,2,2,1,1
3,19,1937,2,432,190053,19,2,2,6,1,0
3,19,1937,2,432,190054,67,2,2,3,1,0
3,19,1937,2,432,190059,22,2,2,9,1,0
3,19,1936,2,1994,190061,1,2,2,6,1,0
3,19,1936,2,1994,190062,3,2,2,3,1,0
3,19,1936,2,1994,190063,4,2,2,9,1,0
3,19,1936,2,1994,190064,6,2,2,9,1,0
3,19,1936,2,1994,190065,11,2,2,9,1,0
3,19,1936,2,1994,190066,13,2,2,3,1,0
3,19,1936,2,1994,190067,14,2,2,3,1,0
3,19,1936,2,1994,190068,16,2,2,10,1,0
3,19,1936,2,1994,190069,18,2,2,10,1,0
3,19,1936,2,1994,190070,19,2,2,10,1,0
3,19,1902,2,52,190071,1,2,2,3,1,0
3,19,1902,2,52,190072,3,2,2,6,1,0
3,19,1902,2,52,190073,6,2,2,3,1,0
3,19,1902,2,52,190074,8,2,2,10,1,0
3,19,1902,2,52,190075,10,2,2,10,1,0
3,19,1902,2,52,190076,13,2,2,10,1,0
3,19,1902,2,52,190077,15,2,3,6,1,0
3,19,1902,2,52,190078,17,2,2,9,1,0
3,19,1902,2,52,190079,20,2,2,9,1,0
3,19,1902,2,52,190080,22,2,2,9,1,0
3,19,1914,2,934,190081,2,2,2,6,1,0
3,19,1914,2,934,190082,5,2,2,3,1,0
3,19,1914,2,934,190083,8,2,2,10,1,0
3,19,1914,2,934,190084,11,2,2,3,1,0
3,19,1914,2,934,190085,13,2,2,3,1,0
3,19,1914,2,934,190086,16,2,2,9,1,0
3,19,1914,2,934,190087,22,2,2,9,1,0
3,19,1914,2,934,190088,25,2,2,6,1,0
3,19,1914,2,934,190089,28,2,2,10,1,0
3,19,1914,2,934,190090,31,2,2,6,1,0
3,19,1941,2,518,190091,2,2,2,9,1,0
3,19,1941,2,518,190093,3,2,2,3,1,0
3,19,1941,2,518,190094,5,3,3,3,1,0
3,19,1941,2,518,190095,6,3,5,6,1,0
3,19,1941,2,518,190096,7,2,2,10,1,0
3,19,1941,2,518,190097,8,2,2,10,1,0
3,19,1941,2,518,190098,9,2,2,3,1,0
3,19,1941,2,518,190099,11,2,2,9,1,0
3,19,1941,2,518,190100,12,2,2,6,1,0
3,19,1925,1,2858,190101,2,2,2,4,2,0
3,19,1925,1,2858,190102,6,2,2,7,2,0
3,19,1925,1,2858,190103,9,2,2,5,2,0
3,19,1925,1,2858,190104,13,2,2,11,2,0
3,19,1925,1,2858,190105,16,2,2,11,2,0
3,19,1925,1,2858,190106,19,2,2,5,2,0
3,19,1925,1,2858,190107,23,2,2,5,2,0
3,19,1925,1,2858,190108,26,2,2,7,2,0
3,19,1925,1,2858,190109,30,2,2,7,2,0
3,19,1925,1,2858,190110,32,2,2,4,2,0
3,19,1912,1,1510,190119,10,2,2,7,2,0
3,19,1905,2,1290,190121,3,2,2,5,2,0
3,19,1905,2,1290,190122,7,2,2,7,2,0
3,19,1905,2,1290,190123,11,2,2,4,2,0
3,19,1905,2,1290,190124,20,2,2,5,2,0
3,19,1905,2,1290,190125,24,2,2,7,2,0
3,19,1905,2,1290,190126,37,2,2,5,2,0
3,19,1905,2,1290,190127,41,2,2,4,2,0
3,19,1905,2,1290,190128,45,2,2,11,2,0
3,19,1905,2,1290,190129,53,2,2,11,2,0
3,19,1905,2,1290,190130,58,2,2,7,2,0
3,19,1910,2,808,190131,1,2,2,4,2,0
3,19,1910,2,808,190132,3,2,2,5,2,0
3,19,1910,2,808,190133,5,2,2,5,2,0
3,19,1910,2,808,190134,6,2,2,5,2,0
3,19,1910,2,808,190135,8,2,2,11,2,0
3,19,1910,2,808,190136,24,2,2,11,2,0
3,19,1910,2,808,190137,8,2,2,4,2,0
3,19,1910,2,808,190138,14,2,2,11,2,0
3,19,1910,2,808,190139,15,2,2,7,2,0
3,19,1910,2,808,190140,10,2,2,7,2,0
3,19,1908,2,284,190141,1,2,2,7,2,0
3,19,1908,2,284,190142,4,2,2,11,2,0
3,19,1908,2,284,190143,7,2,2,7,2,0
3,19,1908,2,284,190144,10,2,2,5,2,0
3,19,1908,2,284,190145,13,2,2,5,2,0
3,19,1908,2,284,190146,16,2,2,4,2,0
3,19,1908,2,284,190147,19,2,2,7,2,0
3,19,1908,2,284,190148,22,2,2,4,2,0
3,19,1908,2,284,190149,24,2,2,11,2,0
3,19,1908,2,284,190150,27,2,2,5,2,0
3,19,1934,2,386,190151,2,2,2,5,2,0
3,19,1934,2,386,190152,8,2,2,11,2,0
3,19,1934,2,386,190153,14,2,2,4,2,0
3,19,1934,2,386,190154,19,2,2,4,2,0
3,19,1934,2,386,190156,31,2,2,5,2,0
3,19,1934,2,386,190157,60,2,2,7,2,0
3,19,1934,2,386,190158,66,2,2,7,2,0
3,19,1934,2,386,190159,72,2,2,7,2,0
3,19,1934,2,386,190160,77,2,2,11,2,0
3,19,1919,2,366,190161,2,2,2,5,2,0
3,19,1919,2,366,190162,5,2,2,4,2,0
3,19,1919,2,366,190163,10,2,2,5,2,0
3,19,1919,2,366,190164,19,2,2,7,2,0
3,19,1919,2,366,190165,22,2,2,11,2,0
3,19,1919,2,366,190166,24,2,2,11,2,0
3,19,1919,2,366,190167,27,2,2,7,2,0
3,19,1919,2,366,190168,30,2,2,4,2,0
3,19,1919,2,366,190169,33,2,2,11,2,0
3,19,1919,2,366,190170,36,2,2,7,2,0
3,19,1928,2,526,190171,1,2,2,5,2,0
3,19,1928,2,526,190172,5,2,2,11,2,0
3,19,1928,2,526,190173,8,2,2,11,2,0
3,19,1928,2,526,190174,12,2,2,5,2,0
3,19,1928,2,526,190175,15,2,2,11,2,0
3,19,1928,2,526,190176,19,2,2,4,2,0
3,19,1928,2,526,190177,22,2,2,4,2,0
3,19,1928,2,526,190178,29,2,2,7,2,0
3,19,1928,2,526,190179,33,2,2,4,2,0
3,19,1928,2,526,190180,36,2,2,7,2,0
3,19,1932,2,562,190181,2,2,2,5,2,0
3,19,1932,2,562,190182,5,2,2,4,2,0
3,19,1932,2,562,190183,8,2,2,5,2,0
3,19,1932,2,562,190184,11,2,2,7,2,0
3,19,1932,2,562,190185,14,2,2,11,2,0
3,19,1932,2,562,190186,17,2,2,4,2,0
3,19,1932,2,562,190187,20,2,2,7,2,0
3,19,1932,2,562,190188,23,2,2,11,2,0
3,19,1932,2,562,190189,25,2,2,5,4,0
3,19,1932,2,562,190190,31,2,2,4,2,0
3,19,1923,2,284,190192,4,2,2,7,2,0
3,19,1923,2,284,190193,7,2,2,11,2,0
3,19,1923,2,284,190194,10,2,2,7,2,0
3,19,1923,2,284,190195,13,2,2,4,2,0
3,19,1923,2,284,190196,15,2,2,5,2,0
3,19,1923,2,284,190197,18,2,2,5,2,0
3,19,1923,2,284,190198,21,2,2,7,2,0
3,19,1923,2,284,190199,24,2,2,11,2,0
3,19,1923,2,284,190200,27,2,2,4,2,0
3,20,2021,1,3300,200010,10,2,2,4,1,0
3,20,2018,2,1134,200011,1,2,2,3,1,0
3,20,2018,2,1134,200012,2,2,2,3,1,0
3,20,2018,2,1134,200013,13,2,2,4,1,0
3,20,2018,2,1134,200014,14,2,2,4,1,0
3,20,2018,2,1134,200015,15,2,2,4,1,0
3,20,2018,2,1134,200016,7,2,2,5,1,0
3,20,2018,2,1134,200017,8,2,2,5,1,0
3,20,2018,2,1134,200018,9,2,2,5,1,0
3,20,2018,2,1134,200019,10,2,2,3,1,0
3,20,2018,2,1134,200020,20,2,2,4,1,0
3,20,2005,2,970,200021,21,2,2,4,1,0
3,20,2005,2,970,200022,22,2,2,4,1,0
3,20,2005,2,970,200023,23,2,2,4,1,0
3,20,2005,2,970,200024,7,2,2,3,1,0
3,20,2005,2,970,200025,7,2,2,3,1,0
3,20,2005,2,970,200026,8,2,2,3,1,0
3,20,2005,2,970,200027,7,2,2,5,1,0
3,20,2005,2,970,200028,8,2,2,5,1,0
3,20,2005,2,970,200029,9,2,2,5,1,0
3,20,2005,2,970,200030,10,2,2,5,1,0
3,20,2003,2,784,200031,1,2,2,3,1,0
3,20,2003,2,784,200032,3,2,2,3,1,0
3,20,2003,2,784,200033,5,2,2,3,1,0
3,20,2003,2,784,200034,7,2,2,3,1,0
3,20,2003,2,784,200035,35,2,2,4,1,0
3,20,2003,2,784,200036,36,2,2,4,1,0
3,20,2003,2,784,200037,37,2,2,4,1,0
3,20,2003,2,784,200038,38,2,2,5,1,0
3,20,2003,2,784,200039,11,2,2,5,1,0
3,20,2003,2,784,200040,12,2,2,5,1,0
3,20,2030,2,1050,200041,41,2,2,4,1,0
3,20,2030,2,1050,200042,42,2,2,40,1,0
3,20,2030,2,1050,200043,43,2,2,4,1,0
3,20,2030,2,1050,200044,44,2,2,4,1,0
3,20,2030,2,1050,200045,5,2,2,3,1,0
3,20,2030,2,1050,200046,6,2,2,3,1,0
3,20,2030,2,1050,200047,7,2,2,3,1,0
3,20,2030,2,1050,200048,8,2,2,5,1,0
3,20,2030,2,1050,200049,7,2,2,5,1,0
3,20,2030,2,1050,200050,10,2,2,50,1,0
3,20,2032,1,1390,200051,1,2,2,5,1,0
3,20,2032,1,1390,200052,2,2,2,5,1,0
3,20,2032,1,1390,200053,3,2,2,5,1,0
3,20,2032,1,1390,200056,7,2,2,3,1,0
3,20,2032,1,1390,200058,58,2,2,4,1,0
3,20,2032,1,1390,200060,60,2,2,4,1,0
3,20,2032,2,1772,200061,1,2,2,3,1,0
3,20,2032,2,1772,200062,3,2,2,3,1,0
3,20,2032,2,1772,200063,6,2,2,3,2,0
3,20,2032,2,1772,200064,8,2,2,3,1,0
3,20,2032,2,1772,200065,11,2,2,5,1,0
3,20,2032,2,1772,200066,13,1,2,5,1,0
3,20,2032,2,1772,200067,16,2,2,5,1,0
3,20,2032,2,1772,200068,68,2,2,4,1,0
3,20,2032,2,1772,200069,69,2,2,4,1,0
3,20,2032,2,1772,200070,70,2,2,4,1,0
3,20,2015,2,1746,200071,71,2,2,4,1,0
3,20,2015,2,1746,200072,72,2,2,4,1,0
3,20,2015,2,1746,200073,73,2,2,4,1,0
3,20,2015,2,1746,200074,74,2,2,4,1,0
3,20,2015,2,1746,200075,5,2,2,5,1,0
3,20,2015,2,1746,200076,6,2,2,5,1,0
3,20,2015,2,1746,200077,7,2,2,5,1,0
3,20,2015,2,1746,200078,8,2,2,3,1,0
3,20,2015,2,1746,200079,9,2,2,3,1,0
3,20,2022,2,1130,200081,1,2,2,5,1,0
3,20,2022,2,1130,200082,3,2,2,5,1,0
3,20,2022,2,1130,200083,4,2,2,5,1,0
3,20,2022,2,1130,200084,6,2,2,5,1,0
3,20,2022,2,1130,200085,8,2,2,3,2,0
3,20,2022,2,1130,200086,9,2,2,3,1,0
3,20,2022,2,1130,200087,11,2,2,3,1,0
3,20,2022,2,1130,200088,88,2,2,4,1,0
3,20,2022,2,1130,200089,89,2,2,4,1,0
3,20,2022,2,1130,200090,90,2,2,4,1,0
3,20,2001,2,1354,200091,2,2,2,8,2,0
3,20,2001,2,1354,200092,12,2,2,6,2,0
3,20,2001,2,1354,200093,11,2,2,6,2,0
3,20,2001,2,1354,200094,10,2,2,7,1,0
3,20,2001,2,1354,200095,4,2,2,8,2,0
3,20,2001,2,1354,200096,6,2,2,7,2,0
3,20,2001,2,1354,200097,16,3,3,7,2,0
3,20,2001,2,1354,200098,15,2,2,6,2,0
3,20,2001,2,1354,200099,5,2,2,8,2,0
3,20,2001,2,1354,200100,14,2,2,6,2,0
3,20,2025,2,760,200105,3,2,2,8,2,0
3,20,2025,2,1304,200113,6,2,2,8,2,0
3,20,2019,2,344,200121,1,2,2,6,2,0
3,20,2019,2,344,200122,3,2,2,8,2,0
3,20,2019,2,344,200123,13,2,2,7,2,0
3,20,2019,2,344,200124,17,2,2,7,2,0
3,20,2019,2,344,200125,25,2,2,6,2,0
3,20,2019,2,344,200126,33,2,2,6,2,0
3,20,2019,2,344,200127,41,2,2,7,2,0
3,20,2019,2,344,200128,45,2,2,6,2,0
3,20,2019,2,344,200129,49,2,2,8,2,0
3,20,2019,2,344,200130,57,2,2,8,2,0
3,20,2009,2,240,200131,6,2,2,8,2,0
3,20,2009,2,240,200132,9,2,2,7,2,0
3,20,2009,2,240,200133,13,2,2,6,2,0
3,20,2009,2,240,200134,16,2,2,7,2,0
3,20,2009,2,240,200135,20,2,2,7,2,0
3,20,2009,2,240,200136,23,2,2,8,2,0
3,20,2009,2,240,200137,27,2,2,6,2,0
3,20,2009,2,240,200138,30,2,2,8,2,0
3,20,2009,2,240,200139,37,2,2,6,2,0
3,20,2009,2,240,200140,20,2,2,7,2,0
3,20,2008,2,1474,200141,1,2,2,6,2,0
3,20,2008,2,1474,200142,2,2,2,6,2,0
3,20,2008,2,1474,200143,4,2,2,7,2,0
3,20,2008,2,1474,200144,5,2,2,8,2,0
3,20,2008,2,1474,200145,6,2,2,7,2,0
3,20,2008,2,1474,200146,13,2,2,8,2,0
3,20,2008,2,1474,200147,16,2,2,7,2,0
3,20,2008,2,1474,200148,17,2,2,7,2,0
3,20,2008,2,1474,200149,18,2,2,8,2,0
3,20,2008,2,1474,200150,18,2,2,6,2,0
3,20,2013,2,1232,200151,4,2,2,8,2,0
3,20,2013,2,1232,200152,7,2,2,7,2,0
3,20,2013,2,1232,200153,14,2,2,7,2,0
3,20,2013,2,1232,200154,19,2,2,7,2,0
3,20,2013,2,1232,200155,24,2,2,6,2,0
3,20,2013,2,1232,200156,29,2,2,8,2,0
3,20,2013,2,1232,200157,2,2,2,6,2,0
3,20,2013,2,1232,200158,17,2,2,6,2,0
3,20,2013,2,1232,200159,9,2,2,7,2,0
3,20,2013,2,1232,200160,32,2,2,8,2,0
3,20,2028,2,498,200161,1,2,2,7,2,0
3,20,2028,2,498,200162,4,2,2,8,2,0
3,20,2028,2,498,200163,7,2,2,8,2,0
3,20,2028,2,498,200164,16,2,2,7,2,0
3,20,2028,2,498,200165,22,2,2,8,2,0
3,20,2028,2,498,200166,27,2,2,6,2,0
3,20,2028,2,498,200167,3,2,2,7,2,0
3,20,2028,2,498,200170,42,2,2,6,2,0
3,21,2106,2,2822,210002,3,2,2,4,1,0
3,21,2106,2,2822,210008,19,2,2,2,1,0
3,21,2106,2,236,210011,5,2,2,4,1,0
3,21,2106,2,236,210012,7,2,2,2,1,0
3,21,2106,2,236,210013,9,2,2,4,1,0
3,21,2106,2,236,210015,13,2,2,3,1,0
3,21,2106,2,236,210016,16,2,2,2,1,0
3,21,2106,2,236,210018,20,2,2,2,1,0
3,21,2106,2,236,210019,22,2,2,3,1,0
3,21,2109,2,38,210021,1,2,2,2,1,0
3,21,2109,2,38,210022,3,2,2,2,1,0
3,21,2109,2,38,210023,5,2,2,4,1,0
3,21,2109,2,38,210024,7,2,2,2,1,0
3,21,2109,2,38,210025,9,2,2,3,1,0
3,21,2109,2,38,210026,11,2,2,4,1,0
3,21,2109,2,38,210027,13,2,2,4,1,0
3,21,2109,2,38,210028,17,2,2,2,1,0
3,21,2109,2,38,210029,21,2,2,3,1,0
3,21,2109,2,38,210030,23,2,2,3,1,0
3,21,2119,2,3956,210031,1,2,2,3,1,0
3,21,2119,2,3956,210032,3,2,2,4,1,0
3,21,2119,2,3956,210033,5,2,2,3,1,0
3,21,2119,2,3956,210034,4,2,2,7,1,0
3,21,2119,2,3956,210035,9,2,2,3,1,0
3,21,2119,2,3956,210036,11,2,2,2,1,0
3,21,2119,2,3956,210037,13,2,2,4,1,0
3,21,2119,2,3956,210038,15,2,2,2,1,0
3,21,2119,2,3956,210039,21,2,2,2,1,0
3,21,2119,2,3956,210040,29,2,2,3,1,0
3,21,2119,2,2146,210041,3,2,2,2,1,0
3,21,2119,2,2146,210042,5,2,2,3,1,0
3,21,2119,2,2146,210043,8,2,2,2,1,0
3,21,2119,2,2146,210044,12,2,2,4,1,0
3,21,2119,2,2146,210045,14,2,2,4,1,0
3,21,2119,2,2146,210046,16,2,2,2,1,0
3,21,2119,2,2146,210047,19,2,2,4,1,0
3,21,2119,2,2146,210048,25,2,2,4,1,0
3,21,2119,2,2146,210049,27,2,2,3,1,0
3,21,2119,2,2146,210050,30,2,2,3,1,0
3,21,2115,2,926,210052,5,2,2,2,1,0
3,21,2115,2,926,210053,6,2,2,4,1,0
3,21,2115,2,926,210054,7,2,2,3,1,0
3,21,2115,2,926,210055,8,2,2,3,1,0
3,21,2115,2,926,210056,9,2,2,2,1,0
3,21,2115,2,926,210057,10,2,2,4,1,0
3,21,2115,2,926,210058,11,2,2,3,1,0
3,21,2115,2,926,210060,14,2,2,2,1,0
3,21,2117,2,554,210061,2,2,2,3,1,0
3,21,2117,2,554,210062,4,2,2,3,1,0
3,21,2117,2,554,210064,9,2,2,2,1,0
3,21,2117,2,554,210065,12,2,2,4,1,0
3,21,2117,2,554,210066,14,2,2,3,1,0
3,21,2117,2,554,210067,16,2,2,2,1,0
3,21,2117,2,554,210068,19,2,2,2,1,0
3,21,2117,2,554,210069,21,2,2,4,1,0
3,21,2117,2,554,210070,33,2,2,4,1,0
3,21,2108,1,520,210071,8,2,2,2,3,0
3,21,2108,1,520,210072,13,2,2,3,1,0
3,21,2108,1,520,210074,28,2,2,3,1,0
3,21,2108,1,520,210075,33,2,2,4,1,0
3,21,2108,1,520,210076,38,2,2,3,1,0
3,21,2108,1,520,210077,43,2,2,4,1,0
3,21,2108,1,520,210078,18,2,2,3,1,0
3,21,2108,1,520,210079,68,2,2,2,1,0
3,21,2108,1,520,210080,73,2,2,2,1,0
3,21,2102,2,1124,210081,1,2,2,3,1,0
3,21,2102,2,1124,210082,2,2,2,2,1,0
3,21,2102,2,1124,210083,7,2,2,2,1,0
3,21,2102,2,1124,210084,8,2,2,4,1,0
3,21,2102,2,1124,210085,10,2,2,3,1,0
3,21,2102,2,1124,210086,11,2,2,4,1,0
3,21,2102,2,1124,210087,13,2,2,2,1,0
3,21,2102,2,1124,210088,14,2,2,4,1,0
3,21,2102,2,1124,210089,16,2,2,3,1,0
3,21,2102,2,1124,210090,17,2,2,2,1,0
3,21,2111,2,180,210091,3,2,2,3,1,0
3,21,2111,2,180,210092,6,2,2,4,1,0
3,21,2111,2,180,210093,13,2,2,2,1,0
3,21,2111,2,180,210094,17,2,2,4,1,0
3,21,2111,2,180,210095,20,2,2,3,1,0
3,21,2111,2,180,210096,24,2,2,3,1,0
3,21,2111,2,180,210097,27,2,2,4,1,0
3,21,2111,2,180,210098,34,2,2,4,1,0
3,21,2111,2,180,210099,38,2,2,,,0
3,21,2111,2,180,210100,41,2,2,2,1,0
1,22,2211,1,806,220004,,2,2,5,1,0
1,22,2211,1,806,220008,8,2,2,3,1,0
1,22,2211,2,594,220011,1,3,3,4,1,0
1,22,2211,2,594,220012,2,2,2,4,1,0
1,22,2211,2,594,220013,3,2,2,4,1,0
1,22,2211,2,594,220014,4,2,2,2,1,0
1,22,2211,2,594,220016,6,3,3,2,1,0
1,22,2211,2,594,220017,7,2,2,3,1,0
1,22,2211,2,594,220020,10,2,2,5,1,0
1,22,2201,2,422,220037,8,2,2,5,1,0
1,22,2209,1,792,220041,1,2,2,4,1,0
1,22,2209,1,792,220045,5,2,2,3,1,0
1,22,2209,1,792,220046,3,2,2,3,1,0
1,22,2209,1,792,220049,2,2,2,2,1,0
1,22,2220,1,1296,220051,7,2,2,2,1,0
1,22,2220,1,1296,220054,1,2,2,4,1,0
1,22,2220,1,1296,220057,21,2,2,4,1,0
1,22,2220,1,1296,220060,15,2,2,5,1,0
1,22,2205,2,2432,220062,2,2,2,4,1,0
1,22,2205,2,2432,220063,12,2,2,4,1,0
1,22,2205,2,2432,220064,4,2,2,4,1,0
1,22,2205,2,2432,220066,6,2,2,5,1,0
1,22,2205,2,2432,220067,7,2,2,2,1,0
1,22,2205,2,2432,220068,8,2,2,2,1,0
