"zone","state","lga","sector","ea","cluster_id","is_cd","c2q1","c2q3","c2q4","c2q4_os","c2q5","c2q6a","c2q6b","c2q7","c2q8"
5,3,308,2,102,"308-102",219,1,4,4,,200,0,15,2,5
5,3,308,2,102,"308-102",220,2,,,,,,,,
5,3,308,2,102,"308-102",221,1,0,,,,,,,7
5,3,308,2,102,"308-102",222,1,1,4,,50,0,5,,6
5,3,308,2,102,"308-102",223,1,0,,,,,,,7
5,3,308,2,102,"308-102",224,1,0,,,,,,,5
5,3,308,2,102,"308-102",225,1,0,,,,,,,5
5,3,309,2,698,"309-698",201,1,0,,,,,,2,5
5,3,309,2,698,"309-698",202,1,0,,,,,,2,5
5,3,309,2,698,"309-698",203,2,,,,,,,,
5,3,309,2,698,"309-698",204,2,,,,,,,,
5,3,309,2,698,"309-698",205,2,,,,,,,,
5,3,309,2,698,"309-698",206,2,,,,,,,,
5,3,309,2,698,"309-698",207,2,,,,,,,,
5,3,309,2,698,"309-698",208,1,0,,,,,,1,7
5,3,309,2,698,"309-698",209,2,,,,,,,,
5,3,309,2,698,"309-698",210,1,0,,,,,,,7
5,3,309,2,698,"309-698",211,2,,,,,,,,
5,3,309,2,698,"309-698",212,2,,,,,,,,
5,3,309,2,698,"309-698",213,2,,,,,,,,
5,3,309,2,698,"309-698",215,2,,,,,,,,
5,3,309,2,698,"309-698",216,2,,,,,,,,
5,3,309,2,698,"309-698",217,1,0,,,,,,,7
5,3,309,2,698,"309-698",219,2,,,,,,,,
5,3,309,2,698,"309-698",220,2,,,,,,,,
5,3,309,2,698,"309-698",221,2,,,,,,,,
5,3,309,2,698,"309-698",222,2,,,,,,,,
5,3,309,2,698,"309-698",223,1,0,,,,,,,7
5,3,309,2,698,"309-698",224,1,0,,,,,,,3
5,3,309,2,698,"309-698",225,2,,,,,,,,
1,31,3102,2,14,"3102-14",201,1,0,,,,,,1,2
1,31,3102,2,14,"3102-14",202,1,1,1,,,0,30,1,3
1,31,3102,2,14,"3102-14",203,2,,,,,,,,
1,31,3102,2,14,"3102-14",204,1,1,1,,,0,30,1,3
1,31,3102,2,14,"3102-14",205,2,,,,,,,,
1,31,3102,2,14,"3102-14",206,1,0,,,,,,1,3
1,31,3102,2,14,"3102-14",207,2,,,,,,,,
1,31,3102,2,14,"3102-14",208,1,1,1,,,0,35,1,3
1,31,3102,2,14,"3102-14",209,2,,,,,,,,
1,31,3102,2,14,"3102-14",210,1,1,1,,,0,35,,3
1,31,3102,2,14,"3102-14",211,1,0,,,,,,,7
1,31,3102,2,14,"3102-14",212,2,,,,,,,,
1,31,3102,2,14,"3102-14",213,2,,,,,,,,
1,31,3102,2,14,"3102-14",215,2,,,,,,,,
1,31,3102,2,14,"3102-14",216,2,,,,,,,,
1,31,3102,2,14,"3102-14",217,2,,,,,,,,
1,31,3102,2,14,"3102-14",219,2,,,,,,,,
1,31,3102,2,14,"3102-14",220,2,,,,,,,,
1,31,3102,2,14,"3102-14",221,2,,,,,,,,
1,31,3102,2,14,"3102-14",222,1,1,1,,,0,30,,7
1,31,3102,2,14,"3102-14",223,2,,,,,,,,
1,31,3102,2,14,"3102-14",224,2,,,,,,,,
1,31,3102,2,14,"3102-14",225,2,,,,,,,,
1,31,3109,2,1026,"3109-1026",201,1,0.5,1,,,0,20,2,0
1,31,3109,2,1026,"3109-1026",202,1,0.5,1,,,0,15,2,5
1,31,3109,2,1026,"3109-1026",203,2,,,,,,,,
1,31,3109,2,1026,"3109-1026",204,2,,,,,,,,
1,31,3109,2,1026,"3109-1026",205,2,,,,,,,,
1,31,3109,2,1026,"3109-1026",206,2,,,,,,,,
1,31,3109,2,1026,"3109-1026",207,2,,,,,,,,
1,31,3109,2,1026,"3109-1026",208,2,,,,,,,,
1,31,3109,2,1026,"3109-1026",209,2,,,,,,,,
1,31,3109,2,1026,"3109-1026",210,2,,,,,,,,
1,31,3109,2,1026,"3109-1026",211,1,0,,,,,,,7
1,31,3109,2,1026,"3109-1026",212,2,,,,,,,,
1,31,3109,2,1026,"3109-1026",213,2,,,,,,,,
1,31,3109,2,1026,"3109-1026",215,2,,,,,,,,
1,31,3109,2,1026,"3109-1026",216,2,,,,,,,,
1,31,3109,2,1026,"3109-1026",217,1,3,1,,,1,35,,7
1,31,3109,2,1026,"3109-1026",219,2,,,,,,,,
1,31,3109,2,1026,"3109-1026",220,2,,,,,,,,
1,31,3109,2,1026,"3109-1026",221,2,,,,,,,,
1,31,3109,2,1026,"3109-1026",222,1,1,1,,,0,45,,1
1,31,3109,2,1026,"3109-1026",223,1,0,,,,,,,7
1,31,3109,2,1026,"3109-1026",224,2,,,,,,,,
1,31,3109,2,1026,"3109-1026",225,2,,,,,,,,
1,31,3110,2,334,"3110-334",201,2,,,,,,,,
1,31,3110,2,334,"3110-334",202,1,0,,,,,,2,5
1,31,3110,2,334,"3110-334",203,2,,,,,,,,
1,31,3110,2,334,"3110-334",204,2,,,,,,,,
1,31,3110,2,334,"3110-334",205,2,,,,,,,,
1,31,3110,2,334,"3110-334",206,2,,,,,,,,
1,31,3110,2,334,"3110-334",207,2,,,,,,,,
1,31,3110,2,334,"3110-334",208,2,,,,,,,,
1,31,3110,2,334,"3110-334",209,2,,,,,,,,
1,31,3110,2,334,"3110-334",210,2,,,,,,,,
1,31,3110,2,334,"3110-334",211,2,,,,,,,,
1,31,3110,2,334,"3110-334",212,2,,,,,,,,
1,31,3110,2,334,"3110-334",213,2,,,,,,,,
1,31,3110,2,334,"3110-334",215,2,,,,,,,,
1,31,3110,2,334,"3110-334",216,2,,,,,,,,
1,31,3110,2,334,"3110-334",217,2,,,,,,,,
1,31,3110,2,334,"3110-334",219,2,,,,,,,,
1,31,3110,2,334,"3110-334",220,2,,,,,,,,
1,31,3110,2,334,"3110-334",221,2,,,,,,,,
1,31,3110,2,334,"3110-334",222,2,,,,,,,,
1,31,3110,2,334,"3110-334",223,1,0,,,,,,,7
1,31,3110,2,334,"3110-334",224,2,,,,,,,,
1,31,3110,2,334,"3110-334",225,2,,,,,,,,
1,31,3111,2,1128,"3111-1128",201,1,0,,,,,,1,4
1,31,3111,2,1128,"3111-1128",202,1,0,,,,,,2,0
1,31,3111,2,1128,"3111-1128",203,2,,,,,,,,
1,31,3111,2,1128,"3111-1128",204,1,0,,,,,,1,4
1,31,3111,2,1128,"3111-1128",205,2,,,,,,,,
1,31,3111,2,1128,"3111-1128",206,1,0,,,,,,1,7
1,31,3111,2,1128,"3111-1128",207,2,,,,,,,,
1,31,3111,2,1128,"3111-1128",208,1,0,,,,,,1,7
1,31,3111,2,1128,"3111-1128",209,2,,,,,,,,
1,31,3111,2,1128,"3111-1128",210,2,,,,,,,,
1,31,3111,2,1128,"3111-1128",211,1,0,,,,,,,7
1,31,3111,2,1128,"3111-1128",212,2,,,,,,,,
1,31,3111,2,1128,"3111-1128",213,2,,,,,,,,
1,31,3111,2,1128,"3111-1128",215,2,,,,,,,,
1,31,3111,2,1128,"3111-1128",216,2,,,,,,,,
1,31,3111,2,1128,"3111-1128",217,1,0,,,,,,,7
1,31,3111,2,1128,"3111-1128",219,1,1,4,,50,0,5,1,5
1,31,3111,2,1128,"3111-1128",220,1,2,4,,50,0,10,1,6
1,31,3111,2,1128,"3111-1128",221,1,2,4,,50,0,10,,6
1,31,3111,2,1128,"3111-1128",222,1,1,4,,50,0,10,,1
1,31,3111,2,1128,"3111-1128",223,1,0,,,,,,,7
1,31,3111,2,1128,"3111-1128",224,1,0,,,,,,,7
1,31,3111,2,1128,"3111-1128",225,2,,,,,,,,
1,31,3112,2,350,"3112-350",201,2,,,,,,,,
1,31,3112,2,350,"3112-350",202,1,0,,,,,,2,5
1,31,3112,2,350,"3112-350",203,2,,,,,,,,
1,31,3112,2,350,"3112-350",204,2,,,,,,,,
1,31,3112,2,350,"3112-350",205,2,,,,,,,,
1,31,3112,2,350,"3112-350",206,2,,,,,,,,
1,31,3112,2,350,"3112-350",207,2,,,,,,,,
1,31,3112,2,350,"3112-350",208,2,,,,,,,,
1,31,3112,2,350,"3112-350",209,2,,,,,,,,
1,31,3112,2,350,"3112-350",210,2,,,,,,,,
1,31,3112,2,350,"3112-350",211,1,0,,,,,,,7
1,31,3112,2,350,"3112-350",212,2,,,,,,,,
1,31,3112,2,350,"3112-350",213,2,,,,,,,,
1,31,3112,2,350,"3112-350",215,2,,,,,,,,
1,31,3112,2,350,"3112-350",216,2,,,,,,,,
1,31,3112,2,350,"3112-350",217,2,,,,,,,,
1,31,3112,2,350,"3112-350",219,2,,,,,,,,
1,31,3112,2,350,"3112-350",220,2,,,,,,,,
1,31,3112,2,350,"3112-350",221,2,,,,,,,,
1,31,3112,2,350,"3112-350",222,2,,,,,,,,
1,31,3112,2,350,"3112-350",223,1,0,,,,,,,7
1,31,3112,2,350,"3112-350",224,2,,,,,,,,
1,31,3112,2,350,"3112-350",225,2,,,,,,,,
1,31,3113,2,870,"3113-870",201,1,0,,,,,,2,5
1,31,3113,2,870,"3113-870",202,1,0,,,,,,2,5
1,31,3113,2,870,"3113-870",203,2,,,,,,,,
1,31,3113,2,870,"3113-870",204,2,,,,,,,,
1,31,3113,2,870,"3113-870",205,2,,,,,,,,
1,31,3113,2,870,"3113-870",206,2,,,,,,,,
1,31,3113,2,870,"3113-870",207,2,,,,,,,,
1,31,3113,2,870,"3113-870",208,2,,,,,,,,
1,31,3113,2,870,"3113-870",209,1,0,,,,,,2,7
1,31,3113,2,870,"3113-870",210,1,0,,,,,,,7
1,31,3113,2,870,"3113-870",211,1,0,,,,,,,7
1,31,3113,2,870,"3113-870",212,2,,,,,,,,
1,31,3113,2,870,"3113-870",213,2,,,,,,,,
1,31,3113,2,870,"3113-870",215,2,,,,,,,,
1,31,3113,2,870,"3113-870",216,2,,,,,,,,
1,31,3113,2,870,"3113-870",217,2,,,,,,,,
1,31,3113,2,870,"3113-870",219,2,,,,,,,,
1,31,3113,2,870,"3113-870",220,2,,,,,,,,
1,31,3113,2,870,"3113-870",221,2,,,,,,,,
1,31,3113,2,870,"3113-870",222,2,,,,,,,,
1,31,3113,2,870,"3113-870",223,2,,,,,,,,
1,31,3113,2,870,"3113-870",224,2,,,,,,,,
1,31,3113,2,870,"3113-870",225,2,,,,,,,,
1,31,3116,2,1344,"3116-1344",201,1,0,,,,,,2,5
1,31,3116,2,1344,"3116-1344",202,1,0,,,,,,2,5
1,31,3116,2,1344,"3116-1344",203,2,,,,,,,,
1,31,3116,2,1344,"3116-1344",204,2,,,,,,,,
1,31,3116,2,1344,"3116-1344",205,2,,,,,,,,
1,31,3116,2,1344,"3116-1344",206,1,0,,,,,,2,7
1,31,3116,2,1344,"3116-1344",207,2,,,,,,,,
1,31,3116,2,1344,"3116-1344",208,2,,,,,,,,
1,31,3116,2,1344,"3116-1344",209,1,0,,,,,,2,7
1,31,3116,2,1344,"3116-1344",210,1,0,,,,,,,7
1,31,3116,2,1344,"3116-1344",211,2,,,,,,,,
1,31,3116,2,1344,"3116-1344",212,2,,,,,,,,
1,31,3116,2,1344,"3116-1344",213,2,,,,,,,,
1,31,3116,2,1344,"3116-1344",215,2,,,,,,,,
1,31,3116,2,1344,"3116-1344",216,2,,,,,,,,
1,31,3116,2,1344,"3116-1344",217,2,,,,,,,,
1,31,3116,2,1344,"3116-1344",219,2,,,,,,,,
1,31,3116,2,1344,"3116-1344",220,2,,,,,,,,
1,31,3116,2,1344,"3116-1344",221,2,,,,,,,,
1,31,3116,2,1344,"3116-1344",222,1,0,,,,,,,1
1,31,3116,2,1344,"3116-1344",223,1,0,,,,,,,7
1,31,3116,2,1344,"3116-1344",224,2,,,,,,,,
1,31,3116,2,1344,"3116-1344",225,2,,,,,,,,
1,31,3117,2,1288,"3117-1288",201,2,,,,,,,,
1,31,3117,2,1288,"3117-1288",202,2,,,,,,,,
1,31,3117,2,1288,"3117-1288",203,2,,,,,,,,
1,31,3117,2,1288,"3117-1288",204,2,,,,,,,,
1,31,3117,2,1288,"3117-1288",205,2,,,,,,,,
1,31,3117,2,1288,"3117-1288",206,1,0,,,,,,2,7
1,31,3117,2,1288,"3117-1288",207,2,,,,,,,,
1,31,3117,2,1288,"3117-1288",208,2,,,,,,,,
1,31,3117,2,1288,"3117-1288",209,2,,,,,,,,
1,31,3117,2,1288,"3117-1288",210,2,,,,,,,,
1,31,3117,2,1288,"3117-1288",211,1,0,,,,,,,7
1,31,3117,2,1288,"3117-1288",212,2,,,,,,,,
1,31,3117,2,1288,"3117-1288",213,2,,,,,,,,
1,31,3117,2,1288,"3117-1288",215,2,,,,,,,,
1,31,3117,2,1288,"3117-1288",216,2,,,,,,,,
1,31,3117,2,1288,"3117-1288",217,2,,,,,,,,
1,31,3117,2,1288,"3117-1288",219,2,,,,,,,,
1,31,3117,2,1288,"3117-1288",220,2,,,,,,,,
1,31,3117,2,1288,"3117-1288",221,2,,,,,,,,
1,31,3117,2,1288,"3117-1288",222,1,0,,,,,,,7
1,31,3117,2,1288,"3117-1288",223,1,0,,,,,,,7
1,31,3117,2,1288,"3117-1288",224,2,,,,,,,,
1,31,3117,2,1288,"3117-1288",225,2,,,,,,,,
5,3,312,2,20,"312-20",201,1,0,,,,,,2,5
5,3,312,2,20,"312-20",202,1,0,,,,,,2,5
5,3,312,2,20,"312-20",203,2,,,,,,,,
5,3,312,2,20,"312-20",204,2,,,,,,,,
5,3,312,2,20,"312-20",205,2,,,,,,,,
5,3,312,2,20,"312-20",206,2,,,,,,,,
5,3,312,2,20,"312-20",207,2,,,,,,,,
5,3,312,2,20,"312-20",208,2,,,,,,,,
5,3,312,2,20,"312-20",209,2,,,,,,,,
5,3,312,2,20,"312-20",210,2,,,,,,,,
5,3,312,2,20,"312-20",211,1,0,,,,,,,7
5,3,312,2,20,"312-20",212,2,,,,,,,,
5,3,312,2,20,"312-20",213,2,,,,,,,,
5,3,312,2,20,"312-20",215,2,,,,,,,,
5,3,312,2,20,"312-20",216,2,,,,,,,,
5,3,312,2,20,"312-20",217,2,,,,,,,,
5,3,312,2,20,"312-20",219,2,,,,,,,,
5,3,312,2,20,"312-20",220,2,,,,,,,,
5,3,312,2,20,"312-20",221,2,,,,,,,,
5,3,312,2,20,"312-20",222,2,,,,,,,,
5,3,312,2,20,"312-20",223,1,0,,,,,,,7
5,3,312,2,20,"312-20",224,1,0,,,,,,,1
5,3,312,2,20,"312-20",225,2,,,,,,,,
5,3,313,2,70,"313-70",201,1,0,,,,,,2,5
5,3,313,2,70,"313-70",202,1,1,1,,,0,45,1,5
5,3,313,2,70,"313-70",203,2,,,,,,,,
5,3,313,2,70,"313-70",204,1,1,1,,,0,45,1,5
5,3,313,2,70,"313-70",205,2,,,,,,,,
5,3,313,2,70,"313-70",206,2,,,,,,,,
5,3,313,2,70,"313-70",207,2,,,,,,,,
5,3,313,2,70,"313-70",208,2,,,,,,,,
5,3,313,2,70,"313-70",209,2,,,,,,,,
5,3,313,2,70,"313-70",210,2,,,,,,,,
5,3,313,2,70,"313-70",211,1,0,,,,,,,7
5,3,313,2,70,"313-70",212,2,,,,,,,,
5,3,313,2,70,"313-70",213,2,,,,,,,,
5,3,313,2,70,"313-70",215,2,,,,,,,,
5,3,313,2,70,"313-70",216,1,0,,,,,,,7
5,3,313,2,70,"313-70",217,1,0,,,,,,,7
5,3,313,2,70,"313-70",219,2,,,,,,,,
5,3,313,2,70,"313-70",220,2,,,,,,,,
5,3,313,2,70,"313-70",221,2,,,,,,,,
5,3,313,2,70,"313-70",222,1,0,,,,,,,6
5,3,313,2,70,"313-70",223,1,0,,,,,,,7
5,3,313,2,70,"313-70",224,1,0,,,,,,,3
5,3,313,2,70,"313-70",225,2,,,,,,,,
5,3,316,2,874,"316-874",201,1,0,,,,,,1,5
5,3,316,2,874,"316-874",202,1,0,,,,,,2,5
5,3,316,2,874,"316-874",203,2,,,,,,,,
5,3,316,2,874,"316-874",204,1,2,1,,,0,4,2,5
5,3,316,2,874,"316-874",205,2,,,,,,,,
5,3,316,2,874,"316-874",206,1,0,,,,,,1,7
5,3,316,2,874,"316-874",207,1,4,5,,150,0,50,1,7
5,3,316,2,874,"316-874",208,1,0,,,,,,1,7
5,3,316,2,874,"316-874",209,1,0,,,,,,1,7
5,3,316,2,874,"316-874",210,1,0,,,,,,,7
5,3,316,2,874,"316-874",211,1,0,,,,,,,7
5,3,316,2,874,"316-874",212,2,,,,,,,,
5,3,316,2,874,"316-874",213,1,0,,,,,,1,6
5,3,316,2,874,"316-874",215,2,,,,,,,,
5,3,316,2,874,"316-874",216,1,0,,,,,,,7
5,3,316,2,874,"316-874",217,1,0,,,,,,,7
5,3,316,2,874,"316-874",219,1,2,5,,100,0,20,1,5
5,3,316,2,874,"316-874",220,1,2,5,,100,0,20,1,5
5,3,316,2,874,"316-874",221,1,0,,,,,,,7
5,3,316,2,874,"316-874",222,1,0,,,,,,,6
5,3,316,2,874,"316-874",223,1,0,,,,,,,7
5,3,316,2,874,"316-874",224,1,0,,,,,,,6
5,3,316,2,874,"316-874",225,1,2.5,5,,150,0,25,,5
5,3,316,2,910,"316-910",201,1,0,,,,,,1,5
5,3,316,2,910,"316-910",202,1,0,,,,,,1,5
5,3,316,2,910,"316-910",203,2,,,,,,,,
5,3,316,2,910,"316-910",204,2,,,,,,,,
5,3,316,2,910,"316-910",205,2,,,,,,,,
5,3,316,2,910,"316-910",206,1,0,,,,,,1,7
5,3,316,2,910,"316-910",207,2,,,,,,,,
5,3,316,2,910,"316-910",208,2,,,,,,,,
5,3,316,2,910,"316-910",209,2,,,,,,,,
5,3,316,2,910,"316-910",210,2,,,,,,,,
5,3,316,2,910,"316-910",211,1,0,,,,,,,7
5,3,316,2,910,"316-910",212,2,,,,,,,,
5,3,316,2,910,"316-910",213,2,,,,,,,,
5,3,316,2,910,"316-910",215,2,,,,,,,,
5,3,316,2,910,"316-910",216,1,0,,,,,,,7
5,3,316,2,910,"316-910",217,1,0,,,,,,,7
5,3,316,2,910,"316-910",219,2,,,,,,,,
5,3,316,2,910,"316-910",220,2,,,,,,,,
5,3,316,2,910,"316-910",221,2,,,,,,,,
5,3,316,2,910,"316-910",222,1,0,,,,,,,6
5,3,316,2,910,"316-910",223,1,0,,,,,,,7
5,3,316,2,910,"316-910",224,1,0,,,,,,,1
5,3,316,2,910,"316-910",225,2,,,,,,,,
5,3,317,2,586,"317-586",201,1,0,,,,,,1,5
5,3,317,2,586,"317-586",202,1,0,,,,,,2,5
5,3,317,2,586,"317-586",203,2,,,,,,,,
5,3,317,2,586,"317-586",204,1,0,,,,,,1,5
5,3,317,2,586,"317-586",205,2,,,,,,,,
5,3,317,2,586,"317-586",206,2,,,,,,,,
5,3,317,2,586,"317-586",207,2,,,,,,,,
5,3,317,2,586,"317-586",208,2,,,,,,,,
5,3,317,2,586,"317-586",209,2,,,,,,,,
5,3,317,2,586,"317-586",210,1,0,,,,,,,6
5,3,317,2,586,"317-586",211,1,0,,,,,,,7
5,3,317,2,586,"317-586",212,2,,,,,,,,
5,3,317,2,586,"317-586",213,2,,,,,,,,
5,3,317,2,586,"317-586",215,2,,,,,,,,
5,3,317,2,586,"317-586",216,1,0,,,,,,,7
5,3,317,2,586,"317-586",217,1,0,,,,,,,7
5,3,317,2,586,"317-586",219,2,,,,,,,,
5,3,317,2,586,"317-586",220,2,,,,,,,,
5,3,317,2,586,"317-586",221,2,,,,,,,,
5,3,317,2,586,"317-586",222,1,0,,,,,,,6
5,3,317,2,586,"317-586",223,1,0,,,,,,,7
5,3,317,2,586,"317-586",224,1,0,,,,,,,1
5,3,317,2,586,"317-586",225,2,,,,,,,,
5,3,318,2,1136,"318-1136",201,1,0,,,,,,2,5
5,3,318,2,1136,"318-1136",202,1,0,,,,,,2,5
5,3,318,2,1136,"318-1136",203,2,,,,,,,,
5,3,318,2,1136,"318-1136",204,1,0,,,,,,1,5
5,3,318,2,1136,"318-1136",205,2,,,,,,,,
5,3,318,2,1136,"318-1136",206,2,,,,,,,,
5,3,318,2,1136,"318-1136",207,2,,,,,,,,
5,3,318,2,1136,"318-1136",208,2,,,,,,,,
5,3,318,2,1136,"318-1136",209,2,,,,,,,,
5,3,318,2,1136,"318-1136",210,2,,,,,,,,
5,3,318,2,1136,"318-1136",211,2,,,,,,,,
5,3,318,2,1136,"318-1136",212,2,,,,,,,,
5,3,318,2,1136,"318-1136",213,2,,,,,,,,
5,3,318,2,1136,"318-1136",215,2,,,,,,,,
5,3,318,2,1136,"318-1136",216,2,,,,,,,,
5,3,318,2,1136,"318-1136",217,1,0,,,,,,,7
5,3,318,2,1136,"318-1136",219,2,,,,,,,,
5,3,318,2,1136,"318-1136",220,2,,,,,,,,
5,3,318,2,1136,"318-1136",221,2,,,,,,,,
5,3,318,2,1136,"318-1136",222,1,0,,,,,,,1
5,3,318,2,1136,"318-1136",223,1,0,,,,,,,7
5,3,318,2,1136,"318-1136",224,2,,,,,,,,
5,3,318,2,1136,"318-1136",225,2,,,,,,,,
5,3,318,2,56,"318-56",201,1,0,,,,,,2,5
5,3,318,2,56,"318-56",202,1,0,,,,,,2,5
5,3,318,2,56,"318-56",203,2,,,,,,,,
5,3,318,2,56,"318-56",204,2,,,,,,,,
5,3,318,2,56,"318-56",205,2,,,,,,,,
5,3,318,2,56,"318-56",206,1,1.5,4,,50,0,10,2,7
5,3,318,2,56,"318-56",207,2,,,,,,,,
5,3,318,2,56,"318-56",208,2,,,,,,,,
5,3,318,2,56,"318-56",209,2,,,,,,,,
5,3,318,2,56,"318-56",210,2,,,,,,,,
5,3,318,2,56,"318-56",211,1,0,,,,,,,7
5,3,318,2,56,"318-56",212,2,,,,,,,,
5,3,318,2,56,"318-56",213,2,,,,,,,,
5,3,318,2,56,"318-56",215,2,,,,,,,,
5,3,318,2,56,"318-56",216,2,,,,,,,,
5,3,318,2,56,"318-56",217,1,0,,,,,,,7
5,3,318,2,56,"318-56",219,2,,,,,,,,
5,3,318,2,56,"318-56",220,2,,,,,,,,
5,3,318,2,56,"318-56",221,2,,,,,,,,
5,3,318,2,56,"318-56",222,1,0,,,,,,,5
5,3,318,2,56,"318-56",223,1,0,,,,,,,7
5,3,318,2,56,"318-56",224,1,0,,,,,,,2
5,3,318,2,56,"318-56",225,2,,,,,,,,
5,3,320,2,266,"320-266",201,1,0,,,,,,1,5
5,3,320,2,266,"320-266",202,1,0,,,,,,1,5
5,3,320,2,266,"320-266",203,2,,,,,,,,
5,3,320,2,266,"320-266",204,2,,,,,,,,
5,3,320,2,266,"320-266",205,2,,,,,,,,
5,3,320,2,266,"320-266",206,2,,,,,,,,
5,3,320,2,266,"320-266",207,2,,,,,,,,
5,3,320,2,266,"320-266",208,2,,,,,,,,
5,3,320,2,266,"320-266",209,2,,,,,,,,
5,3,320,2,266,"320-266",210,2,,,,,,,,
5,3,320,2,266,"320-266",211,2,,,,,,,,
5,3,320,2,266,"320-266",212,2,,,,,,,,
5,3,320,2,266,"320-266",213,2,,,,,,,,
5,3,320,2,266,"320-266",215,2,,,,,,,,
5,3,320,2,266,"320-266",216,2,,,,,,,,
5,3,320,2,266,"320-266",217,1,0,,,,,,,7
5,3,320,2,266,"320-266",219,2,,,,,,,,
5,3,320,2,266,"320-266",220,2,,,,,,,,
5,3,320,2,266,"320-266",221,1,0,,,,,,,7
5,3,320,2,266,"320-266",222,1,0,,,,,,,1
5,3,320,2,266,"320-266",223,1,0,,,,,,,7
5,3,320,2,266,"320-266",224,1,0,,,,,,,1
5,3,320,2,266,"320-266",225,2,,,,,,,,
5,32,3203,2,1420,"3203-1420",201,2,,,,,,,,
5,32,3203,2,1420,"3203-1420",202,1,0,,,,,,1,5
5,32,3203,2,1420,"3203-1420",203,2,,,,,,,,
5,32,3203,2,1420,"3203-1420",204,2,,,,,,,,
5,32,3203,2,1420,"3203-1420",205,2,,,,,,,,
5,32,3203,2,1420,"3203-1420",206,1,0,,,,,,1,7
5,32,3203,2,1420,"3203-1420",207,2,,,,,,,,
5,32,3203,2,1420,"3203-1420",208,2,,,,,,,,
5,32,3203,2,1420,"3203-1420",209,2,,,,,,,,
5,32,3203,2,1420,"3203-1420",210,2,,,,,,,,
5,32,3203,2,1420,"3203-1420",211,2,,,,,,,,
5,32,3203,2,1420,"3203-1420",212,2,,,,,,,,
5,32,3203,2,1420,"3203-1420",213,1,0,,,,,,1,7
5,32,3203,2,1420,"3203-1420",215,2,,,,,,,,
5,32,3203,2,1420,"3203-1420",216,2,,,,,,,,
5,32,3203,2,1420,"3203-1420",217,1,0,,,,,,,7
5,32,3203,2,1420,"3203-1420",219,2,,,,,,,,
5,32,3203,2,1420,"3203-1420",220,2,,,,,,,,
5,32,3203,2,1420,"3203-1420",221,2,,,,,,,,
5,32,3203,2,1420,"3203-1420",222,2,,,,,,,,
5,32,3203,2,1420,"3203-1420",223,1,0,,,,,,,5
5,32,3203,2,1420,"3203-1420",224,1,0,,,,,,,5
5,32,3203,2,1420,"3203-1420",225,2,,,,,,,,
5,32,3205,2,846,"3205-846",201,2,,,,,,,,
5,32,3205,2,846,"3205-846",202,1,0,,,,,,2,5
5,32,3205,2,846,"3205-846",203,2,,,,,,,,
5,32,3205,2,846,"3205-846",204,1,0,,,,,,2,5
5,32,3205,2,846,"3205-846",205,2,,,,,,,,
5,32,3205,2,846,"3205-846",206,1,0,,,,,,2,7
5,32,3205,2,846,"3205-846",207,2,,,,,,,,
5,32,3205,2,846,"3205-846",208,2,,,,,,,,
5,32,3205,2,846,"3205-846",209,2,,,,,,,,
5,32,3205,2,846,"3205-846",210,2,,,,,,,,
5,32,3205,2,846,"3205-846",211,2,,,,,,,,
5,32,3205,2,846,"3205-846",212,2,,,,,,,,
5,32,3205,2,846,"3205-846",213,1,0,,,,,,2,7
5,32,3205,2,846,"3205-846",215,2,,,,,,,,
5,32,3205,2,846,"3205-846",216,2,,,,,,,,
5,32,3205,2,846,"3205-846",217,2,,,,,,,,
5,32,3205,2,846,"3205-846",219,2,,,,,,,,
5,32,3205,2,846,"3205-846",220,2,,,,,,,,
5,32,3205,2,846,"3205-846",221,2,,,,,,,,
5,32,3205,2,846,"3205-846",222,2,,,,,,,,
5,32,3205,2,846,"3205-846",223,1,0,,,,,,,7
5,32,3205,2,846,"3205-846",224,1,0,,,,,,,7
5,32,3205,2,846,"3205-846",225,2,,,,,,,,
5,32,3206,1,1646,"3206-1646",201,1,0,,,,,,1,5
5,32,3206,1,1646,"3206-1646",202,1,0,,,,,,1,5
5,32,3206,1,1646,"3206-1646",203,1,0,,,,,,1,5
5,32,3206,1,1646,"3206-1646",204,1,0,,,,,,1,5
5,32,3206,1,1646,"3206-1646",205,1,0,,,,,,1,5
5,32,3206,1,1646,"3206-1646",206,1,0,,,,,,1,7
5,32,3206,1,1646,"3206-1646",207,1,0,,,,,,1,7
5,32,3206,1,1646,"3206-1646",208,2,,,,,,,,
5,32,3206,1,1646,"3206-1646",209,2,,,,,,,,
5,32,3206,1,1646,"3206-1646",210,2,,,,,,,,
5,32,3206,1,1646,"3206-1646",211,2,,,,,,,,
5,32,3206,1,1646,"3206-1646",212,2,,,,,,,,
5,32,3206,1,1646,"3206-1646",213,1,0,,,,,,1,7
5,32,3206,1,1646,"3206-1646",215,2,,,,,,,,
5,32,3206,1,1646,"3206-1646",216,1,0,,,,,,,7
5,32,3206,1,1646,"3206-1646",217,1,0,,,,,,,7
5,32,3206,1,1646,"3206-1646",219,2,,,,,,,,
5,32,3206,1,1646,"3206-1646",220,2,,,,,,,,
5,32,3206,1,1646,"3206-1646",221,1,0,,,,,,,7
5,32,3206,1,1646,"3206-1646",222,1,0,,,,,,,7
5,32,3206,1,1646,"3206-1646",223,1,0,,,,,,,4
5,32,3206,1,1646,"3206-1646",224,1,0,,,,,,,7
5,32,3206,1,1646,"3206-1646",225,2,,,,,,,,
