"zone","state","lga","sector","ea","hhid","s4aq16","s4aq17a__1","s4aq17a__2","s4aq17a__3","s4aq17a__4","s4aq17a__6","s4aq17a__5","s4aq17a_os","s4aq17b_1","s4aq17b_2","s4aq17b_3","s4aq17b_4","s4aq17b_5","s4aq17b_6","s4aq17b_7","s4aq17b_8","s4aq17b_9","s4aq17b_10","s4aq17c_1","s4aq17c_2","s4aq17c_3","s4aq17c_4","s4aq17c_5"
1,26,2616,2,584,269067,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2616,2,584,269068,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2616,2,584,269069,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2616,2,584,269070,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2616,2,584,269071,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2624,2,118,269073,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2624,2,118,269074,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2624,2,118,269075,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2624,2,118,269076,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2624,2,118,269077,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2624,2,118,269079,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2624,2,118,269081,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2624,2,118,269082,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2624,2,118,269083,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2624,2,118,269084,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2620,2,590,269085,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2620,2,590,269086,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2620,2,590,269087,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2620,2,590,269088,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2620,2,590,269089,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2620,2,590,269090,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2620,2,590,269092,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2620,2,590,269093,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2620,2,590,269094,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2620,2,590,269095,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2602,2,118,269096,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2602,2,118,269097,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2602,2,118,269098,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2602,2,118,269099,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2602,2,118,269100,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2602,2,118,269101,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2602,2,118,269102,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2602,2,118,269104,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2602,2,118,269105,2,,,,,,,,,,,,,,,,,,,,,,
1,26,2602,2,118,269106,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2701,1,506,270001,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2701,1,506,270002,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2701,1,0,270003,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2701,1,506,270004,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2701,1,0,270005,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2701,1,506,270006,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2701,1,0,270007,1,1,0,0,0,0,0,,7,,,,,,,,,,,,,,
6,27,2701,1,506,270008,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,
6,27,2701,1,506,270009,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2701,1,0,270010,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2715,2,752,270021,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2715,2,0,270023,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2715,2,752,270024,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2715,2,0,270025,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2715,2,752,270028,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2715,1,0,270029,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2715,2,752,270030,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,110,270041,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,110,270042,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,110,270044,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,110,270045,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2714,1,0,270046,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,110,270047,2,,,,,,,,,,,,,,,,,,,,,,
5,10,1010,1,0,270049,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2711,1,710,270051,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2711,1,710,270052,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2711,1,710,270053,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2711,1,710,270054,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2711,1,710,270055,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2711,1,710,270056,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2711,1,710,270057,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2711,1,710,270059,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2703,1,1612,270061,2,,,,,,,,,,,,,,,,,,,,,,
5,10,1015,1,0,270062,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2703,1,0,270063,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2703,2,0,270064,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2703,1,1612,270065,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2703,1,0,270066,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2703,1,0,270067,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2703,1,0,270068,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2703,1,1612,270069,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2703,1,1612,270070,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2703,1,1076,270091,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2703,1,1076,270092,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2703,1,1076,270093,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,
6,27,2703,1,1076,270094,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2703,1,1076,270095,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2703,1,1076,270096,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2703,1,1076,270097,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2703,1,0,270098,2,,,,,,,,,,,,,,,,,,,,,,
5,10,1014,1,0,270099,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2703,1,1076,270100,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2705,2,568,279001,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2705,2,568,279002,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2705,2,568,279004,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2705,2,568,279005,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2705,2,568,279006,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2705,2,568,279007,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2705,2,568,279008,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2705,2,568,279009,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2705,2,568,279010,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2705,2,568,279011,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2706,2,362,279013,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2706,2,362,279015,1,1,0,0,0,0,0,,1,2,3,,,,,,,,,,,,
6,27,2706,2,362,279016,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2706,2,362,279017,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2706,2,362,279018,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2706,2,362,279019,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2706,2,362,279022,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2706,2,362,279023,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2706,2,362,279024,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2711,2,1218,279025,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2711,2,1218,279027,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2711,2,1218,279028,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2711,2,1218,279029,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2711,2,1218,279030,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2711,2,1218,279031,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2711,2,1218,279032,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2711,2,1218,279034,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2711,2,1218,279035,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2711,2,1218,279036,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,172,279037,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,172,279038,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,172,279040,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,172,279042,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,172,279043,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,172,279044,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,172,279045,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,172,279047,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,172,279048,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,356,279049,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,
6,27,2712,2,356,279051,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,356,279052,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,356,279053,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,356,279054,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,356,279056,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,356,279057,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,356,279058,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,356,279059,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,356,279060,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2715,2,864,279061,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2715,2,864,279065,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2715,2,864,279066,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2715,2,864,279067,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2715,2,864,279068,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2715,2,864,279069,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2715,2,864,279070,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2715,2,864,279072,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2716,2,44,279073,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2716,2,44,279074,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2716,2,44,279076,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2716,2,44,279078,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2716,2,44,279080,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2716,2,44,279081,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2716,2,44,279082,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2716,2,44,279083,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2716,2,44,279084,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1048,279087,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1048,279088,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1048,279089,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1048,279090,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1048,279091,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1048,279092,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1048,279093,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1048,279094,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1048,279095,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1048,279096,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1836,279097,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1836,279098,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1836,279099,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1836,279100,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1836,279101,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1836,279103,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1836,279104,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1836,279105,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1836,279107,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2706,2,362,279112,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2712,2,172,279114,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2715,2,864,279118,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2715,2,864,279119,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2716,2,44,279121,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2720,1,1836,279125,2,,,,,,,,,,,,,,,,,,,,,,
6,27,2703,1,0,280031,1,1,0,0,0,0,0,,1,2,3,4,,,,,,,,,,,
6,24,2420,1,0,280033,1,0,1,0,0,0,0,,,,,,,,,,,,1,2,3,4,5
6,28,2804,1,340,280036,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2806,1,0,280037,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,
6,28,2804,1,340,280038,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2804,1,340,280039,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,1876,280081,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,0,280082,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,1876,280083,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,1876,280084,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,1876,280085,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,1876,280086,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,0,280087,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,1876,280088,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,0,280089,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,1876,280090,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2813,2,0,280111,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2813,2,612,280112,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2813,2,612,280113,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2813,2,0,280114,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2813,2,612,280115,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2813,2,612,280116,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2813,2,612,280117,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2813,2,612,280118,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2813,2,612,280119,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2813,2,612,280120,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2801,1,760,289001,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2801,1,760,289002,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2801,1,760,289003,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2801,1,760,289005,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2801,1,760,289006,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2801,1,760,289007,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2801,1,760,289008,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2801,1,760,289009,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2801,1,760,289010,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2801,1,760,289011,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2805,2,498,289014,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2805,2,498,289015,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2805,2,498,289016,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2805,2,498,289017,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2805,2,498,289019,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2805,2,498,289020,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2805,2,498,289021,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2805,2,498,289022,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2808,2,1494,289025,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2808,2,1494,289026,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2808,2,1494,289027,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2808,2,1494,289028,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2808,2,1494,289030,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2808,2,1494,289031,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2808,2,1494,289032,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2808,2,1494,289034,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2808,2,1494,289035,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2808,2,1494,289036,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2811,2,390,289037,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2811,2,390,289038,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2811,2,390,289040,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2811,2,390,289041,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2811,2,390,289042,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2811,2,390,289043,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2811,2,390,289044,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2811,2,390,289046,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2811,2,390,289047,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2811,2,390,289048,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,662,289049,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,662,289050,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,662,289051,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,662,289052,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,662,289053,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,662,289054,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,662,289055,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,662,289056,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,662,289058,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2814,1,662,289059,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2815,2,10,289061,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2815,2,10,289062,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2815,2,10,289063,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2815,2,10,289064,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2815,2,10,289065,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2815,2,10,289066,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2815,2,10,289067,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2815,2,10,289068,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2815,2,10,289071,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2815,2,10,289072,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2816,1,2146,289073,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2816,1,2146,289074,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2816,1,2146,289077,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2816,1,2146,289080,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2816,1,2146,289081,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2816,1,2146,289082,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2816,1,2146,289083,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2816,1,2146,289084,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2805,2,498,289088,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2816,1,2146,289097,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2816,1,2146,289098,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2805,2,498,289102,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2930,1,530,290001,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2930,1,530,290002,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2930,1,530,290003,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2930,1,530,290005,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2930,1,530,290006,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2930,1,530,290007,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2930,1,530,290008,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2930,1,0,290009,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2930,1,530,290010,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2930,1,1300,290031,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2930,1,1300,290032,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2930,1,1300,290033,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2930,1,1300,290034,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2930,1,0,290035,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2930,1,1300,290036,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2930,1,1300,290037,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2930,1,1300,290038,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2930,1,1300,290039,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2930,1,1300,290040,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2909,2,220,290042,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2909,2,220,290043,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2909,2,220,290045,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2909,2,220,290046,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2909,2,220,290047,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2909,2,220,290048,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2909,2,220,290049,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2909,2,220,290050,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2905,1,1096,290071,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2905,1,1096,290072,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2905,1,1096,290073,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,
6,29,2905,1,1096,290074,2,,,,,,,,,,,,,,,,,,,,,,
6,28,2806,1,0,290075,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2905,1,1096,290077,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2905,1,1096,290078,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2905,1,1096,290080,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2910,1,350,290081,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2910,1,350,290082,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2910,1,350,290083,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2910,1,350,290084,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2910,1,350,290085,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2910,1,0,290086,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2910,1,350,290087,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2910,1,350,290088,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,
6,29,2910,1,350,290089,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2910,1,350,290090,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290171,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290172,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290173,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290176,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290177,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290178,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290179,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2920,2,1628,290180,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2915,1,622,299001,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2915,1,622,299004,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2915,1,622,299005,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2915,1,622,299006,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2915,1,622,299007,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,
6,29,2915,1,622,299008,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2915,1,622,299009,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2915,1,622,299010,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2915,1,622,299011,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2915,1,622,299012,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2918,1,454,299013,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2918,1,454,299014,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2918,1,454,299015,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2918,1,454,299017,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2918,1,454,299018,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2918,1,454,299020,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2918,1,454,299022,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,
6,29,2918,1,454,299023,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2918,1,454,299024,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2928,1,322,299025,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2928,1,322,299027,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2928,1,322,299028,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2928,1,322,299029,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2928,1,322,299030,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2928,1,322,299032,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2928,1,322,299033,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2928,1,322,299034,2,,,,,,,,,,,,,,,,,,,,,,
6,29,2928,1,322,299035,1,1,0,0,0,0,0,,1,2,5,,,,,,,,,,,,
6,29,2928,1,322,299036,2,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300011,2,,,,,,,,,,,,,,,,,,,,,,
6,30,3007,1,1624,300012,2,,,,,,,,,,,,,,,,,,,,,,
