"zone","state","lga","sector","ea","hhid","item_cd","sa4q1a","sa4q1","sa4q2a","sa4q2_1","sa4q2_2","sa4q2_3","sa4q2_4","sa4q2_5","sa4q2_6","sa4q6","sa4q7"
1,26,2604,2,1652,269019,307,2,,,,,,,,,,
1,26,2604,2,1652,269019,308,2,,,,,,,,,,
1,26,2604,2,1652,269019,309,2,,,,,,,,,,
1,26,2604,2,1652,269019,312,1,1,2,1,,,,,,2,
1,26,2604,2,1652,269019,313,2,,,,,,,,,,
1,26,2604,2,1652,269019,314,2,,,,,,,,,,
1,26,2604,2,1652,269019,315,2,,,,,,,,,,
1,26,2604,2,1652,269019,316,2,,,,,,,,,,
1,26,2604,2,1652,269019,318,2,,,,,,,,,,
1,26,2604,2,1652,269019,319,1,3,2,1,,,,,,2,
1,26,2604,2,1652,269019,321,1,2,2,1,,,,,,2,
1,26,2604,2,1652,269020,301,2,,,,,,,,,,
1,26,2604,2,1652,269020,302,2,,,,,,,,,,
1,26,2604,2,1652,269020,303,2,,,,,,,,,,
1,26,2604,2,1652,269020,304,2,,,,,,,,,,
1,26,2604,2,1652,269020,305,2,,,,,,,,,,
1,26,2604,2,1652,269020,306,2,,,,,,,,,,
1,26,2604,2,1652,269020,307,2,,,,,,,,,,
1,26,2604,2,1652,269020,308,2,,,,,,,,,,
1,26,2604,2,1652,269020,309,2,,,,,,,,,,
1,26,2604,2,1652,269020,312,1,1,2,1,,,,,,2,
1,26,2604,2,1652,269020,313,2,,,,,,,,,,
1,26,2604,2,1652,269020,314,2,,,,,,,,,,
1,26,2604,2,1652,269020,315,2,,,,,,,,,,
1,26,2604,2,1652,269020,316,2,,,,,,,,,,
1,26,2604,2,1652,269020,318,2,,,,,,,,,,
1,26,2604,2,1652,269020,319,1,3,2,1,,,,,,2,
1,26,2604,2,1652,269020,321,2,,,,,,,,,,
1,26,2604,2,1652,269021,301,2,,,,,,,,,,
1,26,2604,2,1652,269021,302,2,,,,,,,,,,
1,26,2604,2,1652,269021,303,2,,,,,,,,,,
1,26,2604,2,1652,269021,304,2,,,,,,,,,,
1,26,2604,2,1652,269021,305,2,,,,,,,,,,
1,26,2604,2,1652,269021,306,2,,,,,,,,,,
1,26,2604,2,1652,269021,307,2,,,,,,,,,,
1,26,2604,2,1652,269021,308,2,,,,,,,,,,
1,26,2604,2,1652,269021,309,2,,,,,,,,,,
1,26,2604,2,1652,269021,312,1,1,1,,,,,,,2,
1,26,2604,2,1652,269021,313,2,,,,,,,,,,
1,26,2604,2,1652,269021,314,2,,,,,,,,,,
1,26,2604,2,1652,269021,315,2,,,,,,,,,,
1,26,2604,2,1652,269021,316,2,,,,,,,,,,
1,26,2604,2,1652,269021,318,2,,,,,,,,,,
1,26,2604,2,1652,269021,319,1,2,1,,,,,,,2,
1,26,2604,2,1652,269021,321,1,2,1,,,,,,,2,
1,26,2604,2,1652,269023,301,2,,,,,,,,,,
1,26,2604,2,1652,269023,302,2,,,,,,,,,,
1,26,2604,2,1652,269023,303,2,,,,,,,,,,
1,26,2604,2,1652,269023,304,2,,,,,,,,,,
1,26,2604,2,1652,269023,305,2,,,,,,,,,,
1,26,2604,2,1652,269023,306,2,,,,,,,,,,
1,26,2604,2,1652,269023,307,2,,,,,,,,,,
1,26,2604,2,1652,269023,308,2,,,,,,,,,,
1,26,2604,2,1652,269023,309,2,,,,,,,,,,
1,26,2604,2,1652,269023,312,1,2,1,,,,,,,2,
1,26,2604,2,1652,269023,313,2,,,,,,,,,,
1,26,2604,2,1652,269023,314,2,,,,,,,,,,
1,26,2604,2,1652,269023,315,2,,,,,,,,,,
1,26,2604,2,1652,269023,316,2,,,,,,,,,,
1,26,2604,2,1652,269023,318,2,,,,,,,,,,
1,26,2604,2,1652,269023,319,1,4,1,,,,,,,2,
1,26,2604,2,1652,269023,321,2,,,,,,,,,,
1,26,2604,2,1652,269024,301,2,,,,,,,,,,
1,26,2604,2,1652,269024,302,2,,,,,,,,,,
1,26,2604,2,1652,269024,303,2,,,,,,,,,,
1,26,2604,2,1652,269024,304,2,,,,,,,,,,
1,26,2604,2,1652,269024,305,2,,,,,,,,,,
1,26,2604,2,1652,269024,306,2,,,,,,,,,,
1,26,2604,2,1652,269024,307,2,,,,,,,,,,
1,26,2604,2,1652,269024,308,2,,,,,,,,,,
1,26,2604,2,1652,269024,309,2,,,,,,,,,,
1,26,2604,2,1652,269024,312,2,,,,,,,,,,
1,26,2604,2,1652,269024,313,2,,,,,,,,,,
1,26,2604,2,1652,269024,314,2,,,,,,,,,,
1,26,2604,2,1652,269024,315,2,,,,,,,,,,
1,26,2604,2,1652,269024,316,2,,,,,,,,,,
1,26,2604,2,1652,269024,318,2,,,,,,,,,,
1,26,2604,2,1652,269024,319,1,2,1,,,,,,,2,
1,26,2604,2,1652,269024,321,2,,,,,,,,,,
1,26,2608,2,786,269025,301,2,,,,,,,,,,
1,26,2608,2,786,269025,302,2,,,,,,,,,,
1,26,2608,2,786,269025,303,2,,,,,,,,,,
1,26,2608,2,786,269025,304,2,,,,,,,,,,
1,26,2608,2,786,269025,305,2,,,,,,,,,,
1,26,2608,2,786,269025,306,2,,,,,,,,,,
1,26,2608,2,786,269025,307,2,,,,,,,,,,
1,26,2608,2,786,269025,308,2,,,,,,,,,,
1,26,2608,2,786,269025,309,2,,,,,,,,,,
1,26,2608,2,786,269025,312,1,1,1,,,,,,,2,
1,26,2608,2,786,269025,313,2,,,,,,,,,,
1,26,2608,2,786,269025,314,2,,,,,,,,,,
1,26,2608,2,786,269025,315,2,,,,,,,,,,
1,26,2608,2,786,269025,316,2,,,,,,,,,,
1,26,2608,2,786,269025,318,2,,,,,,,,,,
1,26,2608,2,786,269025,319,1,2,1,,,,,,,2,
1,26,2608,2,786,269025,321,2,,,,,,,,,,
1,26,2608,2,786,269026,301,2,,,,,,,,,,
1,26,2608,2,786,269026,302,2,,,,,,,,,,
1,26,2608,2,786,269026,303,2,,,,,,,,,,
1,26,2608,2,786,269026,304,2,,,,,,,,,,
1,26,2608,2,786,269026,305,2,,,,,,,,,,
1,26,2608,2,786,269026,306,2,,,,,,,,,,
1,26,2608,2,786,269026,307,2,,,,,,,,,,
1,26,2608,2,786,269026,308,2,,,,,,,,,,
1,26,2608,2,786,269026,309,2,,,,,,,,,,
1,26,2608,2,786,269026,312,1,2,1,,,,,,,2,
1,26,2608,2,786,269026,313,2,,,,,,,,,,
1,26,2608,2,786,269026,314,2,,,,,,,,,,
1,26,2608,2,786,269026,315,2,,,,,,,,,,
1,26,2608,2,786,269026,316,2,,,,,,,,,,
1,26,2608,2,786,269026,318,2,,,,,,,,,,
1,26,2608,2,786,269026,319,1,3,1,,,,,,,2,
1,26,2608,2,786,269026,321,2,,,,,,,,,,
1,26,2608,2,786,269027,301,2,,,,,,,,,,
1,26,2608,2,786,269027,302,2,,,,,,,,,,
1,26,2608,2,786,269027,303,2,,,,,,,,,,
1,26,2608,2,786,269027,304,2,,,,,,,,,,
1,26,2608,2,786,269027,305,2,,,,,,,,,,
1,26,2608,2,786,269027,306,2,,,,,,,,,,
1,26,2608,2,786,269027,307,2,,,,,,,,,,
1,26,2608,2,786,269027,308,2,,,,,,,,,,
1,26,2608,2,786,269027,309,2,,,,,,,,,,
1,26,2608,2,786,269027,312,1,2,1,,,,,,,2,
1,26,2608,2,786,269027,313,2,,,,,,,,,,
1,26,2608,2,786,269027,314,2,,,,,,,,,,
1,26,2608,2,786,269027,315,2,,,,,,,,,,
1,26,2608,2,786,269027,316,2,,,,,,,,,,
1,26,2608,2,786,269027,318,1,2,2,2,,,,,,2,
1,26,2608,2,786,269027,319,1,2,2,1,,,,,,2,
1,26,2608,2,786,269027,321,2,,,,,,,,,,
1,26,2608,2,786,269028,301,2,,,,,,,,,,
1,26,2608,2,786,269028,302,2,,,,,,,,,,
1,26,2608,2,786,269028,303,2,,,,,,,,,,
1,26,2608,2,786,269028,304,2,,,,,,,,,,
1,26,2608,2,786,269028,305,2,,,,,,,,,,
1,26,2608,2,786,269028,306,2,,,,,,,,,,
1,26,2608,2,786,269028,307,2,,,,,,,,,,
1,26,2608,2,786,269028,308,2,,,,,,,,,,
1,26,2608,2,786,269028,309,2,,,,,,,,,,
1,26,2608,2,786,269028,312,1,2,2,1,,,,,,2,
1,26,2608,2,786,269028,313,2,,,,,,,,,,
1,26,2608,2,786,269028,314,2,,,,,,,,,,
1,26,2608,2,786,269028,315,2,,,,,,,,,,
1,26,2608,2,786,269028,316,2,,,,,,,,,,
1,26,2608,2,786,269028,318,1,1,1,,,,,,,2,
1,26,2608,2,786,269028,319,1,3,2,1,,,,,,2,
1,26,2608,2,786,269028,321,2,,,,,,,,,,
1,26,2608,2,786,269030,301,2,,,,,,,,,,
1,26,2608,2,786,269030,302,2,,,,,,,,,,
1,26,2608,2,786,269030,303,2,,,,,,,,,,
1,26,2608,2,786,269030,304,2,,,,,,,,,,
1,26,2608,2,786,269030,305,2,,,,,,,,,,
1,26,2608,2,786,269030,306,2,,,,,,,,,,
1,26,2608,2,786,269030,307,2,,,,,,,,,,
1,26,2608,2,786,269030,308,2,,,,,,,,,,
1,26,2608,2,786,269030,309,2,,,,,,,,,,
1,26,2608,2,786,269030,312,1,1,1,,,,,,,2,
1,26,2608,2,786,269030,313,2,,,,,,,,,,
1,26,2608,2,786,269030,314,2,,,,,,,,,,
1,26,2608,2,786,269030,315,2,,,,,,,,,,
1,26,2608,2,786,269030,316,2,,,,,,,,,,
1,26,2608,2,786,269030,318,2,,,,,,,,,,
1,26,2608,2,786,269030,319,1,2,1,,,,,,,2,
1,26,2608,2,786,269030,321,1,3,1,,,,,,,2,
1,26,2608,2,786,269031,301,2,,,,,,,,,,
1,26,2608,2,786,269031,302,2,,,,,,,,,,
1,26,2608,2,786,269031,303,2,,,,,,,,,,
1,26,2608,2,786,269031,304,2,,,,,,,,,,
1,26,2608,2,786,269031,305,2,,,,,,,,,,
1,26,2608,2,786,269031,306,2,,,,,,,,,,
1,26,2608,2,786,269031,307,2,,,,,,,,,,
1,26,2608,2,786,269031,308,2,,,,,,,,,,
1,26,2608,2,786,269031,309,2,,,,,,,,,,
1,26,2608,2,786,269031,312,1,1,1,,,,,,,2,
1,26,2608,2,786,269031,313,2,,,,,,,,,,
1,26,2608,2,786,269031,314,2,,,,,,,,,,
1,26,2608,2,786,269031,315,2,,,,,,,,,,
1,26,2608,2,786,269031,316,2,,,,,,,,,,
1,26,2608,2,786,269031,318,2,,,,,,,,,,
1,26,2608,2,786,269031,319,1,3,1,,,,,,,2,
1,26,2608,2,786,269031,321,1,4,1,,,,,,,2,
1,26,2608,2,786,269033,301,2,,,,,,,,,,
1,26,2608,2,786,269033,302,2,,,,,,,,,,
1,26,2608,2,786,269033,303,2,,,,,,,,,,
1,26,2608,2,786,269033,304,2,,,,,,,,,,
1,26,2608,2,786,269033,305,2,,,,,,,,,,
1,26,2608,2,786,269033,306,2,,,,,,,,,,
1,26,2608,2,786,269033,307,2,,,,,,,,,,
1,26,2608,2,786,269033,308,2,,,,,,,,,,
1,26,2608,2,786,269033,309,2,,,,,,,,,,
1,26,2608,2,786,269033,312,2,,,,,,,,,,
1,26,2608,2,786,269033,313,2,,,,,,,,,,
1,26,2608,2,786,269033,314,2,,,,,,,,,,
1,26,2608,2,786,269033,315,2,,,,,,,,,,
1,26,2608,2,786,269033,316,2,,,,,,,,,,
1,26,2608,2,786,269033,318,2,,,,,,,,,,
1,26,2608,2,786,269033,319,1,2,1,,,,,,,2,
1,26,2608,2,786,269033,321,2,,,,,,,,,,
1,26,2608,2,786,269034,301,2,,,,,,,,,,
1,26,2608,2,786,269034,302,2,,,,,,,,,,
1,26,2608,2,786,269034,303,2,,,,,,,,,,
1,26,2608,2,786,269034,304,2,,,,,,,,,,
1,26,2608,2,786,269034,305,2,,,,,,,,,,
1,26,2608,2,786,269034,306,2,,,,,,,,,,
1,26,2608,2,786,269034,307,2,,,,,,,,,,
1,26,2608,2,786,269034,308,2,,,,,,,,,,
1,26,2608,2,786,269034,309,2,,,,,,,,,,
1,26,2608,2,786,269034,312,2,,,,,,,,,,
1,26,2608,2,786,269034,313,2,,,,,,,,,,
1,26,2608,2,786,269034,314,2,,,,,,,,,,
1,26,2608,2,786,269034,315,2,,,,,,,,,,
1,26,2608,2,786,269034,316,2,,,,,,,,,,
1,26,2608,2,786,269034,318,2,,,,,,,,,,
1,26,2608,2,786,269034,319,1,2,2,1,2,,,,,2,
1,26,2608,2,786,269034,321,2,,,,,,,,,,
1,26,2608,2,786,269035,301,2,,,,,,,,,,
1,26,2608,2,786,269035,302,2,,,,,,,,,,
1,26,2608,2,786,269035,303,2,,,,,,,,,,
1,26,2608,2,786,269035,304,2,,,,,,,,,,
1,26,2608,2,786,269035,305,2,,,,,,,,,,
1,26,2608,2,786,269035,306,2,,,,,,,,,,
1,26,2608,2,786,269035,307,2,,,,,,,,,,
1,26,2608,2,786,269035,308,2,,,,,,,,,,
1,26,2608,2,786,269035,309,2,,,,,,,,,,
1,26,2608,2,786,269035,312,1,1,1,,,,,,,2,
1,26,2608,2,786,269035,313,2,,,,,,,,,,
1,26,2608,2,786,269035,314,2,,,,,,,,,,
1,26,2608,2,786,269035,315,2,,,,,,,,,,
1,26,2608,2,786,269035,316,2,,,,,,,,,,
1,26,2608,2,786,269035,318,2,,,,,,,,,,
1,26,2608,2,786,269035,319,1,2,1,,,,,,,2,
1,26,2608,2,786,269035,321,2,,,,,,,,,,
1,26,2608,2,786,269036,301,2,,,,,,,,,,
1,26,2608,2,786,269036,302,2,,,,,,,,,,
1,26,2608,2,786,269036,303,2,,,,,,,,,,
1,26,2608,2,786,269036,304,2,,,,,,,,,,
1,26,2608,2,786,269036,305,2,,,,,,,,,,
1,26,2608,2,786,269036,306,2,,,,,,,,,,
1,26,2608,2,786,269036,307,2,,,,,,,,,,
1,26,2608,2,786,269036,308,2,,,,,,,,,,
1,26,2608,2,786,269036,309,2,,,,,,,,,,
1,26,2608,2,786,269036,312,1,1,1,,,,,,,2,
1,26,2608,2,786,269036,313,2,,,,,,,,,,
1,26,2608,2,786,269036,314,2,,,,,,,,,,
1,26,2608,2,786,269036,315,2,,,,,,,,,,
1,26,2608,2,786,269036,316,2,,,,,,,,,,
1,26,2608,2,786,269036,318,2,,,,,,,,,,
1,26,2608,2,786,269036,319,1,1,1,,,,,,,2,
1,26,2608,2,786,269036,321,1,2,1,,,,,,,2,
1,26,2609,2,204,269037,301,2,,,,,,,,,,
1,26,2609,2,204,269037,302,2,,,,,,,,,,
1,26,2609,2,204,269037,303,2,,,,,,,,,,
1,26,2609,2,204,269037,304,2,,,,,,,,,,
1,26,2609,2,204,269037,305,2,,,,,,,,,,
1,26,2609,2,204,269037,306,2,,,,,,,,,,
1,26,2609,2,204,269037,307,2,,,,,,,,,,
1,26,2609,2,204,269037,308,2,,,,,,,,,,
1,26,2609,2,204,269037,309,2,,,,,,,,,,
1,26,2609,2,204,269037,312,1,1,1,,,,,,,2,
1,26,2609,2,204,269037,313,2,,,,,,,,,,
1,26,2609,2,204,269037,314,2,,,,,,,,,,
1,26,2609,2,204,269037,315,2,,,,,,,,,,
1,26,2609,2,204,269037,316,2,,,,,,,,,,
1,26,2609,2,204,269037,318,2,,,,,,,,,,
1,26,2609,2,204,269037,319,1,1,1,,,,,,,2,
1,26,2609,2,204,269037,321,2,,,,,,,,,,
1,26,2609,2,204,269038,301,2,,,,,,,,,,
1,26,2609,2,204,269038,302,2,,,,,,,,,,
1,26,2609,2,204,269038,303,2,,,,,,,,,,
1,26,2609,2,204,269038,304,2,,,,,,,,,,
1,26,2609,2,204,269038,305,2,,,,,,,,,,
1,26,2609,2,204,269038,306,2,,,,,,,,,,
1,26,2609,2,204,269038,307,2,,,,,,,,,,
1,26,2609,2,204,269038,308,2,,,,,,,,,,
1,26,2609,2,204,269038,309,2,,,,,,,,,,
1,26,2609,2,204,269038,312,2,,,,,,,,,,
1,26,2609,2,204,269038,313,2,,,,,,,,,,
1,26,2609,2,204,269038,314,2,,,,,,,,,,
1,26,2609,2,204,269038,315,2,,,,,,,,,,
1,26,2609,2,204,269038,316,2,,,,,,,,,,
1,26,2609,2,204,269038,318,2,,,,,,,,,,
1,26,2609,2,204,269038,319,1,2,2,1,,,,,,2,
1,26,2609,2,204,269038,321,2,,,,,,,,,,
1,26,2609,2,204,269039,301,2,,,,,,,,,,
1,26,2609,2,204,269039,302,2,,,,,,,,,,
1,26,2609,2,204,269039,303,2,,,,,,,,,,
1,26,2609,2,204,269039,304,2,,,,,,,,,,
1,26,2609,2,204,269039,305,2,,,,,,,,,,
1,26,2609,2,204,269039,306,2,,,,,,,,,,
1,26,2609,2,204,269039,307,2,,,,,,,,,,
1,26,2609,2,204,269039,308,2,,,,,,,,,,
1,26,2609,2,204,269039,309,2,,,,,,,,,,
1,26,2609,2,204,269039,312,2,,,,,,,,,,
1,26,2609,2,204,269039,313,2,,,,,,,,,,
1,26,2609,2,204,269039,314,2,,,,,,,,,,
1,26,2609,2,204,269039,315,2,,,,,,,,,,
1,26,2609,2,204,269039,316,2,,,,,,,,,,
1,26,2609,2,204,269039,318,2,,,,,,,,,,
1,26,2609,2,204,269039,319,1,2,2,1,,,,,,2,
1,26,2609,2,204,269039,321,2,,,,,,,,,,
1,26,2609,2,204,269041,301,2,,,,,,,,,,
1,26,2609,2,204,269041,302,2,,,,,,,,,,
1,26,2609,2,204,269041,303,2,,,,,,,,,,
1,26,2609,2,204,269041,304,2,,,,,,,,,,
1,26,2609,2,204,269041,305,2,,,,,,,,,,
1,26,2609,2,204,269041,306,2,,,,,,,,,,
1,26,2609,2,204,269041,307,2,,,,,,,,,,
1,26,2609,2,204,269041,308,2,,,,,,,,,,
1,26,2609,2,204,269041,309,2,,,,,,,,,,
1,26,2609,2,204,269041,312,2,,,,,,,,,,
1,26,2609,2,204,269041,313,2,,,,,,,,,,
1,26,2609,2,204,269041,314,2,,,,,,,,,,
1,26,2609,2,204,269041,315,2,,,,,,,,,,
1,26,2609,2,204,269041,316,2,,,,,,,,,,
1,26,2609,2,204,269041,318,2,,,,,,,,,,
1,26,2609,2,204,269041,319,1,2,1,,,,,,,2,
1,26,2609,2,204,269041,321,2,,,,,,,,,,
1,26,2609,2,204,269042,301,2,,,,,,,,,,
1,26,2609,2,204,269042,302,2,,,,,,,,,,
1,26,2609,2,204,269042,303,2,,,,,,,,,,
1,26,2609,2,204,269042,304,2,,,,,,,,,,
1,26,2609,2,204,269042,305,2,,,,,,,,,,
1,26,2609,2,204,269042,306,2,,,,,,,,,,
1,26,2609,2,204,269042,307,2,,,,,,,,,,
1,26,2609,2,204,269042,308,2,,,,,,,,,,
1,26,2609,2,204,269042,309,2,,,,,,,,,,
1,26,2609,2,204,269042,312,1,1,1,,,,,,,2,
1,26,2609,2,204,269042,313,2,,,,,,,,,,
1,26,2609,2,204,269042,314,2,,,,,,,,,,
1,26,2609,2,204,269042,315,2,,,,,,,,,,
1,26,2609,2,204,269042,316,2,,,,,,,,,,
1,26,2609,2,204,269042,318,2,,,,,,,,,,
1,26,2609,2,204,269042,319,1,2,2,1,,,,,,2,
1,26,2609,2,204,269042,321,2,,,,,,,,,,
1,26,2609,2,204,269043,301,2,,,,,,,,,,
1,26,2609,2,204,269043,302,2,,,,,,,,,,
1,26,2609,2,204,269043,303,2,,,,,,,,,,
1,26,2609,2,204,269043,304,2,,,,,,,,,,
1,26,2609,2,204,269043,305,2,,,,,,,,,,
1,26,2609,2,204,269043,306,2,,,,,,,,,,
1,26,2609,2,204,269043,307,2,,,,,,,,,,
1,26,2609,2,204,269043,308,2,,,,,,,,,,
1,26,2609,2,204,269043,309,2,,,,,,,,,,
1,26,2609,2,204,269043,312,1,1,1,,,,,,,2,
1,26,2609,2,204,269043,313,2,,,,,,,,,,
1,26,2609,2,204,269043,314,2,,,,,,,,,,
1,26,2609,2,204,269043,315,2,,,,,,,,,,
1,26,2609,2,204,269043,316,2,,,,,,,,,,
1,26,2609,2,204,269043,318,2,,,,,,,,,,
1,26,2609,2,204,269043,319,1,1,1,,,,,,,2,
1,26,2609,2,204,269043,321,2,,,,,,,,,,
1,26,2609,2,204,269046,301,2,,,,,,,,,,
1,26,2609,2,204,269046,302,2,,,,,,,,,,
1,26,2609,2,204,269046,303,2,,,,,,,,,,
1,26,2609,2,204,269046,304,2,,,,,,,,,,
1,26,2609,2,204,269046,305,2,,,,,,,,,,
1,26,2609,2,204,269046,306,2,,,,,,,,,,
1,26,2609,2,204,269046,307,2,,,,,,,,,,
1,26,2609,2,204,269046,308,2,,,,,,,,,,
1,26,2609,2,204,269046,309,2,,,,,,,,,,
1,26,2609,2,204,269046,312,2,,,,,,,,,,
1,26,2609,2,204,269046,313,2,,,,,,,,,,
1,26,2609,2,204,269046,314,2,,,,,,,,,,
1,26,2609,2,204,269046,315,2,,,,,,,,,,
1,26,2609,2,204,269046,316,2,,,,,,,,,,
1,26,2609,2,204,269046,318,2,,,,,,,,,,
1,26,2609,2,204,269046,319,1,1,2,1,,,,,,2,
1,26,2609,2,204,269046,321,2,,,,,,,,,,
1,26,2615,2,556,269049,301,2,,,,,,,,,,
1,26,2615,2,556,269049,302,2,,,,,,,,,,
1,26,2615,2,556,269049,303,2,,,,,,,,,,
1,26,2615,2,556,269049,304,2,,,,,,,,,,
1,26,2615,2,556,269049,305,2,,,,,,,,,,
1,26,2615,2,556,269049,306,2,,,,,,,,,,
1,26,2615,2,556,269049,307,2,,,,,,,,,,
1,26,2615,2,556,269049,308,2,,,,,,,,,,
1,26,2615,2,556,269049,309,2,,,,,,,,,,
1,26,2615,2,556,269049,312,1,1,2,1,,,,,,2,
1,26,2615,2,556,269049,313,2,,,,,,,,,,
1,26,2615,2,556,269049,314,2,,,,,,,,,,
1,26,2615,2,556,269049,315,2,,,,,,,,,,
1,26,2615,2,556,269049,316,2,,,,,,,,,,
1,26,2615,2,556,269049,318,1,1,2,1,,,,,,2,
1,26,2615,2,556,269049,319,1,3,2,1,,,,,,2,
1,26,2615,2,556,269049,321,1,4,2,1,,,,,,2,
1,26,2615,2,556,269050,301,2,,,,,,,,,,
1,26,2615,2,556,269050,302,2,,,,,,,,,,
1,26,2615,2,556,269050,303,2,,,,,,,,,,
1,26,2615,2,556,269050,304,2,,,,,,,,,,
1,26,2615,2,556,269050,305,2,,,,,,,,,,
1,26,2615,2,556,269050,306,2,,,,,,,,,,
1,26,2615,2,556,269050,307,2,,,,,,,,,,
1,26,2615,2,556,269050,308,2,,,,,,,,,,
1,26,2615,2,556,269050,309,2,,,,,,,,,,
1,26,2615,2,556,269050,312,1,1,2,1,,,,,,1,1000
1,26,2615,2,556,269050,313,2,,,,,,,,,,
1,26,2615,2,556,269050,314,2,,,,,,,,,,
1,26,2615,2,556,269050,315,2,,,,,,,,,,
1,26,2615,2,556,269050,316,2,,,,,,,,,,
1,26,2615,2,556,269050,318,2,,,,,,,,,,
1,26,2615,2,556,269050,319,1,3,2,1,,,,,,2,
1,26,2615,2,556,269050,321,1,3,2,1,,,,,,2,
1,26,2615,2,556,269051,301,2,,,,,,,,,,
1,26,2615,2,556,269051,302,2,,,,,,,,,,
1,26,2615,2,556,269051,303,2,,,,,,,,,,
1,26,2615,2,556,269051,304,2,,,,,,,,,,
1,26,2615,2,556,269051,305,2,,,,,,,,,,
1,26,2615,2,556,269051,306,2,,,,,,,,,,
1,26,2615,2,556,269051,307,2,,,,,,,,,,
1,26,2615,2,556,269051,308,2,,,,,,,,,,
1,26,2615,2,556,269051,309,2,,,,,,,,,,
1,26,2615,2,556,269051,312,1,2,2,1,,,,,,1,0
1,26,2615,2,556,269051,313,2,,,,,,,,,,
1,26,2615,2,556,269051,314,2,,,,,,,,,,
1,26,2615,2,556,269051,315,2,,,,,,,,,,
1,26,2615,2,556,269051,316,2,,,,,,,,,,
1,26,2615,2,556,269051,318,1,2,2,1,,,,,,2,
1,26,2615,2,556,269051,319,1,2,1,,,,,,,2,
1,26,2615,2,556,269051,321,1,5,1,,,,,,,2,
1,26,2615,2,556,269052,301,2,,,,,,,,,,
1,26,2615,2,556,269052,302,2,,,,,,,,,,
1,26,2615,2,556,269052,303,2,,,,,,,,,,
1,26,2615,2,556,269052,304,2,,,,,,,,,,
1,26,2615,2,556,269052,305,2,,,,,,,,,,
1,26,2615,2,556,269052,306,2,,,,,,,,,,
1,26,2615,2,556,269052,307,2,,,,,,,,,,
1,26,2615,2,556,269052,308,2,,,,,,,,,,
1,26,2615,2,556,269052,309,2,,,,,,,,,,
1,26,2615,2,556,269052,312,1,2,2,1,,,,,,2,
1,26,2615,2,556,269052,313,2,,,,,,,,,,
1,26,2615,2,556,269052,314,2,,,,,,,,,,
1,26,2615,2,556,269052,315,2,,,,,,,,,,
1,26,2615,2,556,269052,316,2,,,,,,,,,,
1,26,2615,2,556,269052,318,1,1,2,1,,,,,,2,
1,26,2615,2,556,269052,319,1,5,2,1,,,,,,1,0
1,26,2615,2,556,269052,321,1,10,2,1,,,,,,1,0
1,26,2615,2,556,269053,301,2,,,,,,,,,,
1,26,2615,2,556,269053,302,2,,,,,,,,,,
1,26,2615,2,556,269053,303,2,,,,,,,,,,
1,26,2615,2,556,269053,304,2,,,,,,,,,,
1,26,2615,2,556,269053,305,2,,,,,,,,,,
1,26,2615,2,556,269053,306,2,,,,,,,,,,
1,26,2615,2,556,269053,307,2,,,,,,,,,,
1,26,2615,2,556,269053,308,2,,,,,,,,,,
1,26,2615,2,556,269053,309,2,,,,,,,,,,
1,26,2615,2,556,269053,312,1,1,2,1,,,,,,2,
1,26,2615,2,556,269053,313,2,,,,,,,,,,
1,26,2615,2,556,269053,314,2,,,,,,,,,,
1,26,2615,2,556,269053,315,2,,,,,,,,,,
1,26,2615,2,556,269053,316,2,,,,,,,,,,
1,26,2615,2,556,269053,318,2,,,,,,,,,,
1,26,2615,2,556,269053,319,1,3,2,1,,,,,,2,
1,26,2615,2,556,269053,321,2,,,,,,,,,,
1,26,2615,2,556,269054,301,2,,,,,,,,,,
1,26,2615,2,556,269054,302,2,,,,,,,,,,
1,26,2615,2,556,269054,303,2,,,,,,,,,,
1,26,2615,2,556,269054,304,2,,,,,,,,,,
1,26,2615,2,556,269054,305,2,,,,,,,,,,
1,26,2615,2,556,269054,306,2,,,,,,,,,,
1,26,2615,2,556,269054,307,2,,,,,,,,,,
1,26,2615,2,556,269054,308,2,,,,,,,,,,
1,26,2615,2,556,269054,309,2,,,,,,,,,,
1,26,2615,2,556,269054,312,1,1,2,1,,,,,,2,
1,26,2615,2,556,269054,313,2,,,,,,,,,,
1,26,2615,2,556,269054,314,2,,,,,,,,,,
1,26,2615,2,556,269054,315,2,,,,,,,,,,
1,26,2615,2,556,269054,316,2,,,,,,,,,,
1,26,2615,2,556,269054,318,2,,,,,,,,,,
1,26,2615,2,556,269054,319,1,2,2,1,,,,,,2,
1,26,2615,2,556,269054,321,2,,,,,,,,,,
1,26,2615,2,556,269055,301,2,,,,,,,,,,
1,26,2615,2,556,269055,302,2,,,,,,,,,,
1,26,2615,2,556,269055,303,2,,,,,,,,,,
1,26,2615,2,556,269055,304,2,,,,,,,,,,
1,26,2615,2,556,269055,305,2,,,,,,,,,,
1,26,2615,2,556,269055,306,2,,,,,,,,,,
1,26,2615,2,556,269055,307,2,,,,,,,,,,
1,26,2615,2,556,269055,308,2,,,,,,,,,,
1,26,2615,2,556,269055,309,2,,,,,,,,,,
1,26,2615,2,556,269055,312,1,1,1,,,,,,,2,
1,26,2615,2,556,269055,313,2,,,,,,,,,,
1,26,2615,2,556,269055,314,2,,,,,,,,,,
1,26,2615,2,556,269055,315,2,,,,,,,,,,
1,26,2615,2,556,269055,316,2,,,,,,,,,,
1,26,2615,2,556,269055,318,2,,,,,,,,,,
