"zone","state","lga","sector","ea","cluster_id","tenure_cd","c4q1","c4q2","c4q3"
1,22,2220,1,1296,"2220-1296",6,1,1,2
1,22,2220,1,1296,"2220-1296",7,1,1,2
1,23,2302,2,1982,"2302-1982",1,0,,
1,23,2302,2,1982,"2302-1982",2,1,1,2
1,23,2302,2,1982,"2302-1982",3,0,,
1,23,2302,2,1982,"2302-1982",4,0,,
1,23,2302,2,1982,"2302-1982",5,0,,
1,23,2302,2,1982,"2302-1982",6,0,,
1,23,2302,2,1982,"2302-1982",7,0,,
1,23,2303,2,68,"2303-68",1,1,3,2
1,23,2303,2,68,"2303-68",2,1,1,2
1,23,2303,2,68,"2303-68",3,0,,
1,23,2303,2,68,"2303-68",4,1,3,2
1,23,2303,2,68,"2303-68",5,0,,
1,23,2303,2,68,"2303-68",6,0,,
1,23,2303,2,68,"2303-68",7,1,3,2
1,23,2303,2,828,"2303-828",1,1,3,2
1,23,2303,2,828,"2303-828",2,1,3,1
1,23,2303,2,828,"2303-828",3,0,,
1,23,2303,2,828,"2303-828",4,0,,
1,23,2303,2,828,"2303-828",5,0,,
1,23,2303,2,828,"2303-828",6,1,3,1
1,23,2303,2,828,"2303-828",7,0,,
1,23,2304,2,322,"2304-322",1,1,2,2
1,23,2304,2,322,"2304-322",2,0,,
1,23,2304,2,322,"2304-322",3,0,,
1,23,2304,2,322,"2304-322",4,0,,
1,23,2304,2,322,"2304-322",5,0,,
1,23,2304,2,322,"2304-322",6,1,2,2
1,23,2304,2,322,"2304-322",7,0,,
1,23,2304,2,432,"2304-432",1,1,3,1
1,23,2304,2,432,"2304-432",2,1,3,2
1,23,2304,2,432,"2304-432",3,0,,
1,23,2304,2,432,"2304-432",4,1,3,1
1,23,2304,2,432,"2304-432",5,1,2,1
1,23,2304,2,432,"2304-432",6,1,1,1
1,23,2304,2,432,"2304-432",7,1,1,1
1,23,2305,2,174,"2305-174",1,0,,
1,23,2305,2,174,"2305-174",2,0,,
1,23,2305,2,174,"2305-174",3,0,,
1,23,2305,2,174,"2305-174",4,0,,
1,23,2305,2,174,"2305-174",5,0,,
1,23,2305,2,174,"2305-174",6,1,1,1
1,23,2305,2,174,"2305-174",7,1,3,1
1,23,2306,1,78,"2306-78",1,1,1,1
1,23,2306,1,78,"2306-78",2,1,2,2
1,23,2306,1,78,"2306-78",3,1,3,2
1,23,2306,1,78,"2306-78",4,1,1,1
1,23,2306,1,78,"2306-78",5,0,,
1,23,2306,1,78,"2306-78",6,1,3,2
1,23,2306,1,78,"2306-78",7,1,1,1
1,23,2307,1,2316,"2307-2316",1,1,2,1
1,23,2307,1,2316,"2307-2316",2,0,,
1,23,2307,1,2316,"2307-2316",3,0,,
1,23,2307,1,2316,"2307-2316",4,0,,
1,23,2307,1,2316,"2307-2316",5,1,2,1
1,23,2307,1,2316,"2307-2316",6,1,1,1
1,23,2307,1,2316,"2307-2316",7,1,1,1
1,23,2308,1,5126,"2308-5126",1,1,1,1
1,23,2308,1,5126,"2308-5126",2,0,,
1,23,2308,1,5126,"2308-5126",3,0,,
1,23,2308,1,5126,"2308-5126",4,0,,
1,23,2308,1,5126,"2308-5126",5,1,3,1
1,23,2308,1,5126,"2308-5126",6,1,1,1
1,23,2308,1,5126,"2308-5126",7,0,,
1,23,2308,1,88,"2308-88",1,1,3,2
1,23,2308,1,88,"2308-88",2,0,,
1,23,2308,1,88,"2308-88",3,1,3,1
1,23,2308,1,88,"2308-88",4,0,,
1,23,2308,1,88,"2308-88",5,0,,
1,23,2308,1,88,"2308-88",6,1,1,2
1,23,2308,1,88,"2308-88",7,0,,
1,23,2309,1,1224,"2309-1224",1,1,1,1
1,23,2309,1,1224,"2309-1224",2,1,3,1
1,23,2309,1,1224,"2309-1224",3,0,,
1,23,2309,1,1224,"2309-1224",4,1,3,1
1,23,2309,1,1224,"2309-1224",5,1,3,1
1,23,2309,1,1224,"2309-1224",6,1,1,1
1,23,2309,1,1224,"2309-1224",7,0,,
1,23,2309,2,1574,"2309-1574",1,1,3,1
1,23,2309,2,1574,"2309-1574",2,1,3,2
1,23,2309,2,1574,"2309-1574",3,0,,
1,23,2309,2,1574,"2309-1574",4,0,,
1,23,2309,2,1574,"2309-1574",5,0,,
1,23,2309,2,1574,"2309-1574",6,1,3,1
1,23,2309,2,1574,"2309-1574",7,1,3,1
1,23,2309,2,740,"2309-740",1,0,,
1,23,2309,2,740,"2309-740",2,0,,
1,23,2309,2,740,"2309-740",3,0,,
1,23,2309,2,740,"2309-740",4,0,,
1,23,2309,2,740,"2309-740",5,0,,
1,23,2309,2,740,"2309-740",6,0,,
1,23,2309,2,740,"2309-740",7,0,,
1,23,2310,2,30,"2310-30",1,1,3,1
1,23,2310,2,30,"2310-30",2,1,3,1
1,23,2310,2,30,"2310-30",3,0,,
1,23,2310,2,30,"2310-30",4,1,3,1
1,23,2310,2,30,"2310-30",5,1,3,1
1,23,2310,2,30,"2310-30",6,0,,
1,23,2310,2,30,"2310-30",7,1,1,1
1,23,2310,2,496,"2310-496",1,1,3,1
1,23,2310,2,496,"2310-496",2,1,3,1
1,23,2310,2,496,"2310-496",3,1,2,2
1,23,2310,2,496,"2310-496",4,0,,
1,23,2310,2,496,"2310-496",5,0,,
1,23,2310,2,496,"2310-496",6,1,3,1
1,23,2310,2,496,"2310-496",7,1,3,1
1,23,2311,2,1600,"2311-1600",1,0,,
1,23,2311,2,1600,"2311-1600",2,1,3,2
1,23,2311,2,1600,"2311-1600",3,0,,
1,23,2311,2,1600,"2311-1600",4,0,,
1,23,2311,2,1600,"2311-1600",5,1,2,2
1,23,2311,2,1600,"2311-1600",6,0,,
1,23,2311,2,1600,"2311-1600",7,0,,
1,23,2311,2,516,"2311-516",1,0,,
1,23,2311,2,516,"2311-516",2,1,1,2
1,23,2311,2,516,"2311-516",3,0,,
1,23,2311,2,516,"2311-516",4,0,,
1,23,2311,2,516,"2311-516",5,0,,
1,23,2311,2,516,"2311-516",6,1,1,2
1,23,2311,2,516,"2311-516",7,1,3,2
1,23,2313,1,382,"2313-382",1,1,3,1
1,23,2313,1,382,"2313-382",2,1,3,2
1,23,2313,1,382,"2313-382",3,0,,
1,23,2313,1,382,"2313-382",4,1,1,1
1,23,2313,1,382,"2313-382",5,1,3,2
1,23,2313,1,382,"2313-382",6,1,1,1
1,23,2313,1,382,"2313-382",7,1,1,1
1,23,2314,2,354,"2314-354",1,1,2,1
1,23,2314,2,354,"2314-354",2,0,,
1,23,2314,2,354,"2314-354",3,0,,
1,23,2314,2,354,"2314-354",4,0,,
1,23,2314,2,354,"2314-354",5,0,,
1,23,2314,2,354,"2314-354",6,1,2,1
1,23,2314,2,354,"2314-354",7,0,,
1,23,2316,2,1442,"2316-1442",1,1,3,1
1,23,2316,2,1442,"2316-1442",2,1,2,2
1,23,2316,2,1442,"2316-1442",3,0,,
1,23,2316,2,1442,"2316-1442",4,1,3,2
1,23,2316,2,1442,"2316-1442",5,0,,
1,23,2316,2,1442,"2316-1442",6,1,1,1
1,23,2316,2,1442,"2316-1442",7,1,3,1
1,23,2316,2,614,"2316-614",1,1,1,1
1,23,2316,2,614,"2316-614",2,0,,
1,23,2316,2,614,"2316-614",3,1,3,1
1,23,2316,2,614,"2316-614",4,1,1,1
1,23,2316,2,614,"2316-614",5,1,3,1
1,23,2316,2,614,"2316-614",6,1,2,1
1,23,2316,2,614,"2316-614",7,1,1,1
6,24,2401,1,1664,"2401-1664",1,1,3,1
6,24,2401,1,1664,"2401-1664",2,0,,
6,24,2401,1,1664,"2401-1664",3,0,,
6,24,2401,1,1664,"2401-1664",4,0,,
6,24,2401,1,1664,"2401-1664",5,1,3,1
6,24,2401,1,1664,"2401-1664",6,1,1,1
6,24,2401,1,1664,"2401-1664",7,1,1,1
6,24,2401,1,396,"2401-396",1,1,3,1
6,24,2401,1,396,"2401-396",2,0,,
6,24,2401,1,396,"2401-396",3,0,,
6,24,2401,1,396,"2401-396",4,0,,
6,24,2401,1,396,"2401-396",5,1,3,1
6,24,2401,1,396,"2401-396",6,1,1,1
6,24,2401,1,396,"2401-396",7,1,1,1
6,24,2401,1,884,"2401-884",1,1,3,1
6,24,2401,1,884,"2401-884",2,0,,
6,24,2401,1,884,"2401-884",3,0,,
6,24,2401,1,884,"2401-884",4,0,,
6,24,2401,1,884,"2401-884",5,1,3,2
6,24,2401,1,884,"2401-884",6,1,1,1
6,24,2401,1,884,"2401-884",7,1,1,1
6,24,2403,1,1444,"2403-1444",1,1,3,1
6,24,2403,1,1444,"2403-1444",2,0,,
6,24,2403,1,1444,"2403-1444",3,0,,
6,24,2403,1,1444,"2403-1444",4,0,,
6,24,2403,1,1444,"2403-1444",5,1,3,1
6,24,2403,1,1444,"2403-1444",6,1,1,1
6,24,2403,1,1444,"2403-1444",7,1,1,1
6,24,2403,1,7586,"2403-7586",1,1,1,1
6,24,2403,1,7586,"2403-7586",2,0,,
6,24,2403,1,7586,"2403-7586",3,0,,
6,24,2403,1,7586,"2403-7586",4,0,,
6,24,2403,1,7586,"2403-7586",5,1,1,1
6,24,2403,1,7586,"2403-7586",6,1,1,1
6,24,2403,1,7586,"2403-7586",7,1,1,1
6,24,2404,1,1342,"2404-1342",1,1,3,1
6,24,2404,1,1342,"2404-1342",2,0,,
6,24,2404,1,1342,"2404-1342",3,0,,
6,24,2404,1,1342,"2404-1342",4,0,,
6,24,2404,1,1342,"2404-1342",5,1,3,1
6,24,2404,1,1342,"2404-1342",6,1,1,1
6,24,2404,1,1342,"2404-1342",7,1,1,1
6,24,2405,1,1292,"2405-1292",1,0,,
6,24,2405,1,1292,"2405-1292",2,0,,
6,24,2405,1,1292,"2405-1292",3,0,,
6,24,2405,1,1292,"2405-1292",4,0,,
6,24,2405,1,1292,"2405-1292",5,0,,
6,24,2405,1,1292,"2405-1292",6,0,,
6,24,2405,1,1292,"2405-1292",7,0,,
6,24,2405,1,134,"2405-134",1,1,1,1
6,24,2405,1,134,"2405-134",2,0,,
6,24,2405,1,134,"2405-134",3,1,1,1
6,24,2405,1,134,"2405-134",4,0,,
6,24,2405,1,134,"2405-134",5,1,1,1
6,24,2405,1,134,"2405-134",6,1,1,1
6,24,2405,1,134,"2405-134",7,1,1,1
6,24,2405,1,152,"2405-152",1,1,1,1
6,24,2405,1,152,"2405-152",2,0,,
6,24,2405,1,152,"2405-152",3,1,1,1
6,24,2405,1,152,"2405-152",4,1,1,1
6,24,2405,1,152,"2405-152",5,1,1,1
6,24,2405,1,152,"2405-152",6,1,1,1
6,24,2405,1,152,"2405-152",7,1,1,1
6,24,2405,1,588,"2405-588",1,1,1,1
6,24,2405,1,588,"2405-588",2,0,,
6,24,2405,1,588,"2405-588",3,1,1,1
6,24,2405,1,588,"2405-588",4,0,,
6,24,2405,1,588,"2405-588",5,1,1,1
6,24,2405,1,588,"2405-588",6,1,1,1
6,24,2405,1,588,"2405-588",7,1,1,1
6,24,2410,1,2522,"2410-2522",1,1,2,1
6,24,2410,1,2522,"2410-2522",2,0,,
6,24,2410,1,2522,"2410-2522",3,0,,
6,24,2410,1,2522,"2410-2522",4,0,,
6,24,2410,1,2522,"2410-2522",5,1,3,1
6,24,2410,1,2522,"2410-2522",6,1,1,1
6,24,2410,1,2522,"2410-2522",7,1,1,1
6,24,2413,1,306,"2413-306",1,1,1,1
6,24,2413,1,306,"2413-306",2,0,,
6,24,2413,1,306,"2413-306",3,0,,
6,24,2413,1,306,"2413-306",4,0,,
6,24,2413,1,306,"2413-306",5,1,3,1
6,24,2413,1,306,"2413-306",6,1,1,1
6,24,2413,1,306,"2413-306",7,1,1,1
6,24,2415,1,550,"2415-550",1,1,1,1
6,24,2415,1,550,"2415-550",2,0,,
6,24,2415,1,550,"2415-550",3,0,,
6,24,2415,1,550,"2415-550",4,0,,
6,24,2415,1,550,"2415-550",5,1,1,1
6,24,2415,1,550,"2415-550",6,1,1,1
6,24,2415,1,550,"2415-550",7,1,1,1
6,24,2416,1,176,"2416-176",1,1,1,1
6,24,2416,1,176,"2416-176",2,0,,
6,24,2416,1,176,"2416-176",3,0,,
6,24,2416,1,176,"2416-176",4,0,,
6,24,2416,1,176,"2416-176",5,1,1,1
6,24,2416,1,176,"2416-176",6,1,1,1
6,24,2416,1,176,"2416-176",7,1,1,1
6,24,2416,1,2028,"2416-2028",1,1,2,1
6,24,2416,1,2028,"2416-2028",2,0,,
6,24,2416,1,2028,"2416-2028",3,0,,
6,24,2416,1,2028,"2416-2028",4,0,,
6,24,2416,1,2028,"2416-2028",5,1,1,1
6,24,2416,1,2028,"2416-2028",6,1,2,1
6,24,2416,1,2028,"2416-2028",7,1,1,1
6,24,2418,1,1090,"2418-1090",1,1,1,1
6,24,2418,1,1090,"2418-1090",2,0,,
6,24,2418,1,1090,"2418-1090",3,0,,
6,24,2418,1,1090,"2418-1090",4,0,,
6,24,2418,1,1090,"2418-1090",5,1,3,1
6,24,2418,1,1090,"2418-1090",6,1,1,1
6,24,2418,1,1090,"2418-1090",7,1,1,1
6,24,2418,1,1770,"2418-1770",1,1,1,1
6,24,2418,1,1770,"2418-1770",2,0,,
6,24,2418,1,1770,"2418-1770",3,0,,
6,24,2418,1,1770,"2418-1770",4,0,,
6,24,2418,1,1770,"2418-1770",5,1,3,1
6,24,2418,1,1770,"2418-1770",6,1,1,1
6,24,2418,1,1770,"2418-1770",7,1,1,1
6,24,2418,1,2276,"2418-2276",1,0,,
6,24,2418,1,2276,"2418-2276",2,0,,
6,24,2418,1,2276,"2418-2276",3,0,,
6,24,2418,1,2276,"2418-2276",4,0,,
6,24,2418,1,2276,"2418-2276",5,0,,
6,24,2418,1,2276,"2418-2276",6,0,,
6,24,2418,1,2276,"2418-2276",7,0,,
6,24,2418,1,920,"2418-920",1,1,2,1
6,24,2418,1,920,"2418-920",2,0,,
6,24,2418,1,920,"2418-920",3,0,,
6,24,2418,1,920,"2418-920",4,0,,
6,24,2418,1,920,"2418-920",5,1,3,1
6,24,2418,1,920,"2418-920",6,1,1,1
6,24,2418,1,920,"2418-920",7,1,1,1
6,24,2419,1,330,"2419-330",1,1,2,1
6,24,2419,1,330,"2419-330",2,0,,
6,24,2419,1,330,"2419-330",3,0,,
6,24,2419,1,330,"2419-330",4,0,,
6,24,2419,1,330,"2419-330",5,1,3,1
6,24,2419,1,330,"2419-330",6,1,1,1
6,24,2419,1,330,"2419-330",7,1,1,1
6,24,2419,1,488,"2419-488",1,1,1,1
6,24,2419,1,488,"2419-488",2,1,1,1
6,24,2419,1,488,"2419-488",3,0,,
6,24,2419,1,488,"2419-488",4,0,,
6,24,2419,1,488,"2419-488",5,1,3,1
6,24,2419,1,488,"2419-488",6,1,1,1
6,24,2419,1,488,"2419-488",7,1,1,1
6,24,2420,1,10,"2420-10",1,0,,
6,24,2420,1,10,"2420-10",2,0,,
6,24,2420,1,10,"2420-10",3,0,,
6,24,2420,1,10,"2420-10",4,0,,
6,24,2420,1,10,"2420-10",5,0,,
6,24,2420,1,10,"2420-10",6,1,3,1
6,24,2420,1,10,"2420-10",7,1,1,1
6,24,2420,1,1580,"2420-1580",1,1,3,1
6,24,2420,1,1580,"2420-1580",2,0,,
6,24,2420,1,1580,"2420-1580",3,0,,
6,24,2420,1,1580,"2420-1580",4,0,,
6,24,2420,1,1580,"2420-1580",5,1,1,1
6,24,2420,1,1580,"2420-1580",6,1,1,1
6,24,2420,1,1580,"2420-1580",7,1,1,1
6,24,2420,1,300,"2420-300",1,1,1,1
6,24,2420,1,300,"2420-300",2,0,,
6,24,2420,1,300,"2420-300",3,0,,
6,24,2420,1,300,"2420-300",4,0,,
6,24,2420,1,300,"2420-300",5,1,1,1
6,24,2420,1,300,"2420-300",6,1,1,1
6,24,2420,1,300,"2420-300",7,1,1,1
1,25,2503,2,1350,"2503-1350",1,1,3,1
1,25,2503,2,1350,"2503-1350",2,1,3,1
1,25,2503,2,1350,"2503-1350",3,0,,
1,25,2503,2,1350,"2503-1350",4,1,3,1
1,25,2503,2,1350,"2503-1350",5,1,2,1
1,25,2503,2,1350,"2503-1350",6,1,2,1
1,25,2503,2,1350,"2503-1350",7,1,3,1
1,25,2504,2,222,"2504-222",1,1,1,1
1,25,2504,2,222,"2504-222",2,1,1,1
1,25,2504,2,222,"2504-222",3,1,3,2
1,25,2504,2,222,"2504-222",4,1,3,1
1,25,2504,2,222,"2504-222",5,0,,
1,25,2504,2,222,"2504-222",6,0,,
1,25,2504,2,222,"2504-222",7,0,,
1,26,2602,2,118,"2602-118",1,1,1,1
1,26,2602,2,118,"2602-118",2,1,1,1
1,26,2602,2,118,"2602-118",3,1,1,1
1,26,2602,2,118,"2602-118",4,1,1,1
1,26,2602,2,118,"2602-118",5,1,1,1
1,26,2602,2,118,"2602-118",6,1,1,1
1,26,2602,2,118,"2602-118",7,1,1,1
1,26,2603,1,450,"2603-450",1,1,1,1
1,26,2603,1,450,"2603-450",2,1,1,1
1,26,2603,1,450,"2603-450",3,1,1,1
1,26,2603,1,450,"2603-450",4,1,1,1
1,26,2603,1,450,"2603-450",5,1,1,1
1,26,2603,1,450,"2603-450",6,1,1,1
1,26,2603,1,450,"2603-450",7,1,1,1
1,26,2603,1,658,"2603-658",1,1,1,1
1,26,2603,1,658,"2603-658",2,1,1,1
1,26,2603,1,658,"2603-658",3,1,1,1
1,26,2603,1,658,"2603-658",4,1,1,1
1,26,2603,1,658,"2603-658",5,1,1,1
1,26,2603,1,658,"2603-658",6,1,1,1
1,26,2603,1,658,"2603-658",7,1,1,1
1,26,2604,2,1652,"2604-1652",1,0,,
1,26,2604,2,1652,"2604-1652",2,1,1,1
1,26,2604,2,1652,"2604-1652",3,1,1,1
1,26,2604,2,1652,"2604-1652",4,1,1,1
1,26,2604,2,1652,"2604-1652",5,0,,
1,26,2604,2,1652,"2604-1652",6,0,,
1,26,2604,2,1652,"2604-1652",7,1,1,1
1,26,2608,2,786,"2608-786",1,1,1,1
1,26,2608,2,786,"2608-786",2,1,1,1
1,26,2608,2,786,"2608-786",3,1,1,1
1,26,2608,2,786,"2608-786",4,1,1,1
1,26,2608,2,786,"2608-786",5,1,1,1
1,26,2608,2,786,"2608-786",6,1,1,1
1,26,2608,2,786,"2608-786",7,1,1,1
1,26,2609,2,204,"2609-204",1,1,1,1
1,26,2609,2,204,"2609-204",2,1,1,1
1,26,2609,2,204,"2609-204",3,1,1,1
1,26,2609,2,204,"2609-204",4,1,1,1
1,26,2609,2,204,"2609-204",5,1,1,1
1,26,2609,2,204,"2609-204",6,1,1,1
1,26,2609,2,204,"2609-204",7,1,1,1
1,26,2611,2,424,"2611-424",1,1,1,1
1,26,2611,2,424,"2611-424",2,1,1,1
1,26,2611,2,424,"2611-424",3,1,1,1
1,26,2611,2,424,"2611-424",4,1,1,1
1,26,2611,2,424,"2611-424",5,1,1,1
1,26,2611,2,424,"2611-424",6,1,1,1
1,26,2611,2,424,"2611-424",7,1,1,1
1,26,2613,2,1462,"2613-1462",1,1,1,1
1,26,2613,2,1462,"2613-1462",2,1,1,1
1,26,2613,2,1462,"2613-1462",3,1,1,1
1,26,2613,2,1462,"2613-1462",4,1,1,1
1,26,2613,2,1462,"2613-1462",5,1,1,1
1,26,2613,2,1462,"2613-1462",6,1,1,1
1,26,2613,2,1462,"2613-1462",7,1,1,1
1,26,2615,2,2196,"2615-2196",1,0,,
1,26,2615,2,2196,"2615-2196",2,1,1,1
1,26,2615,2,2196,"2615-2196",3,1,1,1
1,26,2615,2,2196,"2615-2196",4,1,1,1
1,26,2615,2,2196,"2615-2196",5,1,1,1
1,26,2615,2,2196,"2615-2196",6,1,1,1
1,26,2615,2,2196,"2615-2196",7,1,1,1
1,26,2615,2,556,"2615-556",1,1,1,1
1,26,2615,2,556,"2615-556",2,1,1,1
1,26,2615,2,556,"2615-556",3,1,1,1
1,26,2615,2,556,"2615-556",4,1,1,1
1,26,2615,2,556,"2615-556",5,1,1,1
1,26,2615,2,556,"2615-556",6,1,1,1
1,26,2615,2,556,"2615-556",7,1,1,1
1,26,2616,2,254,"2616-254",1,0,,
1,26,2616,2,254,"2616-254",2,1,1,1
1,26,2616,2,254,"2616-254",3,1,1,1
1,26,2616,2,254,"2616-254",4,1,1,1
1,26,2616,2,254,"2616-254",5,1,1,1
1,26,2616,2,254,"2616-254",6,1,1,1
1,26,2616,2,254,"2616-254",7,1,1,1
1,26,2616,2,584,"2616-584",1,0,,
1,26,2616,2,584,"2616-584",2,1,1,1
1,26,2616,2,584,"2616-584",3,1,1,1
1,26,2616,2,584,"2616-584",4,1,1,1
1,26,2616,2,584,"2616-584",5,1,1,1
1,26,2616,2,584,"2616-584",6,1,1,1
1,26,2616,2,584,"2616-584",7,1,1,1
1,26,2620,2,590,"2620-590",1,1,1,1
1,26,2620,2,590,"2620-590",2,1,1,1
1,26,2620,2,590,"2620-590",3,1,1,1
1,26,2620,2,590,"2620-590",4,1,1,1
1,26,2620,2,590,"2620-590",5,1,1,1
1,26,2620,2,590,"2620-590",6,1,1,1
1,26,2620,2,590,"2620-590",7,1,1,1
1,26,2624,2,118,"2624-118",1,1,1,1
1,26,2624,2,118,"2624-118",2,1,1,1
1,26,2624,2,118,"2624-118",3,1,1,1
1,26,2624,2,118,"2624-118",4,1,1,1
1,26,2624,2,118,"2624-118",5,1,1,1
1,26,2624,2,118,"2624-118",6,1,1,1
1,26,2624,2,118,"2624-118",7,1,1,1
6,27,2701,1,506,"2701-506",1,1,3,1
6,27,2701,1,506,"2701-506",2,1,2,1
6,27,2701,1,506,"2701-506",3,0,,
6,27,2701,1,506,"2701-506",4,1,3,1
6,27,2701,1,506,"2701-506",5,1,3,1
6,27,2701,1,506,"2701-506",6,1,1,1
6,27,2701,1,506,"2701-506",7,1,3,1
6,27,2703,1,1076,"2703-1076",1,1,3,1
6,27,2703,1,1076,"2703-1076",2,0,,
6,27,2703,1,1076,"2703-1076",3,0,,
6,27,2703,1,1076,"2703-1076",4,0,,
6,27,2703,1,1076,"2703-1076",5,0,,
6,27,2703,1,1076,"2703-1076",6,1,1,1
6,27,2703,1,1076,"2703-1076",7,1,2,1
6,27,2703,1,1612,"2703-1612",1,1,2,1
6,27,2703,1,1612,"2703-1612",2,0,,
6,27,2703,1,1612,"2703-1612",3,0,,
6,27,2703,1,1612,"2703-1612",4,0,,
6,27,2703,1,1612,"2703-1612",5,0,,
6,27,2703,1,1612,"2703-1612",6,1,1,1
6,27,2703,1,1612,"2703-1612",7,1,1,1
6,27,2705,2,568,"2705-568",1,1,3,1
6,27,2705,2,568,"2705-568",2,0,,
6,27,2705,2,568,"2705-568",3,0,,
6,27,2705,2,568,"2705-568",4,0,,
6,27,2705,2,568,"2705-568",5,0,,
6,27,2705,2,568,"2705-568",6,0,,
6,27,2705,2,568,"2705-568",7,0,,
6,27,2706,2,362,"2706-362",1,1,1,1
6,27,2706,2,362,"2706-362",2,1,3,1
6,27,2706,2,362,"2706-362",3,0,,
6,27,2706,2,362,"2706-362",4,0,,
6,27,2706,2,362,"2706-362",5,0,,
6,27,2706,2,362,"2706-362",6,1,1,1
6,27,2706,2,362,"2706-362",7,1,1,1
6,27,2711,2,1218,"2711-1218",1,1,1,1
6,27,2711,2,1218,"2711-1218",2,1,3,1
6,27,2711,2,1218,"2711-1218",3,0,,
6,27,2711,2,1218,"2711-1218",4,1,3,1
6,27,2711,2,1218,"2711-1218",5,0,,
6,27,2711,2,1218,"2711-1218",6,1,1,1
6,27,2711,2,1218,"2711-1218",7,1,2,1
6,27,2711,1,710,"2711-710",1,1,1,1
6,27,2711,1,710,"2711-710",2,0,,
6,27,2711,1,710,"2711-710",3,0,,
6,27,2711,1,710,"2711-710",4,0,,
6,27,2711,1,710,"2711-710",5,0,,
6,27,2711,1,710,"2711-710",6,1,1,1
6,27,2711,1,710,"2711-710",7,1,1,1
6,27,2712,2,110,"2712-110",1,1,1,1
6,27,2712,2,110,"2712-110",2,1,3,1
6,27,2712,2,110,"2712-110",3,0,,
6,27,2712,2,110,"2712-110",4,1,3,1
6,27,2712,2,110,"2712-110",5,0,,
6,27,2712,2,110,"2712-110",6,1,1,1
6,27,2712,2,110,"2712-110",7,1,1,1
6,27,2712,2,172,"2712-172",1,1,1,1
6,27,2712,2,172,"2712-172",2,0,,
6,27,2712,2,172,"2712-172",3,0,,
6,27,2712,2,172,"2712-172",4,0,,
6,27,2712,2,172,"2712-172",5,1,2,1
6,27,2712,2,172,"2712-172",6,1,1,1
6,27,2712,2,172,"2712-172",7,1,2,1
6,27,2712,2,356,"2712-356",1,1,1,1
6,27,2712,2,356,"2712-356",2,0,,
6,27,2712,2,356,"2712-356",3,0,,
6,27,2712,2,356,"2712-356",4,0,,
6,27,2712,2,356,"2712-356",5,0,,
6,27,2712,2,356,"2712-356",6,1,1,1
6,27,2712,2,356,"2712-356",7,1,1,1
6,27,2715,2,752,"2715-752",1,1,1,1
6,27,2715,2,752,"2715-752",2,0,,
6,27,2715,2,752,"2715-752",3,0,,
6,27,2715,2,752,"2715-752",4,0,,
6,27,2715,2,752,"2715-752",5,0,,
6,27,2715,2,752,"2715-752",6,1,1,1
6,27,2715,2,752,"2715-752",7,1,1,1
6,27,2715,2,864,"2715-864",1,1,1,1
6,27,2715,2,864,"2715-864",2,0,,
6,27,2715,2,864,"2715-864",3,0,,
6,27,2715,2,864,"2715-864",4,0,,
6,27,2715,2,864,"2715-864",5,0,,
6,27,2715,2,864,"2715-864",6,1,1,1
6,27,2715,2,864,"2715-864",7,1,2,1
6,27,2716,2,44,"2716-44",1,1,1,1
6,27,2716,2,44,"2716-44",2,1,1,1
6,27,2716,2,44,"2716-44",3,0,,
6,27,2716,2,44,"2716-44",4,0,,
6,27,2716,2,44,"2716-44",5,1,3,1
6,27,2716,2,44,"2716-44",6,1,1,1
6,27,2716,2,44,"2716-44",7,1,1,1
6,27,2720,1,1048,"2720-1048",1,1,1,1
6,27,2720,1,1048,"2720-1048",2,0,,
6,27,2720,1,1048,"2720-1048",3,0,,
6,27,2720,1,1048,"2720-1048",4,0,,
6,27,2720,1,1048,"2720-1048",5,0,,
6,27,2720,1,1048,"2720-1048",6,1,2,2
6,27,2720,1,1048,"2720-1048",7,1,2,1
6,27,2720,1,1836,"2720-1836",1,1,1,1
6,27,2720,1,1836,"2720-1836",2,0,,
6,27,2720,1,1836,"2720-1836",3,0,,
6,27,2720,1,1836,"2720-1836",4,0,,
6,27,2720,1,1836,"2720-1836",5,0,,
6,27,2720,1,1836,"2720-1836",6,1,1,1
6,27,2720,1,1836,"2720-1836",7,1,1,1
6,28,2801,1,760,"2801-760",1,1,3,1
6,28,2801,1,760,"2801-760",2,1,1,1
6,28,2801,1,760,"2801-760",3,0,,
6,28,2801,1,760,"2801-760",4,1,1,1
6,28,2801,1,760,"2801-760",5,1,2,1
6,28,2801,1,760,"2801-760",6,1,1,1
6,28,2801,1,760,"2801-760",7,1,1,1
6,28,2804,1,340,"2804-340",1,1,1,1
6,28,2804,1,340,"2804-340",2,1,1,1
6,28,2804,1,340,"2804-340",3,1,3,1
6,28,2804,1,340,"2804-340",4,1,2,1
6,28,2804,1,340,"2804-340",5,1,1,1
6,28,2804,1,340,"2804-340",6,1,1,1
6,28,2804,1,340,"2804-340",7,1,1,1
6,28,2805,2,498,"2805-498",1,1,2,1
6,28,2805,2,498,"2805-498",2,1,1,1
6,28,2805,2,498,"2805-498",3,0,,
6,28,2805,2,498,"2805-498",4,0,,
6,28,2805,2,498,"2805-498",5,1,3,1
6,28,2805,2,498,"2805-498",6,1,2,1
6,28,2805,2,498,"2805-498",7,1,1,1
6,28,2808,2,1494,"2808-1494",1,1,2,1
6,28,2808,2,1494,"2808-1494",2,1,1,1
6,28,2808,2,1494,"2808-1494",3,0,,
6,28,2808,2,1494,"2808-1494",4,1,2,1
