"zone","state","lga","ea","sector","hhid","ag1","ag2","ag3","ag4"
6,13,1301,688,1,139009,2,2,2,2
6,13,1301,688,1,139010,2,1,2,2
6,13,1301,688,1,139011,2,1,2,2
6,13,1301,688,1,139012,2,1,2,2
6,13,1303,80,1,139013,1,1,2,2
6,13,1303,80,1,139015,1,1,1,2
6,13,1303,80,1,139016,2,2,2,2
6,13,1303,80,1,139018,2,1,2,2
6,13,1303,80,1,139020,1,2,2,2
6,13,1303,80,1,139021,1,1,2,2
6,13,1303,80,1,139022,1,1,2,2
6,13,1303,80,1,139023,2,1,2,2
6,13,1303,80,1,139024,1,2,2,2
6,13,1306,140,1,139025,1,2,1,2
6,13,1306,140,1,139026,1,2,1,2
6,13,1306,140,1,139027,2,2,2,2
6,13,1306,140,1,139029,1,1,1,2
6,13,1306,140,1,139030,1,2,1,1
6,13,1306,140,1,139031,1,2,2,2
6,13,1306,140,1,139032,2,2,2,2
6,13,1306,140,1,139033,1,1,1,2
6,13,1306,140,1,139034,1,2,2,2
6,13,1306,140,1,139035,1,2,2,2
6,13,1306,342,1,139036,1,1,1,2
6,13,1306,342,1,139037,1,2,2,2
6,13,1306,342,1,139038,1,2,1,2
6,13,1306,342,1,139039,2,1,2,2
6,13,1306,342,1,139041,1,2,2,2
6,13,1306,342,1,139042,2,2,2,2
6,13,1306,342,1,139043,1,2,2,2
6,13,1306,342,1,139044,2,2,1,2
6,13,1306,342,1,139046,1,2,1,2
6,13,1306,342,1,139047,1,2,1,1
6,13,1307,1002,1,139048,1,2,2,2
6,13,1307,1002,1,139049,1,2,1,2
6,13,1307,1002,1,139050,2,1,1,2
6,13,1307,1002,1,139052,1,2,2,2
6,13,1307,1002,1,139053,2,1,2,2
6,13,1307,1002,1,139054,1,2,2,2
6,13,1307,1002,1,139055,1,2,1,2
6,13,1307,1002,1,139057,2,1,1,2
6,13,1307,1002,1,139058,1,2,2,2
6,13,1307,1002,1,139059,2,2,2,2
6,13,1307,1178,1,139061,1,2,2,2
6,13,1307,1178,1,139062,1,2,1,2
6,13,1307,1178,1,139063,1,2,2,2
6,13,1307,1178,1,139064,2,2,2,2
6,13,1307,1178,1,139065,2,2,2,2
6,13,1307,1178,1,139067,2,2,2,2
6,13,1307,1178,1,139068,1,2,2,2
6,13,1307,1178,1,139069,1,2,2,2
6,13,1307,1178,1,139070,1,2,1,2
6,13,1307,1178,1,139071,1,2,2,2
6,13,1308,842,1,139072,1,2,2,2
6,13,1308,842,1,139073,1,2,2,2
6,13,1308,842,1,139074,1,2,1,2
6,13,1308,842,1,139075,1,1,1,2
6,13,1308,842,1,139076,2,2,2,2
6,13,1308,842,1,139078,1,1,2,2
6,13,1308,842,1,139079,1,2,2,2
6,13,1308,842,1,139080,2,2,2,2
6,13,1308,842,1,139082,1,2,2,2
6,13,1308,842,1,139083,2,1,2,2
6,13,1311,1134,1,139084,2,2,1,2
6,13,1311,1134,1,139085,2,2,2,2
6,13,1311,1134,1,139086,1,1,1,1
6,13,1311,1134,1,139087,2,2,2,2
6,13,1311,1134,1,139089,1,1,2,2
6,13,1311,1134,1,139090,1,2,2,2
6,13,1311,1134,1,139092,2,1,2,2
6,13,1311,1134,1,139093,2,1,2,2
6,13,1311,1134,1,139094,2,2,2,2
6,13,1311,1134,1,139095,1,2,1,2
6,13,1312,24,1,139096,1,1,1,2
6,13,1312,24,1,139098,1,2,1,2
6,13,1312,24,1,139099,1,2,2,2
6,13,1312,24,1,139102,1,1,2,2
6,13,1312,24,1,139103,1,1,2,2
6,13,1312,24,1,139104,1,2,2,2
6,13,1312,24,1,139105,1,2,1,1
6,13,1312,24,1,139106,1,2,2,2
6,13,1312,24,1,139107,1,2,1,2
6,13,1315,264,1,139108,2,2,2,2
6,13,1315,264,1,139109,2,2,2,2
6,13,1315,264,1,139110,2,2,2,2
6,13,1315,264,1,139111,2,2,2,2
6,13,1315,264,1,139112,1,2,2,2
6,13,1315,264,1,139113,1,2,2,2
6,13,1315,264,1,139114,1,2,1,2
6,13,1315,264,1,139115,2,2,2,2
6,13,1315,264,1,139116,1,1,2,2
6,13,1316,1236,1,139119,1,1,2,2
6,13,1316,1236,1,139120,2,2,2,2
6,13,1316,1236,1,139121,1,2,1,2
6,13,1316,1236,1,139123,1,2,1,2
6,13,1316,1236,1,139124,1,2,2,2
6,13,1316,1236,1,139125,1,2,1,1
6,13,1316,1236,1,139127,1,2,2,2
6,13,1316,1236,1,139128,2,2,2,2
6,13,1316,1236,1,139129,2,2,2,2
6,13,1316,1236,1,139130,1,2,2,2
6,13,1303,80,1,139134,2,2,1,1
6,13,1312,24,1,139144,1,2,2,2
6,13,1310,762,1,139145,2,2,2,2
6,13,1310,762,1,139146,2,2,2,2
6,13,1310,762,1,139148,2,1,1,2
6,13,1310,762,1,139149,2,2,2,2
6,13,1310,762,1,139150,1,1,1,2
6,13,1310,762,1,139151,2,1,2,2
6,13,1310,762,1,139152,1,1,2,2
6,13,1310,762,1,139153,1,1,2,2
6,13,1310,762,1,139155,2,1,2,2
6,13,1310,762,1,139156,2,1,2,2
4,14,1401,1116,2,140001,1,2,1,2
4,14,1401,1116,2,140003,1,2,1,2
4,14,1401,1116,2,140004,1,1,1,1
4,14,1401,1116,2,140006,1,2,1,2
4,14,1401,1116,2,140007,1,2,1,2
1,37,3706,1116,1,140008,2,2,2,2
4,14,1401,1116,2,140009,1,1,2,1
4,14,1401,1116,2,140010,1,2,2,2
4,14,1408,1996,2,140021,2,2,2,2
4,14,1408,1996,2,140022,2,2,2,2
4,14,1408,1996,2,140023,1,1,1,2
4,14,1408,1996,2,140024,1,2,2,2
4,14,1408,1996,2,140025,1,1,1,2
4,14,1408,1996,2,140026,1,2,2,2
4,14,1408,1996,2,140027,1,1,2,2
4,14,1408,1996,2,140030,1,2,1,2
4,14,1406,694,2,140062,1,2,1,2
4,14,1406,694,2,140063,1,1,2,2
4,14,1406,694,2,140065,1,2,2,2
4,14,1406,694,2,140066,1,2,1,2
4,14,1406,694,2,140067,1,1,1,2
4,14,1406,694,2,140068,1,2,2,2
4,14,1406,694,2,140069,1,1,1,1
4,14,1406,694,2,140070,1,1,2,2
4,14,1413,670,2,140072,1,1,1,2
4,14,1413,670,2,140073,1,1,2,2
4,14,1413,670,2,140074,1,1,1,2
4,14,1413,670,2,140075,1,1,2,2
4,14,1413,0,2,140076,1,1,1,2
4,14,1413,670,2,140078,1,2,1,2
4,14,1413,670,2,140079,1,2,1,1
4,14,1413,670,2,140080,1,2,2,2
4,14,1410,236,2,140082,1,1,1,2
4,14,1410,236,2,140083,1,1,2,2
4,14,1410,236,2,140084,1,1,2,2
4,14,1410,236,2,140085,1,1,2,2
4,14,1410,236,2,140086,1,1,2,2
4,14,1410,236,2,140087,1,1,2,2
4,14,1410,236,2,140089,1,1,2,2
4,14,1410,236,2,140090,1,1,2,2
4,14,1416,2314,2,140121,1,1,2,2
4,14,1416,2314,2,140122,1,1,1,1
4,14,1416,2314,2,140123,1,1,2,2
4,14,1416,2314,2,140124,1,1,2,2
4,14,1416,2314,2,140125,1,1,1,2
4,14,1416,2314,2,140126,1,1,2,2
4,14,1416,2314,2,140127,1,1,1,2
4,14,1416,2314,2,140128,2,2,1,1
4,14,1416,2314,2,140129,1,1,1,1
4,14,1416,2314,2,140130,1,1,1,2
4,14,1401,386,2,149001,1,1,1,2
4,14,1401,386,2,149002,1,2,2,2
4,14,1401,386,2,149003,2,2,2,2
4,14,1401,386,2,149004,2,2,2,2
4,14,1401,386,2,149005,2,2,2,2
4,14,1401,386,2,149006,1,2,1,1
4,14,1401,386,2,149007,1,2,2,2
4,14,1401,386,2,149008,1,1,2,2
4,14,1401,386,2,149011,1,2,2,2
4,14,1401,386,2,149012,1,1,1,2
4,14,1401,746,2,149013,1,1,1,1
4,14,1401,746,2,149015,1,1,1,1
4,14,1401,746,2,149016,1,1,1,1
4,14,1401,746,2,149017,1,1,2,2
4,14,1401,746,2,149018,1,1,1,2
4,14,1401,746,2,149019,1,1,1,1
4,14,1401,746,2,149020,1,1,1,2
4,14,1401,746,2,149021,1,1,1,1
4,14,1401,746,2,149022,1,2,1,1
4,14,1401,746,2,149023,1,1,1,1
4,14,1402,1686,2,149025,1,2,2,2
4,14,1402,1686,2,149026,1,2,2,2
4,14,1402,1686,2,149028,1,2,2,2
4,14,1402,1686,2,149029,2,2,2,2
4,14,1402,1686,2,149030,1,1,2,2
4,14,1402,1686,2,149031,1,1,1,2
4,14,1402,1686,2,149032,1,1,2,1
4,14,1402,1686,2,149033,1,1,2,2
4,14,1402,1686,2,149034,1,2,2,2
4,14,1402,1686,2,149036,1,2,2,2
4,14,1403,306,1,149037,2,1,2,2
4,14,1403,306,1,149038,1,2,2,2
4,14,1403,306,1,149039,2,2,2,2
4,14,1403,306,1,149040,1,2,2,2
4,14,1403,306,1,149041,2,2,2,2
4,14,1403,306,1,149044,2,2,2,2
4,14,1403,306,1,149045,2,2,2,2
4,14,1403,306,1,149046,2,2,2,2
4,14,1403,306,1,149047,1,2,2,2
4,14,1403,306,1,149048,2,2,1,2
4,14,1403,944,2,149049,1,1,2,2
4,14,1403,944,2,149051,1,1,1,2
4,14,1403,944,2,149052,2,2,2,2
4,14,1403,944,2,149053,2,2,2,2
4,14,1403,944,2,149054,1,1,2,2
4,14,1403,944,2,149055,1,1,2,2
4,14,1403,944,2,149056,1,1,2,2
4,14,1403,944,2,149057,2,1,2,2
4,14,1403,944,2,149059,1,1,1,1
4,14,1403,944,2,149060,1,1,2,2
4,14,1403,1418,1,149061,2,1,2,2
4,14,1403,1418,1,149062,1,1,1,1
4,14,1403,1418,1,149063,2,2,2,2
4,14,1403,1418,1,149064,,,,
4,14,1403,1418,1,149065,2,2,1,2
4,14,1403,1418,1,149067,2,2,2,2
4,14,1403,1418,1,149068,2,2,1,2
4,14,1403,1418,1,149070,2,2,2,2
4,14,1403,1418,1,149072,1,2,1,1
4,14,1405,846,1,149073,2,2,2,2
4,14,1405,846,1,149074,1,2,2,2
4,14,1405,846,1,149076,1,1,1,2
4,14,1405,846,1,149077,1,1,2,2
4,14,1405,846,1,149078,2,2,2,2
4,14,1405,846,1,149079,2,2,2,2
4,14,1405,846,1,149080,2,2,2,2
4,14,1405,846,1,149082,2,2,2,2
4,14,1405,846,1,149083,1,2,2,2
4,14,1405,846,1,149084,2,2,2,2
4,14,1406,1002,2,149085,1,1,1,2
4,14,1406,1002,2,149086,1,1,1,2
4,14,1406,1002,2,149087,1,1,1,1
4,14,1406,1002,2,149088,1,2,1,2
4,14,1406,1002,2,149089,1,1,1,2
4,14,1406,1002,2,149090,1,2,2,2
4,14,1406,1002,2,149091,1,1,1,2
4,14,1406,1002,2,149093,1,1,2,2
4,14,1406,1002,2,149094,1,1,2,2
4,14,1406,1002,2,149096,1,1,1,2
4,14,1411,836,2,149097,2,2,2,2
4,14,1411,836,2,149098,1,1,1,2
4,14,1411,836,2,149099,1,1,1,2
4,14,1411,836,2,149101,1,1,2,2
4,14,1411,836,2,149102,1,1,1,2
4,14,1411,836,2,149103,1,2,1,2
4,14,1411,836,2,149104,2,2,1,2
4,14,1411,836,2,149105,1,2,1,2
4,14,1411,836,2,149107,1,1,2,2
4,14,1411,836,2,149108,1,2,1,2
4,14,1411,1414,2,149109,1,1,2,2
4,14,1411,1414,2,149110,1,1,1,2
4,14,1411,1414,2,149111,1,1,1,2
4,14,1411,1414,2,149112,1,1,2,2
4,14,1411,1414,2,149114,1,1,1,2
4,14,1411,1414,2,149115,1,2,2,2
4,14,1411,1414,2,149116,2,2,2,2
4,14,1411,1414,2,149119,1,1,1,2
4,14,1411,1414,2,149120,1,1,1,1
4,14,1416,1134,2,149122,1,1,2,2
4,14,1416,1134,2,149123,1,1,2,2
4,14,1416,1134,2,149125,1,1,2,2
4,14,1416,1134,2,149126,1,1,1,2
4,14,1416,1134,2,149127,1,1,2,2
4,14,1416,1134,2,149128,1,1,1,2
4,14,1416,1134,2,149129,1,1,2,2
4,14,1416,1134,2,149130,1,2,1,2
4,14,1416,1134,2,149132,1,2,1,2
4,14,1417,36,2,149133,1,1,1,2
4,14,1417,36,2,149134,1,1,1,2
4,14,1417,36,2,149135,1,1,2,2
4,14,1417,36,2,149136,1,1,1,1
4,14,1417,36,2,149137,1,1,2,2
4,14,1417,36,2,149138,1,1,1,2
4,14,1417,36,2,149139,1,1,1,1
4,14,1417,36,2,149140,1,1,1,2
4,14,1417,36,2,149142,1,1,2,2
4,14,1417,36,2,149143,1,1,1,2
4,14,1403,1418,1,149155,1,2,2,2
4,14,1403,1418,1,149156,2,2,2,2
4,14,1411,1414,2,149162,1,1,2,2
2,15,1506,398,1,150001,1,2,2,2
2,15,1506,398,1,150002,1,1,1,2
2,15,1506,398,1,150003,1,1,1,1
2,15,1506,398,1,150004,1,2,1,2
2,15,1506,398,1,150005,1,2,2,2
2,15,1506,398,1,150006,2,2,2,2
2,15,1506,398,1,150007,1,1,2,2
2,15,1506,398,1,150008,2,1,2,1
2,15,1506,398,1,150010,1,1,1,2
2,15,1508,1682,2,150011,2,2,2,2
2,15,1508,1682,2,150012,1,1,1,2
2,15,1508,1682,2,150013,1,1,1,2
2,15,1508,1682,2,150014,1,2,2,2
2,15,1508,1682,2,150015,2,1,1,2
2,15,1508,1682,2,150016,1,1,1,1
2,15,1508,1682,2,150017,1,1,1,2
2,15,1508,1682,2,150018,1,1,2,2
2,15,1508,1682,2,150019,1,2,1,2
2,15,1508,1682,2,150020,1,2,2,2
2,15,1511,1938,2,150021,1,2,2,2
2,15,1511,1938,2,150022,1,2,1,2
2,15,1511,1938,2,150023,1,2,2,2
2,15,1511,1938,2,150024,1,1,2,2
2,15,1511,1938,2,150025,1,2,1,2
2,15,1511,1938,2,150026,1,2,1,2
2,15,1511,1938,2,150027,1,1,2,2
2,15,1511,1938,2,150028,1,2,1,1
2,15,1511,1938,2,150029,1,2,1,2
2,15,1511,1938,2,150030,1,2,2,2
2,15,1503,634,2,150061,2,1,1,2
2,15,1503,634,2,150062,1,2,2,2
2,15,1503,634,2,150063,1,2,2,2
2,15,1503,634,2,150064,1,2,2,2
2,15,1503,634,2,150065,1,2,2,2
2,15,1503,634,2,150066,1,2,1,2
2,15,1503,634,2,150067,1,2,2,2
2,15,1503,634,2,150068,1,2,2,2
2,15,1503,634,2,150069,1,2,2,2
2,15,1503,634,2,150070,1,2,1,1
1,25,2504,0,1,150071,1,1,1,2
2,15,1501,0,2,150072,2,2,2,2
2,34,3407,0,1,150073,2,2,2,2
2,15,1506,148,1,150075,2,2,2,2
2,15,1506,148,1,150076,2,2,1,2
2,15,1506,148,1,150077,2,1,1,2
2,15,1506,148,1,150078,2,1,1,1
2,15,1508,0,2,150079,1,1,1,2
2,15,1506,148,1,150080,2,1,2,2
2,15,1502,1386,2,159001,1,2,2,1
2,15,1502,1386,2,159002,1,2,2,2
2,15,1502,1386,2,159003,1,2,1,2
2,15,1502,1386,2,159004,1,2,2,2
2,15,1502,1386,2,159005,1,2,2,2
2,15,1502,1386,2,159006,1,2,2,2
2,15,1502,1386,2,159007,1,2,2,2
2,15,1502,1386,2,159010,1,2,1,2
2,15,1502,1386,2,159011,1,2,2,2
2,15,1502,1386,2,159012,1,2,1,1
2,15,1503,864,2,159013,1,2,1,1
2,15,1503,864,2,159014,1,2,1,2
2,15,1503,864,2,159015,1,2,1,2
2,15,1503,864,2,159016,1,2,1,2
2,15,1503,864,2,159017,1,2,1,2
2,15,1503,864,2,159018,1,2,1,2
2,15,1503,864,2,159019,1,2,1,2
2,15,1503,864,2,159021,1,2,1,2
2,15,1503,864,2,159022,1,2,1,2
2,15,1503,864,2,159023,1,2,1,2
2,15,1503,1076,2,159025,1,2,1,2
2,15,1503,1076,2,159026,1,2,2,2
2,15,1503,1076,2,159027,1,2,1,2
2,15,1503,1076,2,159028,1,2,2,2
2,15,1503,1076,2,159029,1,2,2,2
2,15,1503,1076,2,159032,1,2,2,2
2,15,1503,1076,2,159033,1,2,2,2
2,15,1503,1076,2,159034,1,2,1,2
2,15,1503,1076,2,159035,1,2,2,2
2,15,1506,244,1,159036,2,1,1,2
2,15,1506,244,1,159037,1,2,2,2
2,15,1506,244,1,159038,1,2,2,2
2,15,1506,244,1,159039,2,2,2,1
2,15,1506,244,1,159040,1,2,2,1
2,15,1506,244,1,159042,2,1,2,2
2,15,1506,244,1,159043,2,1,2,2
2,15,1506,244,1,159045,2,2,2,2
2,15,1506,244,1,159047,2,2,1,2
2,15,1506,458,1,159048,2,2,1,2
2,15,1506,458,1,159049,1,1,2,2
2,15,1506,458,1,159050,1,2,2,2
2,15,1506,458,1,159051,2,2,2,2
2,15,1506,458,1,159052,2,2,2,2
2,15,1506,458,1,159053,1,1,2,2
2,15,1506,458,1,159055,1,2,1,2
2,15,1506,458,1,159056,1,2,2,2
2,15,1506,458,1,159057,1,2,2,2
2,15,1506,458,1,159059,2,1,2,2
2,15,1506,1328,1,159060,2,1,2,2
2,15,1506,1328,1,159061,2,2,2,2
2,15,1506,1328,1,159062,2,2,2,2
2,15,1506,1328,1,159063,2,2,1,2
2,15,1506,1328,1,159064,2,2,1,2
2,15,1506,1328,1,159065,1,2,2,1
2,15,1506,1328,1,159066,2,2,2,2
2,15,1506,1328,1,159067,2,2,2,2
2,15,1506,1328,1,159068,1,1,1,2
2,15,1506,1328,1,159071,2,2,2,2
2,15,1509,388,2,159072,1,1,1,1
2,15,1509,388,2,159073,1,1,2,2
2,15,1509,388,2,159074,1,2,1,2
2,15,1509,388,2,159076,1,2,1,2
2,15,1509,388,2,159078,1,2,1,1
2,15,1509,388,2,159079,1,2,1,2
2,15,1509,388,2,159081,1,2,1,2
2,15,1509,388,2,159082,1,2,1,2
2,15,1509,388,2,159083,1,2,1,2
2,15,1510,838,2,159084,1,2,1,2
2,15,1510,838,2,159085,1,2,1,2
2,15,1510,838,2,159086,1,2,1,2
2,15,1510,838,2,159087,1,2,1,2
2,15,1510,838,2,159088,1,2,1,2
2,15,1510,838,2,159089,1,1,1,2
2,15,1510,838,2,159090,1,1,2,1
2,15,1510,838,2,159093,1,1,2,1
2,15,1510,838,2,159094,1,1,1,2
2,15,1510,838,2,159095,1,2,1,2
2,15,1511,1498,2,159096,1,1,1,1
2,15,1511,1498,2,159097,1,1,2,2
2,15,1511,1498,2,159098,1,1,1,2
2,15,1511,1498,2,159099,1,1,2,2
2,15,1511,1498,2,159100,1,2,1,2
2,15,1511,1498,2,159101,1,2,1,2
2,15,1511,1498,2,159102,1,2,2,2
2,15,1511,1498,2,159105,1,2,1,2
2,15,1511,1498,2,159106,1,2,2,1
2,15,1511,1498,2,159107,1,2,1,2
2,15,1503,1076,2,159111,1,2,2,2
2,15,1506,244,1,159112,2,1,2,2
2,15,1509,388,2,159119,1,2,1,2
4,16,1626,1546,2,160001,2,1,2,2
4,16,1626,1546,2,160002,2,2,2,2
4,16,1626,1546,2,160003,1,2,2,2
4,16,1626,1546,2,160004,2,2,2,2
4,16,1626,1546,2,160005,2,2,2,2
4,16,1626,1546,2,160006,1,1,2,2
4,16,1626,1546,2,160007,2,2,2,2
4,16,1626,1546,2,160008,1,2,1,1
4,16,1626,1546,2,160009,1,1,2,2
4,16,1620,0,2,160010,1,1,2,2
4,16,1624,136,1,160017,1,1,2,2
4,16,1624,136,1,160018,1,1,1,2
4,16,1624,136,1,160019,1,1,1,2
4,16,1624,136,1,160024,1,1,1,2
4,16,1624,136,1,160025,1,1,1,2
4,16,1624,136,1,160032,1,2,2,2
4,16,1624,136,1,160033,1,1,2,2
4,16,1624,136,1,160035,1,1,1,2
4,16,1624,136,1,160036,1,1,1,2
4,16,1624,136,1,160041,1,1,1,2
4,16,1613,440,2,160051,1,1,1,2
4,16,1613,440,2,160052,2,2,2,2
4,16,1613,440,2,160053,1,1,1,2
4,16,1613,440,2,160054,1,1,1,2
4,16,1613,440,2,160055,1,1,1,2
4,16,1613,440,2,160056,1,1,1,1
4,16,1613,440,2,160057,1,1,1,2
4,16,1613,440,2,160058,1,1,1,2
4,16,1613,440,2,160059,1,1,2,2
4,16,1613,440,2,160060,1,1,1,2
4,16,1605,180,2,160144,1,1,1,1
4,16,1605,180,2,160145,1,1,1,2
4,16,1605,180,2,160146,1,2,1,2
4,16,1605,180,2,160147,1,1,1,2
4,16,1605,180,2,160148,2,1,2,2
4,16,1605,180,2,160149,1,1,1,2
4,16,1605,180,2,160150,1,1,1,2
4,16,1605,180,2,160151,1,1,1,2
4,16,1605,180,2,160152,1,1,1,2
4,16,1605,180,2,160153,1,1,1,2
4,16,1601,2484,2,169001,1,1,2,2
4,16,1601,2484,2,169002,1,1,2,2
4,16,1601,2484,2,169003,1,1,2,2
4,16,1601,2484,2,169004,1,1,1,2
4,16,1601,2484,2,169007,1,1,1,2
4,16,1601,2484,2,169008,1,1,1,2
4,16,1601,2484,2,169009,1,1,1,2
4,16,1601,2484,2,169010,1,1,2,2
4,16,1601,2484,2,169011,1,1,1,2
4,16,1601,2484,2,169012,1,1,1,2
4,16,1602,234,2,169013,1,1,2,2
4,16,1602,234,2,169014,1,1,2,2
4,16,1602,234,2,169016,1,2,2,2
4,16,1602,234,2,169017,1,1,2,1
4,16,1602,234,2,169018,1,1,2,2
4,16,1602,234,2,169020,1,2,1,2
4,16,1602,234,2,169021,1,1,2,2
4,16,1602,234,2,169022,1,1,2,1
4,16,1602,234,2,169024,1,1,2,2
4,16,1607,574,2,169026,1,1,2,2
4,16,1607,574,2,169027,1,1,1,2
4,16,1607,574,2,169028,1,1,1,2
4,16,1607,574,2,169029,2,2,2,2
4,16,1607,574,2,169030,1,1,2,2
4,16,1607,574,2,169032,2,2,2,2
4,16,1607,574,2,169033,1,1,2,1
4,16,1607,574,2,169035,1,1,2,2
4,16,1607,574,2,169036,1,1,1,2
4,16,1608,1480,2,169038,1,1,2,2
4,16,1608,1480,2,169040,1,1,1,1
4,16,1608,1480,2,169041,1,1,1,1
4,16,1608,1480,2,169042,1,1,1,1
4,16,1608,1480,2,169043,1,1,2,2
4,16,1608,1480,2,169044,1,1,2,2
4,16,1608,1480,2,169045,1,1,1,2
4,16,1608,1480,2,169046,1,1,1,2
4,16,1608,1480,2,169047,1,1,1,2
4,16,1608,1480,2,169048,1,1,1,2
4,16,1610,66,2,169049,1,1,2,2
4,16,1610,66,2,169050,1,1,2,2
4,16,1610,66,2,169051,1,1,2,2
4,16,1610,66,2,169054,1,1,2,1
4,16,1610,66,2,169056,1,1,2,2
4,16,1610,66,2,169057,1,1,1,2
4,16,1610,66,2,169058,1,1,2,2
4,16,1610,66,2,169059,1,1,2,2
4,16,1610,66,2,169060,1,1,1,2
4,16,1610,490,2,169061,1,1,2,2
4,16,1610,490,2,169063,1,1,2,2
4,16,1610,490,2,169065,1,1,1,2
4,16,1610,490,2,169066,1,1,2,2
4,16,1610,490,2,169067,1,1,1,2
4,16,1610,490,2,169068,1,2,2,2
4,16,1610,490,2,169069,1,1,1,2
4,16,1610,490,2,169070,2,2,2,2
4,16,1610,490,2,169071,1,1,1,2
4,16,1610,490,2,169072,1,1,1,2
4,16,1610,776,2,169073,1,2,2,2
4,16,1610,776,2,169075,1,2,2,2
4,16,1610,776,2,169076,1,1,1,2
4,16,1610,776,2,169077,1,1,2,2
4,16,1610,776,2,169078,1,1,1,2
4,16,1610,776,2,169079,1,1,1,2
4,16,1610,776,2,169080,1,1,1,2
4,16,1610,776,2,169083,1,1,1,2
4,16,1610,776,2,169084,1,1,2,2
4,16,1611,1878,2,169085,1,2,1,2
4,16,1611,1878,2,169088,1,2,1,2
4,16,1611,1878,2,169089,1,1,1,1
4,16,1611,1878,2,169091,1,1,1,1
4,16,1611,1878,2,169092,1,1,2,2
4,16,1611,1878,2,169094,2,2,2,2
4,16,1611,1878,2,169095,1,1,1,1
4,16,1611,1878,2,169096,1,1,1,2
4,16,1615,220,2,169097,1,1,2,1
4,16,1615,220,2,169099,1,1,1,2
4,16,1615,220,2,169100,2,2,1,2
4,16,1615,220,2,169101,1,1,1,2
4,16,1615,220,2,169103,1,1,1,2
4,16,1615,220,2,169104,2,1,2,2
4,16,1615,220,2,169105,1,1,1,2
4,16,1615,220,2,169106,1,1,2,2
4,16,1615,220,2,169107,1,1,2,2
4,16,1615,220,2,169108,2,1,2,2
4,16,1616,902,2,169109,1,1,1,2
4,16,1616,902,2,169111,1,1,1,2
4,16,1616,902,2,169112,1,1,1,1
4,16,1616,902,2,169113,1,1,2,2
4,16,1616,902,2,169114,1,1,2,2
4,16,1616,902,2,169115,1,1,2,2
4,16,1616,902,2,169116,1,1,1,2
4,16,1616,902,2,169117,1,1,2,2
4,16,1616,902,2,169119,1,1,2,2
4,16,1616,902,2,169120,1,1,2,2
4,16,1627,126,2,169121,1,1,1,1
4,16,1627,126,2,169122,1,1,2,2
4,16,1627,126,2,169124,1,1,1,2
4,16,1627,126,2,169125,1,1,1,1
4,16,1627,126,2,169126,1,1,2,2
4,16,1627,126,2,169127,1,1,2,2
4,16,1627,126,2,169128,1,1,1,2
4,16,1627,126,2,169129,1,1,1,2
4,16,1627,126,2,169130,1,1,1,2
4,16,1627,126,2,169131,1,1,1,2
4,16,1622,692,2,169133,1,1,1,1
4,16,1622,692,2,169134,1,1,2,2
4,16,1622,692,2,169136,1,2,2,2
4,16,1622,692,2,169137,1,1,1,2
4,16,1622,692,2,169138,1,1,1,2
4,16,1622,692,2,169139,1,1,1,2
4,16,1622,692,2,169141,1,1,1,2
4,16,1622,692,2,169142,1,1,1,1
4,16,1622,692,2,169144,1,1,1,2
4,16,1625,210,2,169145,2,2,1,2
4,16,1625,210,2,169147,2,2,2,2
4,16,1625,210,2,169148,2,2,2,2
4,16,1625,210,2,169149,2,1,2,2
4,16,1625,210,2,169150,1,1,2,2
4,16,1625,210,2,169153,1,1,2,2
4,16,1625,210,2,169154,2,2,1,2
4,16,1625,210,2,169155,2,2,2,2
4,16,1625,210,2,169156,1,1,2,2
4,16,1602,234,2,169160,1,1,1,2
4,16,1610,66,2,169166,1,1,1,2
4,16,1610,776,2,169170,1,1,1,2
4,16,1611,1878,2,169171,1,1,2,2
4,16,1611,1878,2,169172,1,2,1,2
4,16,1622,692,2,169179,1,1,2,2
4,16,1625,210,2,169181,2,1,2,1
4,16,1607,574,2,169202,1,1,1,2
3,17,1722,96,2,170041,1,1,1,2
3,17,1722,96,2,170042,1,1,1,2
3,17,1722,96,2,170043,1,1,1,2
3,17,1722,96,2,170044,1,1,1,1
3,17,1722,96,2,170045,1,1,2,2
3,17,1722,96,2,170046,1,2,1,2
3,17,1722,96,2,170047,1,2,1,2
3,17,1722,96,2,170048,1,1,1,2
3,17,1722,96,2,170049,1,1,1,2
3,17,1722,96,2,170050,1,1,2,2
3,17,1716,1452,2,170081,1,2,1,2
3,17,1716,1452,2,170082,1,2,1,2
3,17,1716,1452,2,170083,1,2,1,2
3,17,1716,1452,2,170084,1,1,1,2
3,17,1716,1452,2,170085,1,1,1,2
3,17,1715,0,1,170086,2,2,1,2
3,17,1716,1452,2,170087,1,1,1,1
3,17,1716,1452,2,170088,1,1,1,2
3,17,1716,1452,2,170089,1,1,1,2
3,17,1716,1452,2,170090,1,1,1,2
3,17,1701,10,2,179001,1,1,1,2
3,17,1701,10,2,179002,1,1,1,2
3,17,1701,10,2,179003,1,2,1,2
3,17,1701,10,2,179004,1,2,1,2
3,17,1701,10,2,179005,1,2,1,2
3,17,1701,10,2,179006,1,1,1,2
3,17,1701,10,2,179008,1,1,1,1
3,17,1701,10,2,179010,1,1,1,2
3,17,1701,10,2,179011,1,1,1,2
3,17,1701,10,2,179012,1,1,1,2
3,17,1707,284,2,179013,1,1,1,2
3,17,1707,284,2,179015,1,1,1,2
3,17,1707,284,2,179017,1,2,1,2
