"zone","state","lga","sector","ea","hhid","s11c3q12"
3,18,1809,1,1098,189073,
3,18,1809,1,1098,189074,
3,20,2015,,0,189075,
3,18,1809,1,1098,189076,
3,18,1809,1,1098,189077,
3,18,1809,1,1098,189078,
3,18,1809,1,1098,189079,
3,18,1809,1,1098,189080,300
3,18,1809,1,1098,189081,
3,18,1809,1,1098,189082,
3,18,1809,1,1756,189085,0
3,18,1809,1,1756,189086,
3,18,1809,1,1756,189087,
3,18,1809,1,1756,189089,
3,18,1809,1,1756,189090,
3,18,1809,1,1756,189091,
3,18,1809,1,1756,189093,
3,18,1809,1,1756,189094,
3,18,1809,1,1756,189095,
3,18,1809,1,1756,189096,
3,18,1810,1,540,189097,
3,18,1810,1,540,189099,
3,18,1810,1,540,189100,
3,18,1810,1,540,189101,
3,18,1810,1,540,189102,
3,18,1810,1,540,189103,
3,18,1810,,0,189104,
3,18,1810,1,540,189105,
3,18,1810,1,540,189106,
3,18,1810,1,540,189108,
3,18,1812,2,42,189109,2000
3,18,1812,2,42,189110,2800
3,18,1812,2,42,189112,200
3,18,1812,2,42,189116,1000
3,18,1812,2,42,189117,2000
3,18,1812,2,42,189118,300
3,18,1812,2,42,189119,1000
3,18,1812,2,42,189120,200
3,18,1813,2,522,189121,3000
3,18,1813,2,522,189122,2000
3,18,1813,2,522,189125,2000
3,18,1813,2,522,189126,600
3,18,1813,2,522,189127,600
3,18,1813,2,522,189128,1500
3,18,1813,2,522,189129,15000
3,18,1813,2,522,189130,3000
3,18,1813,2,522,189131,0
3,18,1813,2,522,189132,3500
3,18,1817,2,572,189133,2000
3,18,1817,2,572,189134,0
3,18,1817,2,572,189136,2600
3,18,1817,2,572,189137,0
3,18,1817,2,572,189139,4000
3,18,1817,2,572,189140,200
3,18,1817,2,572,189141,300
3,18,1817,2,572,189142,300
3,18,1817,2,572,189143,300
3,18,1817,2,572,189144,2300
3,18,1817,2,726,189147,
3,18,1817,2,726,189148,1000
3,18,1817,2,726,189149,0
3,18,1817,2,726,189150,5000
3,18,1817,2,726,189151,3000
3,18,1817,2,726,189152,
3,18,1817,2,726,189154,700
3,18,1817,2,726,189155,0
3,18,1817,2,726,189156,5000
3,18,1817,2,880,189157,1500
3,18,1817,2,880,189158,800
3,18,1817,2,880,189159,
3,18,1817,2,880,189160,
3,18,1817,2,880,189161,
3,18,1817,2,880,189162,200
3,18,1817,2,880,189164,500
3,18,1817,2,880,189165,0
3,18,1817,2,880,189167,
3,18,1817,2,880,189168,0
3,18,1818,2,76,189169,2000
3,18,1818,2,76,189170,500
3,18,1818,2,76,189171,600
3,18,1818,2,76,189173,2600
3,18,1818,2,76,189174,
3,18,1818,2,76,189175,500
3,18,1818,2,76,189176,300
3,18,1818,2,76,189178,300
3,18,1818,2,76,189179,7000
3,18,1818,2,76,189180,4000
3,18,1819,1,818,189181,2500
3,18,1819,1,818,189183,
3,18,1819,1,818,189184,500
3,18,1819,1,818,189185,
3,18,1819,1,818,189186,
3,18,1819,1,818,189187,
3,18,1819,1,818,189188,500
3,18,1819,1,818,189189,
3,18,1819,1,818,189191,
3,18,1819,1,818,189192,5000
3,18,1821,2,24,189193,1500
3,18,1821,2,24,189194,1000
3,18,1821,2,24,189195,2000
3,18,1821,2,24,189196,700
3,18,1821,2,24,189197,300
3,18,1821,2,24,189199,0
3,18,1821,2,24,189200,600
3,18,1821,2,24,189202,700
3,18,1821,2,24,189203,1000
3,18,1821,2,24,189204,4000
3,18,1822,2,1898,189205,1800
3,18,1822,2,1898,189206,0
1,37,3706,,0,189207,
3,18,1822,2,1898,189209,500
3,18,1822,2,1898,189210,500
3,18,1822,2,1898,189212,1000
3,18,1822,2,1898,189213,500
3,18,1822,2,1898,189214,200
3,18,1822,2,1898,189216,2500
3,18,1802,2,1040,189218,
3,18,1802,1,3204,189222,
3,18,1812,2,42,189235,0
3,18,1812,2,42,189236,400
3,18,1817,2,726,189242,
3,18,1822,2,1898,189252,300
3,19,1921,1,842,190011,
3,19,1918,1,0,190012,
3,19,1921,1,842,190013,
3,19,1921,1,842,190014,
3,19,1925,2,0,190015,
3,19,1925,2,0,190016,
3,19,1921,1,842,190017,
3,19,1921,1,842,190018,
3,19,1921,1,842,190019,
3,19,1921,1,842,190020,
3,19,1914,2,934,190081,300
3,19,1914,2,934,190082,800
3,19,1914,2,934,190083,400
3,19,1914,2,934,190084,500
3,19,1914,2,934,190085,800
3,19,1914,2,934,190086,1200
3,19,1914,2,934,190087,400
3,19,1914,2,934,190088,3500
3,19,1914,2,934,190089,1000
3,19,1914,2,934,190090,0
3,19,1912,1,1510,190111,
3,19,1912,1,1510,190112,400
3,19,1912,1,1510,190113,
3,19,1912,1,1510,190114,200
3,19,1912,1,1510,190115,
3,19,1912,1,1510,190116,
3,19,1912,1,1510,190117,
3,19,1912,1,1510,190118,
3,19,1912,1,1510,190119,
3,19,1910,2,808,190131,1000
3,19,1910,2,808,190132,0
3,19,1910,2,808,190133,3000
3,19,1910,2,808,190134,3000
3,19,1910,2,808,190135,
3,19,1910,2,808,190136,0
3,19,1910,2,808,190137,
3,19,1910,2,808,190138,1000
3,19,1910,2,808,190139,1000
3,19,1910,2,808,190140,0
3,19,1919,2,366,190161,1000
3,19,1919,2,366,190162,200
3,19,1919,2,366,190163,100
3,19,1919,2,366,190164,500
3,19,1919,2,366,190165,0
3,19,1919,2,366,190166,1000
3,19,1919,2,366,190167,500
3,19,1919,2,366,190168,500
3,19,1919,2,366,190169,750
3,19,1919,2,366,190170,1500
3,19,1928,2,526,190171,5000
3,19,1928,2,526,190172,0
3,19,1928,2,526,190173,400
3,19,1928,2,526,190174,0
3,19,1928,2,526,190175,1000
3,19,1928,2,526,190176,600
3,19,1928,2,526,190177,500
3,19,1928,2,0,190178,400
3,19,1928,2,526,190179,200
3,19,1928,2,526,190180,200
3,19,1923,2,284,190192,200
3,19,1923,2,284,190193,800
3,19,1923,2,284,190194,1200
3,19,1923,2,284,190195,4500
3,19,1923,2,284,190196,0
3,19,1923,2,284,190197,2200
3,19,1923,2,284,190198,
3,19,1923,2,284,190199,10000
3,19,1923,2,284,190200,0
3,19,1909,2,1684,199001,1200
3,19,1909,2,1684,199002,0
3,19,1909,2,1684,199004,0
3,19,1909,2,1684,199005,0
3,19,1909,2,1684,199006,1000
3,19,1909,2,1684,199007,1500
3,19,1909,2,1684,199008,200
3,19,1909,2,1684,199011,
3,19,1909,2,1684,199012,0
3,19,1919,2,596,199013,100
3,19,1919,2,596,199014,0
3,19,1919,2,596,199015,0
3,19,1919,2,596,199016,150
3,19,1919,2,596,199018,200
3,19,1919,2,596,199019,0
3,19,1919,2,596,199021,0
3,19,1919,2,596,199022,0
3,19,1919,2,596,199023,0
3,19,1919,2,596,199024,0
3,19,1924,2,356,199025,400
3,19,1924,2,356,199026,300
3,19,1924,2,356,199027,0
3,19,1924,2,356,199030,0
3,19,1924,2,356,199031,800
3,19,1924,2,356,199032,1800
3,19,1924,2,356,199033,400
3,19,1924,2,356,199034,2000
3,19,1924,2,356,199035,1500
3,19,1924,2,356,199036,400
3,19,1927,2,622,199037,0
3,19,1927,2,622,199038,1200
3,19,1927,2,622,199040,
3,19,1927,2,622,199041,1200
3,19,1927,2,622,199042,500
3,19,1927,2,622,199044,2000
3,19,1927,2,622,199045,
3,19,1927,2,622,199046,0
3,19,1927,2,622,199047,200
3,19,1927,2,622,199048,0
3,19,1929,2,108,199051,1000
3,19,1929,2,108,199052,1500
3,19,1929,2,108,199053,1500
3,19,1929,2,108,199054,
3,19,1929,2,108,199055,2000
3,19,1929,2,108,199056,1200
3,19,1929,2,108,199057,
3,19,1929,2,108,199058,
3,19,1929,2,108,199059,400
3,19,1929,2,108,199060,0
3,19,1933,2,330,199061,1000
3,19,1933,2,330,199062,
3,19,1933,2,330,199064,0
3,19,1933,2,330,199065,
3,19,1933,2,330,199066,1000
3,19,1933,2,330,199067,1500
3,19,1933,2,330,199068,0
3,19,1933,2,330,199069,0
3,19,1933,2,330,199071,0
3,19,1933,2,330,199072,0
3,19,1940,2,648,199073,100
3,19,1940,2,648,199074,0
3,19,1940,2,648,199075,200
3,19,1940,2,648,199077,0
3,19,1940,2,648,199078,500
3,19,1940,2,648,199079,
3,19,1940,2,648,199080,500
3,19,1940,2,648,199081,0
3,19,1940,2,648,199082,3000
3,19,1940,2,648,199083,0
3,19,1941,2,1112,199085,300
3,19,1941,2,1112,199086,1000
3,19,1941,2,1112,199087,600
3,19,1941,2,1112,199088,300
3,19,1941,2,1112,199090,300
3,19,1941,2,1112,199091,100
3,19,1941,2,1112,199092,1000
3,19,1941,2,1112,199093,1200
3,19,1941,2,1112,199094,1500
3,19,1941,2,1112,199095,1500
3,19,1909,2,1684,199097,0
3,20,2018,2,1134,200011,200
3,20,2018,2,1134,200013,200
3,20,2018,2,1134,200014,100
3,20,2018,2,1134,200015,
3,20,2018,2,1134,200016,200
3,20,2018,2,1134,200020,200
3,20,2015,2,1746,200071,
3,20,2015,2,1746,200072,300
3,20,2015,2,1746,200074,200
3,20,2015,2,1746,200075,400
3,20,2015,2,1746,200076,200
3,20,2015,2,1746,200077,300
3,20,2015,2,1746,200078,300
3,20,2015,2,1746,200079,300
3,20,2025,2,760,200101,500
3,20,2025,2,760,200102,
3,20,2025,2,760,200103,200
3,20,2025,2,760,200104,800
3,20,2025,2,760,200105,0
3,20,2025,2,760,200106,
3,20,2025,2,760,200107,1000
3,20,2025,2,760,200108,800
3,20,2025,2,760,200109,600
3,20,2025,2,760,200110,100000
3,20,2028,2,498,200161,100
3,20,2028,2,498,200162,500
1,26,2606,1,0,200164,250
3,20,2028,2,498,200165,600
3,20,2028,2,498,200166,400
3,20,2028,2,498,200167,500
3,20,2028,2,498,200168,0
3,20,2021,1,0,200169,300
3,20,2028,2,498,200170,0
3,20,2012,1,844,200181,0
3,20,2012,1,844,200182,0
3,20,2012,1,844,200183,400
3,20,2012,1,844,200184,
3,20,2012,1,844,200185,0
3,20,2012,1,844,200186,0
3,20,2012,1,844,200187,0
3,20,2012,1,844,200188,
3,20,2012,1,844,200189,200
3,20,2012,1,844,200190,
3,20,2003,2,1390,209001,300
3,20,2003,2,1390,209002,800
3,20,2003,2,1390,209003,
3,20,2003,2,1390,209005,1000
3,20,2003,2,1390,209006,600
3,20,2003,2,1390,209007,400
3,20,2003,2,1390,209009,600
3,20,2003,2,1390,209010,1200
3,20,2003,2,1390,209011,200
3,20,2003,2,1390,209012,200
3,20,2009,2,144,209014,1000
3,20,2009,2,144,209015,1500
3,20,2009,2,144,209016,10000
3,20,2009,2,144,209017,1600
3,20,2009,2,144,209018,1800
3,20,2009,2,144,209019,8000
3,20,2009,2,144,209020,2500
3,20,2009,2,144,209021,1500
3,20,2009,2,144,209022,700
3,20,2009,2,144,209023,400
3,20,2010,2,946,209025,
3,20,2010,2,946,209026,
3,20,2010,2,946,209027,
3,20,2010,2,946,209028,
3,20,2010,2,946,209029,0
3,20,2010,2,946,209030,
3,20,2010,2,946,209031,
3,20,2010,2,946,209033,
3,20,2010,2,946,209035,
3,20,2010,2,946,209036,0
3,20,2016,1,408,209037,300
3,20,2016,1,408,209038,200
3,20,2016,1,408,209041,
3,20,2016,1,408,209042,
3,20,2016,1,408,209043,
3,20,2016,1,408,209044,1500
3,20,2016,1,408,209045,400
3,20,2016,1,408,209046,
3,20,2016,1,408,209047,
3,20,2016,1,408,209048,0
3,20,2016,2,2102,209049,1200
3,20,2016,2,2102,209050,300
3,20,2016,2,2102,209051,
3,20,2016,2,2102,209052,1000
3,20,2016,2,2102,209053,800
3,20,2016,2,2102,209055,
3,20,2016,2,2102,209056,600
3,20,2016,2,2102,209058,0
3,20,2016,2,2102,209059,
3,20,2016,2,2102,209060,0
3,20,2021,1,2086,209062,0
3,20,2021,1,2086,209063,0
3,20,2021,1,2086,209064,
3,20,2021,1,2086,209066,
3,20,2021,1,2086,209067,
3,20,2021,1,2086,209068,0
3,20,2021,1,2086,209069,0
3,20,2021,1,2086,209070,
3,20,2021,1,2086,209071,200
3,20,2021,1,2086,209072,
3,20,2021,1,2556,209073,
3,20,2021,1,2556,209075,
3,20,2021,1,2556,209077,0
3,20,2021,1,2556,209078,
3,20,2021,1,2556,209079,0
3,20,2021,1,2556,209080,
3,20,2021,1,2556,209081,
3,20,2021,1,2556,209082,
3,20,2021,1,2556,209083,
3,20,2021,1,2556,209084,
3,20,2025,2,2222,209085,1500
3,20,2025,2,2222,209086,0
3,20,2025,2,2222,209087,2500
3,20,2025,2,2222,209088,3000
3,20,2025,2,2222,209089,1000
3,20,2025,2,2222,209090,1000
3,20,2025,2,2222,209091,500
3,20,2025,2,2222,209094,700
3,20,2025,2,2222,209095,1000
3,20,2025,2,2222,209096,1000
3,20,2026,2,1216,209098,500
3,20,2026,2,1216,209099,
3,20,2026,2,1216,209100,100
3,20,2026,2,1216,209101,
3,20,2026,2,1216,209102,500
3,20,2026,2,1216,209103,0
3,20,2026,2,1216,209105,0
3,20,2026,2,1216,209106,150
3,20,2026,2,1216,209107,500
3,20,2026,2,1216,209108,400
3,20,2032,2,50,209111,300
3,20,2032,2,50,209112,2000
3,20,2032,2,50,209113,500
3,20,2032,2,50,209114,500
3,20,2032,2,50,209115,800
3,20,2032,2,50,209116,1600
3,20,2032,2,50,209117,
3,20,2032,2,50,209118,0
3,20,2032,2,50,209119,0
3,20,2032,2,50,209120,0
3,20,2034,2,908,209121,600
3,20,2034,2,908,209122,0
3,20,2034,2,908,209123,0
3,20,2034,2,908,209124,200
3,20,2034,2,908,209125,700
3,20,2034,2,908,209126,800
3,20,2034,2,908,209127,1200
3,20,2034,2,908,209128,150
3,20,2034,2,908,209130,400
3,20,2034,2,908,209131,200
3,21,2106,2,2822,210001,
3,21,2106,2,2822,210002,
3,21,2106,2,2822,210003,
3,21,2106,2,2822,210004,400
3,21,2106,2,2822,210005,250
3,21,2106,2,2822,210006,0
3,21,2106,2,2822,210007,
3,21,2106,2,2822,210008,
3,21,2106,2,2822,210009,
3,21,2106,2,2822,210010,
3,21,2119,2,3956,210031,400
3,21,2119,2,3956,210032,
3,21,2119,2,3956,210033,
3,21,2119,2,3956,210034,
3,21,2119,2,3956,210035,
3,21,2119,2,3956,210036,750
3,21,2119,2,3956,210037,
3,21,2119,2,3956,210038,850
3,21,2119,2,3956,210039,350
3,21,2119,2,3956,210040,
1,26,2616,2,0,210051,
3,21,2115,2,926,210052,600
3,21,2115,2,926,210053,0
3,21,2115,2,926,210054,
3,21,2115,2,926,210055,
3,21,2115,2,926,210056,800
3,21,2115,2,926,210057,0
3,21,2115,2,926,210058,
3,21,2115,2,926,210060,
3,21,2101,1,148,219001,200
3,21,2101,1,148,219002,
3,21,2101,1,148,219003,200
3,21,2101,1,148,219004,100
3,21,2101,1,148,219005,
3,21,2101,1,148,219006,
3,21,2101,1,148,219007,
3,21,2101,1,148,219008,
3,21,2101,1,148,219009,
3,21,2101,1,148,219010,3500
3,21,2105,2,1606,219014,
3,21,2105,2,1606,219015,550
3,21,2105,2,1606,219017,
3,21,2105,2,1606,219018,
3,21,2105,2,1606,219020,
3,21,2105,2,1606,219021,600
3,21,2105,2,1606,219022,600
3,21,2105,2,1606,219023,500
3,21,2105,2,1606,219024,1500
3,21,2111,2,260,219025,
3,21,2111,2,260,219026,0
3,21,2111,2,260,219027,200
3,21,2111,2,260,219028,
3,21,2111,2,260,219031,
3,21,2111,2,260,219032,0
3,21,2111,2,260,219033,
3,21,2111,2,260,219034,1200
3,21,2111,2,260,219035,500
3,21,2111,2,260,219036,200
3,21,2112,2,442,219038,600
3,21,2112,2,442,219039,
3,21,2112,2,442,219040,
3,21,2112,2,442,219041,2700
3,21,2112,2,442,219042,
3,21,2112,2,442,219043,400
3,21,2112,2,442,219044,400
3,21,2112,2,442,219045,1000
3,21,2112,2,442,219047,550
3,21,2112,2,442,219048,
3,21,2115,2,548,219049,
3,21,2115,2,548,219051,
3,21,2115,2,548,219052,1400
3,21,2115,2,548,219054,
3,21,2115,2,548,219055,
3,21,2115,2,548,219056,
3,21,2115,2,548,219057,0
3,21,2115,2,548,219058,500
3,21,2115,2,548,219059,2000
3,21,2115,2,548,219060,
3,21,2119,2,3992,219061,
3,21,2119,2,3992,219062,
3,21,2119,2,3992,219063,
3,21,2119,2,3992,219064,800
3,21,2119,2,3992,219065,800
3,21,2119,2,3992,219066,
3,21,2119,2,3992,219067,
3,21,2119,2,3992,219069,800
3,21,2119,2,3992,219070,450
3,21,2119,2,3992,219071,250
3,21,2105,2,1606,219076,1000
1,22,2211,2,594,220011,700
1,22,2211,2,594,220012,2200
1,22,2211,2,594,220013,
1,22,2211,2,594,220014,
1,22,2211,2,594,220015,
1,22,2211,2,594,220016,2500
1,22,2211,2,594,220017,
1,22,2211,2,594,220018,
1,22,2211,2,594,220019,500
1,22,2211,2,594,220020,800
1,22,2216,1,428,220021,1000
1,22,2216,1,428,220022,
1,22,2216,1,0,220024,
1,22,2216,1,0,220025,
1,22,2216,1,428,220026,
1,22,2216,1,428,220027,
1,22,2216,1,428,220028,
1,22,2216,1,0,220029,
1,22,2220,1,1296,220051,
1,22,2220,1,1296,220052,800
1,22,2220,1,1296,220053,
1,22,2220,1,1296,220054,400
1,22,2220,1,1296,220055,
1,22,2220,1,1296,220056,
1,22,2220,1,1296,220057,
1,22,2220,1,1296,220058,
1,22,2220,1,1296,220059,500
1,22,2220,1,1296,220060,
1,22,2203,2,266,220111,
1,22,2203,2,266,220112,200
1,22,2203,2,266,220113,
1,22,2203,2,266,220114,
1,22,2203,2,266,220115,0
1,22,2203,2,266,220116,500
1,22,2203,2,266,220117,100
1,22,2203,2,266,220118,
1,22,2203,2,266,220119,
1,22,2203,2,266,220120,500
1,22,2203,2,2578,229002,800
1,22,2203,2,2578,229003,300
1,22,2203,2,2578,229004,0
1,22,2203,2,2578,229005,
1,22,2203,2,2578,229006,
1,22,2203,2,2578,229007,1000
1,22,2203,2,2578,229009,
1,22,2203,2,2578,229010,2000
1,22,2203,2,2578,229011,1000
1,22,2203,2,2578,229012,600
1,22,2208,2,194,229014,1000
1,22,2208,2,194,229015,
1,22,2208,2,194,229016,
1,22,2208,2,194,229017,
1,22,2208,2,194,229018,500
1,22,2208,2,194,229020,
1,22,2208,2,194,229021,2000
1,22,2208,2,194,229023,2000
1,22,2208,2,194,229024,500
1,22,2208,2,642,229025,500
1,22,2208,2,642,229026,500
1,22,2208,2,642,229028,1500
1,22,2208,2,642,229029,1800
1,22,2208,2,642,229031,2000
1,22,2208,2,642,229032,0
1,22,2208,2,642,229033,2000
1,22,2208,2,642,229035,2200
1,22,2208,2,642,229036,500
1,22,2213,1,100,229037,
1,22,2213,1,100,229038,
1,22,2213,1,100,229039,
1,22,2213,1,100,229040,
1,22,2213,1,100,229041,0
1,22,2213,1,100,229042,0
1,22,2213,1,100,229044,0
1,22,2213,1,100,229046,0
1,22,2213,1,100,229047,
1,22,2213,1,100,229048,
1,22,2216,1,270,229049,
1,22,2216,1,270,229050,
1,22,2216,1,270,229051,
1,22,2216,1,270,229052,
1,22,2216,1,270,229053,0
1,22,2216,1,270,229056,
1,22,2216,1,270,229057,
1,22,2216,1,270,229058,
1,22,2216,1,270,229059,
1,22,2216,1,270,229060,
1,22,2216,1,588,229061,
1,22,2216,1,588,229063,400
6,13,1311,,0,229064,
1,22,2216,1,588,229065,
1,22,2216,1,588,229066,
1,22,2216,1,588,229068,
1,22,2216,1,588,229070,
1,22,2216,1,588,229071,
1,22,2216,1,588,229072,
1,22,2208,2,194,229087,700
1,22,2208,2,642,229090,500
1,22,2216,1,588,229094,500
1,23,2307,1,2316,230011,
1,23,2307,1,2316,230013,
1,23,2307,1,2316,230014,
1,23,2307,1,2316,230015,
1,23,2307,1,2316,230016,
1,23,2307,1,2316,230017,
1,23,2307,1,2316,230018,
1,23,2307,1,2316,230019,
1,23,2307,1,2316,230020,
1,23,2304,2,322,230071,
1,23,2304,2,322,230072,300
1,23,2304,2,322,230073,
1,23,2919,1,0,230074,
1,23,2919,1,0,230075,
1,23,2304,2,322,230076,
1,23,2304,2,322,230077,
1,23,2304,2,322,230078,
1,23,2304,2,322,230079,1000
1,23,2304,2,322,230080,
1,23,2311,2,516,230081,1800
1,23,2311,2,516,230083,
1,23,2311,2,516,230084,
1,23,2311,2,516,230085,
1,23,2311,2,516,230086,
1,23,2311,2,516,230087,
6,29,2916,1,0,230088,
1,23,2311,2,516,230089,
1,23,2311,2,516,230090,
1,23,2302,2,1982,230091,1400
1,23,2302,2,1982,230092,2000
1,23,2302,2,1982,230093,2000
1,23,2302,2,1982,230095,2000
1,23,2302,2,1982,230097,1200
1,23,2302,2,1982,230099,1200
1,23,2303,2,68,239001,400
1,23,2303,2,68,239002,800
1,23,2303,2,68,239003,300
1,23,2303,2,68,239004,400
1,23,2303,2,68,239005,300
1,23,2303,2,68,239006,1000
1,23,2303,2,68,239007,1500
1,23,2303,2,68,239009,900
1,23,2303,2,68,239010,500
1,23,2303,2,68,239012,
1,23,2303,2,828,239013,800
1,23,2303,2,828,239014,1000
1,23,2303,2,828,239015,3000
1,23,2303,2,828,239016,3600
1,23,2303,2,828,239017,600
1,23,2303,2,828,239018,800
1,23,2303,2,828,239021,
1,23,2303,2,828,239022,800
1,23,2303,2,828,239023,800
1,23,2303,2,828,239024,800
1,23,2304,2,432,239025,1600
1,23,2304,2,432,239026,
1,23,2304,2,432,239027,
1,23,2304,2,432,239028,
1,23,2304,2,432,239029,400
1,23,2304,2,432,239030,
1,23,2304,2,432,239032,
1,23,2304,2,432,239033,
1,23,2304,2,432,239036,
1,23,2305,2,174,239037,800
1,23,2305,2,174,239039,0
1,23,2305,2,174,239042,
1,23,2305,2,174,239043,
1,23,2305,2,174,239044,
1,23,2305,2,174,239045,300
1,23,2305,2,174,239046,
1,23,2305,2,174,239047,0
1,23,2305,2,174,239048,700
1,23,2306,1,78,239049,800
1,23,2306,1,78,239050,1000
1,23,2306,1,78,239051,1000
1,23,2306,1,78,239052,1400
1,23,2306,1,78,239053,600
1,23,2306,1,78,239054,500
1,23,2306,1,78,239055,700
1,23,2306,1,78,239057,600
1,23,2306,1,78,239058,
1,23,2306,1,78,239059,
1,23,2308,1,88,239061,
1,23,2308,1,88,239062,200
1,23,2308,1,88,239063,
1,23,2308,1,88,239064,200
1,23,2308,1,88,239065,
1,23,2308,1,88,239066,
1,23,2308,1,88,239068,
1,23,2308,1,88,239070,
1,23,2308,1,88,239071,
1,23,2308,1,88,239072,
1,23,2308,1,5126,239074,
1,23,2308,1,5126,239075,500
1,23,2308,1,5126,239076,
1,23,2308,1,5126,239077,100
1,23,2308,1,5126,239078,
1,23,2308,1,5126,239081,
1,23,2308,1,5126,239083,
1,23,2308,1,5126,239084,
1,23,2309,2,740,239085,1000
1,23,2309,2,740,239086,0
1,23,2309,2,740,239087,1000
1,23,2309,2,740,239088,1200
1,23,2309,2,740,239089,0
1,23,2309,2,740,239090,1000
1,23,2309,2,740,239092,500
1,23,2309,2,740,239093,400
1,23,2309,2,740,239095,400
1,23,2309,2,740,239096,800
1,23,2309,1,1224,239097,800
1,23,2309,1,1224,239099,
1,23,2309,1,1224,239100,200
1,23,2309,1,1224,239101,
1,23,2309,1,1224,239103,
1,23,2309,1,1224,239104,
1,23,2309,1,1224,239106,500
1,23,2309,1,1224,239107,
1,23,2309,1,1224,239108,
1,23,2309,2,1574,239110,
1,23,2309,2,1574,239111,
1,23,2309,2,1574,239112,
1,23,2309,2,1574,239113,
1,23,2309,2,1574,239114,
1,23,2309,2,1574,239116,
1,23,2309,2,1574,239117,
1,23,2309,2,1574,239118,
1,23,2309,2,1574,239120,
1,23,2310,2,30,239121,800
1,23,2310,2,30,239122,1000
1,23,2310,2,30,239123,
1,23,2310,2,30,239124,1000
1,23,2310,2,30,239125,1000
1,23,2310,2,30,239127,
1,23,2310,2,30,239128,
1,23,2310,2,30,239129,1200
1,23,2310,2,30,239130,
1,23,2310,2,30,239131,1000
1,23,2310,2,496,239132,
1,23,2310,2,496,239133,
1,23,2310,2,496,239135,
1,23,2310,2,496,239136,0
1,23,2310,2,496,239137,
1,23,2310,2,496,239138,
1,23,2310,2,496,239140,
1,23,2310,2,496,239141,
1,23,2310,2,496,239142,600
1,23,2310,2,496,239143,400
1,23,2313,1,382,239144,1000
1,23,2313,1,382,239145,
1,23,2313,1,382,239146,
1,23,2313,1,382,239147,
1,23,2313,1,382,239148,
1,23,2313,1,382,239149,500
1,23,2313,1,382,239150,500
1,23,2313,1,382,239151,300
1,23,2313,1,382,239152,
1,23,2313,1,382,239155,
1,23,2314,2,354,239156,
1,23,2314,2,354,239158,300
1,23,2314,2,354,239159,0
1,23,2314,2,354,239160,
1,23,2314,2,354,239161,500
1,23,2314,2,354,239162,
1,23,2314,2,354,239163,
1,23,2314,2,354,239164,
1,23,2314,2,354,239165,500
1,23,2314,2,354,239167,
1,23,2316,2,614,239168,200
1,23,2316,2,614,239169,800
1,23,2316,2,614,239170,500
1,23,2316,2,614,239171,150
1,23,2316,2,614,239172,150
1,23,2316,2,614,239173,
1,23,2316,2,614,239175,
1,23,2316,2,614,239176,
1,23,2316,2,614,239177,
1,23,2316,2,614,239178,
1,23,2316,2,1442,239180,1000
1,23,2316,2,1442,239181,600
1,23,2316,2,1442,239182,
1,23,2316,2,1442,239183,3000
1,23,2316,2,1442,239184,5000
1,23,2316,2,1442,239186,3000
1,23,2316,2,1442,239187,1800
1,23,2316,2,1442,239188,600
1,23,2316,2,1442,239189,600
1,23,2316,2,1442,239190,600
1,23,2304,2,432,239197,
1,23,2305,2,174,239199,300
1,23,2308,1,5126,239204,
1,23,2308,1,5126,239205,
1,23,2309,1,1224,239209,
1,23,2309,2,1574,239210,
1,23,2311,2,1600,239211,400
1,23,2311,2,1600,239212,
1,23,2311,2,1600,239213,1500
1,23,2311,2,1600,239214,400
1,23,2311,2,1600,239216,400
1,23,2311,2,1600,239217,1200
1,23,2311,2,1600,239218,800
1,23,2311,2,1600,239219,400
1,23,2311,2,1600,239221,1200
1,23,2311,2,1600,239222,1200
6,27,2705,1,0,240051,
6,24,2403,1,7586,240052,
6,24,2403,1,7586,240053,
6,24,2403,1,0,240055,
6,24,2403,1,0,240056,
6,24,2403,1,7586,240057,
6,24,2403,1,7586,240059,
6,24,2403,1,7586,240060,
6,24,2418,1,1770,240071,
6,24,2418,1,1770,240072,
6,24,2418,1,1770,240073,
6,27,2715,1,0,240074,
6,24,2418,1,1770,240075,
6,24,2418,1,1770,240077,
6,24,2406,1,0,240078,
6,24,2418,1,1770,240079,
6,24,2418,1,1770,240080,
6,24,2402,1,0,240081,
6,24,2419,1,330,240083,
6,24,2419,1,330,240084,
6,24,2419,1,330,240085,
6,24,2419,1,330,240086,
6,24,2419,1,330,240087,
6,24,2419,1,330,240088,
6,24,2419,1,330,240089,
6,24,2419,1,330,240090,
6,24,2405,1,134,240112,
6,24,2405,1,134,240113,
6,24,2405,1,134,240114,
6,24,2405,1,134,240115,
6,24,2405,1,134,240116,
6,24,2405,1,0,240117,
6,24,2405,1,134,240118,
6,24,2405,1,134,240119,
1,22,2201,1,0,240120,
6,24,2413,1,306,240122,
6,27,2707,1,0,240123,
6,24,2413,1,306,240124,
6,24,2413,1,306,240125,
6,24,2413,1,306,240127,
6,24,2413,1,306,240128,
6,24,2413,1,306,240129,
6,24,2401,1,396,249001,
6,24,2401,1,396,249002,
6,24,2401,1,396,249006,
6,24,2401,1,396,249008,
6,24,2401,1,396,249009,
6,24,2401,1,396,249010,
6,24,2401,1,396,249011,
6,24,2401,1,396,249012,
6,24,2401,1,884,249013,
6,24,2401,1,884,249015,
6,24,2401,1,884,249016,
6,24,2401,1,884,249019,
6,27,2703,,0,249021,
6,24,2401,1,884,249022,
