"zone","state","lga","sector","ea","hhid","item_cd","s11dq7","s11dq8"
2,2,205,2,712,20110,505,2,
2,2,205,2,712,20110,506,2,
2,2,205,2,712,20110,507,2,
2,2,205,2,712,20110,508,2,
2,2,205,2,712,20110,509,2,
2,2,205,2,712,20110,510,2,
2,2,205,2,712,20110,511,2,
2,2,205,2,712,20110,512,2,
2,2,205,2,712,20110,513,2,
2,2,205,2,712,20110,514,2,
2,2,205,2,712,20110,515,2,
2,2,205,2,712,20110,516,2,
2,2,205,2,712,20110,517,2,
2,2,204,2,144,29001,501,1,6500
2,2,204,2,144,29001,502,2,
2,2,204,2,144,29001,503,2,
2,2,204,2,144,29001,504,2,
2,2,204,2,144,29001,505,2,
2,2,204,2,144,29001,506,2,
2,2,204,2,144,29001,507,2,
2,2,204,2,144,29001,508,2,
2,2,204,2,144,29001,509,2,
2,2,204,2,144,29001,510,2,
2,2,204,2,144,29001,511,2,
2,2,204,2,144,29001,512,2,
2,2,204,2,144,29001,513,2,
2,2,204,2,144,29001,514,2,
2,2,204,2,144,29001,515,2,
2,2,204,2,144,29001,516,2,
2,2,204,2,144,29001,517,2,
2,2,204,2,144,29002,501,2,
2,2,204,2,144,29002,502,2,
2,2,204,2,144,29002,503,1,3000
2,2,204,2,144,29002,504,2,
2,2,204,2,144,29002,505,2,
2,2,204,2,144,29002,506,2,
2,2,204,2,144,29002,507,2,
2,2,204,2,144,29002,508,1,250000
2,2,204,2,144,29002,509,2,
2,2,204,2,144,29002,510,2,
2,2,204,2,144,29002,511,2,
2,2,204,2,144,29002,512,2,
2,2,204,2,144,29002,513,2,
2,2,204,2,144,29002,514,2,
2,2,204,2,144,29002,515,2,
2,2,204,2,144,29002,516,2,
2,2,204,2,144,29002,517,2,
2,2,204,2,144,29003,501,2,
2,2,204,2,144,29003,502,2,
2,2,204,2,144,29003,503,2,
2,2,204,2,144,29003,504,2,
2,2,204,2,144,29003,505,2,
2,2,204,2,144,29003,506,2,
2,2,204,2,144,29003,507,2,
2,2,204,2,144,29003,508,2,
2,2,204,2,144,29003,509,2,
2,2,204,2,144,29003,510,2,
2,2,204,2,144,29003,511,2,
2,2,204,2,144,29003,512,2,
2,2,204,2,144,29003,513,2,
2,2,204,2,144,29003,514,2,
2,2,204,2,144,29003,515,2,
2,2,204,2,144,29003,516,2,
2,2,204,2,144,29003,517,2,
2,2,204,2,144,29004,501,2,
2,2,204,2,144,29004,502,2,
2,2,204,2,144,29004,503,1,2000
2,2,204,2,144,29004,504,2,
2,2,204,2,144,29004,505,1,6500
2,2,204,2,144,29004,506,2,
2,2,204,2,144,29004,507,2,
2,2,204,2,144,29004,508,2,
2,2,204,2,144,29004,509,2,
2,2,204,2,144,29004,510,2,
2,2,204,2,144,29004,511,2,
2,2,204,2,144,29004,512,2,
2,2,204,2,144,29004,513,2,
2,2,204,2,144,29004,514,2,
2,2,204,2,144,29004,515,1,25000
2,2,204,2,144,29004,516,2,
2,2,204,2,144,29004,517,2,
2,2,204,2,144,29005,501,2,
2,2,204,2,144,29005,502,2,
2,2,204,2,144,29005,503,1,1500
2,2,204,2,144,29005,504,2,
2,2,204,2,144,29005,505,2,
2,2,204,2,144,29005,506,2,
2,2,204,2,144,29005,507,2,
2,2,204,2,144,29005,508,2,
2,2,204,2,144,29005,509,2,
2,2,204,2,144,29005,510,2,
2,2,204,2,144,29005,511,2,
2,2,204,2,144,29005,512,2,
2,2,204,2,144,29005,513,2,
2,2,204,2,144,29005,514,2,
2,2,204,2,144,29005,515,2,
2,2,204,2,144,29005,516,2,
2,2,204,2,144,29005,517,2,
2,2,204,2,144,29006,501,2,
2,2,204,2,144,29006,502,2,
2,2,204,2,144,29006,503,1,2500
2,2,204,2,144,29006,504,2,
2,2,204,2,144,29006,505,2,
2,2,204,2,144,29006,506,2,
2,2,204,2,144,29006,507,2,
2,2,204,2,144,29006,508,2,
2,2,204,2,144,29006,509,2,
2,2,204,2,144,29006,510,2,
2,2,204,2,144,29006,511,2,
2,2,204,2,144,29006,512,2,
2,2,204,2,144,29006,513,2,
2,2,204,2,144,29006,514,2,
2,2,204,2,144,29006,515,2,
2,2,204,2,144,29006,516,2,
2,2,204,2,144,29006,517,2,
2,2,204,2,144,29007,501,2,
2,2,204,2,144,29007,502,2,
2,2,204,2,144,29007,503,1,3500
2,2,204,2,144,29007,504,2,
2,2,204,2,144,29007,505,2,
2,2,204,2,144,29007,506,2,
2,2,204,2,144,29007,507,2,
2,2,204,2,144,29007,508,2,
2,2,204,2,144,29007,509,2,
2,2,204,2,144,29007,510,2,
2,2,204,2,144,29007,511,2,
2,2,204,2,144,29007,512,2,
2,2,204,2,144,29007,513,2,
2,2,204,2,144,29007,514,2,
2,2,204,2,144,29007,515,2,
2,2,204,2,144,29007,516,2,
2,2,204,2,144,29007,517,2,
2,2,204,2,144,29008,501,2,
2,2,204,2,144,29008,502,2,
2,2,204,2,144,29008,503,1,3000
2,2,204,2,144,29008,504,2,
2,2,204,2,144,29008,505,1,12000
2,2,204,2,144,29008,506,2,
2,2,204,2,144,29008,507,2,
2,2,204,2,144,29008,508,2,
2,2,204,2,144,29008,509,2,
2,2,204,2,144,29008,510,2,
2,2,204,2,144,29008,511,2,
2,2,204,2,144,29008,512,2,
2,2,204,2,144,29008,513,2,
2,2,204,2,144,29008,514,2,
2,2,204,2,144,29008,515,2,
2,2,204,2,144,29008,516,2,
2,2,204,2,144,29008,517,2,
2,2,204,2,144,29009,501,2,
2,2,204,2,144,29009,502,2,
2,2,204,2,144,29009,503,2,
2,2,204,2,144,29009,504,2,
2,2,204,2,144,29009,505,2,
2,2,204,2,144,29009,506,2,
2,2,204,2,144,29009,507,2,
2,2,204,2,144,29009,508,2,
2,2,204,2,144,29009,509,2,
2,2,204,2,144,29009,510,2,
2,2,204,2,144,29009,511,2,
2,2,204,2,144,29009,512,2,
2,2,204,2,144,29009,513,2,
2,2,204,2,144,29009,514,2,
2,2,204,2,144,29009,515,2,
2,2,204,2,144,29009,516,2,
2,2,204,2,144,29009,517,2,
2,2,204,2,144,29010,501,2,
2,2,204,2,144,29010,502,2,
2,2,204,2,144,29010,503,1,2500
2,2,204,2,144,29010,504,2,
2,2,204,2,144,29010,505,2,
2,2,204,2,144,29010,506,2,
2,2,204,2,144,29010,507,2,
2,2,204,2,144,29010,508,2,
2,2,204,2,144,29010,509,2,
2,2,204,2,144,29010,510,2,
2,2,204,2,144,29010,511,2,
2,2,204,2,144,29010,512,2,
2,2,204,2,144,29010,513,2,
2,2,204,2,144,29010,514,2,
2,2,204,2,144,29010,515,2,
2,2,204,2,144,29010,516,2,
2,2,204,2,144,29010,517,2,
2,2,205,2,206,29013,501,2,
2,2,205,2,206,29013,502,2,
2,2,205,2,206,29013,503,2,
2,2,205,2,206,29013,504,2,
2,2,205,2,206,29013,505,2,
2,2,205,2,206,29013,506,2,
2,2,205,2,206,29013,507,2,
2,2,205,2,206,29013,508,2,
2,2,205,2,206,29013,509,2,
2,2,205,2,206,29013,510,2,
2,2,205,2,206,29013,511,2,
2,2,205,2,206,29013,512,2,
2,2,205,2,206,29013,513,2,
2,2,205,2,206,29013,514,2,
2,2,205,2,206,29013,515,2,
2,2,205,2,206,29013,516,2,
2,2,205,2,206,29013,517,2,
2,2,205,2,206,29014,501,2,
2,2,205,2,206,29014,502,2,
2,2,205,2,206,29014,503,1,3000
2,2,205,2,206,29014,504,2,
2,2,205,2,206,29014,505,2,
2,2,205,2,206,29014,506,2,
2,2,205,2,206,29014,507,2,
2,2,205,2,206,29014,508,2,
2,2,205,2,206,29014,509,2,
2,2,205,2,206,29014,510,2,
2,2,205,2,206,29014,511,2,
2,2,205,2,206,29014,512,2,
2,2,205,2,206,29014,513,2,
2,2,205,2,206,29014,514,2,
2,2,205,2,206,29014,515,2,
2,2,205,2,206,29014,516,2,
2,2,205,2,206,29014,517,2,
2,2,205,2,206,29017,501,2,
2,2,205,2,206,29017,502,2,
2,2,205,2,206,29017,503,2,
2,2,205,2,206,29017,504,2,
2,2,205,2,206,29017,505,2,
2,2,205,2,206,29017,506,2,
2,2,205,2,206,29017,507,2,
2,2,205,2,206,29017,508,2,
2,2,205,2,206,29017,509,2,
2,2,205,2,206,29017,510,2,
2,2,205,2,206,29017,511,2,
2,2,205,2,206,29017,512,2,
2,2,205,2,206,29017,513,2,
2,2,205,2,206,29017,514,2,
2,2,205,2,206,29017,515,2,
2,2,205,2,206,29017,516,2,
2,2,205,2,206,29017,517,2,
2,2,205,2,206,29018,501,2,
2,2,205,2,206,29018,502,2,
2,2,205,2,206,29018,503,2,
2,2,205,2,206,29018,504,2,
2,2,205,2,206,29018,505,2,
2,2,205,2,206,29018,506,2,
2,2,205,2,206,29018,507,2,
2,2,205,2,206,29018,508,2,
2,2,205,2,206,29018,509,2,
2,2,205,2,206,29018,510,2,
2,2,205,2,206,29018,511,2,
2,2,205,2,206,29018,512,2,
2,2,205,2,206,29018,513,2,
2,2,205,2,206,29018,514,2,
2,2,205,2,206,29018,515,2,
2,2,205,2,206,29018,516,2,
2,2,205,2,206,29018,517,2,
2,2,205,2,206,29019,501,2,
2,2,205,2,206,29019,502,2,
2,2,205,2,206,29019,503,1,3000
2,2,205,2,206,29019,504,2,
2,2,205,2,206,29019,505,2,
2,2,205,2,206,29019,506,2,
2,2,205,2,206,29019,507,2,
2,2,205,2,206,29019,508,2,
2,2,205,2,206,29019,509,2,
2,2,205,2,206,29019,510,2,
2,2,205,2,206,29019,511,2,
2,2,205,2,206,29019,512,2,
2,2,205,2,206,29019,513,2,
2,2,205,2,206,29019,514,2,
2,2,205,2,206,29019,515,2,
2,2,205,2,206,29019,516,2,
2,2,205,2,206,29019,517,2,
2,2,205,2,206,29020,501,2,
2,2,205,2,206,29020,502,2,
2,2,205,2,206,29020,503,2,
2,2,205,2,206,29020,504,2,
2,2,205,2,206,29020,505,2,
2,2,205,2,206,29020,506,2,
2,2,205,2,206,29020,507,2,
2,2,205,2,206,29020,508,2,
2,2,205,2,206,29020,509,2,
2,2,205,2,206,29020,510,2,
2,2,205,2,206,29020,511,2,
2,2,205,2,206,29020,512,2,
2,2,205,2,206,29020,513,2,
2,2,205,2,206,29020,514,2,
2,2,205,2,206,29020,515,2,
2,2,205,2,206,29020,516,2,
2,2,205,2,206,29020,517,2,
2,2,205,2,206,29021,501,2,
2,2,205,2,206,29021,502,2,
2,2,205,2,206,29021,503,2,
2,2,205,2,206,29021,504,2,
2,2,205,2,206,29021,505,2,
2,2,205,2,206,29021,506,2,
2,2,205,2,206,29021,507,2,
2,2,205,2,206,29021,508,2,
2,2,205,2,206,29021,509,2,
2,2,205,2,206,29021,510,2,
2,2,205,2,206,29021,511,2,
2,2,205,2,206,29021,512,2,
2,2,205,2,206,29021,513,2,
2,2,205,2,206,29021,514,2,
2,2,205,2,206,29021,515,2,
2,2,205,2,206,29021,516,2,
2,2,205,2,206,29021,517,2,
2,2,205,2,206,29022,501,2,
2,2,205,2,206,29022,502,2,
2,2,205,2,206,29022,503,2,
2,2,205,2,206,29022,504,2,
2,2,205,2,206,29022,505,2,
2,2,205,2,206,29022,506,2,
2,2,205,2,206,29022,507,2,
2,2,205,2,206,29022,508,2,
2,2,205,2,206,29022,509,2,
2,2,205,2,206,29022,510,2,
2,2,205,2,206,29022,511,2,
2,2,205,2,206,29022,512,2,
2,2,205,2,206,29022,513,2,
2,2,205,2,206,29022,514,2,
2,2,205,2,206,29022,515,2,
2,2,205,2,206,29022,516,2,
2,2,205,2,206,29022,517,2,
2,2,205,2,206,29023,501,2,
2,2,205,2,206,29023,502,2,
2,2,205,2,206,29023,503,2,
2,2,205,2,206,29023,504,2,
2,2,205,2,206,29023,505,2,
2,2,205,2,206,29023,506,2,
2,2,205,2,206,29023,507,2,
2,2,205,2,206,29023,508,2,
2,2,205,2,206,29023,509,2,
2,2,205,2,206,29023,510,2,
2,2,205,2,206,29023,511,2,
2,2,205,2,206,29023,512,2,
2,2,205,2,206,29023,513,2,
2,2,205,2,206,29023,514,2,
2,2,205,2,206,29023,515,2,
2,2,205,2,206,29023,516,2,
2,2,205,2,206,29023,517,2,
2,2,205,2,206,29024,501,2,
2,2,205,2,206,29024,502,2,
2,2,205,2,206,29024,503,2,
2,2,205,2,206,29024,504,2,
2,2,205,2,206,29024,505,2,
2,2,205,2,206,29024,506,2,
2,2,205,2,206,29024,507,2,
2,2,205,2,206,29024,508,2,
2,2,205,2,206,29024,509,2,
2,2,205,2,206,29024,510,2,
2,2,205,2,206,29024,511,2,
2,2,205,2,206,29024,512,2,
2,2,205,2,206,29024,513,2,
2,2,205,2,206,29024,514,2,
2,2,205,2,206,29024,515,2,
2,2,205,2,206,29024,516,2,
2,2,205,2,206,29024,517,2,
2,2,207,2,158,29025,501,2,
2,2,207,2,158,29025,502,2,
2,2,207,2,158,29025,503,2,
2,2,207,2,158,29025,504,2,
2,2,207,2,158,29025,505,2,
2,2,207,2,158,29025,506,2,
2,2,207,2,158,29025,507,2,
2,2,207,2,158,29025,508,2,
2,2,207,2,158,29025,509,2,
2,2,207,2,158,29025,510,2,
2,2,207,2,158,29025,511,2,
2,2,207,2,158,29025,512,2,
2,2,207,2,158,29025,513,2,
2,2,207,2,158,29025,514,2,
2,2,207,2,158,29025,515,2,
2,2,207,2,158,29025,516,2,
2,2,207,2,158,29025,517,,
2,2,207,2,0,29026,501,2,
2,2,207,2,0,29026,502,2,
2,2,207,2,0,29026,503,2,
2,2,207,2,0,29026,504,2,
2,2,207,2,0,29026,505,2,
2,2,207,2,0,29026,506,2,
2,2,207,2,0,29026,507,2,
2,2,207,2,0,29026,508,2,
2,2,207,2,0,29026,509,2,
2,2,207,2,0,29026,510,2,
2,2,207,2,0,29026,511,2,
2,2,207,2,0,29026,512,2,
2,2,207,2,0,29026,513,2,
2,2,207,2,0,29026,514,2,
2,2,207,2,0,29026,515,2,
2,2,207,2,0,29026,516,2,
2,2,207,2,0,29026,517,2,
2,2,207,2,158,29028,501,2,
2,2,207,2,158,29028,502,2,
2,2,207,2,158,29028,503,1,2000
2,2,207,2,158,29028,504,1,200
2,2,207,2,158,29028,505,2,
2,2,207,2,158,29028,506,2,
2,2,207,2,158,29028,507,2,
2,2,207,2,158,29028,508,2,
2,2,207,2,158,29028,509,2,
2,2,207,2,158,29028,510,2,
2,2,207,2,158,29028,511,2,
2,2,207,2,158,29028,512,2,
2,2,207,2,158,29028,513,2,
2,2,207,2,158,29028,514,2,
2,2,207,2,158,29028,515,2,
2,2,207,2,158,29028,516,2,
2,2,207,2,158,29028,517,2,
2,2,207,2,158,29029,501,2,
2,2,207,2,158,29029,502,2,
2,2,207,2,158,29029,503,2,
2,2,207,2,158,29029,504,2,
2,2,207,2,158,29029,505,2,
2,2,207,2,158,29029,506,2,
2,2,207,2,158,29029,507,2,
2,2,207,2,158,29029,508,2,
2,2,207,2,158,29029,509,2,
2,2,207,2,158,29029,510,2,
2,2,207,2,158,29029,511,2,
2,2,207,2,158,29029,512,2,
2,2,207,2,158,29029,513,2,
2,2,207,2,158,29029,514,2,
2,2,207,2,158,29029,515,2,
2,2,207,2,158,29029,516,2,
2,2,207,2,158,29029,517,2,
2,2,207,2,158,29031,501,2,
2,2,207,2,158,29031,502,2,
2,2,207,2,158,29031,503,2,
2,2,207,2,158,29031,504,2,
2,2,207,2,158,29031,505,2,
2,2,207,2,158,29031,506,2,
2,2,207,2,158,29031,507,2,
2,2,207,2,158,29031,508,2,
2,2,207,2,158,29031,509,2,
2,2,207,2,158,29031,510,2,
2,2,207,2,158,29031,511,2,
2,2,207,2,158,29031,512,2,
2,2,207,2,158,29031,513,2,
2,2,207,2,158,29031,514,2,
2,2,207,2,158,29031,515,2,
2,2,207,2,158,29031,516,2,
2,2,207,2,158,29031,517,2,
2,2,207,2,158,29032,501,2,
2,2,207,2,158,29032,502,2,
2,2,207,2,158,29032,503,2,
2,2,207,2,158,29032,504,2,
2,2,207,2,158,29032,505,2,
2,2,207,2,158,29032,506,2,
2,2,207,2,158,29032,507,2,
2,2,207,2,158,29032,508,2,
2,2,207,2,158,29032,509,2,
2,2,207,2,158,29032,510,2,
2,2,207,2,158,29032,511,2,
2,2,207,2,158,29032,512,2,
2,2,207,2,158,29032,513,2,
2,2,207,2,158,29032,514,2,
2,2,207,2,158,29032,515,2,
2,2,207,2,158,29032,516,2,
2,2,207,2,158,29032,517,2,
2,2,207,2,158,29033,501,2,
2,2,207,2,158,29033,502,2,
2,2,207,2,158,29033,503,2,
2,2,207,2,158,29033,504,2,
2,2,207,2,158,29033,505,2,
2,2,207,2,158,29033,506,2,
2,2,207,2,158,29033,507,2,
2,2,207,2,158,29033,508,2,
2,2,207,2,158,29033,509,2,
2,2,207,2,158,29033,510,2,
2,2,207,2,158,29033,511,2,
2,2,207,2,158,29033,512,2,
2,2,207,2,158,29033,513,2,
2,2,207,2,158,29033,514,2,
2,2,207,2,158,29033,515,2,
2,2,207,2,158,29033,516,2,
2,2,207,2,158,29033,517,2,
2,2,207,2,158,29034,501,2,
2,2,207,2,158,29034,502,2,
2,2,207,2,158,29034,503,2,
2,2,207,2,158,29034,504,2,
2,2,207,2,158,29034,505,2,
2,2,207,2,158,29034,506,2,
2,2,207,2,158,29034,507,2,
2,2,207,2,158,29034,508,2,
2,2,207,2,158,29034,509,2,
2,2,207,2,158,29034,510,2,
2,2,207,2,158,29034,511,2,
2,2,207,2,158,29034,512,2,
2,2,207,2,158,29034,513,2,
2,2,207,2,158,29034,514,2,
2,2,207,2,158,29034,515,2,
2,2,207,2,158,29034,516,2,
2,2,207,2,158,29034,517,2,
2,2,207,2,158,29035,501,2,
2,2,207,2,158,29035,502,2,
2,2,207,2,158,29035,503,2,
2,2,207,2,158,29035,504,2,
2,2,207,2,158,29035,505,1,42000
2,2,207,2,158,29035,506,2,
2,2,207,2,158,29035,507,2,
2,2,207,2,158,29035,508,2,
2,2,207,2,158,29035,509,2,
2,2,207,2,158,29035,510,2,
2,2,207,2,158,29035,511,2,
2,2,207,2,158,29035,512,2,
2,2,207,2,158,29035,513,2,
2,2,207,2,158,29035,514,2,
2,2,207,2,158,29035,515,2,
2,2,207,2,158,29035,516,2,
2,2,207,2,158,29035,517,2,
2,2,207,2,158,29036,501,2,
2,2,207,2,158,29036,502,2,
2,2,207,2,158,29036,503,2,
2,2,207,2,158,29036,504,2,
2,2,207,2,158,29036,505,2,
2,2,207,2,158,29036,506,2,
2,2,207,2,158,29036,507,2,
2,2,207,2,158,29036,508,2,
2,2,207,2,158,29036,509,2,
2,2,207,2,158,29036,510,2,
2,2,207,2,158,29036,511,2,
2,2,207,2,158,29036,512,2,
2,2,207,2,158,29036,513,2,
2,2,207,2,158,29036,514,2,
2,2,207,2,158,29036,515,2,
2,2,207,2,158,29036,516,1,5000
2,2,207,2,158,29036,517,2,
2,2,208,2,300,29037,501,2,
2,2,208,2,300,29037,502,2,
2,2,208,2,300,29037,503,2,
2,2,208,2,300,29037,504,2,
2,2,208,2,300,29037,505,1,35000
2,2,208,2,300,29037,506,2,
2,2,208,2,300,29037,507,2,
2,2,208,2,300,29037,508,1,17000
2,2,208,2,300,29037,509,2,
2,2,208,2,300,29037,510,2,
2,2,208,2,300,29037,511,2,
2,2,208,2,300,29037,512,2,
2,2,208,2,300,29037,513,2,
2,2,208,2,300,29037,514,2,
2,2,208,2,300,29037,515,2,
2,2,208,2,300,29037,516,2,
2,2,208,2,300,29037,517,2,
2,2,208,2,300,29038,501,2,
2,2,208,2,300,29038,502,2,
2,2,208,2,300,29038,503,1,1500
2,2,208,2,300,29038,504,2,
2,2,208,2,300,29038,505,2,
2,2,208,2,300,29038,506,2,
2,2,208,2,300,29038,507,2,
2,2,208,2,300,29038,508,2,
2,2,208,2,300,29038,509,2,
2,2,208,2,300,29038,510,2,
2,2,208,2,300,29038,511,2,
2,2,208,2,300,29038,512,2,
2,2,208,2,300,29038,513,2,
2,2,208,2,300,29038,514,2,
2,2,208,2,300,29038,515,2,
2,2,208,2,300,29038,516,2,
2,2,208,2,300,29038,517,2,
2,2,208,2,300,29039,501,2,
2,2,208,2,300,29039,502,2,
2,2,208,2,300,29039,503,2,
2,2,208,2,300,29039,504,2,
2,2,208,2,300,29039,505,2,
2,2,208,2,300,29039,506,2,
2,2,208,2,300,29039,507,2,
2,2,208,2,300,29039,508,2,
2,2,208,2,300,29039,509,2,
2,2,208,2,300,29039,510,2,
2,2,208,2,300,29039,511,2,
2,2,208,2,300,29039,512,2,
2,2,208,2,300,29039,513,2,
2,2,208,2,300,29039,514,2,
2,2,208,2,300,29039,515,2,
2,2,208,2,300,29039,516,2,
2,2,208,2,300,29039,517,2,
2,2,208,2,300,29041,501,2,
2,2,208,2,300,29041,502,2,
2,2,208,2,300,29041,503,2,
2,2,208,2,300,29041,504,2,
2,2,208,2,300,29041,505,2,
2,2,208,2,300,29041,506,2,
2,2,208,2,300,29041,507,2,
2,2,208,2,300,29041,508,2,
2,2,208,2,300,29041,509,2,
2,2,208,2,300,29041,510,2,
2,2,208,2,300,29041,511,2,
2,2,208,2,300,29041,512,2,
2,2,208,2,300,29041,513,2,
2,2,208,2,300,29041,514,2,
2,2,208,2,300,29041,515,2,
2,2,208,2,300,29041,516,2,
2,2,208,2,300,29041,517,2,
2,2,208,2,300,29042,501,2,
2,2,208,2,300,29042,502,2,
2,2,208,2,300,29042,503,2,
2,2,208,2,300,29042,504,2,
2,2,208,2,300,29042,505,2,
2,2,208,2,300,29042,506,2,
2,2,208,2,300,29042,507,2,
2,2,208,2,300,29042,508,2,
2,2,208,2,300,29042,509,2,
2,2,208,2,300,29042,510,2,
2,2,208,2,300,29042,511,2,
2,2,208,2,300,29042,512,2,
2,2,208,2,300,29042,513,2,
2,2,208,2,300,29042,514,2,
2,2,208,2,300,29042,515,2,
2,2,208,2,300,29042,516,2,
2,2,208,2,300,29042,517,2,
2,2,208,2,300,29044,501,2,
2,2,208,2,300,29044,502,2,
2,2,208,2,300,29044,503,1,4000
2,2,208,2,300,29044,504,2,
2,2,208,2,300,29044,505,2,
2,2,208,2,300,29044,506,2,
2,2,208,2,300,29044,507,2,
2,2,208,2,300,29044,508,2,
2,2,208,2,300,29044,509,2,
2,2,208,2,300,29044,510,2,
2,2,208,2,300,29044,511,2,
2,2,208,2,300,29044,512,2,
2,2,208,2,300,29044,513,2,
2,2,208,2,300,29044,514,2,
2,2,208,2,300,29044,515,2,
2,2,208,2,300,29044,516,2,
2,2,208,2,300,29044,517,2,
2,2,208,2,300,29045,501,2,
2,2,208,2,300,29045,502,2,
2,2,208,2,300,29045,503,1,1800
2,2,208,2,300,29045,504,2,
2,2,208,2,300,29045,505,2,
2,2,208,2,300,29045,506,2,
2,2,208,2,300,29045,507,2,
2,2,208,2,300,29045,508,2,
2,2,208,2,300,29045,509,2,
2,2,208,2,300,29045,510,2,
2,2,208,2,300,29045,511,2,
2,2,208,2,300,29045,512,2,
2,2,208,2,300,29045,513,2,
2,2,208,2,300,29045,514,2,
2,2,208,2,300,29045,515,2,
2,2,208,2,300,29045,516,2,
2,2,208,2,300,29045,517,2,
2,2,208,2,300,29046,501,2,
2,2,208,2,300,29046,502,2,
2,2,208,2,300,29046,503,1,3000
2,2,208,2,300,29046,504,2,
2,2,208,2,300,29046,505,2,
2,2,208,2,300,29046,506,2,
2,2,208,2,300,29046,507,2,
2,2,208,2,300,29046,508,2,
2,2,208,2,300,29046,509,2,
2,2,208,2,300,29046,510,2,
2,2,208,2,300,29046,511,2,
2,2,208,2,300,29046,512,2,
2,2,208,2,300,29046,513,2,
2,2,208,2,300,29046,514,2,
2,2,208,2,300,29046,515,2,
2,2,208,2,300,29046,516,2,
2,2,208,2,300,29046,517,2,
2,2,208,2,300,29047,501,2,
2,2,208,2,300,29047,502,2,
2,2,208,2,300,29047,503,2,
2,2,208,2,300,29047,504,2,
2,2,208,2,300,29047,505,2,
2,2,208,2,300,29047,506,2,
2,2,208,2,300,29047,507,2,
2,2,208,2,300,29047,508,2,
2,2,208,2,300,29047,509,2,
2,2,208,2,300,29047,510,2,
2,2,208,2,300,29047,511,2,
2,2,208,2,300,29047,512,2,
2,2,208,2,300,29047,513,2,
2,2,208,2,300,29047,514,2,
2,2,208,2,300,29047,515,2,
2,2,208,2,300,29047,516,2,
2,2,208,2,300,29047,517,2,
2,2,208,2,300,29048,501,2,
2,2,208,2,300,29048,502,2,
2,2,208,2,300,29048,503,2,
2,2,208,2,300,29048,504,2,
2,2,208,2,300,29048,505,2,
2,2,208,2,300,29048,506,2,
2,2,208,2,300,29048,507,2,
2,2,208,2,300,29048,508,2,
2,2,208,2,300,29048,509,2,
2,2,208,2,300,29048,510,2,
2,2,208,2,300,29048,511,2,
2,2,208,2,300,29048,512,2,
2,2,208,2,300,29048,513,2,
2,2,208,2,300,29048,514,2,
2,2,208,2,300,29048,515,2,
2,2,208,2,300,29048,516,2,
2,2,208,2,300,29048,517,2,
2,2,209,2,10,29050,501,2,
2,2,209,2,10,29050,502,2,
2,2,209,2,10,29050,503,2,
2,2,209,2,10,29050,504,2,
2,2,209,2,10,29050,505,2,
2,2,209,2,10,29050,506,2,
2,2,209,2,10,29050,507,2,
2,2,209,2,10,29050,508,2,
2,2,209,2,10,29050,509,2,
2,2,209,2,10,29050,510,2,
2,2,209,2,10,29050,511,2,
2,2,209,2,10,29050,512,2,
2,2,209,2,10,29050,513,2,
2,2,209,2,10,29050,514,2,
2,2,209,2,10,29050,515,2,
2,2,209,2,10,29050,516,2,
2,2,209,2,10,29050,517,2,
2,2,209,2,10,29051,501,2,
2,2,209,2,10,29051,502,2,
2,2,209,2,10,29051,503,1,2000
2,2,209,2,10,29051,504,2,
2,2,209,2,10,29051,505,2,
2,2,209,2,10,29051,506,2,
2,2,209,2,10,29051,507,2,
2,2,209,2,10,29051,508,2,
2,2,209,2,10,29051,509,2,
2,2,209,2,10,29051,510,2,
2,2,209,2,10,29051,511,2,
2,2,209,2,10,29051,512,2,
2,2,209,2,10,29051,513,2,
2,2,209,2,10,29051,514,2,
2,2,209,2,10,29051,515,2,
2,2,209,2,10,29051,516,2,
2,2,209,2,10,29051,517,2,
2,2,209,2,10,29052,501,2,
2,2,209,2,10,29052,502,2,
2,2,209,2,10,29052,503,2,
2,2,209,2,10,29052,504,2,
2,2,209,2,10,29052,505,2,
2,2,209,2,10,29052,506,2,
2,2,209,2,10,29052,507,2,
2,2,209,2,10,29052,508,2,
2,2,209,2,10,29052,509,2,
2,2,209,2,10,29052,510,2,
2,2,209,2,10,29052,511,2,
2,2,209,2,10,29052,512,2,
2,2,209,2,10,29052,513,2,
2,2,209,2,10,29052,514,2,
2,2,209,2,10,29052,515,2,
2,2,209,2,10,29052,516,2,
2,2,209,2,10,29052,517,2,
2,2,209,2,10,29053,501,2,
2,2,209,2,10,29053,502,2,
2,2,209,2,10,29053,503,2,
2,2,209,2,10,29053,504,2,
2,2,209,2,10,29053,505,2,
2,2,209,2,10,29053,506,2,
2,2,209,2,10,29053,507,2,
2,2,209,2,10,29053,508,2,
2,2,209,2,10,29053,509,2,
2,2,209,2,10,29053,510,2,
2,2,209,2,10,29053,511,2,
2,2,209,2,10,29053,512,2,
2,2,209,2,10,29053,513,2,
2,2,209,2,10,29053,514,2,
2,2,209,2,10,29053,515,2,
2,2,209,2,10,29053,516,2,
2,2,209,2,10,29053,517,2,
2,2,209,2,10,29054,501,2,
2,2,209,2,10,29054,502,2,
2,2,209,2,10,29054,503,2,
2,2,209,2,10,29054,504,2,
2,2,209,2,10,29054,505,2,
2,2,209,2,10,29054,506,2,
2,2,209,2,10,29054,507,2,
2,2,209,2,10,29054,508,2,
2,2,209,2,10,29054,509,2,
2,2,209,2,10,29054,510,2,
2,2,209,2,10,29054,511,2,
2,2,209,2,10,29054,512,2,
