"zone","state","lga","sector","ea","hhid","item_cd","s10cq8"
6,28,2814,1,1876,280081,6,0
6,28,2814,1,1876,280081,7,0
6,28,2814,1,1876,280081,8,1
6,28,2814,1,1876,280081,9,3
6,28,2814,1,1876,280081,10,0
6,28,2814,1,1876,280081,11,3
6,28,2814,1,0,280082,1,5
6,28,2814,1,0,280082,2,5
6,28,2814,1,0,280082,3,2
6,28,2814,1,0,280082,4,7
6,28,2814,1,0,280082,5,7
6,28,2814,1,0,280082,6,0
6,28,2814,1,0,280082,7,3
6,28,2814,1,0,280082,8,2
6,28,2814,1,0,280082,9,7
6,28,2814,1,0,280082,10,0
6,28,2814,1,0,280082,11,7
6,28,2814,1,1876,280083,1,6
6,28,2814,1,1876,280083,2,3
6,28,2814,1,1876,280083,3,1
6,28,2814,1,1876,280083,4,7
6,28,2814,1,1876,280083,5,7
6,28,2814,1,1876,280083,6,0
6,28,2814,1,1876,280083,7,3
6,28,2814,1,1876,280083,8,0
6,28,2814,1,1876,280083,9,7
6,28,2814,1,1876,280083,10,0
6,28,2814,1,1876,280083,11,7
6,28,2814,1,1876,280084,1,6
6,28,2814,1,1876,280084,2,6
6,28,2814,1,1876,280084,3,4
6,28,2814,1,1876,280084,4,6
6,28,2814,1,1876,280084,5,7
6,28,2814,1,1876,280084,6,0
6,28,2814,1,1876,280084,7,0
6,28,2814,1,1876,280084,8,3
6,28,2814,1,1876,280084,9,7
6,28,2814,1,1876,280084,10,0
6,28,2814,1,1876,280084,11,7
6,28,2814,1,1876,280085,1,7
6,28,2814,1,1876,280085,2,4
6,28,2814,1,1876,280085,3,4
6,28,2814,1,1876,280085,4,7
6,28,2814,1,1876,280085,5,7
6,28,2814,1,1876,280085,6,0
6,28,2814,1,1876,280085,7,0
6,28,2814,1,1876,280085,8,0
6,28,2814,1,1876,280085,9,7
6,28,2814,1,1876,280085,10,0
6,28,2814,1,1876,280085,11,7
6,28,2814,1,1876,280086,1,7
6,28,2814,1,1876,280086,2,5
6,28,2814,1,1876,280086,3,3
6,28,2814,1,1876,280086,4,7
6,28,2814,1,1876,280086,5,6
6,28,2814,1,1876,280086,6,0
6,28,2814,1,1876,280086,7,1
6,28,2814,1,1876,280086,8,0
6,28,2814,1,1876,280086,9,7
6,28,2814,1,1876,280086,10,1
6,28,2814,1,1876,280086,11,7
6,28,2814,1,0,280087,1,3
6,28,2814,1,0,280087,2,3
6,28,2814,1,0,280087,3,2
6,28,2814,1,0,280087,4,2
6,28,2814,1,0,280087,5,3
6,28,2814,1,0,280087,6,0
6,28,2814,1,0,280087,7,1
6,28,2814,1,0,280087,8,2
6,28,2814,1,0,280087,9,3
6,28,2814,1,0,280087,10,2
6,28,2814,1,0,280087,11,4
6,28,2814,1,1876,280088,1,7
6,28,2814,1,1876,280088,2,5
6,28,2814,1,1876,280088,3,5
6,28,2814,1,1876,280088,4,6
6,28,2814,1,1876,280088,5,6
6,28,2814,1,1876,280088,6,0
6,28,2814,1,1876,280088,7,0
6,28,2814,1,1876,280088,8,0
6,28,2814,1,1876,280088,9,6
6,28,2814,1,1876,280088,10,0
6,28,2814,1,1876,280088,11,7
6,28,2814,1,0,280089,1,3
6,28,2814,1,0,280089,2,3
6,28,2814,1,0,280089,3,2
6,28,2814,1,0,280089,4,3
6,28,2814,1,0,280089,5,3
6,28,2814,1,0,280089,6,0
6,28,2814,1,0,280089,7,2
6,28,2814,1,0,280089,8,0
6,28,2814,1,0,280089,9,5
6,28,2814,1,0,280089,10,0
6,28,2814,1,0,280089,11,3
6,28,2814,1,1876,280090,1,7
6,28,2814,1,1876,280090,2,6
6,28,2814,1,1876,280090,3,6
6,28,2814,1,1876,280090,4,5
6,28,2814,1,1876,280090,5,6
6,28,2814,1,1876,280090,6,0
6,28,2814,1,1876,280090,7,0
6,28,2814,1,1876,280090,8,0
6,28,2814,1,1876,280090,9,7
6,28,2814,1,1876,280090,10,0
6,28,2814,1,1876,280090,11,7
6,28,2813,2,0,280111,1,3
6,28,2813,2,0,280111,2,2
6,28,2813,2,0,280111,3,1
6,28,2813,2,0,280111,4,2
6,28,2813,2,0,280111,5,1
6,28,2813,2,0,280111,6,0
6,28,2813,2,0,280111,7,1
6,28,2813,2,0,280111,8,0
6,28,2813,2,0,280111,9,2
6,28,2813,2,0,280111,10,0
6,28,2813,2,0,280111,11,3
6,28,2813,2,612,280112,1,5
6,28,2813,2,612,280112,2,5
6,28,2813,2,612,280112,3,3
6,28,2813,2,612,280112,4,7
6,28,2813,2,612,280112,5,7
6,28,2813,2,612,280112,6,0
6,28,2813,2,612,280112,7,4
6,28,2813,2,612,280112,8,2
6,28,2813,2,612,280112,9,7
6,28,2813,2,612,280112,10,3
6,28,2813,2,612,280112,11,7
6,28,2813,2,612,280113,1,4
6,28,2813,2,612,280113,2,5
6,28,2813,2,612,280113,3,4
6,28,2813,2,612,280113,4,6
6,28,2813,2,612,280113,5,6
6,28,2813,2,612,280113,6,0
6,28,2813,2,612,280113,7,2
6,28,2813,2,612,280113,8,0
6,28,2813,2,612,280113,9,7
6,28,2813,2,612,280113,10,0
6,28,2813,2,612,280113,11,7
6,28,2813,2,0,280114,1,5
6,28,2813,2,0,280114,2,2
6,28,2813,2,0,280114,3,4
6,28,2813,2,0,280114,4,6
6,28,2813,2,0,280114,5,7
6,28,2813,2,0,280114,6,0
6,28,2813,2,0,280114,7,2
6,28,2813,2,0,280114,8,3
6,28,2813,2,0,280114,9,7
6,28,2813,2,0,280114,10,0
6,28,2813,2,0,280114,11,7
6,28,2813,2,612,280115,1,4
6,28,2813,2,612,280115,2,2
6,28,2813,2,612,280115,3,2
6,28,2813,2,612,280115,4,2
6,28,2813,2,612,280115,5,3
6,28,2813,2,612,280115,6,0
6,28,2813,2,612,280115,7,1
6,28,2813,2,612,280115,8,2
6,28,2813,2,612,280115,9,5
6,28,2813,2,612,280115,10,3
6,28,2813,2,612,280115,11,3
6,28,2813,2,612,280116,1,7
6,28,2813,2,612,280116,2,4
6,28,2813,2,612,280116,3,3
6,28,2813,2,612,280116,4,7
6,28,2813,2,612,280116,5,7
6,28,2813,2,612,280116,6,0
6,28,2813,2,612,280116,7,0
6,28,2813,2,612,280116,8,0
6,28,2813,2,612,280116,9,7
6,28,2813,2,612,280116,10,0
6,28,2813,2,612,280116,11,7
6,28,2813,2,612,280117,1,6
6,28,2813,2,612,280117,2,4
6,28,2813,2,612,280117,3,4
6,28,2813,2,612,280117,4,7
6,28,2813,2,612,280117,5,7
6,28,2813,2,612,280117,6,0
6,28,2813,2,612,280117,7,2
6,28,2813,2,612,280117,8,0
6,28,2813,2,612,280117,9,7
6,28,2813,2,612,280117,10,0
6,28,2813,2,612,280117,11,7
6,28,2813,2,612,280118,1,5
6,28,2813,2,612,280118,2,3
6,28,2813,2,612,280118,3,2
6,28,2813,2,612,280118,4,4
6,28,2813,2,612,280118,5,3
6,28,2813,2,612,280118,6,0
6,28,2813,2,612,280118,7,1
6,28,2813,2,612,280118,8,5
6,28,2813,2,612,280118,9,3
6,28,2813,2,612,280118,10,0
6,28,2813,2,612,280118,11,5
6,28,2813,2,612,280119,1,6
6,28,2813,2,612,280119,2,5
6,28,2813,2,612,280119,3,4
6,28,2813,2,612,280119,4,5
6,28,2813,2,612,280119,5,6
6,28,2813,2,612,280119,6,0
6,28,2813,2,612,280119,7,2
6,28,2813,2,612,280119,8,2
6,28,2813,2,612,280119,9,6
6,28,2813,2,612,280119,10,0
6,28,2813,2,612,280119,11,7
6,28,2813,2,612,280120,1,5
6,28,2813,2,612,280120,2,5
6,28,2813,2,612,280120,3,4
6,28,2813,2,612,280120,4,6
6,28,2813,2,612,280120,5,6
6,28,2813,2,612,280120,6,0
6,28,2813,2,612,280120,7,0
6,28,2813,2,612,280120,8,0
6,28,2813,2,612,280120,9,6
6,28,2813,2,612,280120,10,0
6,28,2813,2,612,280120,11,7
6,28,2801,1,760,289001,1,5
6,28,2801,1,760,289001,2,3
6,28,2801,1,760,289001,3,6
6,28,2801,1,760,289001,4,6
6,28,2801,1,760,289001,5,3
6,28,2801,1,760,289001,6,0
6,28,2801,1,760,289001,7,3
6,28,2801,1,760,289001,8,3
6,28,2801,1,760,289001,9,4
6,28,2801,1,760,289001,10,5
6,28,2801,1,760,289001,11,7
6,28,2801,1,760,289002,1,5
6,28,2801,1,760,289002,2,5
6,28,2801,1,760,289002,3,2
6,28,2801,1,760,289002,4,7
6,28,2801,1,760,289002,5,7
6,28,2801,1,760,289002,6,0
6,28,2801,1,760,289002,7,1
6,28,2801,1,760,289002,8,2
6,28,2801,1,760,289002,9,7
6,28,2801,1,760,289002,10,0
6,28,2801,1,760,289002,11,7
6,28,2801,1,0,289003,1,3
6,28,2801,1,0,289003,2,5
6,28,2801,1,0,289003,3,3
6,28,2801,1,0,289003,4,4
6,28,2801,1,0,289003,5,3
6,28,2801,1,0,289003,6,0
6,28,2801,1,0,289003,7,0
6,28,2801,1,0,289003,8,0
6,28,2801,1,0,289003,9,4
6,28,2801,1,0,289003,10,0
6,28,2801,1,0,289003,11,5
6,28,2801,1,760,289005,1,6
6,28,2801,1,760,289005,2,6
6,28,2801,1,760,289005,3,5
6,28,2801,1,760,289005,4,6
6,28,2801,1,760,289005,5,5
6,28,2801,1,760,289005,6,0
6,28,2801,1,760,289005,7,2
6,28,2801,1,760,289005,8,0
6,28,2801,1,760,289005,9,7
6,28,2801,1,760,289005,10,0
6,28,2801,1,760,289005,11,7
6,28,2801,1,760,289006,1,6
6,28,2801,1,760,289006,2,5
6,28,2801,1,760,289006,3,4
6,28,2801,1,760,289006,4,5
6,28,2801,1,760,289006,5,6
6,28,2801,1,760,289006,6,0
6,28,2801,1,760,289006,7,2
6,28,2801,1,760,289006,8,0
6,28,2801,1,760,289006,9,6
6,28,2801,1,760,289006,10,0
6,28,2801,1,760,289006,11,7
6,28,2801,1,760,289007,1,2
6,28,2801,1,760,289007,2,3
6,28,2801,1,760,289007,3,3
6,28,2801,1,760,289007,4,3
6,28,2801,1,760,289007,5,3
6,28,2801,1,760,289007,6,0
6,28,2801,1,760,289007,7,1
6,28,2801,1,760,289007,8,0
6,28,2801,1,760,289007,9,3
6,28,2801,1,760,289007,10,0
6,28,2801,1,760,289007,11,2
6,28,2801,1,760,289008,1,3
6,28,2801,1,760,289008,2,2
6,28,2801,1,760,289008,3,3
6,28,2801,1,760,289008,4,3
6,28,2801,1,760,289008,5,2
6,28,2801,1,760,289008,6,0
6,28,2801,1,760,289008,7,1
6,28,2801,1,760,289008,8,0
6,28,2801,1,760,289008,9,3
6,28,2801,1,760,289008,10,1
6,28,2801,1,760,289008,11,3
6,28,2801,1,760,289009,1,7
6,28,2801,1,760,289009,2,3
6,28,2801,1,760,289009,3,3
6,28,2801,1,760,289009,4,7
6,28,2801,1,760,289009,5,7
6,28,2801,1,760,289009,6,0
6,28,2801,1,760,289009,7,2
6,28,2801,1,760,289009,8,0
6,28,2801,1,760,289009,9,7
6,28,2801,1,760,289009,10,0
6,28,2801,1,760,289009,11,7
6,28,2801,1,760,289010,1,6
6,28,2801,1,760,289010,2,5
6,28,2801,1,760,289010,3,3
6,28,2801,1,760,289010,4,7
6,28,2801,1,760,289010,5,7
6,28,2801,1,760,289010,6,0
6,28,2801,1,760,289010,7,0
6,28,2801,1,760,289010,8,0
6,28,2801,1,760,289010,9,7
6,28,2801,1,760,289010,10,0
6,28,2801,1,760,289010,11,7
6,28,2801,1,760,289011,1,2
6,28,2801,1,760,289011,2,2
6,28,2801,1,760,289011,3,3
6,28,2801,1,760,289011,4,3
6,28,2801,1,760,289011,5,2
6,28,2801,1,760,289011,6,0
6,28,2801,1,760,289011,7,0
6,28,2801,1,760,289011,8,0
6,28,2801,1,760,289011,9,3
6,28,2801,1,760,289011,10,0
6,28,2801,1,760,289011,11,3
6,28,2805,2,498,289014,1,3
6,28,2805,2,498,289014,2,4
6,28,2805,2,498,289014,3,3
6,28,2805,2,498,289014,4,7
6,28,2805,2,498,289014,5,6
6,28,2805,2,498,289014,6,0
6,28,2805,2,498,289014,7,2
6,28,2805,2,498,289014,8,0
6,28,2805,2,498,289014,9,7
6,28,2805,2,498,289014,10,4
6,28,2805,2,498,289014,11,7
6,28,2805,2,498,289015,1,4
6,28,2805,2,498,289015,2,2
6,28,2805,2,498,289015,3,3
6,28,2805,2,498,289015,4,7
6,28,2805,2,498,289015,5,5
6,28,2805,2,498,289015,6,0
6,28,2805,2,498,289015,7,3
6,28,2805,2,498,289015,8,0
6,28,2805,2,498,289015,9,7
6,28,2805,2,498,289015,10,2
6,28,2805,2,498,289015,11,7
6,28,2805,2,498,289016,1,3
6,28,2805,2,498,289016,2,7
6,28,2805,2,498,289016,3,2
6,28,2805,2,498,289016,4,7
6,28,2805,2,498,289016,5,7
6,28,2805,2,498,289016,6,0
6,28,2805,2,498,289016,7,1
6,28,2805,2,498,289016,8,0
6,28,2805,2,498,289016,9,7
6,28,2805,2,498,289016,10,0
6,28,2805,2,498,289016,11,7
6,28,2805,2,498,289017,1,5
6,28,2805,2,498,289017,2,4
6,28,2805,2,498,289017,3,4
6,28,2805,2,498,289017,4,6
6,28,2805,2,498,289017,5,6
6,28,2805,2,498,289017,6,0
6,28,2805,2,498,289017,7,2
6,28,2805,2,498,289017,8,3
6,28,2805,2,498,289017,9,7
6,28,2805,2,498,289017,10,3
6,28,2805,2,498,289017,11,7
6,28,2805,2,498,289019,1,6
6,28,2805,2,498,289019,2,5
6,28,2805,2,498,289019,3,5
6,28,2805,2,498,289019,4,6
6,28,2805,2,498,289019,5,6
6,28,2805,2,498,289019,6,0
6,28,2805,2,498,289019,7,0
6,28,2805,2,498,289019,8,4
6,28,2805,2,498,289019,9,6
6,28,2805,2,498,289019,10,0
6,28,2805,2,498,289019,11,7
6,28,2805,2,498,289020,1,6
6,28,2805,2,498,289020,2,3
6,28,2805,2,498,289020,3,3
6,28,2805,2,498,289020,4,5
6,28,2805,2,498,289020,5,7
6,28,2805,2,498,289020,6,0
6,28,2805,2,498,289020,7,2
6,28,2805,2,498,289020,8,1
6,28,2805,2,498,289020,9,7
6,28,2805,2,498,289020,10,1
6,28,2805,2,498,289020,11,7
6,28,2805,2,498,289021,1,7
6,28,2805,2,498,289021,2,7
6,28,2805,2,498,289021,3,0
6,28,2805,2,498,289021,4,7
6,28,2805,2,498,289021,5,7
6,28,2805,2,498,289021,6,7
6,28,2805,2,498,289021,7,2
6,28,2805,2,498,289021,8,2
6,28,2805,2,498,289021,9,7
6,28,2805,2,498,289021,10,3
6,28,2805,2,498,289021,11,7
6,28,2805,2,498,289022,1,3
6,28,2805,2,498,289022,2,4
6,28,2805,2,498,289022,3,0
6,28,2805,2,498,289022,4,1
6,28,2805,2,498,289022,5,7
6,28,2805,2,498,289022,6,0
6,28,2805,2,498,289022,7,0
6,28,2805,2,498,289022,8,0
6,28,2805,2,498,289022,9,7
6,28,2805,2,498,289022,10,1
6,28,2805,2,498,289022,11,0
6,28,2808,2,1494,289025,1,2
6,28,2808,2,1494,289025,2,3
6,28,2808,2,1494,289025,3,1
6,28,2808,2,1494,289025,4,2
6,28,2808,2,1494,289025,5,3
6,28,2808,2,1494,289025,6,3
6,28,2808,2,1494,289025,7,7
6,28,2808,2,1494,289025,8,7
6,28,2808,2,1494,289025,9,7
6,28,2808,2,1494,289025,10,0
6,28,2808,2,1494,289025,11,7
6,28,2808,2,1494,289026,1,2
6,28,2808,2,1494,289026,2,6
6,28,2808,2,1494,289026,3,0
6,28,2808,2,1494,289026,4,3
6,28,2808,2,1494,289026,5,5
6,28,2808,2,1494,289026,6,0
6,28,2808,2,1494,289026,7,0
6,28,2808,2,1494,289026,8,0
6,28,2808,2,1494,289026,9,5
6,28,2808,2,1494,289026,10,0
6,28,2808,2,1494,289026,11,7
6,28,2808,2,1494,289027,1,7
6,28,2808,2,1494,289027,2,2
6,28,2808,2,1494,289027,3,0
6,28,2808,2,1494,289027,4,7
6,28,2808,2,1494,289027,5,7
6,28,2808,2,1494,289027,6,0
6,28,2808,2,1494,289027,7,0
6,28,2808,2,1494,289027,8,0
6,28,2808,2,1494,289027,9,7
6,28,2808,2,1494,289027,10,0
6,28,2808,2,1494,289027,11,7
6,28,2808,2,1494,289028,1,7
6,28,2808,2,1494,289028,2,4
6,28,2808,2,1494,289028,3,3
6,28,2808,2,1494,289028,4,7
6,28,2808,2,1494,289028,5,5
6,28,2808,2,1494,289028,6,0
6,28,2808,2,1494,289028,7,3
6,28,2808,2,1494,289028,8,0
6,28,2808,2,1494,289028,9,7
6,28,2808,2,1494,289028,10,0
6,28,2808,2,1494,289028,11,7
6,28,2808,2,1494,289030,1,6
6,28,2808,2,1494,289030,2,3
6,28,2808,2,1494,289030,3,5
6,28,2808,2,1494,289030,4,5
6,28,2808,2,1494,289030,5,6
6,28,2808,2,1494,289030,6,0
6,28,2808,2,1494,289030,7,0
6,28,2808,2,1494,289030,8,1
6,28,2808,2,1494,289030,9,6
6,28,2808,2,1494,289030,10,0
6,28,2808,2,1494,289030,11,7
6,28,2808,2,1494,289031,1,3
6,28,2808,2,1494,289031,2,5
6,28,2808,2,1494,289031,3,3
6,28,2808,2,1494,289031,4,7
6,28,2808,2,1494,289031,5,6
6,28,2808,2,1494,289031,6,0
6,28,2808,2,1494,289031,7,4
6,28,2808,2,1494,289031,8,1
6,28,2808,2,1494,289031,9,7
6,28,2808,2,1494,289031,10,0
6,28,2808,2,1494,289031,11,7
6,28,2808,2,1494,289032,1,5
6,28,2808,2,1494,289032,2,6
6,28,2808,2,1494,289032,3,3
6,28,2808,2,1494,289032,4,7
6,28,2808,2,1494,289032,5,7
6,28,2808,2,1494,289032,6,0
6,28,2808,2,1494,289032,7,3
6,28,2808,2,1494,289032,8,0
6,28,2808,2,1494,289032,9,7
6,28,2808,2,1494,289032,10,1
6,28,2808,2,1494,289032,11,7
6,28,2808,2,1494,289034,1,3
6,28,2808,2,1494,289034,2,5
6,28,2808,2,1494,289034,3,3
6,28,2808,2,1494,289034,4,7
6,28,2808,2,1494,289034,5,7
6,28,2808,2,1494,289034,6,0
6,28,2808,2,1494,289034,7,0
6,28,2808,2,1494,289034,8,0
6,28,2808,2,1494,289034,9,7
6,28,2808,2,1494,289034,10,0
6,28,2808,2,1494,289034,11,7
6,28,2808,2,1494,289035,1,6
6,28,2808,2,1494,289035,2,5
6,28,2808,2,1494,289035,3,7
6,28,2808,2,1494,289035,4,7
6,28,2808,2,1494,289035,5,7
6,28,2808,2,1494,289035,6,0
6,28,2808,2,1494,289035,7,2
6,28,2808,2,1494,289035,8,3
6,28,2808,2,1494,289035,9,7
6,28,2808,2,1494,289035,10,2
6,28,2808,2,1494,289035,11,7
6,28,2808,2,1494,289036,1,2
6,28,2808,2,1494,289036,2,3
6,28,2808,2,1494,289036,3,7
6,28,2808,2,1494,289036,4,5
6,28,2808,2,1494,289036,5,5
6,28,2808,2,1494,289036,6,0
6,28,2808,2,1494,289036,7,3
6,28,2808,2,1494,289036,8,0
6,28,2808,2,1494,289036,9,6
6,28,2808,2,1494,289036,10,4
6,28,2808,2,1494,289036,11,7
6,28,2811,2,390,289037,1,6
6,28,2811,2,390,289037,2,3
6,28,2811,2,390,289037,3,1
6,28,2811,2,390,289037,4,4
6,28,2811,2,390,289037,5,7
6,28,2811,2,390,289037,6,0
6,28,2811,2,390,289037,7,1
6,28,2811,2,390,289037,8,1
6,28,2811,2,390,289037,9,7
6,28,2811,2,390,289037,10,0
6,28,2811,2,390,289037,11,7
6,28,2811,2,390,289038,1,4
6,28,2811,2,390,289038,2,2
6,28,2811,2,390,289038,3,4
6,28,2811,2,390,289038,4,6
6,28,2811,2,390,289038,5,6
6,28,2811,2,390,289038,6,0
6,28,2811,2,390,289038,7,1
6,28,2811,2,390,289038,8,0
6,28,2811,2,390,289038,9,7
6,28,2811,2,390,289038,10,0
6,28,2811,2,390,289038,11,7
6,29,2901,1,0,289040,1,7
6,29,2901,1,0,289040,2,4
6,29,2901,1,0,289040,3,3
6,29,2901,1,0,289040,4,7
6,29,2901,1,0,289040,5,6
6,29,2901,1,0,289040,6,0
6,29,2901,1,0,289040,7,2
6,29,2901,1,0,289040,8,0
6,29,2901,1,0,289040,9,7
6,29,2901,1,0,289040,10,2
6,29,2901,1,0,289040,11,7
6,29,2929,1,0,289041,1,4
6,29,2929,1,0,289041,2,5
6,29,2929,1,0,289041,3,0
6,29,2929,1,0,289041,4,7
6,29,2929,1,0,289041,5,6
6,29,2929,1,0,289041,6,0
6,29,2929,1,0,289041,7,0
6,29,2929,1,0,289041,8,2
6,29,2929,1,0,289041,9,7
6,29,2929,1,0,289041,10,2
6,29,2929,1,0,289041,11,7
6,28,2811,2,390,289042,1,7
6,28,2811,2,390,289042,2,5
6,28,2811,2,390,289042,3,4
6,28,2811,2,390,289042,4,7
6,28,2811,2,390,289042,5,7
6,28,2811,2,390,289042,6,0
6,28,2811,2,390,289042,7,3
6,28,2811,2,390,289042,8,0
6,28,2811,2,390,289042,9,7
6,28,2811,2,390,289042,10,3
6,28,2811,2,390,289042,11,7
6,28,2811,2,390,289043,1,5
6,28,2811,2,390,289043,2,4
6,28,2811,2,390,289043,3,6
6,28,2811,2,390,289043,4,7
6,28,2811,2,390,289043,5,2
6,28,2811,2,390,289043,6,5
6,28,2811,2,390,289043,7,3
6,28,2811,2,390,289043,8,1
6,28,2811,2,390,289043,9,7
6,28,2811,2,390,289043,10,0
6,28,2811,2,390,289043,11,7
6,28,2811,2,390,289044,1,3
6,28,2811,2,390,289044,2,2
6,28,2811,2,390,289044,3,3
6,28,2811,2,390,289044,4,3
6,28,2811,2,390,289044,5,2
6,28,2811,2,390,289044,6,0
6,28,2811,2,390,289044,7,1
6,28,2811,2,390,289044,8,0
6,28,2811,2,390,289044,9,3
6,28,2811,2,390,289044,10,2
6,28,2811,2,390,289044,11,3
6,28,2811,2,390,289046,1,3
6,28,2811,2,390,289046,2,3
6,28,2811,2,390,289046,3,2
6,28,2811,2,390,289046,4,2
6,28,2811,2,390,289046,5,3
6,28,2811,2,390,289046,6,0
6,28,2811,2,390,289046,7,0
6,28,2811,2,390,289046,8,1
6,28,2811,2,390,289046,9,3
6,28,2811,2,390,289046,10,1
6,28,2811,2,390,289046,11,3
6,28,2811,2,390,289047,1,7
6,28,2811,2,390,289047,2,6
6,28,2811,2,390,289047,3,3
6,28,2811,2,390,289047,4,6
6,28,2811,2,390,289047,5,6
6,28,2811,2,390,289047,6,0
6,28,2811,2,390,289047,7,1
6,28,2811,2,390,289047,8,0
6,28,2811,2,390,289047,9,6
6,28,2811,2,390,289047,10,0
6,28,2811,2,390,289047,11,7
6,28,2811,2,390,289048,1,6
6,28,2811,2,390,289048,2,5
6,28,2811,2,390,289048,3,5
6,28,2811,2,390,289048,4,6
6,28,2811,2,390,289048,5,6
6,28,2811,2,390,289048,6,0
6,28,2811,2,390,289048,7,3
6,28,2811,2,390,289048,8,0
6,28,2811,2,390,289048,9,6
6,28,2811,2,390,289048,10,0
6,28,2811,2,390,289048,11,7
6,28,2814,1,662,289049,1,1
6,28,2814,1,662,289049,2,1
6,28,2814,1,662,289049,3,0
6,28,2814,1,662,289049,4,2
6,28,2814,1,662,289049,5,2
6,28,2814,1,662,289049,6,0
6,28,2814,1,662,289049,7,1
6,28,2814,1,662,289049,8,0
6,28,2814,1,662,289049,9,2
6,28,2814,1,662,289049,10,0
6,28,2814,1,662,289049,11,3
6,28,2814,1,662,289050,1,3
6,28,2814,1,662,289050,2,2
6,28,2814,1,662,289050,3,2
6,28,2814,1,662,289050,4,2
6,28,2814,1,662,289050,5,1
6,28,2814,1,662,289050,6,0
6,28,2814,1,662,289050,7,0
6,28,2814,1,662,289050,8,2
6,28,2814,1,662,289050,9,3
6,28,2814,1,662,289050,10,2
6,28,2814,1,662,289050,11,5
6,28,2814,1,662,289051,1,6
6,28,2814,1,662,289051,2,5
6,28,2814,1,662,289051,3,5
6,28,2814,1,662,289051,4,7
6,28,2814,1,662,289051,5,7
6,28,2814,1,662,289051,6,0
6,28,2814,1,662,289051,7,1
6,28,2814,1,662,289051,8,0
6,28,2814,1,662,289051,9,7
6,28,2814,1,662,289051,10,0
6,28,2814,1,662,289051,11,7
6,28,2814,1,662,289052,1,7
6,28,2814,1,662,289052,2,3
6,28,2814,1,662,289052,3,0
6,28,2814,1,662,289052,4,4
6,28,2814,1,662,289052,5,7
6,28,2814,1,662,289052,6,0
6,28,2814,1,662,289052,7,0
6,28,2814,1,662,289052,8,0
6,28,2814,1,662,289052,9,7
6,28,2814,1,662,289052,10,0
6,28,2814,1,662,289052,11,7
6,28,2814,1,662,289053,1,7
6,28,2814,1,662,289053,2,4
6,28,2814,1,662,289053,3,4
6,28,2814,1,662,289053,4,7
6,28,2814,1,662,289053,5,7
6,28,2814,1,662,289053,6,0
6,28,2814,1,662,289053,7,0
6,28,2814,1,662,289053,8,0
6,28,2814,1,662,289053,9,7
6,28,2814,1,662,289053,10,0
6,28,2814,1,662,289053,11,7
6,28,2814,1,662,289054,1,6
6,28,2814,1,662,289054,2,6
6,28,2814,1,662,289054,3,5
6,28,2814,1,662,289054,4,5
6,28,2814,1,662,289054,5,6
6,28,2814,1,662,289054,6,0
6,28,2814,1,662,289054,7,0
6,28,2814,1,662,289054,8,1
6,28,2814,1,662,289054,9,6
6,28,2814,1,662,289054,10,0
6,28,2814,1,662,289054,11,7
6,28,2814,1,662,289055,1,6
6,28,2814,1,662,289055,2,5
6,28,2814,1,662,289055,3,4
6,28,2814,1,662,289055,4,7
6,28,2814,1,662,289055,5,7
6,28,2814,1,662,289055,6,0
6,28,2814,1,662,289055,7,0
6,28,2814,1,662,289055,8,0
6,28,2814,1,662,289055,9,7
6,28,2814,1,662,289055,10,3
6,28,2814,1,662,289055,11,7
6,28,2814,1,662,289056,1,5
6,28,2814,1,662,289056,2,3
6,28,2814,1,662,289056,3,4
6,28,2814,1,662,289056,4,7
6,28,2814,1,662,289056,5,7
6,28,2814,1,662,289056,6,0
6,28,2814,1,662,289056,7,3
6,28,2814,1,662,289056,8,0
6,28,2814,1,662,289056,9,7
6,28,2814,1,662,289056,10,2
6,28,2814,1,662,289056,11,7
6,28,2814,1,662,289058,1,5
6,28,2814,1,662,289058,2,6
6,28,2814,1,662,289058,3,3
6,28,2814,1,662,289058,4,5
6,28,2814,1,662,289058,5,5
6,28,2814,1,662,289058,6,0
6,28,2814,1,662,289058,7,1
6,28,2814,1,662,289058,8,0
6,28,2814,1,662,289058,9,6
6,28,2814,1,662,289058,10,0
6,28,2814,1,662,289058,11,7
6,28,2814,1,662,289059,1,7
6,28,2814,1,662,289059,2,4
6,28,2814,1,662,289059,3,5
6,28,2814,1,662,289059,4,5
6,28,2814,1,662,289059,5,6
6,28,2814,1,662,289059,6,0
6,28,2814,1,662,289059,7,0
6,28,2814,1,662,289059,8,0
6,28,2814,1,662,289059,9,6
6,28,2814,1,662,289059,10,0
6,28,2814,1,662,289059,11,7
6,28,2815,2,0,289061,1,5
6,28,2815,2,0,289061,2,5
6,28,2815,2,0,289061,3,5
6,28,2815,2,0,289061,4,4
6,28,2815,2,0,289061,5,5
6,28,2815,2,0,289061,6,0
6,28,2815,2,0,289061,7,0
6,28,2815,2,0,289061,8,0
6,28,2815,2,0,289061,9,5
6,28,2815,2,0,289061,10,0
6,28,2815,2,0,289061,11,7
6,28,2815,2,10,289062,1,6
6,28,2815,2,10,289062,2,6
6,28,2815,2,10,289062,3,6
6,28,2815,2,10,289062,4,5
6,28,2815,2,10,289062,5,6
6,28,2815,2,10,289062,6,0
6,28,2815,2,10,289062,7,2
6,28,2815,2,10,289062,8,2
6,28,2815,2,10,289062,9,6
6,28,2815,2,10,289062,10,2
6,28,2815,2,10,289062,11,7
